timestamp,pMMG,angle_interp
-28.185,118.475,164.5342618
-28.184,118.475,164.557454
-28.183,118.475,164.5806462
-28.182,118.475,164.6038384
-28.181,118.475,164.6270306
-28.18,118.475,164.6502228
-28.179,118.475,164.673415
-28.178,118.475,164.6966072
-28.177,118.534,164.7197994
-28.176,118.534,164.7429916
-28.175,118.534,164.7661838
-28.174,118.534,164.789376
-28.173,118.534,164.8125682
-28.172,118.534,164.8357604
-28.171,118.534,164.8589526
-28.17,118.534,164.8821448
-28.169,118.534,164.905337
-28.168,118.534,164.9285292
-28.167,118.534,164.9517214
-28.166,118.534,164.9749136
-28.165,118.534,164.9847711
-28.164,118.534,164.9946285
-28.163,118.534,165.0044859
-28.162,118.534,165.0143433
-28.161,118.568,165.0242008
-28.16,118.568,165.0340582
-28.159,118.568,165.0439156
-28.158,118.568,165.0537731
-28.157,118.568,165.0636305
-28.156,118.568,165.0734879
-28.155,118.568,165.0833453
-28.154,118.568,165.0932028
-28.153,118.568,165.1030602
-28.152,118.568,165.1129176
-28.151,118.568,165.1227751
-28.15,118.568,165.1326325
-28.149,118.568,165.1424899
-28.148,118.568,165.1523474
-28.147,118.568,165.1622048
-28.146,118.647,165.1720622
-28.145,118.647,165.1819196
-28.144,118.647,165.1917771
-28.143,118.647,165.2016345
-28.142,118.647,165.2114919
-28.141,118.647,165.2213494
-28.14,118.647,165.2312068
-28.139,118.647,165.2410642
-28.138,118.647,165.2509216
-28.137,118.647,165.2607791
-28.136,118.647,165.2706365
-28.135,118.647,165.2804939
-28.134,118.647,165.2903514
-28.133,118.647,165.3002088
-28.132,118.725,165.2737287
-28.131,118.725,165.2472485
-28.13,118.725,165.2207684
-28.129,118.725,165.1942882
-28.128,118.725,165.1678081
-28.127,118.725,165.141328
-28.126,118.725,165.1148478
-28.125,118.725,165.0883677
-28.124,118.725,165.0618875
-28.123,118.725,165.0354074
-28.122,118.725,165.0089273
-28.121,118.725,164.9824471
-28.12,118.725,164.955967
-28.119,118.725,164.9294869
-28.118,118.725,164.9030067
-28.117,118.803,164.8765266
-28.116,118.803,164.8500464
-28.115,118.803,164.8235663
-28.114,118.803,164.7970862
-28.113,118.803,164.770606
-28.112,118.803,164.7441259
-28.111,118.803,164.7176457
-28.11,118.803,164.6911656
-28.109,118.803,164.6646855
-28.108,118.803,164.6382053
-28.107,118.803,164.6117252
-28.106,118.803,164.5852451
-28.105,118.803,164.5587649
-28.104,118.901,164.5322848
-28.103,118.901,164.5058046
-28.102,118.901,164.4793245
-28.101,118.901,164.4528444
-28.1,118.901,164.4263642
-28.099,118.901,164.3792815
-28.098,118.901,164.3321988
-28.097,118.901,164.2851161
-28.096,118.901,164.2380333
-28.095,118.901,164.1909506
-28.094,118.901,164.1438679
-28.093,118.901,164.0967852
-28.092,118.901,164.0497025
-28.091,118.901,164.0026197
-28.09,118.901,163.955537
-28.089,118.901,163.9084543
-28.088,118.965,163.8613716
-28.087,118.965,163.8142889
-28.086,118.965,163.7672062
-28.085,118.965,163.7201234
-28.084,118.965,163.6730407
-28.083,118.965,163.625958
-28.082,118.965,163.5788753
-28.081,118.965,163.5317926
-28.08,118.965,163.4847098
-28.079,118.965,163.4376271
-28.078,118.965,163.3905444
-28.077,118.965,163.3434617
-28.076,118.965,163.296379
-28.075,118.965,163.2492962
-28.074,118.965,163.2022135
-28.073,119.043,163.1551308
-28.072,119.043,163.1080481
-28.071,119.043,163.0609654
-28.07,119.043,163.0138826
-28.069,119.043,162.9667999
-28.068,119.043,162.9197172
-28.067,119.043,162.8726345
-28.066,119.043,162.8255518
-28.065,119.097,162.8026085
-28.064,119.097,162.7796652
-28.063,119.097,162.7567219
-28.062,119.097,162.7337786
-28.061,119.097,162.7108353
-28.06,119.097,162.687892
-28.059,119.097,162.6649487
-28.058,119.097,162.6420054
-28.057,119.097,162.6190621
-28.056,119.097,162.5961188
-28.055,119.176,162.5731755
-28.054,119.176,162.5502322
-28.053,119.176,162.5272889
-28.052,119.176,162.5043456
-28.051,119.176,162.4814023
-28.05,119.176,162.458459
-28.049,119.176,162.4355157
-28.048,119.176,162.4125724
-28.047,119.176,162.3896291
-28.046,119.176,162.3666858
-28.045,119.176,162.3437425
-28.044,119.176,162.3207992
-28.043,119.176,162.297856
-28.042,119.176,162.2749127
-28.041,119.176,162.2519694
-28.04,119.176,162.2290261
-28.039,119.239,162.2060828
-28.038,119.239,162.1831395
-28.037,119.239,162.1601962
-28.036,119.239,162.1372529
-28.035,119.239,162.1143096
-28.034,119.239,162.0913663
-28.033,119.239,162.068423
-28.032,119.239,162.0690135
-28.031,119.239,162.069604
-28.03,119.239,162.0701946
-28.029,119.239,162.0707851
-28.028,119.239,162.0713756
-28.027,119.239,162.0719661
-28.026,119.239,162.0725567
-28.025,119.239,162.0731472
-28.024,119.317,162.0737377
-28.023,119.317,162.0743282
-28.022,119.317,162.0749188
-28.021,119.513,162.0755093
-28.02,119.513,162.0760998
-28.019,119.513,162.0766903
-28.018,119.513,162.0772809
-28.017,119.513,162.0778714
-28.016,119.513,162.0784619
-28.015,119.513,162.0790524
-28.014,119.513,162.079643
-28.013,119.513,162.0802335
-28.012,119.513,162.080824
-28.011,119.513,162.0814145
-28.01,119.513,162.0820051
-28.009,119.592,162.0825956
-28.008,119.592,162.0831861
-28.007,119.592,162.0837766
-28.006,119.592,162.0843672
-28.005,119.592,162.0849577
-28.004,119.592,162.0855482
-28.003,119.592,162.0861387
-28.002,119.592,162.0867293
-28.001,119.592,162.0873198
-28,119.592,162.0879103
-27.999,119.592,162.0613677
-27.998,119.592,162.034825
-27.997,119.592,162.0082824
-27.996,119.592,161.9817397
-27.995,119.729,161.9551971
-27.994,119.729,161.9286544
-27.993,119.729,161.9021118
-27.992,119.729,161.8755691
-27.991,119.729,161.8490265
-27.99,119.729,161.8224838
-27.989,119.729,161.7959412
-27.988,119.729,161.7693986
-27.987,119.729,161.7428559
-27.986,119.729,161.7163133
-27.985,119.729,161.6897706
-27.984,119.729,161.663228
-27.983,119.729,161.6366853
-27.982,119.729,161.6101427
-27.981,119.729,161.5836
-27.98,119.729,161.5570574
-27.979,119.822,161.5305147
-27.978,119.822,161.5039721
-27.977,119.925,161.4774294
-27.976,119.925,161.4508868
-27.975,119.925,161.4243441
-27.974,119.925,161.3978015
-27.973,120.038,161.3712588
-27.972,120.038,161.3447162
-27.971,120.038,161.3181736
-27.97,120.038,161.2916309
-27.969,120.038,161.2650883
-27.968,120.038,161.2385456
-27.967,120.038,161.212003
-27.966,120.038,161.1854603
-27.965,120.038,161.1608989
-27.964,120.038,161.1363374
-27.963,120.038,161.1117759
-27.962,120.038,161.0872145
-27.961,120.038,161.062653
-27.96,120.038,161.0380916
-27.959,120.038,161.0135301
-27.958,120.038,160.9889686
-27.957,120.14,160.9644072
-27.956,120.14,160.9398457
-27.955,120.14,160.9152843
-27.954,120.14,160.8907228
-27.953,120.14,160.8661613
-27.952,120.14,160.8415999
-27.951,120.14,160.8170384
-27.95,120.14,160.792477
-27.949,120.14,160.7679155
-27.948,120.14,160.743354
-27.947,120.14,160.7187926
-27.946,120.14,160.6942311
-27.945,120.14,160.6696696
-27.944,120.14,160.6451082
-27.943,120.14,160.6205467
-27.942,120.14,160.5959853
-27.941,120.238,160.5714238
-27.94,120.238,160.5468623
-27.939,120.238,160.5223009
-27.938,120.238,160.4977394
-27.937,120.238,160.473178
-27.936,120.238,160.4486165
-27.935,120.238,160.424055
-27.934,120.238,160.3994936
-27.933,120.292,160.3749321
-27.932,120.292,160.3593466
-27.931,120.292,160.3437611
-27.93,120.292,160.3281755
-27.929,120.292,160.31259
-27.928,120.292,160.2970045
-27.927,120.292,160.2814189
-27.926,120.292,160.2658334
-27.925,120.292,160.2502479
-27.924,120.292,160.2346624
-27.923,120.292,160.2190768
-27.922,120.292,160.2034913
-27.921,120.292,160.1879058
-27.92,120.292,160.1723202
-27.919,120.292,160.1567347
-27.918,120.356,160.1411492
-27.917,120.356,160.1255637
-27.916,120.356,160.1099781
-27.915,120.356,160.0943926
-27.914,120.356,160.0788071
-27.913,120.356,160.0632215
-27.912,120.356,160.047636
-27.911,120.356,160.0320505
-27.91,120.356,160.016465
-27.909,120.356,160.0008794
-27.908,120.356,159.9852939
-27.907,120.356,159.9697084
-27.906,120.356,159.9541228
-27.905,120.356,159.9385373
-27.904,120.356,159.9229518
-27.903,120.39,159.9073663
-27.902,120.39,159.8917807
-27.901,120.39,159.8761952
-27.9,120.39,159.8606097
-27.899,120.39,159.852045
-27.898,120.39,159.8434803
-27.897,120.39,159.8349156
-27.896,120.39,159.8263509
-27.895,120.39,159.8177862
-27.894,120.39,159.8092215
-27.893,120.39,159.8006568
-27.892,120.39,159.7920921
-27.891,120.39,159.7835274
-27.89,120.39,159.7749627
-27.889,120.61,159.766398
-27.888,120.723,159.7578333
-27.887,120.723,159.7492686
-27.886,120.723,159.7407039
-27.885,120.723,159.7321393
-27.884,120.723,159.7235746
-27.883,120.723,159.7150099
-27.882,120.723,159.7064452
-27.881,120.723,159.6978805
-27.88,120.723,159.6893158
-27.879,120.723,159.6807511
-27.878,120.723,159.6721864
-27.877,120.723,159.6636217
-27.876,120.723,159.655057
-27.875,120.821,159.6464923
-27.874,120.821,159.6379276
-27.873,120.821,159.6293629
-27.872,120.821,159.6207982
-27.871,120.821,159.6122335
-27.87,120.821,159.6036688
-27.869,120.821,159.5951041
-27.868,120.821,159.5865394
-27.867,120.821,159.5779748
-27.866,120.821,159.5694101
-27.865,120.821,159.5463894
-27.864,120.821,159.5233687
-27.863,120.821,159.500348
-27.862,120.821,159.4773273
-27.861,120.821,159.4543066
-27.86,120.821,159.4312859
-27.859,120.924,159.4082652
-27.858,120.924,159.3852445
-27.857,120.924,159.3622239
-27.856,120.924,159.3392032
-27.855,120.924,159.3161825
-27.854,120.924,159.2931618
-27.853,120.924,159.2701411
-27.852,120.924,159.2471204
-27.851,120.924,159.2240997
-27.85,120.924,159.201079
-27.849,120.924,159.1780583
-27.848,120.924,159.1550377
-27.847,120.924,159.132017
-27.846,121.022,159.1089963
-27.845,121.022,159.0859756
-27.844,121.022,159.0629549
-27.843,121.022,159.0399342
-27.842,121.022,159.0169135
-27.841,121.022,158.9938928
-27.84,121.022,158.9708721
-27.839,121.022,158.9478515
-27.838,121.022,158.9248308
-27.837,121.022,158.9018101
-27.836,121.022,158.8787894
-27.835,121.022,158.8557687
-27.834,121.022,158.832748
-27.833,121.1,158.8097273
-27.832,121.1,158.7912235
-27.831,121.1,158.7727197
-27.83,121.1,158.7542158
-27.829,121.1,158.735712
-27.828,121.1,158.7172082
-27.827,121.1,158.6987043
-27.826,121.1,158.6802005
-27.825,121.1,158.6616967
-27.824,121.1,158.6431928
-27.823,121.1,158.624689
-27.822,121.1,158.6061852
-27.821,121.194,158.5876813
-27.82,121.194,158.5691775
-27.819,121.194,158.5506737
-27.818,121.194,158.5321698
-27.817,121.194,158.513666
-27.816,121.194,158.4951621
-27.815,121.194,158.4766583
-27.814,121.194,158.4581545
-27.813,121.194,158.4396506
-27.812,121.194,158.4211468
-27.811,121.194,158.402643
-27.81,121.194,158.3841391
-27.809,121.194,158.3656353
-27.808,121.194,158.3471315
-27.807,121.257,158.3286276
-27.806,121.257,158.3101238
-27.805,121.257,158.29162
-27.804,121.257,158.2731161
-27.803,121.257,158.2546123
-27.802,121.257,158.2361085
-27.801,121.257,158.2176046
-27.8,121.257,158.1991008
-27.799,121.257,158.1773557
-27.798,121.257,158.1556105
-27.797,121.257,158.1338653
-27.796,121.257,158.1121202
-27.795,121.257,158.090375
-27.794,121.335,158.0686299
-27.793,121.335,158.0468847
-27.792,121.335,158.0251396
-27.791,121.335,158.0033944
-27.79,121.335,157.9816492
-27.789,121.335,157.9599041
-27.788,121.335,157.9381589
-27.787,121.335,157.9164138
-27.786,121.335,157.8946686
-27.785,121.335,157.8729235
-27.784,121.335,157.8511783
-27.783,121.335,157.8294331
-27.782,121.394,157.807688
-27.781,121.394,157.7859428
-27.78,121.394,157.7641977
-27.779,121.394,157.7424525
-27.778,121.394,157.7207074
-27.777,121.394,157.6989622
-27.776,121.394,157.677217
-27.775,121.394,157.6554719
-27.774,121.394,157.6337267
-27.773,121.394,157.6119816
-27.772,121.394,157.5902364
-27.771,121.453,157.5684913
-27.77,121.453,157.5467461
-27.769,121.453,157.5250009
-27.768,121.453,157.5032558
-27.767,121.453,157.4815106
-27.766,121.453,157.4597655
-27.765,121.453,157.4338683
-27.764,121.453,157.4079711
-27.763,121.453,157.382074
-27.762,121.453,157.3561768
-27.761,121.453,157.3302796
-27.76,121.453,157.3043825
-27.759,121.453,157.2784853
-27.758,121.5460176,157.2525881
-27.757,121.546,157.226691
-27.756,121.546,157.2007938
-27.755,121.546,157.1748966
-27.754,121.546,157.1489995
-27.753,121.546,157.1231023
-27.752,121.546,157.0972052
-27.751,121.546,157.071308
-27.75,121.546,157.0454108
-27.749,121.546,157.0195137
-27.748,121.546,156.9936165
-27.747,121.546,156.9677193
-27.746,121.546,156.9418222
-27.745,121.644,156.915925
-27.744,121.644,156.8900278
-27.743,121.644,156.8641307
-27.742,121.644,156.8382335
-27.741,121.644,156.8123363
-27.74,121.644,156.7864392
-27.739,121.644,156.760542
-27.738,121.644,156.7346448
-27.737,121.644,156.7087477
-27.736,121.644,156.6828505
-27.735,121.644,156.6569533
-27.734,121.644,156.6310562
-27.733,121.644,156.605159
-27.732,121.786,156.5812074
-27.731,121.786,156.5572557
-27.73,121.786,156.5333041
-27.729,121.786,156.5093524
-27.728,121.786,156.4854008
-27.727,121.786,156.4614491
-27.726,121.786,156.4374975
-27.725,121.786,156.4135458
-27.724,121.786,156.3895942
-27.723,121.786,156.3656425
-27.722,121.786,156.3416909
-27.721,121.786,156.3177392
-27.72,121.786,156.2937876
-27.719,121.786,156.2698359
-27.718,121.86,156.2458843
-27.717,121.86,156.2219326
-27.716,121.86,156.197981
-27.715,121.86,156.1740293
-27.714,121.86,156.1500777
-27.713,121.86,156.126126
-27.712,121.86,156.1021744
-27.711,121.86,156.0782227
-27.71,121.86,156.0542711
-27.709,121.86,156.0303194
-27.708,121.86,156.0063678
-27.707,121.86,155.9824161
-27.706,121.86,155.9584645
-27.705,121.982,155.9345128
-27.704,121.982,155.9105612
-27.703,121.982,155.8866095
-27.702,121.982,155.8626579
-27.701,121.982,155.8387062
-27.7,121.982,155.8147546
-27.699,121.982,155.7886562
-27.698,121.982,155.7625579
-27.697,121.982,155.7364596
-27.696,121.982,155.7103613
-27.695,121.982,155.684263
-27.694,121.982,155.6581646
-27.693,121.982,155.6320663
-27.692,121.982,155.605968
-27.691,122.114,155.5798697
-27.69,122.114,155.5537714
-27.689,122.114,155.5276731
-27.688,122.114,155.5015747
-27.687,122.114,155.4754764
-27.686,122.114,155.4493781
-27.685,122.114,155.4232798
-27.684,122.114,155.3971815
-27.683,122.114,155.3710831
-27.682,122.114,155.3449848
-27.681,122.114,155.3188865
-27.68,122.114,155.2927882
-27.679,122.114,155.2666899
-27.678,122.114,155.2405915
-27.677,122.114,155.2144932
-27.676,122.256,155.1883949
-27.675,122.256,155.1622966
-27.674,122.256,155.1361983
-27.673,122.256,155.1100999
-27.672,122.256,155.0840016
-27.671,122.256,155.0579033
-27.67,122.256,155.031805
-27.669,122.256,155.0057067
-27.668,122.256,154.9796083
-27.667,122.256,154.95351
-27.666,122.256,154.9274117
-27.665,122.256,154.8956711
-27.664,122.256,154.8639304
-27.663,122.374,154.8321898
-27.662,122.374,154.8004492
-27.661,122.374,154.7687085
-27.66,122.374,154.7369679
-27.659,122.374,154.7052273
-27.658,122.374,154.6734867
-27.657,122.374,154.641746
-27.656,122.374,154.6100054
-27.655,122.374,154.5782648
-27.654,122.374,154.5465241
-27.653,122.374,154.5147835
-27.652,122.374,154.4830429
-27.651,122.467,154.4513022
-27.65,122.467,154.4195616
-27.649,122.467,154.387821
-27.648,122.467,154.3560803
-27.647,122.467,154.3243397
-27.646,122.467,154.2925991
-27.645,122.467,154.2608584
-27.644,122.467,154.2291178
-27.643,122.467,154.1973772
-27.642,122.467,154.1656365
-27.641,122.467,154.1338959
-27.64,122.467,154.1021553
-27.639,122.467,154.0704146
-27.638,122.467,154.038674
-27.637,122.467,154.0069334
-27.636,122.57,153.9751927
-27.635,122.57,153.9434521
-27.634,122.57,153.9117115
-27.633,122.57,153.8799708
-27.632,122.57,153.8441786
-27.631,122.57,153.8083863
-27.63,122.57,153.772594
-27.629,122.57,153.7368017
-27.628,122.57,153.7010094
-27.627,122.57,153.6652171
-27.626,122.57,153.6294248
-27.625,122.57,153.5936325
-27.624,122.57,153.5578402
-27.623,122.57,153.5220479
-27.622,122.668,153.4862556
-27.621,122.668,153.4504633
-27.62,122.668,153.414671
-27.619,122.668,153.3788787
-27.618,122.668,153.3430864
-27.617,122.668,153.3072941
-27.616,122.668,153.2715019
-27.615,122.668,153.2357096
-27.614,122.668,153.1999173
-27.613,122.668,153.164125
-27.612,122.668,153.1283327
-27.611,122.668,153.0925404
-27.61,122.668,153.0567481
-27.609,122.668,153.0209558
-27.608,122.741,152.9851635
-27.607,122.741,152.9493712
-27.606,122.741,152.9135789
-27.605,122.741,152.8777866
-27.604,122.741,152.8419943
-27.603,122.741,152.806202
-27.602,122.741,152.7704097
-27.601,122.741,152.7346175
-27.6,122.741,152.6988252
-27.599,122.741,152.6638794
-27.598,122.741,152.6289336
-27.597,122.741,152.5939878
-27.596,122.741,152.559042
-27.595,122.741,152.5240962
-27.594,122.805,152.4891504
-27.593,122.805,152.4542046
-27.592,122.805,152.4192588
-27.591,122.805,152.384313
-27.59,122.805,152.3493672
-27.589,122.805,152.3144214
-27.588,122.805,152.2794756
-27.587,122.805,152.2445298
-27.586,122.805,152.209584
-27.585,122.805,152.1746383
-27.584,122.805,152.1396925
-27.583,122.805,152.1047467
-27.582,122.805,152.0698009
-27.581,122.859,152.0348551
-27.58,122.859,151.9999093
-27.579,122.859,151.9649635
-27.578,122.859,151.9300177
-27.577,122.859,151.8950719
-27.576,122.859,151.8601261
-27.575,122.859,151.8251803
-27.574,122.859,151.7902345
-27.573,122.859,151.7552887
-27.572,122.859,151.7203429
-27.571,122.859,151.6853971
-27.57,122.859,151.6504513
-27.569,122.859,151.6155055
-27.568,122.859,151.5805598
-27.567,122.859,151.545614
-27.566,122.937,151.5106682
-27.565,122.937,151.4680549
-27.564,122.937,151.4254417
-27.563,122.937,151.3828285
-27.562,122.937,151.3402152
-27.561,122.937,151.297602
-27.56,122.937,151.2549888
-27.559,122.937,151.2123755
-27.558,122.937,151.1697623
-27.557,122.937,151.1271491
-27.556,122.937,151.0845358
-27.555,122.937,151.0419226
-27.554,122.937,150.9993093
-27.553,123.02,150.9566961
-27.552,123.02,150.9140829
-27.551,123.02,150.8714696
-27.55,123.02,150.8288564
-27.549,123.02,150.7862432
-27.548,123.02,150.7436299
-27.547,123.02,150.7010167
-27.546,123.02,150.6584035
-27.545,123.02,150.6157902
-27.544,123.02,150.573177
-27.543,123.02,150.5305638
-27.542,123.02,150.4879505
-27.541,123.02,150.4453373
-27.54,123.02,150.4027241
-27.539,123.133,150.3601108
-27.538,123.133,150.3174976
-27.537,123.133,150.2748843
-27.536,123.133,150.2322711
-27.535,123.133,150.1896579
-27.534,123.133,150.1470446
-27.533,123.133,150.1044314
-27.532,123.133,150.0663011
-27.531,123.133,150.0281707
-27.53,123.133,149.9900404
-27.529,123.133,149.9519101
-27.528,123.133,149.9137798
-27.527,123.133,149.8756494
-27.526,123.133,149.8375191
-27.525,123.212,149.7993888
-27.524,123.212,149.7612584
-27.523,123.212,149.7231281
-27.522,123.212,149.6849978
-27.521,123.212,149.6468674
-27.52,123.212,149.6087371
-27.519,123.212,149.5706068
-27.518,123.212,149.5324765
-27.517,123.212,149.4943461
-27.516,123.212,149.4562158
-27.515,123.212,149.4180855
-27.514,123.212,149.3799551
-27.513,123.314,149.3418248
-27.512,123.314,149.3036945
-27.511,123.314,149.2655641
-27.51,123.314,149.2274338
-27.509,123.314,149.1893035
-27.508,123.314,149.1511732
-27.507,123.314,149.1130428
-27.506,123.314,149.0749125
-27.505,123.314,149.0367822
-27.504,123.432,148.9986518
-27.503,123.432,148.9605215
-27.502,123.432,148.9223912
-27.501,123.432,148.8842608
-27.5,123.432,148.8461305
-27.499,123.432,148.8034025
-27.498,123.432,148.7606745
-27.497,123.432,148.7179464
-27.496,123.432,148.6752184
-27.495,123.432,148.6324904
-27.494,123.432,148.5897624
-27.493,123.432,148.5470343
-27.492,123.549,148.5043063
-27.491,123.549,148.4615783
-27.49,123.549,148.4188502
-27.489,123.549,148.3761222
-27.488,123.549,148.3333942
-27.487,123.549,148.2906662
-27.486,123.549,148.2479381
-27.485,123.549,148.2052101
-27.484,123.549,148.1624821
-27.483,123.549,148.1197541
-27.482,123.549,148.077026
-27.481,123.549,148.034298
-27.48,123.549,147.99157
-27.479,123.549,147.948842
-27.478,123.549,147.9061139
-27.477,123.686,147.8633859
-27.476,123.686,147.8206579
-27.475,123.686,147.7779298
-27.474,123.686,147.7352018
-27.473,123.686,147.6924738
-27.472,123.686,147.6497458
-27.471,123.686,147.6070177
-27.47,123.686,147.5642897
-27.469,123.804,147.5215617
-27.468,123.804,147.4788337
-27.467,123.804,147.4361056
-27.466,123.804,147.3933776
-27.465,123.804,147.3443191
-27.464,123.804,147.2952607
-27.463,123.804,147.2462022
-27.462,123.804,147.1971437
-27.461,123.804,147.1480853
-27.46,123.804,147.0990268
-27.459,123.804,147.0499683
-27.458,123.961,147.0009098
-27.457,123.961,146.9518514
-27.456,123.961,146.9027929
-27.455,123.961,146.8537344
-27.454,123.961,146.804676
-27.453,123.961,146.7556175
-27.452,123.961,146.706559
-27.451,123.961,146.6575005
-27.45,123.961,146.6084421
-27.449,123.961,146.5593836
-27.448,123.961,146.5103251
-27.447,124.117,146.4612667
-27.446,124.117,146.4122082
-27.445,124.117,146.3631497
-27.444,124.117,146.3140912
-27.443,124.117,146.2650328
-27.442,124.117,146.2159743
-27.441,124.117,146.1669158
-27.44,124.117,146.1178573
-27.439,124.117,146.0687989
-27.438,124.117,146.0197404
-27.437,124.117,145.9706819
-27.436,124.274,145.9216235
-27.435,124.274,145.872565
-27.434,124.274,145.8235065
-27.433,124.274,145.774448
-27.432,124.274,145.7349529
-27.431,124.274,145.6954578
-27.43,124.274,145.6559627
-27.429,124.274,145.6164676
-27.428,124.274,145.5769725
-27.427,124.274,145.5374774
-27.426,124.274,145.4979823
-27.425,124.274,145.4584872
-27.424,124.274,145.4189921
-27.423,124.353,145.3794969
-27.422,124.353,145.3400018
-27.421,124.353,145.3005067
-27.42,124.353,145.2610116
-27.419,124.353,145.2215165
-27.418,124.353,145.1820214
-27.417,124.353,145.1425263
-27.416,124.353,145.1030312
-27.415,124.353,145.0635361
-27.414,124.353,145.0240409
-27.413,124.353,144.9845458
-27.412,124.353,144.9450507
-27.411,124.353,144.9055556
-27.41,124.353,144.8660605
-27.409,124.353,144.8265654
-27.408,124.509,144.7870703
-27.407,124.509,144.7475752
-27.406,124.509,144.7080801
-27.405,124.509,144.6685849
-27.404,124.509,144.6290898
-27.403,124.509,144.5895947
-27.402,124.509,144.5500996
-27.401,124.509,144.5106045
-27.4,124.509,144.4711094
-27.399,124.509,144.4203186
-27.398,124.509,144.3695279
-27.397,124.607,144.3187372
-27.396,124.607,144.2679464
-27.395,124.607,144.2171557
-27.394,124.607,144.1663649
-27.393,124.607,144.1155742
-27.392,124.607,144.0647834
-27.391,124.607,144.0139927
-27.39,124.607,143.9632019
-27.389,124.607,143.9124112
-27.388,124.607,143.8616204
-27.387,124.607,143.8108297
-27.386,124.686,143.7600389
-27.385,124.686,143.7092482
-27.384,124.686,143.6584574
-27.383,124.686,143.6076667
-27.382,124.686,143.5568759
-27.381,124.686,143.5060852
-27.38,124.686,143.4552944
-27.379,124.686,143.4045037
-27.378,124.686,143.3537129
-27.377,124.764,143.3029222
-27.376,124.764,143.2521314
-27.375,124.764,143.2013407
-27.374,124.764,143.1505499
-27.373,124.764,143.0997592
-27.372,124.764,143.0489685
-27.371,124.764,142.9981777
-27.37,124.764,142.947387
-27.369,124.764,142.8965962
-27.368,124.764,142.8458055
-27.367,124.764,142.7950147
-27.366,124.764,142.744224
-27.365,124.823,142.6889522
-27.364,124.823,142.6336805
-27.363,124.823,142.5784087
-27.362,124.823,142.523137
-27.361,124.823,142.4678652
-27.36,124.823,142.4125935
-27.359,124.823,142.3573217
-27.358,124.823,142.30205
-27.357,124.94,142.2467783
-27.356,124.94,142.1915065
-27.355,124.94,142.1362348
-27.354,124.94,142.080963
-27.353,124.94,142.0256913
-27.352,124.94,141.9704195
-27.351,124.94,141.9151478
-27.35,124.94,141.859876
-27.349,124.94,141.8046043
-27.348,124.94,141.7493325
-27.347,124.94,141.6940608
-27.346,124.94,141.638789
-27.345,125.034,141.5835173
-27.344,125.034,141.5282456
-27.343,125.034,141.4729738
-27.342,125.034,141.4177021
-27.341,125.034,141.3624303
-27.34,125.034,141.3071586
-27.339,125.034,141.2518868
-27.338,125.034,141.1966151
-27.337,125.034,141.1413433
-27.336,125.034,141.0860716
-27.335,125.156,141.0307998
-27.334,125.156,140.9755281
-27.333,125.156,140.9202564
-27.332,125.156,140.8605761
-27.331,125.156,140.8008959
-27.33,125.156,140.7412156
-27.329,125.156,140.6815353
-27.328,125.156,140.6218551
-27.327,125.156,140.5621748
-27.326,125.156,140.5024946
-27.325,125.273,140.4428143
-27.324,125.273,140.3831341
-27.323,125.273,140.3234538
-27.322,125.273,140.2637736
-27.321,125.273,140.2040933
-27.32,125.273,140.1444131
-27.319,125.273,140.0847328
-27.318,125.273,140.0250526
-27.317,125.273,139.9653723
-27.316,125.391,139.9056921
-27.315,125.391,139.8460118
-27.314,125.391,139.7863316
-27.313,125.391,139.7266513
-27.312,125.391,139.6669711
-27.311,125.391,139.6072908
-27.31,125.391,139.5476106
-27.309,125.391,139.4879303
-27.308,125.391,139.42825
-27.307,125.391,139.3685698
-27.306,125.391,139.3088895
-27.305,125.391,139.2492093
-27.304,125.391,139.189529
-27.303,125.391,139.1298488
-27.302,125.489,139.0701685
-27.301,125.489,139.0104883
-27.3,125.489,138.950808
-27.299,125.489,138.8846867
-27.298,125.489,138.8185653
-27.297,125.489,138.7524439
-27.296,125.489,138.6863226
-27.295,125.489,138.6202012
-27.294,125.489,138.5540798
-27.293,125.489,138.4879585
-27.292,125.489,138.4218371
-27.291,125.489,138.3557158
-27.29,125.489,138.2895944
-27.289,125.489,138.223473
-27.288,125.489,138.1573517
-27.287,125.587,138.0912303
-27.286,125.587,138.0251089
-27.285,125.587,137.9589876
-27.284,125.587,137.8928662
-27.283,125.587,137.8267448
-27.282,125.587,137.7606235
-27.281,125.587,137.6945021
-27.28,125.587,137.6283807
-27.279,125.587,137.5622594
-27.278,125.587,137.496138
-27.277,125.587,137.4300167
-27.276,125.587,137.3638953
-27.275,125.587,137.2977739
-27.274,125.587,137.2316526
-27.273,125.724,137.1655312
-27.272,125.724,137.0994098
-27.271,125.724,137.0332885
-27.27,125.724,136.9671671
-27.269,125.724,136.9010457
-27.268,125.724,136.8349244
-27.267,125.724,136.768803
-27.266,125.724,136.7026816
-27.265,125.724,136.6319189
-27.264,125.724,136.5611561
-27.263,125.724,136.4903934
-27.262,125.724,136.4196306
-27.261,125.724,136.3488678
-27.26,125.837,136.2781051
-27.259,125.837,136.2073423
-27.258,125.837,136.1365795
-27.257,125.837,136.0658168
-27.256,125.837,135.995054
-27.255,125.837,135.9242912
-27.254,125.837,135.8535285
-27.253,125.837,135.7827657
-27.252,125.837,135.712003
-27.251,125.837,135.6412402
-27.25,125.837,135.5704774
-27.249,125.837,135.4997147
-27.248,125.998,135.4289519
