GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGStd_1,pMMGStd_2,pMMGStd_3,ThetaMean_1,ThetaMean_2,ThetaMean_3
3.4034034034034,-1.65855845683033,0.937751087085586,-0.93213280370971,0.0295703102738311,0.151608480941971,0.223150648634846,175.783329733884,175.783329733884,175.783329733884
3.5035035035035,-1.66159075902252,0.942888727133633,-0.937349692905906,0.0309063528587809,0.142163602874019,0.231674386363163,175.714263531582,175.714263531582,175.714263531582
3.6036036036036,-1.66818932360811,0.952336154653153,-0.939575505427928,0.0372760267530782,0.160557637054369,0.235971917483991,175.638609532883,175.638609532883,175.638609532883
3.7037037037037,-1.67856369622222,0.941472204962963,-0.938212105888889,0.0489854981560245,0.173735172272425,0.235193537083458,175.547130292593,175.547130292593,175.547130292593
3.8038038038038,-1.67902065094344,0.939583230063063,-0.938848706750751,0.0749538943715832,0.201090232690971,0.23158672899122,175.455651043744,175.455651043744,175.455651043744
3.9039039039039,-1.67503316128228,0.928990551717718,-0.947485307421922,0.0663526263251123,0.213884132294064,0.244950483917135,175.364171770721,175.364171770721,175.364171770721
4.004004004004,-1.69804567207157,0.936397872761762,-0.944121907974474,0.0959351241385364,0.229506458471224,0.247000530511818,175.272692496046,175.272692496046,175.272692496046
4.1041041041041,-1.69953305319169,0.914323742631632,-0.952768263000501,0.0951475690798958,0.258590045491977,0.260350490696806,175.181867715115,175.181867715115,175.181867715115
4.2042042042042,-1.70496262801952,0.899792281153153,-0.951437055366366,0.100098617868167,0.277127372535655,0.259526584067758,175.092548384384,175.092548384384,175.092548384384
4.3043043043043,-1.7088049907988,0.895456129513013,-0.939945622224224,0.129675067536108,0.303873770246561,0.272618219975978,174.992478524074,174.992478524074,174.992478524074
4.4044044044044,-1.72322580506507,0.891823943926426,-0.940035582665165,0.147341647666549,0.306997192974434,0.273804148070021,174.864321619369,174.864321619369,174.864321619369
4.5045045045045,-1.71864661882432,0.868691759027027,-0.938125542918919,0.1381381708091,0.337697779726199,0.27216164930404,174.736164745946,174.736164745946,174.736164745946
4.6046046046046,-1.7315674327953,0.888559573223223,-0.934215503577077,0.180553489277673,0.368398366613156,0.239406451593937,174.608007822523,174.608007822523,174.608007822523
4.7047047047047,-1.73848824684535,0.872927387728228,-0.922305463861361,0.187613467568572,0.388492352219036,0.223621817161049,174.479850943043,174.479850943043,174.479850943043
4.8048048048048,-1.73577390104354,0.8885259038003,-0.920253809316817,0.180015349764344,0.363657764867665,0.222179591963454,174.342192236336,174.342192236336,174.342192236336
4.9049049049049,-1.7393293651952,0.884250894151151,-0.907925650753754,0.180520943688635,0.365872095920149,0.206986266875168,174.19135410015,174.19135410015,174.19135410015
5.00500500500501,-1.71593904357608,0.891915547796797,-0.887725923572072,0.225021688052598,0.351201191819401,0.208492132670471,174.038387089089,174.038387089089,174.038387089089
5.10510510510511,-1.7220420785976,0.885530853352853,-0.874077719291291,0.228461914176068,0.356399067732341,0.191205481693771,173.879440620871,173.879440620871,173.879440620871
5.20520520520521,-1.73459156006557,0.887030042702703,-0.87098807372022,0.241018792293215,0.350447447093446,0.18885088630427,173.720494152653,173.720494152653,173.720494152653
5.30530530530531,-1.70574814852252,0.89358678979029,-0.872112642333333,0.303931724365147,0.3373433606281,0.192456091183001,173.561547701902,173.561547701902,173.561547701902
5.40540540540541,-1.71236469667568,0.90390980272973,-0.875169142905405,0.308098168803952,0.318912969169526,0.198793459025459,173.402601216216,173.402601216216,173.402601216216
5.50550550550551,-1.72835076436436,0.907729709774274,-0.853533300041541,0.322979298226682,0.307807604531435,0.171194870884247,173.220305258058,173.220305258058,173.220305258058
5.60560560560561,-1.71816973108008,0.919827383148148,-0.840692404837838,0.328235471163236,0.305542120844956,0.184669131267383,173.029691263213,173.029691263213,173.029691263213
5.70570570570571,-1.63400775436036,0.982910990391892,-0.787844112720721,0.474939950389159,0.354208218143823,0.254701473330173,172.83858095,172.83858095,172.83858095
5.80580580580581,-1.61435984971972,1.01611514759059,-0.794796280875876,0.466807945460312,0.356034784447929,0.239598809861393,172.634082233333,172.634082233333,172.634082233333
5.90590590590591,-1.62271194516316,1.04781930424775,-0.761748449403904,0.523729764519541,0.410894359989384,0.196211875672473,172.429583495546,172.429583495546,172.429583495546
6.00600600600601,-1.62106404060661,1.06152346100751,-0.770700617495496,0.512769332584861,0.385143762620674,0.212221910486008,172.2250848,172.2250848,172.2250848
6.10610610610611,-1.60145023260911,1.08920245037337,-0.759639550771271,0.531459165643764,0.372085493829335,0.194309536677015,172.019698072823,172.019698072823,172.019698072823
6.20620620620621,-1.61791408431582,1.14145505296146,-0.734354262234735,0.54438231704624,0.373980573674363,0.196513250668404,171.799266883033,171.799266883033,171.799266883033
6.30630630630631,-1.61837793602252,1.14320765604955,-0.731068974396396,0.534678051450746,0.363854838946326,0.195888537108236,171.578835670721,171.578835670721,171.578835670721
6.40640640640641,-1.60537754289189,1.1684338673018,-0.70576980765966,0.53421673944664,0.375686736713034,0.164131497449513,171.357473301652,171.357473301652,171.357473301652
6.50650650650651,-1.61550524721822,1.18995833584234,-0.703838685938939,0.538179225246702,0.337599361664839,0.165421865392798,171.093708948999,171.093708948999,171.093708948999
6.60660660660661,-1.6256329519985,1.19048280360811,-0.687907564768769,0.54214171181899,0.329210471195731,0.146913242827243,170.829944664264,170.829944664264,170.829944664264
6.70670670670671,-1.61626065627878,1.21450727180681,-0.673976443598599,0.518527033217897,0.315871832730996,0.131233047386434,170.566180333584,170.566180333584,170.566180333584
6.80680680680681,-1.59991606007307,1.21607934526627,-0.660766404643143,0.484471138402047,0.305572631759359,0.116798094291242,170.297067200551,170.297067200551,170.297067200551
6.90690690690691,-1.59080370384234,1.20727228812763,-0.649323856983483,0.457840208933773,0.307882791826849,0.105950736253527,170.002144635135,170.002144635135,170.002144635135
7.00700700700701,-1.58839805385836,1.21766292868669,-0.637881308823824,0.412409723151041,0.338197636376468,0.0951033789229197,169.707222124575,169.707222124575,169.707222124575
7.10710710710711,-1.57223534771972,1.20930675795646,-0.626848451600601,0.375808093223528,0.339870146770099,0.0848354106567879,169.412385603804,169.412385603804,169.412385603804
7.20720720720721,-1.54543017801351,1.20128516087838,-0.624562105441441,0.324155746421112,0.341069498567243,0.0869368783751155,169.129354096396,169.129354096396,169.129354096396
7.30730730730731,-1.53679768131231,1.1812635638003,-0.608343827079079,0.326487711968642,0.353582558863372,0.0410513467272061,168.846322607457,168.846322607457,168.846322607457
7.40740740740741,-1.51816518461111,1.18901974474074,-0.608940364074074,0.28639327064498,0.348810787070954,0.0336114733107526,168.563291068519,168.563291068519,168.563291068519
7.50750750750751,-1.50236733544745,1.21597335705856,-0.601777375675676,0.243704244477343,0.317448167724974,0.0137664637164309,168.271544058709,168.271544058709,168.271544058709
7.60760760760761,-1.51191769841341,1.25644772318569,-0.597294042018018,0.241534966716436,0.248638239294702,0.0140223151608022,167.970728191492,167.970728191492,167.970728191492
7.70770770770771,-1.50596806052853,1.2774220891026,-0.590810708491492,0.217445378527816,0.207405475033424,0.0171065949586857,167.669912424274,167.669912424274,167.669912424274
7.80780780780781,-1.50601842334535,1.26689645551952,-0.608327375202703,0.234367984069874,0.205063583030299,0.0484751456678193,167.369096655405,167.369096655405,167.369096655405
7.90790790790791,-1.51615797634484,1.2789121781962,-0.596391654352352,0.233031946845205,0.176500254704893,0.0592702641521521,167.105023759009,167.105023759009,167.105023759009
8.00800800800801,-1.50640059485385,1.28172088884484,-0.59261000623023,0.203557396428648,0.160957606742545,0.0585337838098616,166.851288558659,166.851288558659,166.851288558659
8.10810810810811,-1.51814321352703,1.29402959940541,-0.596828358108108,0.19883158217157,0.158849987498166,0.0691110119665557,166.597553295946,166.597553295946,166.597553295946
8.20820820820821,-1.51801368724975,1.29661299993644,-0.593191159504004,0.18402545863279,0.144402916474116,0.0685788140917247,166.353510206306,166.353510206306,166.353510206306
8.30830830830831,-1.51611281682082,1.32044465813714,-0.577588181467467,0.19859445242255,0.13172114837585,0.0850655741561367,166.111763161261,166.111763161261,166.111763161261
8.40840840840841,-1.52457831221922,1.33440994997147,-0.585985203430931,0.198503190763837,0.103672017588552,0.0676112087235944,165.870016072673,165.870016072673,165.870016072673
8.50850850850851,-1.5424096738994,1.33610747398799,-0.589581424593593,0.209346956065609,0.0906618235886238,0.0569462008937965,165.628269030681,165.628269030681,165.628269030681
8.60860860860861,-1.54605496237237,1.34557279274925,-0.597245078298299,0.200128584596255,0.0878441226756449,0.08288460021062,165.408508995395,165.408508995395,165.408508995395
8.70870870870871,-1.5473860408003,1.34973029396246,-0.59840613895045,0.187637426598585,0.0784614540163206,0.0898763464846499,165.195459240691,165.195459240691,165.195459240691
8.80880880880881,-1.54865956204905,1.35025366104855,-0.60092455645996,0.175064869926647,0.0671117685854078,0.0807355831987157,164.982409467317,164.982409467317,164.982409467317
8.90890890890891,-1.54815379951201,1.35459102597197,-0.610041538480981,0.184544282382685,0.0797147883475477,0.0635653215175933,164.800252658959,164.800252658959,164.800252658959
9.00900900900901,-1.53605103015315,1.35949999363514,-0.607364342693694,0.156684223798901,0.0648419066232689,0.0631810477115096,164.620622281532,164.620622281532,164.620622281532
9.10910910910911,-1.52144826086286,1.38190896201702,-0.612687146623624,0.157815543327994,0.0478477043388393,0.051483065006526,164.440991881932,164.440991881932,164.440991881932
9.20920920920921,-1.51084549160861,1.39431793011061,-0.600009950053554,0.132076805936438,0.0223682210878721,0.0652409271313647,164.261361515916,164.261361515916,164.261361515916
9.30930930930931,-1.50823051749099,1.40925965321622,-0.606561181171171,0.117634515346358,0.00669311865125074,0.0518056860371653,164.029961343844,164.029961343844,164.029961343844
9.40940940940941,-1.47877139152853,1.44921727644545,-0.592857841206707,0.120383191493661,0.0108921019513166,0.0670147351134463,163.781480338939,163.781480338939,163.781480338939
9.50950950950951,-1.46874926203854,1.46372140485936,-0.591178956414414,0.0956438036177939,0.0174188499603402,0.0652878055922416,163.534640160911,163.534640160911,163.534640160911
9.60960960960961,-1.45853065403303,1.54337055951051,-0.555576335256757,0.126336607255835,0.0577128862528403,0.0268991777799095,163.292917110961,163.292917110961,163.292917110961
9.70970970970971,-1.45831204562713,1.55601971387838,-0.553973714934434,0.116017218151308,0.0324354586329436,0.0252801024314352,163.051194020971,163.051194020971,163.051194020971
9.80980980980981,-1.42859343725976,1.62166886834334,-0.550371094189189,0.119132857921178,0.0198859541332956,0.0300790888853201,162.809470931782,162.809470931782,162.809470931782
9.90990990990991,-1.42787482967568,1.68131802296396,-0.526768473405405,0.0812363041847468,0.0667334191421907,0.0288697363474396,162.567747829279,162.567747829279,162.567747829279
10.01001001001,-1.40893514024975,1.71289223663964,-0.532863511057557,0.0444413083357187,0.0146919172856873,0.0413749451570786,162.305738724474,162.305738724474,162.305738724474
10.1101101101101,-1.39512531226026,1.77684938994294,-0.510356790221221,0.0561241542252598,0.0183667854121279,0.0369872278381129,162.025383369219,162.025383369219,162.025383369219
10.2102102102102,-1.37793177471171,1.8180176106997,-0.495520192921922,0.0287049512021214,0.0719834592828818,0.0251498278477481,161.732431708559,161.732431708559,161.732431708559
10.3103103103103,-1.37584462291441,1.83163793372372,-0.48279106576977,0.0133054601665999,0.100433571208427,0.0119798081986991,161.429631398348,161.429631398348,161.429631398348
10.4104104104104,-1.35298169545546,1.88451401285886,-0.463871748842843,0.0279215547184436,0.0670199801505466,0.0183398080497497,161.126831070621,161.126831070621,161.126831070621
10.5105105105105,-1.34932797720871,1.89689809979429,-0.460780259536036,0.0103066038409895,0.0937217902333134,0.0187994651366153,160.824030757357,160.824030757357,160.824030757357
10.6106106106106,-1.34145453973624,1.91931622111311,-0.446267348307808,0.0132759311948926,0.134613867826378,0.00310679385483502,160.521230417718,160.521230417718,160.521230417718
10.7107107107107,-1.34501692204504,1.96015077823924,-0.409973426785786,0.0263426290487242,0.119526332091072,0.0151046077533682,160.233123504555,160.233123504555,160.233123504555
10.8108108108108,-1.32853909278378,1.95038408054054,-0.38588919172973,0.0620936116482829,0.11490220212704,0.044333176416541,159.959085747297,159.959085747297,159.959085747297
10.9109109109109,-1.32729377554655,1.94244575968519,-0.361714705305305,0.0769602124700348,0.113349210818793,0.0734341114789822,159.678992562412,159.678992562412,159.678992562412
11.011011011011,-1.30665932010661,1.97392560801201,-0.327497187097097,0.0856196359326082,0.0617073641457913,0.144900597433264,159.396012045095,159.396012045095,159.396012045095
11.1111111111111,-1.29852486516667,1.98740545616667,-0.285279669388889,0.0836724569702768,0.029864507589501,0.1711122486845,159.113031488889,159.113031488889,159.113031488889
11.2112112112112,-1.29939041022673,1.96938530477728,-0.261062151180681,0.095867413631676,0.0142851064590233,0.200152327767589,158.83005096046,158.83005096046,158.83005096046
11.3113113113113,-1.21340610498699,2.01606535336036,-0.235843632155655,0.0430461357242227,0.0984510488959991,0.227776777398637,158.547070461562,158.547070461562,158.547070461562
11.4114114114114,-1.21637531877778,2.00015765081982,-0.220528594129129,0.0300082640692665,0.116133597601185,0.218773835405702,158.257479545796,158.257479545796,158.257479545796
11.5115115115115,-1.19725198158508,1.9797602297042,-0.218112682896396,0.0489417287042249,0.129418111798335,0.216981786222546,157.961187536987,157.961187536987,157.961187536987
11.6116116116116,-1.1996731474039,1.98259183268468,-0.213291342694194,0.0359924510637726,0.113328029808889,0.217444800078371,157.637692685335,157.637692685335,157.637692685335
11.7117117117117,-1.18309899085135,1.98291998191892,-0.216468186490991,0.00383349948565537,0.100768598109733,0.206591537858999,157.314075996847,157.314075996847,157.314075996847
11.8118118118118,-1.1565248347988,1.97224813173874,-0.211645030594094,0.0295173151184592,0.132049787312716,0.178767713464481,156.990459308358,156.990459308358,156.990459308358
11.9119119119119,-1.14358481281732,1.99016186721421,-0.234337390059559,0.0642038243076454,0.094620582345632,0.140315344105923,156.66684261987,156.66684261987,156.66684261987
12.012012012012,-1.13014078667568,1.9964134406051,-0.250935655148648,0.0996031023545229,0.073684165165161,0.110481325664819,156.343225931381,156.343225931381,156.343225931381
12.1121121121121,-1.10587568963814,2.00773540890791,-0.271917289160659,0.12343562842508,0.0724471844187645,0.080105141693526,156.017660483784,156.017660483784,156.017660483784
12.2122122122122,-1.09023747016817,2.00518483283133,-0.296154733809309,0.16238227466421,0.0636309297867917,0.0392952310444743,155.682729435836,155.682729435836,155.682729435836
12.3123123123123,-1.06244102915315,2.02543892962913,-0.329029703294294,0.164339855733545,0.000634113942474637,0.0141774104587894,155.338858064114,155.338858064114,155.338858064114
12.4124124124124,-1.03914458861562,2.06419302692693,-0.35190467328979,0.188217747152731,0.012158119730491,0.0307394006923614,154.994986691341,154.994986691341,154.994986691341
12.5125125125125,-1.03284814766717,2.09394712372472,-0.35877964253003,0.214924066075345,0.067376760981756,0.0473719402499289,154.651115294094,154.651115294094,154.651115294094
12.6126126126126,-0.997051706504504,2.15270122112613,-0.37165461227027,0.173041026919919,0.0532989371161498,0.0724897604746283,154.307243921171,154.307243921171,154.307243921171
12.7127127127127,-1.00075526571922,2.15245531807157,-0.368529581759259,0.185605210449549,0.0660911717050267,0.0749801647602486,153.963372524474,153.963372524474,153.963372524474
12.8128128128128,-0.994069217191692,2.19199699550801,-0.391555779872372,0.184578246187978,0.0573697948935417,0.114453989824611,153.62964804039,153.62964804039,153.62964804039
12.9129129129129,-0.967168378624625,2.17356627771171,-0.388859426812312,0.241612360059016,0.0453222859183091,0.118012065796427,153.314539385586,153.314539385586,153.314539385586
13.013013013013,-0.968614753337838,2.18626865613814,-0.384567328187688,0.256711099660614,0.0712703169071808,0.118170011673304,152.98491331997,152.98491331997,152.98491331997
13.1131131131131,-0.933981548033033,2.22538194558709,-0.369033987933433,0.274525723246183,0.0329976219639706,0.0776569317414789,152.655287238589,152.655287238589,152.655287238589
13.2132132132132,-0.917638132487988,2.22553977927477,-0.334121268993994,0.318206015562957,0.0484020464594374,0.0362661612784083,152.325661234685,152.325661234685,152.325661234685
13.3133133133133,-0.886096018304305,2.2628357516006,-0.305997338343343,0.336149461447428,0.0678537555206967,0.0203822599042385,151.996035136837,151.996035136837,151.996035136837
13.4134134134134,-0.865451301487988,2.28385544715015,-0.2642958298999,0.351119378172547,0.0551692655971367,0.103083921032803,151.666409057508,151.666409057508,151.666409057508
13.5135135135135,-0.826218380837837,2.3251112662027,-0.279434637797297,0.303407521428174,0.0678838351997633,0.243396770910509,151.340240266216,151.340240266216,151.340240266216
13.6136136136136,-0.814041271119621,2.32566877068719,-0.233319393245749,0.323583304781269,0.0807558970769912,0.30225921502191,151.063584604755,151.063584604755,151.063584604755
13.7137137137137,-0.815548222327828,2.3187088048013,-0.194154642147145,0.336411091916971,0.0819546133203321,0.351840147344659,150.799928042793,150.799928042793,150.799928042793
13.8138138138138,-0.816484603178678,2.30882391373273,-0.172622022903903,0.350045786579179,0.0846737155539464,0.433054021728579,150.536271462913,150.536271462913,150.536271462913
13.9139139139139,-0.807099662781781,2.29772781165165,-0.1240228375996,0.364505793164116,0.0945190956269981,0.495977259152798,150.272614867618,150.272614867618,150.272614867618
14.014014014014,-0.759577585460961,2.32258666481231,-0.0991223508568574,0.420803305178086,0.127051348718485,0.550923426241102,150.008958304004,150.008958304004,150.008958304004
14.1141141141141,-0.713894346783784,2.34231188383934,-0.0791367787987987,0.452831270055824,0.12158882283008,0.584536061600804,149.745301668318,149.745301668318,149.745301668318
14.2142142142142,-0.656568155587087,2.36421239923774,-0.0602737163843846,0.489554838379008,0.137053226990793,0.563187797613148,149.48106657983,149.48106657983,149.48106657983
14.3143143143143,-0.594215631116617,2.39201515665716,-0.0484634771481478,0.559470057825527,0.161356132596534,0.558844912686732,149.182831306707,149.182831306707,149.182831306707
14.4144144144144,-0.495764007315315,2.44201410984234,-0.0513359205945946,0.591061363470288,0.195281070329799,0.541325351245233,148.884596006306,148.884596006306,148.884596006306
14.5145145145145,-0.438365436859859,2.47026931957658,-0.0654295852622619,0.679296240371197,0.247228382886801,0.51139072179371,148.586360744545,148.586360744545,148.586360744545
14.6146146146146,-0.359890790474474,2.50991742230731,-0.0815953220020018,0.749038751935166,0.317004837150446,0.456102173521266,148.288125427127,148.288125427127,148.288125427127
14.7147147147147,-0.267649376749249,2.54194490441742,-0.109761058741742,0.793655261581821,0.348061001766416,0.383843062500345,147.989890150601,147.989890150601,147.989890150601
14.8148148148148,-0.192569124685185,2.60170411824074,-0.105056425111111,0.779102718615754,0.327170653224109,0.300453566960746,147.691654859259,147.691654859259,147.691654859259
14.9149149149149,-0.107516282520021,2.66908725798248,-0.0507872392432444,0.751860810229828,0.253071885726714,0.20778047289101,147.394595757507,147.394595757507,147.394595757507
15.015015015015,-0.0690224612477477,2.71426164160661,-0.086146967484985,0.707467116854474,0.230876937585353,0.117788219087928,147.09386182012,147.09386182012,147.09386182012
15.1151151151151,-0.0368639755655652,2.76418227142793,-0.0445096987297292,0.615464397916064,0.141158599105298,0.0716408326059889,146.793127887588,146.793127887588,146.793127887588
15.2152152152152,0.014383099058058,2.76371501336136,-0.0451827402847848,0.553034881103047,0.0519888169369761,0.0513881352961514,146.492393905055,146.492393905055,146.492393905055
15.3153153153153,0.0141376811891891,2.75699350154054,-0.00430423019819806,0.511954468128015,0.0248434128749744,0.0470329539349912,146.191659981532,146.191659981532,146.191659981532
15.4154154154154,0.00603390526026021,2.73014586289189,0.014271977345345,0.514914986695299,0.00248036088702153,0.0677060971839496,145.890926013764,145.890926013764,145.890926013764
15.5155155155155,0.0230967959014007,2.71864507126126,0.0441820190515505,0.498312217786362,0.0420415414375714,0.0775376438042752,145.590192095996,145.590192095996,145.590192095996
15.6156156156156,0.0486639817042056,2.71422901492042,0.0704561921771772,0.485336586828269,0.0492593457489796,0.10850203233675,145.275335857508,145.275335857508,145.275335857508
15.7157157157157,0.0983695213453462,2.70699459036386,0.120883529180181,0.501022139728374,0.0607071689955104,0.173031241366146,144.926359687137,144.926359687137,144.926359687137
15.8158158158158,0.134841871704204,2.74093225138589,0.190362671230731,0.570084052781443,0.000192029346013608,0.264503771481469,144.577097936737,144.577097936737,144.577097936737
15.9159159159159,0.150931339656156,2.72903357622823,0.195568039361862,0.526881616914397,0.00192571366223413,0.265079457812784,144.227836186336,144.227836186336,144.227836186336
16.016016016016,0.231312598947946,2.75613490024224,0.238971105481982,0.529935572057167,0.0531568729042937,0.35305679924816,143.878574435936,143.878574435936,143.878574435936
16.1161161161161,0.328110274216717,2.86573622498498,0.356478775561061,0.620081866876885,0.221060650658498,0.534224302048512,143.529312635536,143.529312635536,143.529312635536
16.2162162162162,0.363699742081081,2.88333754977027,0.413684143837838,0.632740866686062,0.28572683841963,0.608339094831467,143.180050885135,143.180050885135,143.180050885135
16.3163163163163,0.38009268956957,2.87603194374675,0.408577637051552,0.589109244825611,0.280964941144788,0.623497974524488,142.851714796196,142.851714796196,142.851714796196
16.4164164164164,0.425715571332833,2.87689605983383,0.421381880167668,0.58631415914531,0.326985074611533,0.635896610203889,142.529367114314,142.529367114314,142.529367114314
16.5165165165165,0.473855225033033,2.87977255496697,0.446179613433934,0.608291529907221,0.307968890823924,0.670913456563314,142.207456251501,142.207456251501,142.207456251501
16.6166166166166,0.487994878723724,2.89014904960961,0.4429773462002,0.621783619281446,0.278346106039071,0.6550186139702,141.885545389389,141.885545389389,141.885545389389
16.7167167167167,0.505134531933433,2.88602554523323,0.445775079466466,0.577292951918163,0.262158350069866,0.624981636460462,141.563634487137,141.563634487137,141.563634487137
16.8168168168168,0.502274185633634,2.86940204036637,0.430572812232733,0.561086556496001,0.249506127312935,0.597773085368363,141.241723578078,141.241723578078,141.241723578078
16.9169169169169,0.518913839333834,2.87027853545195,0.427370545498999,0.517302996607563,0.254531575432639,0.559250826484387,140.919812714264,140.919812714264,140.919812714264
17.017017017017,0.551604961694694,2.92521768553053,0.428094008937439,0.494931652998432,0.211655538921161,0.471077064758874,140.596739563664,140.596739563664,140.596739563664
17.1171171171171,0.582027109355857,2.97565028726577,0.419332380355854,0.470774432456303,0.176554856310611,0.424640298959659,140.275890006757,140.275890006757,140.275890006757
17.2172172172172,0.5854670415996,2.98863978666116,0.4096560885,0.490482983711255,0.205881356230701,0.405194276076705,139.95582953048,139.95582953048,139.95582953048
