timestamp,angle_interp,pMMG
0,173.8369011,3.45420509
0.001,173.8350862,3.474153653
0.002,173.8332714,3.474102217
0.003,173.8314565,3.45405078
0.004,173.8296416,3.453999344
0.005,173.8278267,3.477947907
0.006,173.8260119,3.453896471
0.007,173.824197,3.453845034
0.008,173.8223821,3.453793598
0.009,173.8205673,3.438742161
0.01,173.8187524,3.434690725
0.011,173.8169375,3.434639288
0.012,173.8151227,3.434587852
0.013,173.8133078,3.434536415
0.014,173.8114929,3.414484979
0.015,173.809678,3.414433542
0.016,173.8078632,3.414382106
0.017,173.8060483,3.414330669
0.018,173.8042334,3.434279233
0.019,173.8024186,3.434227796
0.02,173.8006037,3.43417636
0.021,173.7987888,3.434124923
0.022,173.796974,3.434073487
0.023,173.7951591,3.43402205
0.024,173.7954883,3.453031381
0.025,173.7958175,3.453040711
0.026,173.7961467,3.453050042
0.027,173.796476,3.453059372
0.028,173.7968052,3.453068703
0.029,173.7971344,3.453078033
0.03,173.7974636,3.453087364
0.031,173.7977928,3.453096694
0.032,173.798122,3.453106025
0.033,173.7984512,3.453115355
0.034,173.7987805,3.453124686
0.035,173.7991097,3.477134017
0.036,173.7994389,3.473143347
0.037,173.7997681,3.473152678
0.038,173.8000973,3.473162008
0.039,173.8004265,3.473171339
0.04,173.8007558,3.473180669
0.041,173.801085,3.47319
0.042,173.8014142,3.47319933
0.043,173.8017434,3.473208661
0.044,173.8020726,3.477217991
0.045,173.8024018,3.477227322
0.046,173.802731,3.477236652
0.047,173.8030603,3.477245983
0.048,173.8033895,3.477255313
0.049,173.8037187,3.477264644
0.05,173.8040479,3.477273975
0.051,173.8043771,3.477283305
0.052,173.8047063,3.453292636
0.053,173.8050356,3.453301966
0.054,173.8053648,3.453311297
0.055,173.805694,3.473320627
0.056,173.8060232,3.473329958
0.057,173.806272,3.473337009
0.058,173.8065208,3.47334406
0.059,173.8067696,3.473351112
0.06,173.8070184,3.473358163
0.061,173.8072672,3.473365214
0.062,173.807516,3.473372266
0.063,173.8077648,3.473379317
0.064,173.8080136,3.473386368
0.065,173.8082624,3.473393419
0.066,173.8085112,3.473400471
0.067,173.80876,3.473407522
0.068,173.8090088,3.477414573
0.069,173.8092576,3.477421625
0.07,173.8095063,3.477428676
0.071,173.8097551,3.477435727
0.072,173.8100039,3.473442779
0.073,173.8102527,3.47344983
0.074,173.8105015,3.473456881
0.075,173.8107503,3.453463933
0.076,173.8109991,3.453470984
0.077,173.8112479,3.453478035
0.078,173.8114967,3.453485087
0.079,173.8117455,3.453492138
0.08,173.8119943,3.453499189
0.081,173.8122431,3.45350624
0.082,173.8124919,3.458513292
0.083,173.8127407,3.453520343
0.084,173.8129895,3.453527394
0.085,173.8132383,3.453534446
0.086,173.8134871,3.453541497
0.087,173.8137359,3.453548548
0.088,173.8139847,3.4535556
0.089,173.8142335,3.453562651
0.09,173.8144823,3.453569702
0.091,173.8087445,3.453407083
0.092,173.8030067,3.453244464
0.093,173.7972689,3.453081845
0.094,173.7915311,3.452919226
0.095,173.7857933,3.457756607
0.096,173.7800555,3.457593988
0.097,173.7743177,3.457431369
0.098,173.7685799,3.45726875
0.099,173.7628421,3.457106131
