timestamp,angle_interp,pMMG
0,173.927582,2.74832954
0.001,173.9266218,2.748321129
0.002,173.9256616,2.748312718
0.003,173.9247015,2.748304308
0.004,173.9237413,2.748295897
0.005,173.9227811,2.748287486
0.006,173.921821,2.748279075
0.007,173.9208608,2.748270664
0.008,173.9199006,2.768262253
0.009,173.9189405,2.768253843
0.01,173.9179803,2.768245432
0.011,173.9170201,2.768237021
0.012,173.91606,2.76822861
0.013,173.9150998,2.768220199
0.014,173.9141396,2.768211788
0.015,173.9155519,2.768224159
0.016,173.9169641,2.76823653
0.017,173.9183764,2.768248901
0.018,173.9197886,2.768261272
0.019,173.9212009,2.768273643
0.02,173.9226131,2.768286014
0.021,173.9240254,2.768298385
0.022,173.9254376,2.768310756
0.023,173.9268499,2.768323127
0.024,173.9282621,2.748335498
0.025,173.9296744,2.748347869
0.026,173.9310866,2.74836024
0.027,173.9324989,2.748372611
0.028,173.9339111,2.748384982
0.029,173.9353234,2.748397353
0.03,173.9367356,2.772409724
0.031,173.9381479,2.772422095
0.032,173.9395601,2.772434466
0.033,173.9409724,2.772446837
0.034,173.9423846,2.772459207
0.035,173.9437969,2.748471578
0.036,173.9452091,2.748483949
0.037,173.9466214,2.74849632
0.038,173.9480336,2.748508691
0.039,173.9494459,2.748521062
0.04,173.9508581,2.748533433
0.041,173.9522704,2.748545804
0.042,173.9536826,2.748558175
0.043,173.9550949,2.748570546
0.044,173.9565071,2.748582917
0.045,173.9579194,2.748595288
0.046,173.9593316,2.748607659
0.047,173.9607439,2.74862003
0.048,173.9607555,2.748620132
0.049,173.9607672,2.748620234
0.05,173.9607788,2.768620336
0.051,173.9607905,2.768620438
0.052,173.9608021,2.76862054
0.053,173.9608138,2.768620642
0.054,173.9608254,2.768620744
0.055,173.9608371,2.748620847
0.056,173.9608487,2.748620949
0.057,173.9608604,2.748621051
0.058,173.960872,2.748621153
0.059,173.9608837,2.748621255
0.06,173.9608953,2.748621357
0.061,173.960907,2.748621459
0.062,173.9609186,2.748621561
0.063,173.9609303,2.748621663
0.064,173.960942,2.748621765
0.065,173.9609536,2.748621867
0.066,173.9609653,2.748621969
0.067,173.9609769,2.748622071
0.068,173.9609886,2.748622173
0.069,173.9610002,2.768622276
0.07,173.9610119,2.768622378
0.071,173.9610235,2.76862248
0.072,173.9610352,2.768622582
0.073,173.9610468,2.768622684
0.074,173.9610585,2.768622786
0.075,173.9610701,2.752622888
0.076,173.9610818,2.75262299
0.077,173.9610934,2.752623092
0.078,173.9611051,2.752623194
0.079,173.9611167,2.752623296
0.08,173.9611284,2.748623398
0.081,173.9608304,2.748620788
0.082,173.9605325,2.748618178
0.083,173.9602345,2.748615568
0.084,173.9599366,2.748612958
0.085,173.9596386,2.772610348
0.086,173.9593407,2.772607738
0.087,173.9590427,2.772605128
0.088,173.9587448,2.772602518
0.089,173.9584468,2.768599908
0.09,173.9581489,2.768597298
0.091,173.9578509,2.768594688
0.092,173.957553,2.768592078
0.093,173.957255,2.768589468
0.094,173.956957,2.768586858
0.095,173.9566591,2.768584248
0.096,173.9563611,2.768581638
0.097,173.9560632,2.768579028
0.098,173.9557652,2.768576418
0.099,173.9554673,2.748573808
0.1,173.9551693,2.748571198
0.101,173.9548714,2.748568588
0.102,173.9545734,2.748565978
0.103,173.9542755,2.748563368
0.104,173.9539775,2.748560758
0.105,173.9536796,2.787558148
0.106,173.9533816,2.787555538
0.107,173.9530836,2.787552928
0.108,173.9527857,2.787550318
0.109,173.9524877,2.787547708
0.11,173.9521898,2.787545098
0.111,173.9518918,2.787542488
0.112,173.9515939,2.787539878
0.113,173.9512959,2.787537268
0.114,173.950998,2.787534658
0.115,173.9529409,2.791551678
0.116,173.9548838,2.791568697
0.117,173.9568267,2.791585716
0.118,173.9587696,2.791602736
0.119,173.9607125,2.791619755
0.12,173.9626554,2.787636774
0.121,173.9645983,2.787653794
0.122,173.9665412,2.787670813
0.123,173.9684841,2.787687832
0.124,173.970427,2.787704852
0.125,173.9723699,2.807721871
0.126,173.9743128,2.80773889
0.127,173.9762557,2.80775591
0.128,173.9781986,2.807772929
0.129,173.9801415,2.807789948
0.13,173.9820844,2.807806968
0.131,173.9840273,2.807823987
0.132,173.9859702,2.807841006
0.133,173.9879131,2.807858026
0.134,173.989856,2.807875045
0.135,173.9917989,2.787892064
0.136,173.9937418,2.787909084
0.137,173.9956847,2.787926103
0.138,173.9976276,2.787943122
0.139,173.9995705,2.787960142
0.14,174.0015134,2.768977161
0.141,174.0034563,2.78799418
0.142,174.0053992,2.7880112
0.143,174.0073421,2.788028219
0.144,174.009285,2.788045238
0.145,174.0112279,2.788062258
0.146,174.0131708,2.788079277
0.147,174.0151137,2.788096296
0.148,174.0201704,2.788140591
0.149,174.025227,2.788184886
