timestamp,angle_interp,pMMG
0,166.5959325,2.022210918
0.001,166.5928815,2.041124864
0.002,166.5898306,2.04103881
0.003,166.5867797,2.040952756
0.004,166.5837288,2.040866702
0.005,166.5806779,2.040780648
0.006,166.577627,2.036694594
0.007,166.5745761,2.03660854
0.008,166.5715251,2.036522487
0.009,166.5684742,2.036436433
0.01,166.5654233,2.036350379
0.011,166.5623724,2.059264325
0.012,166.5593215,2.059178271
0.013,166.5562706,2.059092217
0.014,166.5532197,2.059006163
0.015,166.5501688,2.020920109
0.016,166.5471178,2.020834055
0.017,166.5440669,2.020748002
0.018,166.541016,2.020661948
0.019,166.5379651,2.020575894
0.02,166.5349142,2.02048984
0.021,166.5317365,2.020400209
0.022,166.5285587,2.020310579
0.023,166.525381,2.020220948
0.024,166.5222033,2.020131317
0.025,166.5190256,2.020041687
0.026,166.5158479,2.019952056
0.027,166.5126701,2.019862425
0.028,166.5094924,2.019772795
0.029,166.5063147,2.019683164
0.03,166.503137,2.019593533
0.031,166.4999592,2.038503903
0.032,166.4967815,2.038414272
0.033,166.4936038,2.038324641
0.034,166.4904261,2.038235011
0.035,166.4872484,2.03814538
0.036,166.4840706,2.034055749
0.037,166.4808929,2.033966119
0.038,166.4777152,2.033876488
0.039,166.4745375,2.033786857
0.04,166.4713597,2.033697227
0.041,166.468182,2.037607596
0.042,166.4650043,2.037517965
0.043,166.4618266,2.037428335
0.044,166.4586489,2.037338704
0.045,166.4554711,2.037249073
0.046,166.4522934,2.037159443
0.047,166.4491157,2.037069812
0.048,166.445938,2.036980181
0.049,166.4427602,2.036890551
0.05,166.4395825,2.03680092
0.051,166.4364048,2.017711289
0.052,166.4332271,2.017621659
0.053,166.4300494,2.017532028
0.054,166.4256873,2.017408991
0.055,166.4213252,2.017285954
0.056,166.4169631,2.032162918
0.057,166.412601,2.032039881
0.058,166.4082389,2.031916844
0.059,166.4038768,2.031793807
0.06,166.3995147,2.03167077
0.061,166.3951527,2.035547734
0.062,166.3907906,2.035424697
0.063,166.3864285,2.03530166
0.064,166.3820664,2.035178623
0.065,166.3777043,2.035055586
0.066,166.3733422,2.01193255
0.067,166.3689801,2.011809513
0.068,166.364618,2.011686476
0.069,166.360256,2.011563439
0.07,166.3558939,2.011440402
0.071,166.3515318,2.015317366
0.072,166.3471697,2.015194329
0.073,166.3428076,2.015071292
0.074,166.3384455,2.014948255
0.075,166.3340834,2.014825218
0.076,166.3297214,2.033702182
0.077,166.3253593,2.033579145
0.078,166.3209972,2.033456108
0.079,166.3166351,2.033333071
0.08,166.312273,2.029210034
0.081,166.3079109,2.029086998
0.082,166.3035488,2.028963961
0.083,166.2991867,2.028840924
0.084,166.2948247,2.028717887
0.085,166.2904626,2.02859485
0.086,166.2861005,2.032471814
0.087,166.2817384,2.032348777
0.088,166.2780392,2.032244438
0.089,166.27434,2.032140099
0.09,166.2706409,2.032035761
0.091,166.2669417,2.012931422
0.092,166.2632425,2.012827083
0.093,166.2595433,2.012722744
0.094,166.2558442,2.012618406
0.095,166.252145,2.012514067
0.096,166.2484458,2.027409728
0.097,166.2447466,2.02730539
0.098,166.2410475,2.027201051
0.099,166.2373483,2.027096712
0.1,166.2336491,2.026992373
0.101,166.2299499,2.030888035
0.102,166.2262508,2.030783696
0.103,166.2225516,2.030679357
0.104,166.2188524,2.030575018
0.105,166.2151532,2.03047068
0.106,166.2114541,2.030366341
0.107,166.2077549,2.030262002
0.108,166.2040557,2.030157664
0.109,166.2003565,2.030053325
0.11,166.1966574,2.029948986
0.111,166.1929582,2.025844647
0.112,166.189259,2.025740309
0.113,166.1855598,2.02563597
0.114,166.1818607,2.025531631
0.115,166.1781615,2.025427292
0.116,166.1744623,2.029322954
0.117,166.1707631,2.029218615
0.118,166.167064,2.029114276
0.119,166.1633648,2.029009938
0.12,166.1596656,2.028905599
0.121,166.1596975,2.028906498
0.122,166.1597294,2.028907398
0.123,166.1597613,2.028908297
0.124,166.1597932,2.028909196
0.125,166.1598251,2.028910096
0.126,166.1598569,2.028910995
0.127,166.1598888,2.028911895
0.128,166.1599207,2.028912794
0.129,166.1599526,2.028913693
0.13,166.1599845,2.028914593
0.131,166.1600164,2.024915492
0.132,166.1600483,2.024916392
0.133,166.1600802,2.024917291
0.134,166.160112,2.024918191
0.135,166.1601439,2.02491909
0.136,166.1601758,2.043919989
0.137,166.1602077,2.043920889
0.138,166.1602396,2.043921788
0.139,166.1602715,2.043922688
0.14,166.1603034,2.043923587
0.141,166.1603353,2.047924486
0.142,166.1603671,2.047925386
0.143,166.160399,2.047926285
0.144,166.1604309,2.047927185
0.145,166.1604628,2.047928084
0.146,166.1604947,2.043928984
0.147,166.1605266,2.043929883
0.148,166.1605585,2.043930782
0.149,166.1605904,2.043931682
0.15,166.1606222,2.043932581
0.151,166.1606541,2.067933481
0.152,166.160686,2.06793438
0.153,166.1607179,2.067935279
0.154,166.1663755,2.068094857
0.155,166.1720331,2.068254435
0.156,166.1776907,2.064414012
0.157,166.1833483,2.06457359
0.158,166.1890058,2.064733168
0.159,166.1946634,2.064892745
0.16,166.200321,2.065052323
0.161,166.2059786,2.065211901
0.162,166.2116362,2.065371478
0.163,166.2172938,2.065531056
0.164,166.2229514,2.065690633
0.165,166.228609,2.065850211
0.166,166.2342666,2.070009789
0.167,166.2399241,2.070169366
0.168,166.2455817,2.070328944
0.169,166.2512393,2.070488522
0.17,166.2568969,2.070648099
0.171,166.2625545,2.070807677
0.172,166.2682121,2.070967255
0.173,166.2738697,2.071126832
0.174,166.2795273,2.07128641
0.175,166.2851849,2.071445988
0.176,166.2908424,2.071605565
0.177,166.2965,2.071765143
0.178,166.3021576,2.07192472
0.179,166.3078152,2.072084298
0.18,166.3134728,2.072243876
0.181,166.3191304,2.087403453
0.182,166.324788,2.087563031
0.183,166.3304456,2.087722609
0.184,166.3361031,2.087882186
0.185,166.3417607,2.088041764
0.186,166.3474183,2.088201342
0.187,166.3530759,2.088360919
