timestamp,angle_interp,pMMG
0,170.5511956,1.156684382
0.001,170.5508579,1.156670184
0.002,170.5505203,1.156655986
0.003,170.5501826,1.156641788
0.004,170.549845,1.15662759
0.005,170.5495073,1.133613392
0.006,170.5491696,1.133599194
0.007,170.548832,1.133584995
0.008,170.5484943,1.133570797
0.009,170.5481567,1.133556599
0.01,170.547819,1.156542401
0.011,170.5474814,1.156528203
0.012,170.5471437,1.156514005
0.013,170.5468061,1.156499806
0.014,170.5464684,1.156485608
0.015,170.5461308,1.15647141
0.016,170.5457931,1.156457212
0.017,170.5454554,1.156443014
0.018,170.5451178,1.156428816
0.019,170.5447801,1.156414617
0.02,170.5444425,1.137400419
0.021,170.5441048,1.137386221
0.022,170.5437672,1.137372023
0.023,170.5434295,1.137357825
0.024,170.5430919,1.137343627
0.025,170.5427542,1.156329428
0.026,170.5424166,1.15631523
0.027,170.5420789,1.156301032
0.028,170.5417412,1.156286834
0.029,170.5414036,1.156272636
0.03,170.5410659,1.176258438
0.031,170.5407283,1.176244239
0.032,170.5403906,1.176230041
0.033,170.540053,1.176215843
0.034,170.5345461,1.175984284
0.035,170.5290393,1.194752725
0.036,170.5235325,1.194521166
0.037,170.5180256,1.194289607
0.038,170.5125188,1.194058048
0.039,170.507012,1.193826489
0.04,170.5015051,1.17459493
0.041,170.4959983,1.174363371
0.042,170.4904915,1.174131812
0.043,170.4849846,1.173900253
0.044,170.4794778,1.173668694
0.045,170.473971,1.192437135
0.046,170.4684641,1.192205577
0.047,170.4629573,1.191974018
0.048,170.4574505,1.191742459
0.049,170.4519436,1.1915109
0.05,170.4464368,1.172279341
0.051,170.44093,1.172047782
0.052,170.4354231,1.171816223
0.053,170.4299163,1.171584664
0.054,170.4244095,1.171353105
0.055,170.4189026,1.209121546
0.056,170.4133958,1.208889987
0.057,170.407889,1.208658428
0.058,170.4023821,1.208426869
0.059,170.3968753,1.20819531
0.06,170.3913684,1.188963751
0.061,170.3858616,1.188732192
0.062,170.3803548,1.188500633
0.063,170.3748479,1.188269074
0.064,170.3693411,1.188037515
0.065,170.3638343,1.187805956
0.066,170.3583274,1.187574397
0.067,170.3528206,1.187342838
0.068,170.3512594,1.187277192
0.069,170.3496983,1.187211546
0.07,170.3481371,1.2061459
0.071,170.346576,1.206080254
0.072,170.3450148,1.206014608
0.073,170.3434536,1.205948962
0.074,170.3418925,1.205883316
0.075,170.3403313,1.18681767
0.076,170.3387701,1.186752024
0.077,170.337209,1.186686378
0.078,170.3356478,1.186620732
0.079,170.3340866,1.186555086
0.08,170.3325255,1.18648944
0.081,170.3309643,1.186423794
0.082,170.3294031,1.186358148
0.083,170.327842,1.186292502
0.084,170.3262808,1.186226856
0.085,170.3247197,1.20516121
0.086,170.3231585,1.205095564
0.087,170.3215973,1.205029918
0.088,170.3200362,1.204964272
0.089,170.318475,1.204898626
0.09,170.3169138,1.20083298
0.091,170.3153527,1.200767334
0.092,170.3137915,1.200701688
0.093,170.3122303,1.200636042
0.094,170.3106692,1.200570397
0.095,170.309108,1.204504751
0.096,170.3075468,1.204439105
0.097,170.3059857,1.204373459
0.098,170.3044245,1.204307813
0.099,170.3028634,1.204242167
0.1,170.3013022,1.204176521
0.101,170.3020883,1.204209576
0.102,170.3028744,1.204242632
0.103,170.3036605,1.204275687
0.104,170.3044466,1.204308742
0.105,170.3052327,1.204341798
0.106,170.3060189,1.204374853
0.107,170.306805,1.204407909
0.108,170.3075911,1.204440964
0.109,170.3083772,1.20447402
0.11,170.3091633,1.200507075
0.111,170.3099494,1.200540131
0.112,170.3107355,1.200573186
0.113,170.3115216,1.200606242
0.114,170.3123077,1.200639297
0.115,170.3130939,1.224672353
0.116,170.31388,1.224705408
0.117,170.3146661,1.224738464
0.118,170.3154522,1.224771519
0.119,170.3162383,1.224804575
0.12,170.3170244,1.24383763
0.121,170.3178105,1.243870686
0.122,170.3185966,1.243903741
0.123,170.3193827,1.243936796
0.124,170.3201689,1.243969852
0.125,170.320955,1.244002907
0.126,170.3217411,1.244035963
0.127,170.3225272,1.244069018
0.128,170.3233133,1.244102074
0.129,170.3240994,1.244135129
0.13,170.3248855,1.260168185
0.131,170.3256716,1.26020124
0.132,170.3264577,1.260234296
0.133,170.3272438,1.260267351
0.134,170.3345479,1.260574481
0.135,170.3418519,1.24088161
0.136,170.3491559,1.24118874
0.137,170.3564599,1.241495869
0.138,170.3637639,1.241802999
0.139,170.371068,1.242110128
0.14,170.378372,1.265417257
0.141,170.385676,1.265724387
0.142,170.39298,1.266031516
0.143,170.400284,1.266338646
0.144,170.4075881,1.266645775
0.145,170.4148921,1.266952905
0.146,170.4221961,1.267260034
0.147,170.4295001,1.267567164
0.148,170.4368041,1.267874293
0.149,170.4441082,1.268181423
0.15,170.4514122,1.249488552
0.151,170.4587162,1.249795682
0.152,170.4660202,1.250102811
0.153,170.4733242,1.250409941
0.154,170.4806282,1.25071707
0.155,170.4879323,1.2510242
0.156,170.4952363,1.251331329
0.157,170.5025403,1.251638459
0.158,170.5098443,1.251945588
0.159,170.5171483,1.252252717
0.16,170.5244524,1.287559847
0.161,170.5317564,1.287866976
0.162,170.5390604,1.288174106
0.163,170.5463644,1.288481235
0.164,170.5536684,1.288788365
0.165,170.5609725,1.250095494
0.166,170.5682765,1.250402624
0.167,170.5755805,1.250709753
0.168,170.580429,1.25091363
0.169,170.5852775,1.251117507
0.17,170.590126,1.271321384
0.171,170.5949746,1.271525261
0.172,170.5998231,1.271729138
0.173,170.6046716,1.271933016
0.174,170.6095201,1.272136893
0.175,170.6143686,1.27534077
0.176,170.6192171,1.275544647
0.177,170.6240656,1.275748524
0.178,170.6289142,1.275952401
0.179,170.6337627,1.253156278
0.18,170.6386112,1.253360155
0.181,170.6434597,1.253564032
0.182,170.6483082,1.253767909
0.183,170.6531567,1.253971786
