GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,pMMGMean_5,MomentMean,NewCol1,NewCol2,NewCol3,NewCol4,NewCol5
3.503503504,0.44744189,0.547220055,0.40090424,0.629068054,0.435564354,-238.5491013,-0.398385642329369,-0.603928447882513,-0.752535258957006,-0.723108941881797,-0.689479988871666
3.603603604,0.438687321,0.535131079,0.401449207,0.630918028,0.440975196,-228.1872935,-0.410489443116968,-0.603934646139879,-0.75254145718392,-0.719848425119705,-0.631277393492058
3.703703704,0.433322182,0.522854246,0.398130024,0.633335555,0.44296429,-217.6249337,-0.419893528664677,-0.603940844397245,-0.752547655535418,-0.723731215847488,-0.649674792420377
3.803803804,0.423731874,0.513230324,0.3978745,0.632896553,0.448921519,-207.0319884,-0.393460368264634,-0.603947042654611,-0.752553853886916,-0.719542621553851,-0.671738008640135
3.903903904,0.412728507,0.508398864,0.398036228,0.633252091,0.455954755,-197.2440065,-0.399930246885298,-0.603953240911977,-0.752565047701162,-0.715227536979084,-0.628717656999929
4.004004004,0.402832512,0.4999102,0.397330964,0.634869442,0.460356084,-189.7344607,-0.406400125505962,-0.603959439035406,-0.752842290028479,-0.701271253230156,-0.607801678875952
4.104104104,0.395313016,0.491095899,0.396919973,0.636451883,0.464508382,-182.67736,-0.406694977501929,-0.60396563696323,-0.742497144624582,-0.687314969481229,-0.585716218402523
4.204204204,0.391224749,0.479576523,0.393359015,0.637436168,0.466141707,-175.6202592,-0.418607500080315,-0.603971834902781,-0.726799593952464,-0.673358685732302,-0.559589860877001
4.304304304,0.380099752,0.472116256,0.390295114,0.63697693,0.473158223,-168.5445388,-0.428346579858281,-0.60397803308482,-0.711102043280347,-0.668624429361754,-0.533463502752489
4.404404404,0.371407137,0.46710913,0.388332894,0.637061151,0.478898326,-165.5805347,-0.42311009825123,-0.603984231266859,-0.700011659607462,-0.674492577979131,-0.516253912782832
4.504504505,0.361082401,0.459856425,0.385634338,0.638800938,0.483648594,-163.4053447,-0.417873616591866,-0.603655700617369,-0.689540601011606,-0.633374894679985,-0.500556361953896
4.604604605,0.355423612,0.453239952,0.382537949,0.639768343,0.485731286,-160.9550932,-0.412637134984815,-0.6001658774505,-0.679069542520356,-0.617677344496846,-0.479756750696363
4.704704705,0.349021587,0.442560293,0.379667253,0.639922019,0.489616486,-159.8402556,-0.379640806022458,-0.59497601654732,-0.666844658040795,-0.592412196998955,-0.480591626373329
4.804804805,0.337449898,0.435639376,0.374404886,0.640209636,0.495525821,-162.1014792,-0.365041201719903,-0.586248918109698,-0.651147107302392,-0.570103486729633,-0.533493558372893
4.904904905,0.328717404,0.43348224,0.371577855,0.640589826,0.499649354,-164.1548928,-0.35980472010576,-0.577521819672076,-0.635449556563988,-0.549187509391553,-0.421400247834013
5.005005005,0.318513009,0.430031052,0.36899996,0.643229721,0.504473636,-166.2338467,-0.354568238498709,-0.568794721234453,-0.619752005544232,-0.508372411004575,-0.403962325993914
5.105105105,0.314786318,0.425343364,0.366897652,0.644286394,0.507090806,-171.755999,-0.349331756891657,-0.564831584075676,-0.603232685852417,-0.483276857791427,-0.387838238288926
5.205205205,0.308750492,0.418519391,0.363677479,0.644504381,0.511473973,-179.0890569,-0.344095275284606,-0.562215427964605,-0.58649080518252,-0.457028945492057,-0.357261300261772
5.305305305,0.298212089,0.414515348,0.358791829,0.644035341,0.516598198,-186.7266478,-0.359383658336426,-0.556313091840579,-0.569748924512623,-0.449174163722129,-0.346112165081681
5.405405405,0.291213249,0.412830705,0.355707655,0.645183632,0.519756994,-194.4458783,-0.337521849605041,-0.545842033772348,-0.543417937463562,-0.414251489932842,-0.372708448810431
5.505505506,0.286317377,0.413312213,0.354457697,0.648965987,0.522102521,-202.4416663,-0.32827746365752,-0.535370975574091,-0.522691840628851,-0.324845098279676,-0.250852136749813
5.605605606,0.285989951,0.411794206,0.352477521,0.649741083,0.524155677,-210.4147263,-0.3329506394768,-0.52489991703859,-0.510895600566356,-0.300454641306717,-0.229936158625836
5.705705706,0.281413247,0.40715528,0.348781238,0.650846683,0.528463655,-218.3476898,-0.33762381529608,-0.51442885850309,-0.511118476266213,-0.27692141591494,-0.191791214664518
5.805805806,0.276421118,0.403971704,0.345505547,0.649872767,0.531602471,-226.8348096,-0.342296991115359,-0.506366630517154,-0.503957800192855,-0.256333761451123,-0.151562127942513
5.905905906,0.270883026,0.404175308,0.342519245,0.651869867,0.535389969,-233.7111113,-0.346970166934639,-0.499384390843695,-0.493486741983618,-0.240636210422599,-0.141091069451263
6.006006006,0.271247047,0.409731062,0.34476577,0.655720767,0.539945407,-237.6458194,-0.347919481347199,-0.48439811905037,-0.468652354360849,-0.222853503393193,-0.170709160538707
6.106106106,0.273834836,0.411006857,0.343753779,0.66055847,0.543521462,-241.3387608,-0.340438618414726,-0.475110632395974,-0.415952542468471,-0.210639383354651,-0.0935675723304509
6.206206206,0.270177461,0.408399282,0.344032515,0.660858837,0.547038548,-244.6086728,-0.332957755482252,-0.468128392683153,-0.398505904088179,-0.198425263316108,-0.0622388631485829
6.306306306,0.26675327,0.410115095,0.341255199,0.662461784,0.549821102,-244.6260905,-0.325476892549779,-0.459225006223558,-0.381059265707887,-0.186211143277565,-0.0323031639725816
6.406406406,0.263773263,0.414183102,0.340887877,0.666861699,0.552527876,-242.197756,-0.317483845396913,-0.450248715250998,-0.371485817924024,-0.153664648919498,-0.00797978631331785
6.506506507,0.267177974,0.421810319,0.343997794,0.673018425,0.556361061,-239.3965912,-0.307012787558595,-0.441272424188764,-0.365926282120551,-0.133906141043737,0.037910593263106
6.606606607,0.273448576,0.42739592,0.348091534,0.677048276,0.560497864,-234.8771138,-0.303448325025836,-0.432296133216203,-0.347750563003618,-0.000529343487989977,0.128208786156564
6.706706707,0.278583011,0.429550998,0.351837417,0.680479741,0.564777373,-224.2457606,-0.299958501858968,-0.423165211688014,-0.314675218810868,0.00784885559452465,0.119793035205016
6.806806807,0.279602299,0.433601704,0.353071589,0.683721696,0.568283105,-210.5650429,-0.296468678692099,-0.414002038987252,-0.29308110183938,0.0162270546770392,0.0940745509191332
6.906906907,0.278394939,0.439069642,0.353211413,0.688417306,0.57015373,-196.2861093,-0.299239772119082,-0.404838866286491,-0.253886663992869,0.0128177139029417,0.116383667451789
7.007007007,0.283651007,0.448639506,0.361732961,0.695904773,0.574629088,-180.4187343,-0.305241582065329,-0.395675693585729,-0.223651322956872,0.0469445258094001,0.178094792164417
7.107107107,0.290274086,0.456605706,0.369798534,0.701106657,0.578654074,-159.8837303,-0.298957537253533,-0.386031193371583,-0.232634553832852,0.0964529571894185,0.253340780594953
7.207207207,0.293095693,0.463056239,0.373296302,0.704829792,0.58163911,-137.4855036,-0.292673492441736,-0.372074909622655,-0.214832425673567,0.127781666635259,0.298533085454486
7.307307307,0.292057277,0.469052164,0.374039828,0.710428519,0.585299475,-114.9224726,-0.285068122173828,-0.357550035524941,-0.181438385900437,0.242763333181155,0.255231319952271
7.407407407,0.293483058,0.475523776,0.375824726,0.715181674,0.587492295,-90.35302463,-0.275396383323726,-0.341852484430131,-0.155513813965591,0.147814081767882,0.32079780620415
7.507507508,0.307703886,0.489063785,0.384792328,0.725188027,0.594970282,-64.0652046,-0.270908359292754,-0.326154933178502,-0.131123356186105,0.204574295380354,0.289564404822848
7.607607608,0.31496405,0.502121546,0.390455939,0.732735127,0.600023727,-37.40479529,-0.266420335306619,-0.313546185746986,-0.104376531197482,0.270305826489241,0.320893114180698
7.707707708,0.319293433,0.507493678,0.394828891,0.735521945,0.604136197,-10.3821987,-0.261932311320483,-0.298174025563156,-0.0416005308631728,0.31504125975636,0.3914989137977
7.807807808,0.32045884,0.519630126,0.396518853,0.743417078,0.606991389,17.91218177,-0.257442834590119,-0.284217741814229,-0.0648447833267774,0.344289990382903,0.417389750705421
7.907907908,0.329135731,0.528008908,0.402115234,0.749737072,0.611596586,46.21682394,-0.248466543859336,-0.254126727885277,0.00260997893631279,0.373538721009446,0.501027161667379
8.008008008,0.341225142,0.542736667,0.409109409,0.760023926,0.620258946,74.34591833,-0.239490253128554,-0.20110214007793,0.00260378058481464,0.397487962978472,0.494003332069071
8.108108108,0.350692894,0.557488626,0.419265724,0.767416344,0.627358577,102.6863241,-0.230513962397772,-0.203407340741683,0.00308058006067376,0.435020924183437,0.512693023645743
8.208208208,0.357852106,0.564531157,0.425768217,0.771493167,0.632597158,130.8055833,-0.22153767166699,-0.213209354201527,0.0478812178024453,0.489233227114866,0.546790879454067
8.308308308,0.36209536,0.574159194,0.429328486,0.777031514,0.635750396,156.943099,-0.236965270187278,-0.215541275442486,0.119056094467691,0.48376959405119,0.586257608200884
8.408408408,0.374270905,0.588287896,0.438254422,0.786157129,0.644962362,182.1910828,-0.22998303021198,-0.198103353700542,0.116055639641041,0.473253651464756,0.611434949916245
8.508508509,0.384737232,0.609532657,0.451507458,0.799654181,0.654183018,207.2971481,-0.223000790166929,-0.180665431784393,0.161218178081967,0.476145326292779,0.671434149766968
8.608608609,0.394670167,0.620747499,0.461816876,0.807035509,0.659777598,231.5127775,-0.216018550191631,-0.163227510042449,0.187136904403067,0.498930837983073,0.655114862245149
8.708708709,0.402834002,0.633865004,0.469251269,0.813815004,0.665057856,253.6546122,-0.214157872413356,-0.143269245402985,0.159032115993896,0.554569008723631,0.714835532752178
8.808808809,0.415285513,0.644083831,0.477092566,0.819453629,0.670169855,275.0965838,-0.214164070595395,-0.122353267585834,0.144969056069864,0.585897717905499,0.749628025344567
8.908908909,0.428802881,0.663155368,0.488021469,0.831608772,0.680740492,295.5211059,-0.214170268777434,-0.105166427627465,0.259633506556031,0.613301897737361,0.769381122185537
9.009009009,0.437212416,0.686567037,0.502069395,0.847314199,0.690662641,313.4462854,-0.20761583594883,-0.0946953693054226,0.227575738599986,0.629828755193412,0.765592893648553
9.109109109,0.4506815,0.696136812,0.510382844,0.852361758,0.696681635,329.4162397,-0.199237637204836,-0.08422431098338,0.256304274205518,0.657690120888238,0.777530785789835
9.209209209,0.461186073,0.713255158,0.518009834,0.861743954,0.702051505,344.961453,-0.190859438460841,-0.0723519114880674,0.282298297658446,0.687314379567304,0.823234640159849
9.309309309,0.476186288,0.716044523,0.52762899,0.864243191,0.70936972,359.4721657,-0.187254780919893,-0.0583956277391402,0.303214274996526,0.721241259892573,0.823928037735538
9.409409409,0.48897546,0.739317909,0.541477224,0.878388666,0.720426614,371.9077598,-0.184638624808822,-0.0433454832256237,0.318131676739652,0.755168140217843,0.937417478420001
9.50950951,0.501408661,0.755937745,0.55537842,0.88982445,0.731354085,384.2754896,-0.179847308091964,-0.0299753167075733,0.328602735335508,0.786708698458169,0.882083268051299
9.60960961,0.512896566,0.768249809,0.563756667,0.896212897,0.737097685,396.5029049,-0.172575689413819,-0.0195042584983361,0.371568500360948,0.851862971258305,0.902999245389379
9.70970971,0.529415583,0.778817444,0.577448917,0.902865148,0.746546245,408.2733246,-0.165304070735673,0.00165591897802878,0.394863945160412,0.85974445649024,0.968879313925262
9.80980981,0.54352653,0.786008111,0.59255718,0.906656255,0.75697465,419.9051527,-0.158032452057528,0.0280254501926275,0.382182926751325,0.867625941722176,0.910459409413249
9.90990991,0.555806507,0.813846561,0.607131505,0.921876435,0.766138614,431.7225078,-0.150760833379382,0.00550108527018168,0.394911689370811,0.875507426954111,0.927410244660874
10.01001001,0.567297583,0.82575605,0.617458725,0.929858231,0.772892488,443.5039663,-0.142972616983042,0.0158169084594932,0.412349611309065,0.883388912186047,1.01861324742726
10.11011011,0.57586859,0.838936262,0.625552931,0.939360456,0.778167584,454.752946,-0.132501558506282,0.0232977711682075,0.429787533247319,0.891270397417983,1.06690961195142
10.21021021,0.591032663,0.845297973,0.643138502,0.94216413,0.788362109,464.8858146,-0.122030500029522,0.0307786338769216,0.455345954307121,0.921206665410137,1.08156251015086
10.31031031,0.599502657,0.855443351,0.65830186,0.947112974,0.795734088,473.8910037,-0.139065310700062,0.0382594965856359,0.500399347396842,0.962991336639196,1.0962154083503
10.41041041,0.612267768,0.874676021,0.675244425,0.956614313,0.804827773,482.957778,-0.155531534614928,0.0457403592943503,0.545452740486564,0.983907314069745,1.09812808553668
10.51051051,0.621675253,0.887923061,0.688603943,0.963064656,0.811886992,491.9797269,-0.13346897776379,0.0561881258479988,0.488954741901398,1.00482329150029,1.08288069850866
10.61061061,0.636429737,0.90076269,0.70350526,0.970919419,0.823333857,500.8176604,-0.118349469550398,0.0678050490211087,0.501317777970234,1.01775502064793,1.10060565811962
10.71071071,0.645640748,0.904869797,0.715257324,0.971295803,0.831850059,509.4953429,-0.106641431816393,0.0833126236061472,0.523971441924593,1.03319941013784,1.2477587235017
10.81081081,0.654465107,0.914269249,0.731176836,0.97518345,0.839241415,518.0630123,-0.100095547041683,0.0937836819281897,0.546625105878952,1.06546974156655,1.2357387282386
10.91091091,0.664298329,0.924012714,0.744785698,0.979503294,0.848077062,526.1514616,-0.0942987946832537,0.104254740250232,0.569278769833311,1.07942602547267,1.22371873297549
11.01101101,0.671059794,0.932931353,0.751721843,0.983981904,0.854863462,534.3176243,-0.0929935620726053,0.114725798553487,0.603230341155288,1.09390780004029,1.21169873771239
11.11111111,0.681517135,0.942968356,0.765558534,0.990710191,0.865149206,542.6113704,-0.0916883294619569,0.125196856644724,0.624146318611039,1.10885920305639,1.20941636344632
11.21121121,0.68813708,0.948301414,0.772969412,0.992322871,0.872301724,550.844433,-0.0880508034855102,0.13486097279989,0.640788736293288,1.1238106060725,1.2268542848938
11.31131131,0.699402213,0.946737772,0.785069809,0.992240388,0.881079199,558.5322278,-0.0841242315337667,0.142715754536611,0.643404892404358,1.13876200908861,1.21432453384852
11.41141141,0.706598249,0.952585388,0.794526441,0.994891174,0.888716549,566.5270441,-0.0793650171313449,0.150570536273332,0.646021048515429,1.15211797388141,1.27896307171896
11.51151151,0.712986392,0.95982902,0.800899976,0.998538684,0.895378304,575.0508608,-0.0741285354288269,0.155950013170962,0.717899823150151,1.16296165759858,1.26493663571634
11.61161161,0.720782236,0.964916397,0.80963522,1,0.903528563,583.8249456,-0.0698907334729036,0.167851215922209,0.728507768696105,1.1845671032614,1.273190759382
11.71171171,0.724167985,0.968517591,0.812859814,0.998465667,0.909089779,594.2289926,-0.0672745775106055,0.181807499828332,0.738548711974519,1.21551494126182,1.29619185339813
11.81181181,0.734604773,0.967476223,0.820895112,0.996105525,0.917269317,606.7325269,-0.0643243845366889,0.19490114231578,0.747777496985374,1.21616686413429,1.31919294741427
11.91191191,0.739641415,0.967274865,0.826542763,0.994563995,0.9225151,620.0843172,-0.059087902834171,0.207986456390941,0.755258359730234,1.2311182671504,1.34753454568418
12.01201201,0.747436494,0.968303648,0.835491533,0.997913036,0.930251114,634.2120461,-0.0538514211316531,0.217799729319324,0.762739222475095,1.24606967016651,1.35409296559995
12.11211211,0.752999561,0.969856418,0.840214902,0.997673386,0.935748341,649.5481743,-0.0509023756236036,0.225654511056045,0.770220085219955,1.26102107318262,1.33106122440026
12.21221221,0.754239534,0.970095777,0.838747486,0.995206164,0.938232006,664.9169645,-0.0482862201050303,0.233280232814915,0.777101299246761,1.26550135282132,1.38928074359295
12.31231231,0.764404854,0.966795483,0.843473321,0.993948871,0.944739191,681.1140463,-0.0448585107415822,0.240262472645824,0.781289893822432,1.27230144721421,1.3982570344755
12.41241241,0.76715954,0.959690183,0.84610624,0.990794093,0.949089318,697.5150534,-0.0409319383461996,0.247244712518592,0.785478488398104,1.28538676128937,1.40723332535805
12.51251251,0.773225751,0.953831016,0.853645648,0.988049416,0.954635754,714.0285133,-0.0365269544421869,0.254226952434846,0.790343091918621,1.29644251107568,1.4162096162406
12.61261261,0.774242778,0.951413975,0.854584821,0.986324051,0.957121582,730.9094549,-0.0312904727396691,0.2612091923511,0.797471746277789,1.29643631272429,1.41107394580393
12.71271271,0.774714782,0.94699897,0.849221776,0.98343346,0.958107894,747.5500858,-0.0263440723738395,0.268191432267354,0.804600400636958,1.2964301143729,1.39423649976917
12.81281281,0.780077123,0.943390421,0.852853561,0.982795434,0.96208805,764.0221688,-0.0237279168552662,0.278475328020938,0.811729054996127,1.30100563562592,1.3773990537344
12.91291291,0.781555534,0.932662219,0.856696521,0.977371581,0.965925065,779.7616792,-0.021111761336693,0.288946386689189,0.814320463909119,1.30461577093308,1.43264062872852
13.01301301,0.784582682,0.925536236,0.861565278,0.974232053,0.968005934,794.6622924,-0.0313912580155661,0.297893739217552,0.816176276892274,1.30822590624025,1.43263443037686
13.11311311,0.784944383,0.918797272,0.856975409,0.972024048,0.96808131,808.8117532,-0.0438215655198837,0.305748520954274,0.818032089875428,1.31026232967517,1.44987328000346
13.21321321,0.785363482,0.912672807,0.853271252,0.969046193,0.968576219,822.1561702,-0.0317908878886019,0.313028979759314,0.820073456699281,1.3120045930589,1.47053596592363
13.31331331,0.786632364,0.906054923,0.853953703,0.968995485,0.971100951,834.3793215,-0.0134831170982298,0.318265461248252,0.823213839730822,1.31374685644264,1.48623351655443
13.41341341,0.787970438,0.892939338,0.856441418,0.964931292,0.973757702,845.5925659,-0.00580927183143526,0.323501942737189,0.826354222762363,1.31636486548428,1.45049935791032
13.51351351,0.78892497,0.886225673,0.856370058,0.962744896,0.97382737,856.3276683,-0.0180002249797226,0.331730642860102,0.829494605793903,1.32101518243676,1.47540426858023
13.61361361,0.785291258,0.877912009,0.84731643,0.959594147,0.973249926,866.3458999,-0.0218318212694196,0.340457741604403,0.832634988825444,1.32566549938924,1.49009147570645
13.71371371,0.78319763,0.875338075,0.846580714,0.956855058,0.972713052,875.2948847,-0.00492930308932768,0.349184840348704,0.835775371856985,1.33031581634172,1.49358129873104
13.81381381,0.781613708,0.869998063,0.840947226,0.95548679,0.974155275,884.1229399,0.0119732150907639,0.356588529587035,0.839896546100122,1.3349661332942,1.49707112175564
13.91391391,0.781147589,0.859633495,0.841317184,0.951770792,0.97591047,893.1760257,0.0179666432115634,0.361076553374622,0.847107524196226,1.33961645024668,1.50056094478023
14.01401401,0.778964205,0.853647637,0.836589957,0.951375593,0.975555919,901.785896,0.0218932151633068,0.365564577162208,0.85431850229233,1.34426676719916,1.50405076780483
14.11411411,0.773716052,0.848516,0.829979726,0.949633259,0.973860274,909.6143503,0.0250510557783947,0.370052600949795,0.861248073623122,1.34166366048794,1.50787579850816
14.21421421,0.77311233,0.847286368,0.828270442,0.947707405,0.974327185,917.191013,0.0276672118566621,0.374111903246356,0.861537347256807,1.33240347991152,1.51311227999709
14.31431431,0.770876961,0.843228399,0.820647716,0.946781722,0.975400215,924.7489422,0.030283367748561,0.376203750629851,0.861826620890492,1.32781315245185,1.51834876148603
14.41441441,0.769458976,0.83716261,0.817012919,0.943313718,0.975957613,931.4807827,0.0328995232671343,0.378295598013346,0.862115894524177,1.32897269542888,1.52477312592189
14.51451451,0.764335201,0.831839834,0.807376592,0.942766378,0.97437891,937.2129787,0.0357235594465096,0.380932873518962,0.862405168157862,1.33013223840591,1.5292143868966
14.61461461,0.760778559,0.829055986,0.803193722,0.942652507,0.973085753,941.915302,0.0409600411490276,0.385420897440013,0.862694441791547,1.33129178138294,1.53060864128414
14.71471471,0.758477646,0.829272866,0.796922941,0.940378609,0.973332746,945.2975387,0.0461965228515455,0.389908921361064,0.863014594434346,1.33245132435997,1.53235418938075
14.81481481,0.755758833,0.827799577,0.789043488,0.935761032,0.973734345,947.4412359,0.0481904581194279,0.394396945282116,0.8633838348472,1.33345165650006,1.53497034549182
14.91491491,0.75339814,0.825833327,0.784721943,0.935916225,0.973649379,948.6108091,0.0494956906722066,0.398460938203937,0.863753075260053,1.3334454584312,1.53758650160289
15.01501502,0.747479721,0.823902167,0.777074196,0.93687548,0.970440524,947.8941144,0.0522992818158133,0.398454740063631,0.864122315709793,1.33113410560855,1.53193627135749
15.11511512,0.746612987,0.822286275,0.775098707,0.936534648,0.97052356,946.8005331,0.0562258537675568,0.398448541923944,0.864491556122647,1.32483562046088,1.52562813480748
15.21521522,0.741764685,0.824082874,0.766230443,0.934214275,0.970224576,944.6972098,0.0605683424564281,0.398442343784256,0.870593515451093,1.3185371353132,1.51931999825747
15.31531532,0.737978968,0.823973981,0.758201736,0.928895173,0.96925895,942.3299595,0.0658048241589461,0.398436145644569,0.881408281599363,1.31313487708081,1.51661085657111
15.41541542,0.73347984,0.823147559,0.75188232,0.927838277,0.967446178,939.6176536,0.0707936570526865,0.398429947488998,0.881402083671381,1.30841175580317,1.5139802741218
15.51551552,0.728815063,0.822870675,0.74515992,0.928888785,0.965697942,937.5989101,0.0720988896633349,0.398423749306812,0.880824926099284,1.30368863452553,1.51220383526936
15.61561562,0.726141594,0.824199035,0.740326603,0.929503503,0.966268435,936.3618368,0.0734041222739834,0.398417551124626,0.876151750323988,1.29896551324789,1.5109525798116
15.71571572,0.720987113,0.83084135,0.731756037,0.927122137,0.964059976,937.1457862,0.076832068320463,0.399045856824911,0.871478574548692,1.29424239197024,1.50954868939753
15.81581582,0.718946995,0.835574896,0.730335956,0.922180731,0.962690799,938.8744446,0.0807586402722065,0.400538395073533,0.866805398773397,1.28957699788585,1.50390329449233
15.91591592,0.716534291,0.834868454,0.725766117,0.921553757,0.961179478,941.3288659,0.0839570176661174,0.402030933322155,0.862132222998101,1.28537080900817,1.49825789958712
