GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,pMMGMean_5,MomentMean,NewCol1,NewCol2,NewCol3,NewCol4,NewCol5
3.003003003,0.954138725,0.672182127,0.98762716,0.80628678,0.37462422,-299.0322046,-0.407124129387995,-0.59770550665665,-0.752504268196903,-0.773146717459346,-0.716311571719741
3.103103103,0.951644313,0.64319796,0.987774651,0.77904447,0.379751102,-286.4194171,-0.404507973811437,-0.598160700298824,-0.752510466378942,-0.76685652921884,-0.72658555550654
3.203203203,0.949679172,0.64532123,0.987073067,0.770228849,0.385209466,-273.9743267,-0.401891817841848,-0.599916262286749,-0.752516664560981,-0.760566340978335,-0.722396960874173
3.303303303,0.946093469,0.656561466,0.985654539,0.779130722,0.397290723,-261.9618298,-0.399275661833163,-0.601671824274674,-0.75252286274302,-0.754276152737829,-0.718208366241806
3.403403403,0.943093521,0.668483269,0.98316732,0.793328996,0.403427925,-249.9493329,-0.39837944420148,-0.603427386262599,-0.752529060887878,-0.747985964497323,-0.71029505818895
3.503503504,0.934574628,0.663035152,0.981415597,0.798085553,0.408326501,-238.5491013,-0.398385642329369,-0.603928447882513,-0.752535258957006,-0.723108941881797,-0.689479988871666
3.603603604,0.9327018,0.660740407,0.983060189,0.795439084,0.416991664,-228.1872935,-0.410489443116968,-0.603934646139879,-0.75254145718392,-0.719848425119705,-0.631277393492058
3.703703704,0.929536552,0.675796459,0.980753177,0.806124796,0.415973049,-217.6249337,-0.419893528664677,-0.603940844397245,-0.752547655535418,-0.723731215847488,-0.649674792420377
3.803803804,0.924710821,0.68777605,0.978596398,0.809954863,0.420999394,-207.0319884,-0.393460368264634,-0.603947042654611,-0.752553853886916,-0.719542621553851,-0.671738008640135
3.903903904,0.923696188,0.679321574,0.977434261,0.810553455,0.43192466,-197.2440065,-0.399930246885298,-0.603953240911977,-0.752565047701162,-0.715227536979084,-0.628717656999929
4.004004004,0.923724474,0.675990122,0.977265198,0.811521061,0.440632013,-189.7344607,-0.406400125505962,-0.603959439035406,-0.752842290028479,-0.701271253230156,-0.607801678875952
