GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,pMMGMean_5,MomentMean,NewCol1,NewCol2,NewCol3,NewCol4,NewCol5
8.508508509,0.148954268,0.445143198,0.223436188,0.520917313,0.366007373,207.2971481,-0.223000790166929,-0.180665431784393,0.161218178081967,0.476145326292779,0.671434149766968
8.608608609,0.145604038,0.457032601,0.219800703,0.533417662,0.368391792,231.5127775,-0.216018550191631,-0.163227510042449,0.187136904403067,0.498930837983073,0.655114862245149
8.708708709,0.147675989,0.462006958,0.219359906,0.539471975,0.369334341,253.6546122,-0.214157872413356,-0.143269245402985,0.159032115993896,0.554569008723631,0.714835532752178
8.808808809,0.14530601,0.469819976,0.216989884,0.546617319,0.37014085,275.0965838,-0.214164070595395,-0.122353267585834,0.144969056069864,0.585897717905499,0.749628025344567
8.908908909,0.142476769,0.475579382,0.214641599,0.552278192,0.371156352,295.5211059,-0.214170268777434,-0.105166427627465,0.259633506556031,0.613301897737361,0.769381122185537
9.009009009,0.136379069,0.479575774,0.210119107,0.557700375,0.373067653,313.4462854,-0.20761583594883,-0.0946953693054226,0.227575738599986,0.629828755193412,0.765592893648553
9.109109109,0.134057967,0.494841787,0.210116521,0.573018023,0.376199747,329.4162397,-0.199237637204836,-0.08422431098338,0.256304274205518,0.657690120888238,0.777530785789835
9.209209209,0.137488472,0.501015252,0.211881523,0.580265886,0.378037505,344.961453,-0.190859438460841,-0.0723519114880674,0.282298297658446,0.687314379567304,0.823234640159849
9.309309309,0.135364633,0.507404987,0.210074352,0.586778397,0.37921725,359.4721657,-0.187254780919893,-0.0583956277391402,0.303214274996526,0.721241259892573,0.823928037735538
9.409409409,0.135005764,0.51759998,0.209761827,0.596510271,0.3798711,371.9077598,-0.184638624808822,-0.0433454832256237,0.318131676739652,0.755168140217843,0.937417478420001
9.50950951,0.132114952,0.525021333,0.209671698,0.603659608,0.381523936,384.2754896,-0.179847308091964,-0.0299753167075733,0.328602735335508,0.786708698458169,0.882083268051299
9.60960961,0.135155983,0.537833563,0.213149981,0.616257669,0.38484756,396.5029049,-0.172575689413819,-0.0195042584983361,0.371568500360948,0.851862971258305,0.902999245389379
9.70970971,0.14187597,0.546637466,0.217364031,0.625360452,0.388038319,408.2733246,-0.165304070735673,0.00165591897802878,0.394863945160412,0.85974445649024,0.968879313925262
9.80980981,0.143302246,0.553678614,0.2175387,0.632243983,0.389415043,419.9051527,-0.158032452057528,0.0280254501926275,0.382182926751325,0.867625941722176,0.910459409413249
9.90990991,0.148160358,0.564298959,0.217465007,0.64245798,0.390355091,431.7225078,-0.150760833379382,0.00550108527018168,0.394911689370811,0.875507426954111,0.927410244660874
10.01001001,0.151564981,0.573817112,0.219125808,0.651169208,0.39218225,443.5039663,-0.142972616983042,0.0158169084594932,0.412349611309065,0.883388912186047,1.01861324742726
10.11011011,0.157798166,0.587500911,0.224445289,0.661055517,0.395901762,454.752946,-0.132501558506282,0.0232977711682075,0.429787533247319,0.891270397417983,1.06690961195142
10.21021021,0.168659992,0.598951582,0.233877355,0.669161077,0.400770299,464.8858146,-0.122030500029522,0.0307786338769216,0.455345954307121,0.921206665410137,1.08156251015086
10.31031031,0.176234741,0.607984029,0.237938072,0.677060498,0.403444987,473.8910037,-0.139065310700062,0.0382594965856359,0.500399347396842,0.962991336639196,1.0962154083503
10.41041041,0.182321313,0.618394868,0.239034664,0.687788326,0.404723606,482.957778,-0.155531534614928,0.0457403592943503,0.545452740486564,0.983907314069745,1.09812808553668
10.51051051,0.192090818,0.625719484,0.244936013,0.699170388,0.407975612,491.9797269,-0.13346897776379,0.0561881258479988,0.488954741901398,1.00482329150029,1.08288069850866
10.61061061,0.204589945,0.637897208,0.252304316,0.706822794,0.412500802,500.8176604,-0.118349469550398,0.0678050490211087,0.501317777970234,1.01775502064793,1.10060565811962
10.71071071,0.215735347,0.650931551,0.263832817,0.71241107,0.417436875,509.4953429,-0.106641431816393,0.0833126236061472,0.523971441924593,1.03319941013784,1.2477587235017
10.81081081,0.232311195,0.659831473,0.275376812,0.71896243,0.422813062,518.0630123,-0.100095547041683,0.0937836819281897,0.546625105878952,1.06546974156655,1.2357387282386
10.91091091,0.237835546,0.673862865,0.277302167,0.732825708,0.424020131,526.1514616,-0.0942987946832537,0.104254740250232,0.569278769833311,1.07942602547267,1.22371873297549
11.01101101,0.252447827,0.683193284,0.289727715,0.742486268,0.429201707,534.3176243,-0.0929935620726053,0.114725798553487,0.603230341155288,1.09390780004029,1.21169873771239
11.11111111,0.268589033,0.697734108,0.300389246,0.754900865,0.434467187,542.6113704,-0.0916883294619569,0.125196856644724,0.624146318611039,1.10885920305639,1.20941636344632
11.21121121,0.281636194,0.712095613,0.31567778,0.759925929,0.440056164,550.844433,-0.0880508034855102,0.13486097279989,0.640788736293288,1.1238106060725,1.2268542848938
11.31131131,0.299838469,0.72277063,0.342902897,0.763519034,0.449017134,558.5322278,-0.0841242315337667,0.142715754536611,0.643404892404358,1.13876200908861,1.21432453384852
11.41141141,0.302759277,0.737590694,0.34530646,0.775098904,0.449972675,566.5270441,-0.0793650171313449,0.150570536273332,0.646021048515429,1.15211797388141,1.27896307171896
11.51151151,0.315813926,0.747428165,0.368404684,0.781681635,0.456762004,575.0508608,-0.0741285354288269,0.155950013170962,0.717899823150151,1.16296165759858,1.26493663571634
11.61161161,0.330214046,0.763735261,0.380760707,0.796096886,0.462608013,583.8249456,-0.0698907334729036,0.167851215922209,0.728507768696105,1.1845671032614,1.273190759382
11.71171171,0.344305408,0.771508529,0.397402081,0.798032862,0.468417455,594.2289926,-0.0672745775106055,0.181807499828332,0.738548711974519,1.21551494126182,1.29619185339813
11.81181181,0.358931626,0.779936132,0.431556803,0.798388969,0.480883582,606.7325269,-0.0643243845366889,0.19490114231578,0.747777496985374,1.21616686413429,1.31919294741427
11.91191191,0.362558686,0.796005809,0.433453196,0.8065841,0.481518282,620.0843172,-0.059087902834171,0.207986456390941,0.755258359730234,1.2311182671504,1.34753454568418
12.01201201,0.375740254,0.807613117,0.462522373,0.812239961,0.490395091,634.2120461,-0.0538514211316531,0.217799729319324,0.762739222475095,1.24606967016651,1.35409296559995
12.11211211,0.386374619,0.828043678,0.479111095,0.825787787,0.495488623,649.5481743,-0.0509023756236036,0.225654511056045,0.770220085219955,1.26102107318262,1.33106122440026
12.21221221,0.398086232,0.828740801,0.50082029,0.826446061,0.503400728,664.9169645,-0.0482862201050303,0.233280232814915,0.777101299246761,1.26550135282132,1.38928074359295
12.31231231,0.410079378,0.82732793,0.533456052,0.825834591,0.51589251,681.1140463,-0.0448585107415822,0.240262472645824,0.781289893822432,1.27230144721421,1.3982570344755
12.41241241,0.417107326,0.840793863,0.541339739,0.830940058,0.519544653,697.5150534,-0.0409319383461996,0.247244712518592,0.785478488398104,1.28538676128937,1.40723332535805
12.51251251,0.428533693,0.851906686,0.564987696,0.835859416,0.530069899,714.0285133,-0.0365269544421869,0.254226952434846,0.790343091918621,1.29644251107568,1.4162096162406
12.61261261,0.435404814,0.869462013,0.58612019,0.844445037,0.538086881,730.9094549,-0.0312904727396691,0.2612091923511,0.797471746277789,1.29643631272429,1.41107394580393
12.71271271,0.442747212,0.878802402,0.608110048,0.846331066,0.546642185,747.5500858,-0.0263440723738395,0.268191432267354,0.804600400636958,1.2964301143729,1.39423649976917
12.81281281,0.45334051,0.87970792,0.644704126,0.844728098,0.560538207,764.0221688,-0.0237279168552662,0.278475328020938,0.811729054996127,1.30100563562592,1.3773990537344
12.91291291,0.46046591,0.888990909,0.655415176,0.845905196,0.569605043,779.7616792,-0.021111761336693,0.288946386689189,0.814320463909119,1.30461577093308,1.43264062872852
13.01301301,0.469771087,0.893952767,0.674677401,0.847884378,0.577435487,794.6622924,-0.0313912580155661,0.297893739217552,0.816176276892274,1.30822590624025,1.43263443037686
13.11311311,0.474379701,0.904937502,0.691987204,0.851926299,0.588109417,808.8117532,-0.0438215655198837,0.305748520954274,0.818032089875428,1.31026232967517,1.44987328000346
13.21321321,0.47926994,0.919324795,0.709594318,0.854719448,0.595514719,822.1561702,-0.0317908878886019,0.313028979759314,0.820073456699281,1.3120045930589,1.47053596592363
13.31331331,0.489361667,0.928508469,0.741038976,0.854723489,0.610346662,834.3793215,-0.0134831170982298,0.318265461248252,0.823213839730822,1.31374685644264,1.48623351655443
13.41341341,0.496385847,0.929961273,0.75587743,0.85549503,0.620025193,845.5925659,-0.00580927183143526,0.323501942737189,0.826354222762363,1.31636486548428,1.45049935791032
13.51351351,0.503644681,0.928721519,0.772351443,0.853527336,0.625927567,856.3276683,-0.0180002249797226,0.331730642860102,0.829494605793903,1.32101518243676,1.47540426858023
13.61361361,0.509920688,0.936727067,0.782380896,0.854812576,0.633865605,866.3458999,-0.0218318212694196,0.340457741604403,0.832634988825444,1.32566549938924,1.49009147570645
13.71371371,0.514068471,0.946704012,0.794806686,0.857255949,0.6412705,875.2948847,-0.00492930308932768,0.349184840348704,0.835775371856985,1.33031581634172,1.49358129873104
13.81381381,0.523980904,0.956899581,0.813648078,0.859375303,0.655967757,884.1229399,0.0119732150907639,0.356588529587035,0.839896546100122,1.3349661332942,1.49707112175564
13.91391391,0.533520755,0.950991699,0.82596654,0.860553375,0.66476892,893.1760257,0.0179666432115634,0.361076553374622,0.847107524196226,1.33961645024668,1.50056094478023
14.01401401,0.539595996,0.946619761,0.842507094,0.858563589,0.670268606,901.785896,0.0218932151633068,0.365564577162208,0.85431850229233,1.34426676719916,1.50405076780483
14.11411411,0.548264497,0.954414821,0.85563825,0.856689832,0.676619003,909.6143503,0.0250510557783947,0.370052600949795,0.861248073623122,1.34166366048794,1.50787579850816
14.21421421,0.552467478,0.955496102,0.85870854,0.85620342,0.682168721,917.191013,0.0276672118566621,0.374111903246356,0.861537347256807,1.33240347991152,1.51311227999709
14.31431431,0.564187073,0.955202141,0.871609477,0.857705938,0.694147946,924.7489422,0.030283367748561,0.376203750629851,0.861826620890492,1.32781315245185,1.51834876148603
14.41441441,0.573066741,0.947131453,0.884083122,0.857359,0.701982474,931.4807827,0.0328995232671343,0.378295598013346,0.862115894524177,1.32897269542888,1.52477312592189
14.51451451,0.57827106,0.933198912,0.893534907,0.855337239,0.707801556,937.2129787,0.0357235594465096,0.380932873518962,0.862405168157862,1.33013223840591,1.5292143868966
14.61461461,0.591978239,0.937512257,0.913556246,0.854128461,0.713535871,941.915302,0.0409600411490276,0.385420897440013,0.862694441791547,1.33129178138294,1.53060864128414
14.71471471,0.594707568,0.939879556,0.911163721,0.854107711,0.716008278,945.2975387,0.0461965228515455,0.389908921361064,0.863014594434346,1.33245132435997,1.53235418938075
14.81481481,0.608265964,0.924166414,0.92506834,0.851706698,0.725042152,947.4412359,0.0481904581194279,0.394396945282116,0.8633838348472,1.33345165650006,1.53497034549182
14.91491491,0.618058703,0.918282813,0.941079909,0.851264445,0.731256554,948.6108091,0.0494956906722066,0.398460938203937,0.863753075260053,1.3334454584312,1.53758650160289
15.01501502,0.622957489,0.906772574,0.945599366,0.850034629,0.735588,947.8941144,0.0522992818158133,0.398454740063631,0.864122315709793,1.33113410560855,1.53193627135749
15.11511512,0.632408387,0.899605497,0.958226874,0.849159703,0.739693203,946.8005331,0.0562258537675568,0.398448541923944,0.864491556122647,1.32483562046088,1.52562813480748
15.21521522,0.635938718,0.894249161,0.956985382,0.849044279,0.740495024,944.6972098,0.0605683424564281,0.398442343784256,0.870593515451093,1.3185371353132,1.51931999825747
15.31531532,0.648807729,0.8820627,0.968106926,0.84614027,0.746651407,942.3299595,0.0658048241589461,0.398436145644569,0.881408281599363,1.31313487708081,1.51661085657111
15.41541542,0.658295839,0.870779814,0.97114823,0.843991473,0.751907161,939.6176536,0.0707936570526865,0.398429947488998,0.881402083671381,1.30841175580317,1.5139802741218
15.51551552,0.660834249,0.862657126,0.967018237,0.84364602,0.754025406,937.5989101,0.0720988896633349,0.398423749306812,0.880824926099284,1.30368863452553,1.51220383526936
15.61561562,0.664828764,0.850966377,0.971998608,0.842792911,0.755592346,936.3618368,0.0734041222739834,0.398417551124626,0.876151750323988,1.29896551324789,1.5109525798116
15.71571572,0.666636432,0.840936298,0.9687212,0.842040348,0.755175421,937.1457862,0.076832068320463,0.399045856824911,0.871478574548692,1.29424239197024,1.50954868939753
15.81581582,0.673478643,0.826771067,0.979297731,0.840053314,0.758150766,938.8744446,0.0807586402722065,0.400538395073533,0.866805398773397,1.28957699788585,1.50390329449233
15.91591592,0.679894581,0.814343525,0.984007991,0.838652892,0.761806603,941.3288659,0.0839570176661174,0.402030933322155,0.862132222998101,1.28537080900817,1.49825789958712
16.01601602,0.682320133,0.810471799,0.980268648,0.838069184,0.762202189,944.2084144,0.0865731736284155,0.403523471570777,0.857459047222805,1.28116462013049,1.49273341234149
