GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,MomentMean,NewCol1,NewCol2,NewCol3,NewCol4,NewCol5
1.801801802,0.688860986,0.260128999,0.740507058,0.338591411,-393.2478558,-0.38928330410504,-0.548095525083704,-0.694932177077957,-0.771797346898991,-0.771927613941221
1.901901902,0.700171804,0.27066284,0.741500294,0.34585738,-390.5746631,-0.399616532924373,-0.548101723717634,-0.70068685156928,-0.774803007600381,-0.767983556617211
2.002002002,0.706774736,0.272603316,0.742256584,0.34857369,-386.909064,-0.403822721575474,-0.548107922091273,-0.706694630065688,-0.777808668301772,-0.763495532620228
2.102102102,0.700005216,0.282047031,0.73882178,0.355445539,-381.8256514,-0.408028910226575,-0.548114120160339,-0.712702408562096,-0.780814329003162,-0.759007508623245
2.202202202,0.707737889,0.297309707,0.742116881,0.366862262,-376.7422389,-0.411346235378635,-0.555378080989459,-0.718710187058504,-0.783414435956943,-0.754519484626261
2.302302302,0.719661174,0.300216428,0.746807056,0.370171615,-371.5687585,-0.404497310293828,-0.565894022950682,-0.724315549507958,-0.782380865656397,-0.752876732673131
2.402402402,0.724835806,0.301543607,0.747447304,0.373901564,-363.6576044,-0.397648385209021,-0.572248541426975,-0.729572549298201,-0.780479696122163,-0.75365222014097
2.502502503,0.730623907,0.309411136,0.750095051,0.382760152,-354.3052319,-0.403735156296729,-0.578256319983401,-0.735016147008717,-0.778578526568936,-0.754427707616556
2.602602603,0.736533687,0.32400947,0.752817503,0.394606278,-345.0241831,-0.416293231605726,-0.584264098479809,-0.741324283347751,-0.776677357034701,-0.755203195084394
2.702702703,0.732669083,0.32624447,0.759569597,0.396262722,-335.7980204,-0.421983711604982,-0.590271876976217,-0.747632419686785,-0.774776187500467,-0.742882489710057
2.802802803,0.736411475,0.326771993,0.760743734,0.397966557,-324.0921791,-0.415550584116916,-0.597693110292614,-0.752491871832825,-0.772875017966233,-0.740107971279348
2.902902903,0.7355971,0.337585814,0.760880608,0.409215167,-311.5780738,-0.409740284964553,-0.597699308474632,-0.752498070014864,-0.771181053102572,-0.737620295882865
3.003003003,0.729038847,0.350255704,0.750630519,0.423970639,-299.0322046,-0.407124129387995,-0.59770550665665,-0.752504268196903,-0.773146717459346,-0.716311571719741
3.103103103,0.733572435,0.350644138,0.755583183,0.424579467,-286.4194171,-0.404507973811437,-0.598160700298824,-0.752510466378942,-0.76685652921884,-0.72658555550654
3.203203203,0.740140578,0.350516856,0.758880411,0.426761356,-273.9743267,-0.401891817841848,-0.599916262286749,-0.752516664560981,-0.760566340978335,-0.722396960874173
3.303303303,0.7463163,0.361564133,0.766551447,0.439837902,-261.9618298,-0.399275661833163,-0.601671824274674,-0.75252286274302,-0.754276152737829,-0.718208366241806
3.403403403,0.727051357,0.369869619,0.760051125,0.450607111,-249.9493329,-0.39837944420148,-0.603427386262599,-0.752529060887878,-0.747985964497323,-0.71029505818895
3.503503504,0.712561436,0.370152954,0.754216578,0.452649792,-238.5491013,-0.398385642329369,-0.603928447882513,-0.752535258957006,-0.723108941881797,-0.689479988871666
3.603603604,0.709234172,0.369684182,0.754476031,0.45502234,-228.1872935,-0.410489443116968,-0.603934646139879,-0.75254145718392,-0.719848425119705,-0.631277393492058
3.703703704,0.702901172,0.377680461,0.75902863,0.468416235,-217.6249337,-0.419893528664677,-0.603940844397245,-0.752547655535418,-0.723731215847488,-0.649674792420377
3.803803804,0.699985056,0.382671115,0.759401025,0.475920053,-207.0319884,-0.393460368264634,-0.603947042654611,-0.752553853886916,-0.719542621553851,-0.671738008640135
3.903903904,0.691819089,0.383461638,0.760373148,0.477100776,-197.2440065,-0.399930246885298,-0.603953240911977,-0.752565047701162,-0.715227536979084,-0.628717656999929
4.004004004,0.688675939,0.382730863,0.759025703,0.479761362,-189.7344607,-0.406400125505962,-0.603959439035406,-0.752842290028479,-0.701271253230156,-0.607801678875952
4.104104104,0.675567709,0.386190488,0.758418937,0.492428634,-182.67736,-0.406694977501929,-0.60396563696323,-0.742497144624582,-0.687314969481229,-0.585716218402523
4.204204204,0.674754665,0.38903151,0.760739738,0.499782439,-175.6202592,-0.418607500080315,-0.603971834902781,-0.726799593952464,-0.673358685732302,-0.559589860877001
4.304304304,0.66007419,0.389260387,0.775273124,0.502312176,-168.5445388,-0.428346579858281,-0.60397803308482,-0.711102043280347,-0.668624429361754,-0.533463502752489
4.404404404,0.694819451,0.387298594,0.769182776,0.506906875,-165.5805347,-0.42311009825123,-0.603984231266859,-0.700011659607462,-0.674492577979131,-0.516253912782832
4.504504505,0.690263007,0.386511974,0.758008002,0.514897484,-163.4053447,-0.417873616591866,-0.603655700617369,-0.689540601011606,-0.633374894679985,-0.500556361953896
4.604604605,0.68255641,0.389621966,0.756535609,0.518478208,-160.9550932,-0.412637134984815,-0.6001658774505,-0.679069542520356,-0.617677344496846,-0.479756750696363
4.704704705,0.667581002,0.388969479,0.754305326,0.522558167,-159.8402556,-0.379640806022458,-0.59497601654732,-0.666844658040795,-0.592412196998955,-0.480591626373329
4.804804805,0.659270405,0.38721146,0.747893422,0.527587375,-162.1014792,-0.365041201719903,-0.586248918109698,-0.651147107302392,-0.570103486729633,-0.533493558372893
4.904904905,0.647395366,0.383921129,0.743740183,0.537162698,-164.1548928,-0.35980472010576,-0.577521819672076,-0.635449556563988,-0.549187509391553,-0.421400247834013
5.005005005,0.640535474,0.385949068,0.741365534,0.538997947,-166.2338467,-0.354568238498709,-0.568794721234453,-0.619752005544232,-0.508372411004575,-0.403962325993914
5.105105105,0.630857952,0.38429263,0.740093314,0.543213927,-171.755999,-0.349331756891657,-0.564831584075676,-0.603232685852417,-0.483276857791427,-0.387838238288926
5.205205205,0.620397361,0.381166861,0.735355851,0.549424002,-179.0890569,-0.344095275284606,-0.562215427964605,-0.58649080518252,-0.457028945492057,-0.357261300261772
5.305305305,0.60115465,0.375873589,0.736497021,0.555372018,-186.7266478,-0.359383658336426,-0.556313091840579,-0.569748924512623,-0.449174163722129,-0.346112165081681
5.405405405,0.59194478,0.376020821,0.735368164,0.557509645,-194.4458783,-0.337521849605041,-0.545842033772348,-0.543417937463562,-0.414251489932842,-0.372708448810431
5.505505506,0.58401838,0.374913037,0.73313853,0.561620786,-202.4416663,-0.32827746365752,-0.535370975574091,-0.522691840628851,-0.324845098279676,-0.250852136749813
5.605605606,0.575200259,0.370574303,0.729280792,0.564823868,-210.4147263,-0.3329506394768,-0.52489991703859,-0.510895600566356,-0.300454641306717,-0.229936158625836
5.705705706,0.562195822,0.366196531,0.733257441,0.566548997,-218.3476898,-0.33762381529608,-0.51442885850309,-0.511118476266213,-0.27692141591494,-0.191791214664518
5.805805806,0.537050318,0.365454233,0.720608153,0.568779849,-226.8348096,-0.342296991115359,-0.506366630517154,-0.503957800192855,-0.256333761451123,-0.151562127942513
5.905905906,0.532507949,0.364592891,0.718336881,0.573543387,-233.7111113,-0.346970166934639,-0.499384390843695,-0.493486741983618,-0.240636210422599,-0.141091069451263
6.006006006,0.525889292,0.359164015,0.711589464,0.578042868,-237.6458194,-0.347919481347199,-0.48439811905037,-0.468652354360849,-0.222853503393193,-0.170709160538707
6.106106106,0.517098316,0.356372199,0.710794542,0.578382233,-241.3387608,-0.340438618414726,-0.475110632395974,-0.415952542468471,-0.210639383354651,-0.0935675723304509
6.206206206,0.511358112,0.356724056,0.70972925,0.579985028,-244.6086728,-0.332957755482252,-0.468128392683153,-0.398505904088179,-0.198425263316108,-0.0622388631485829
6.306306306,0.507077218,0.356341092,0.708594012,0.582954206,-244.6260905,-0.325476892549779,-0.459225006223558,-0.381059265707887,-0.186211143277565,-0.0323031639725816
6.406406406,0.48962533,0.351416227,0.697899379,0.586335717,-242.197756,-0.317483845396913,-0.450248715250998,-0.371485817924024,-0.153664648919498,-0.00797978631331785
6.506506507,0.479439646,0.348128603,0.687023842,0.585916515,-239.3965912,-0.307012787558595,-0.441272424188764,-0.365926282120551,-0.133906141043737,0.037910593263106
6.606606607,0.471411625,0.347237974,0.682762664,0.587734016,-234.8771138,-0.303448325025836,-0.432296133216203,-0.347750563003618,-0.000529343487989977,0.128208786156564
6.706706707,0.472251975,0.346440406,0.685874976,0.5910585,-224.2457606,-0.299958501858968,-0.423165211688014,-0.314675218810868,0.00784885559452465,0.119793035205016
6.806806807,0.457132567,0.343110972,0.682791537,0.594844572,-210.5650429,-0.296468678692099,-0.414002038987252,-0.29308110183938,0.0162270546770392,0.0940745509191332
6.906906907,0.454058553,0.342677094,0.680561988,0.595347093,-196.2861093,-0.299239772119082,-0.404838866286491,-0.253886663992869,0.0128177139029417,0.116383667451789
7.007007007,0.449761675,0.343115883,0.676948658,0.596041025,-180.4187343,-0.305241582065329,-0.395675693585729,-0.223651322956872,0.0469445258094001,0.178094792164417
7.107107107,0.451488947,0.341926207,0.675005518,0.598069046,-159.8837303,-0.298957537253533,-0.386031193371583,-0.232634553832852,0.0964529571894185,0.253340780594953
7.207207207,0.453207402,0.339102664,0.673724691,0.598182758,-137.4855036,-0.292673492441736,-0.372074909622655,-0.214832425673567,0.127781666635259,0.298533085454486
7.307307307,0.448131062,0.338080112,0.669890187,0.597464039,-114.9224726,-0.285068122173828,-0.357550035524941,-0.181438385900437,0.242763333181155,0.255231319952271
7.407407407,0.436476493,0.339845447,0.663706137,0.599350683,-90.35302463,-0.275396383323726,-0.341852484430131,-0.155513813965591,0.147814081767882,0.32079780620415
7.507507508,0.433352758,0.340781946,0.663022673,0.601584368,-64.0652046,-0.270908359292754,-0.326154933178502,-0.131123356186105,0.204574295380354,0.289564404822848
7.607607608,0.430016083,0.341820488,0.656164066,0.604306653,-37.40479529,-0.266420335306619,-0.313546185746986,-0.104376531197482,0.270305826489241,0.320893114180698
7.707707708,0.425851239,0.342093668,0.653967962,0.6044223,-10.3821987,-0.261932311320483,-0.298174025563156,-0.0416005308631728,0.31504125975636,0.3914989137977
7.807807808,0.421776021,0.347214828,0.658448967,0.607131475,17.91218177,-0.257442834590119,-0.284217741814229,-0.0648447833267774,0.344289990382903,0.417389750705421
7.907907908,0.440207668,0.354416724,0.659708641,0.611232321,46.21682394,-0.248466543859336,-0.254126727885277,0.00260997893631279,0.373538721009446,0.501027161667379
8.008008008,0.436824962,0.354320965,0.658590747,0.61124929,74.34591833,-0.239490253128554,-0.20110214007793,0.00260378058481464,0.397487962978472,0.494003332069071
8.108108108,0.428726815,0.355433768,0.657465361,0.612125584,102.6863241,-0.230513962397772,-0.203407340741683,0.00308058006067376,0.435020924183437,0.512693023645743
8.208208208,0.42136594,0.362139023,0.6538649,0.616426249,130.8055833,-0.22153767166699,-0.213209354201527,0.0478812178024453,0.489233227114866,0.546790879454067
8.308308308,0.419576566,0.367802744,0.650893285,0.622481226,156.943099,-0.236965270187278,-0.215541275442486,0.119056094467691,0.48376959405119,0.586257608200884
8.408408408,0.420224194,0.369053401,0.65460993,0.624055766,182.1910828,-0.22998303021198,-0.198103353700542,0.116055639641041,0.473253651464756,0.611434949916245
8.508508509,0.420405562,0.373112728,0.658384068,0.627210087,207.2971481,-0.223000790166929,-0.180665431784393,0.161218178081967,0.476145326292779,0.671434149766968
8.608608609,0.421050631,0.382089942,0.666208365,0.637481926,231.5127775,-0.216018550191631,-0.163227510042449,0.187136904403067,0.498930837983073,0.655114862245149
8.708708709,0.438756444,0.391599052,0.676693998,0.64228656,253.6546122,-0.214157872413356,-0.143269245402985,0.159032115993896,0.554569008723631,0.714835532752178
8.808808809,0.442256248,0.393773001,0.682090196,0.6424816,275.0965838,-0.214164070595395,-0.122353267585834,0.144969056069864,0.585897717905499,0.749628025344567
8.908908909,0.448982367,0.401658625,0.691414537,0.649935868,295.5211059,-0.214170268777434,-0.105166427627465,0.259633506556031,0.613301897737361,0.769381122185537
9.009009009,0.453672304,0.412676036,0.695187379,0.658845253,313.4462854,-0.20761583594883,-0.0946953693054226,0.227575738599986,0.629828755193412,0.765592893648553
9.109109109,0.461068906,0.420147969,0.69179131,0.66051163,329.4162397,-0.199237637204836,-0.08422431098338,0.256304274205518,0.657690120888238,0.777530785789835
9.209209209,0.512624565,0.424040789,0.703186463,0.662295183,344.961453,-0.190859438460841,-0.0723519114880674,0.282298297658446,0.687314379567304,0.823234640159849
9.309309309,0.526399079,0.435095726,0.721234825,0.67057075,359.4721657,-0.187254780919893,-0.0583956277391402,0.303214274996526,0.721241259892573,0.823928037735538
9.409409409,0.532905106,0.452726903,0.729971662,0.686073111,371.9077598,-0.184638624808822,-0.0433454832256237,0.318131676739652,0.755168140217843,0.937417478420001
9.50950951,0.534344438,0.455678411,0.729184741,0.686406762,384.2754896,-0.179847308091964,-0.0299753167075733,0.328602735335508,0.786708698458169,0.882083268051299
9.60960961,0.549233175,0.459599466,0.732850787,0.687703331,396.5029049,-0.172575689413819,-0.0195042584983361,0.371568500360948,0.851862971258305,0.902999245389379
9.70970971,0.564264119,0.476357991,0.741916714,0.701851512,408.2733246,-0.165304070735673,0.00165591897802878,0.394863945160412,0.85974445649024,0.968879313925262
9.80980981,0.572113863,0.489495114,0.74588604,0.711468072,419.9051527,-0.158032452057528,0.0280254501926275,0.382182926751325,0.867625941722176,0.910459409413249
9.90990991,0.576635489,0.494009863,0.749630065,0.714781326,431.7225078,-0.150760833379382,0.00550108527018168,0.394911689370811,0.875507426954111,0.927410244660874
10.01001001,0.586472519,0.505028522,0.75242828,0.722715823,443.5039663,-0.142972616983042,0.0158169084594932,0.412349611309065,0.883388912186047,1.01861324742726
10.11011011,0.577412311,0.521320709,0.725307664,0.735215718,454.752946,-0.132501558506282,0.0232977711682075,0.429787533247319,0.891270397417983,1.06690961195142
10.21021021,0.588878923,0.530589794,0.726862531,0.742557729,464.8858146,-0.122030500029522,0.0307786338769216,0.455345954307121,0.921206665410137,1.08156251015086
10.31031031,0.601172284,0.533227848,0.730604627,0.744302539,473.8910037,-0.139065310700062,0.0382594965856359,0.500399347396842,0.962991336639196,1.0962154083503
10.41041041,0.615880993,0.5412777,0.734125409,0.749852566,482.957778,-0.155531534614928,0.0457403592943503,0.545452740486564,0.983907314069745,1.09812808553668
10.51051051,0.62005898,0.561093825,0.736140316,0.764773619,491.9797269,-0.13346897776379,0.0561881258479988,0.488954741901398,1.00482329150029,1.08288069850866
10.61061061,0.634421405,0.568818057,0.741463232,0.76997057,500.8176604,-0.118349469550398,0.0678050490211087,0.501317777970234,1.01775502064793,1.10060565811962
10.71071071,0.644817777,0.570120164,0.748885625,0.770651407,509.4953429,-0.106641431816393,0.0833126236061472,0.523971441924593,1.03319941013784,1.2477587235017
10.81081081,0.649671261,0.579663344,0.750473179,0.779282567,518.0630123,-0.100095547041683,0.0937836819281897,0.546625105878952,1.06546974156655,1.2357387282386
10.91091091,0.654894603,0.596872631,0.754256667,0.791527515,526.1514616,-0.0942987946832537,0.104254740250232,0.569278769833311,1.07942602547267,1.22371873297549
11.01101101,0.667321666,0.605064178,0.757768031,0.796841124,534.3176243,-0.0929935620726053,0.114725798553487,0.603230341155288,1.09390780004029,1.21169873771239
11.11111111,0.679519937,0.606024862,0.760027311,0.796817634,542.6113704,-0.0916883294619569,0.125196856644724,0.624146318611039,1.10885920305639,1.20941636344632
11.21121121,0.694063602,0.617506282,0.762800598,0.805736563,550.844433,-0.0880508034855102,0.13486097279989,0.640788736293288,1.1238106060725,1.2268542848938
11.31131131,0.699033982,0.631738784,0.763710263,0.817384173,558.5322278,-0.0841242315337667,0.142715754536611,0.643404892404358,1.13876200908861,1.21432453384852
11.41141141,0.716185655,0.638451078,0.769946157,0.822177292,566.5270441,-0.0793650171313449,0.150570536273332,0.646021048515429,1.15211797388141,1.27896307171896
11.51151151,0.728089602,0.639501251,0.773545149,0.822814882,575.0508608,-0.0741285354288269,0.155950013170962,0.717899823150151,1.16296165759858,1.26493663571634
11.61161161,0.727879345,0.648860292,0.78127517,0.830576752,583.8249456,-0.0698907334729036,0.167851215922209,0.728507768696105,1.1845671032614,1.273190759382
11.71171171,0.72645325,0.659365474,0.78189082,0.838313988,594.2289926,-0.0672745775106055,0.181807499828332,0.738548711974519,1.21551494126182,1.29619185339813
11.81181181,0.741221679,0.664220844,0.793085909,0.841450383,606.7325269,-0.0643243845366889,0.19490114231578,0.747777496985374,1.21616686413429,1.31919294741427
11.91191191,0.747470774,0.66563392,0.799806814,0.842335576,620.0843172,-0.059087902834171,0.207986456390941,0.755258359730234,1.2311182671504,1.34753454568418
12.01201201,0.747805823,0.674608622,0.798277167,0.848981794,634.2120461,-0.0538514211316531,0.217799729319324,0.762739222475095,1.24606967016651,1.35409296559995
12.11211211,0.751790861,0.680144922,0.799095779,0.854035288,649.5481743,-0.0509023756236036,0.225654511056045,0.770220085219955,1.26102107318262,1.33106122440026
12.21221221,0.773433504,0.683261049,0.810376683,0.856659553,664.9169645,-0.0482862201050303,0.233280232814915,0.777101299246761,1.26550135282132,1.38928074359295
12.31231231,0.772191104,0.683225726,0.82038906,0.858636651,681.1140463,-0.0448585107415822,0.240262472645824,0.781289893822432,1.27230144721421,1.3982570344755
12.41241241,0.772888434,0.690237936,0.824461956,0.866372753,697.5150534,-0.0409319383461996,0.247244712518592,0.785478488398104,1.28538676128937,1.40723332535805
12.51251251,0.773357536,0.69246228,0.834066095,0.869851661,714.0285133,-0.0365269544421869,0.254226952434846,0.790343091918621,1.29644251107568,1.4162096162406
12.61261261,0.77291188,0.695032182,0.847006993,0.871109427,730.9094549,-0.0312904727396691,0.2612091923511,0.797471746277789,1.29643631272429,1.41107394580393
12.71271271,0.771131325,0.695465007,0.855375383,0.871995322,747.5500858,-0.0263440723738395,0.268191432267354,0.804600400636958,1.2964301143729,1.39423649976917
12.81281281,0.773604386,0.701636333,0.856065344,0.877235281,764.0221688,-0.0237279168552662,0.278475328020938,0.811729054996127,1.30100563562592,1.3773990537344
12.91291291,0.766913074,0.703518995,0.858738481,0.878939267,779.7616792,-0.021111761336693,0.288946386689189,0.814320463909119,1.30461577093308,1.43264062872852
13.01301301,0.775071597,0.705359217,0.875200877,0.881514199,794.6622924,-0.0313912580155661,0.297893739217552,0.816176276892274,1.30822590624025,1.43263443037686
13.11311311,0.775750033,0.707585731,0.877358316,0.883314524,808.8117532,-0.0438215655198837,0.305748520954274,0.818032089875428,1.31026232967517,1.44987328000346
13.21321321,0.766346877,0.709325263,0.881354361,0.885828345,822.1561702,-0.0317908878886019,0.313028979759314,0.820073456699281,1.3120045930589,1.47053596592363
13.31331331,0.755509348,0.709599601,0.882686461,0.885766742,834.3793215,-0.0134831170982298,0.318265461248252,0.823213839730822,1.31374685644264,1.48623351655443
13.41341341,0.745983639,0.710509663,0.891822527,0.885969958,845.5925659,-0.00580927183143526,0.323501942737189,0.826354222762363,1.31636486548428,1.45049935791032
13.51351351,0.741333728,0.712651373,0.890234669,0.888448737,856.3276683,-0.0180002249797226,0.331730642860102,0.829494605793903,1.32101518243676,1.47540426858023
13.61361361,0.730160257,0.713791639,0.89153244,0.889094766,866.3458999,-0.0218318212694196,0.340457741604403,0.832634988825444,1.32566549938924,1.49009147570645
13.71371371,0.717981478,0.714621366,0.893580322,0.888569468,875.2948847,-0.00492930308932768,0.349184840348704,0.835775371856985,1.33031581634172,1.49358129873104
13.81381381,0.705043604,0.715358726,0.899430993,0.88756589,884.1229399,0.0119732150907639,0.356588529587035,0.839896546100122,1.3349661332942,1.49707112175564
13.91391391,0.712604646,0.717094459,0.900627628,0.889405826,893.1760257,0.0179666432115634,0.361076553374622,0.847107524196226,1.33961645024668,1.50056094478023
14.01401401,0.700639396,0.719350985,0.899838501,0.88962956,901.785896,0.0218932151633068,0.365564577162208,0.85431850229233,1.34426676719916,1.50405076780483
14.11411411,0.686823694,0.718314157,0.896247393,0.890460462,909.6143503,0.0250510557783947,0.370052600949795,0.861248073623122,1.34166366048794,1.50787579850816
14.21421421,0.671910329,0.718205122,0.895343159,0.890001309,917.191013,0.0276672118566621,0.374111903246356,0.861537347256807,1.33240347991152,1.51311227999709
14.31431431,0.665460328,0.719876919,0.892598254,0.892056757,924.7489422,0.030283367748561,0.376203750629851,0.861826620890492,1.32781315245185,1.51834876148603
14.41441441,0.653763671,0.72366045,0.887904015,0.893300111,931.4807827,0.0328995232671343,0.378295598013346,0.862115894524177,1.32897269542888,1.52477312592189
14.51451451,0.631145546,0.723562605,0.881559639,0.892165068,937.2129787,0.0357235594465096,0.380932873518962,0.862405168157862,1.33013223840591,1.5292143868966
14.61461461,0.621921496,0.723717675,0.864238208,0.893281099,941.915302,0.0409600411490276,0.385420897440013,0.862694441791547,1.33129178138294,1.53060864128414
14.71471471,0.618305546,0.726916097,0.857059708,0.895234303,945.2975387,0.0461965228515455,0.389908921361064,0.863014594434346,1.33245132435997,1.53235418938075
14.81481481,0.608951159,0.730021331,0.850249163,0.89571651,947.4412359,0.0481904581194279,0.394396945282116,0.8633838348472,1.33345165650006,1.53497034549182
14.91491491,0.590345632,0.729882365,0.841533977,0.896601889,948.6108091,0.0494956906722066,0.398460938203937,0.863753075260053,1.3334454584312,1.53758650160289
15.01501502,0.571095117,0.729988167,0.832660699,0.900281927,947.8941144,0.0522992818158133,0.398454740063631,0.864122315709793,1.33113410560855,1.53193627135749
15.11511512,0.5691452,0.735816145,0.83041332,0.901264708,946.8005331,0.0562258537675568,0.398448541923944,0.864491556122647,1.32483562046088,1.52562813480748
15.21521522,0.563934445,0.737716326,0.82746935,0.903140834,944.6972098,0.0605683424564281,0.398442343784256,0.870593515451093,1.3185371353132,1.51931999825747
15.31531532,0.552180125,0.738678186,0.820493941,0.904288612,942.3299595,0.0658048241589461,0.398436145644569,0.881408281599363,1.31313487708081,1.51661085657111
15.41541542,0.544780433,0.738565584,0.813761642,0.904770252,939.6176536,0.0707936570526865,0.398429947488998,0.881402083671381,1.30841175580317,1.5139802741218
15.51551552,0.536368143,0.742378945,0.807067238,0.905611236,937.5989101,0.0720988896633349,0.398423749306812,0.880824926099284,1.30368863452553,1.51220383526936
15.61561562,0.527944618,0.744721886,0.798777445,0.907253681,936.3618368,0.0734041222739834,0.398417551124626,0.876151750323988,1.29896551324789,1.5109525798116
15.71571572,0.507746388,0.74613722,0.778777967,0.910161183,937.1457862,0.076832068320463,0.399045856824911,0.871478574548692,1.29424239197024,1.50954868939753
15.81581582,0.49921505,0.750537895,0.768766543,0.913274564,938.8744446,0.0807586402722065,0.400538395073533,0.866805398773397,1.28957699788585,1.50390329449233
15.91591592,0.49570813,0.753537144,0.764599113,0.913415901,941.3288659,0.0839570176661174,0.402030933322155,0.862132222998101,1.28537080900817,1.49825789958712
16.01601602,0.492704317,0.755603042,0.760503333,0.914548349,944.2084144,0.0865731736284155,0.403523471570777,0.857459047222805,1.28116462013049,1.49273341234149
16.11611612,0.488237892,0.757984317,0.75218608,0.918929065,948.1483806,0.0895851385776178,0.404578510709297,0.856202735949077,1.27695843125281,1.48747641252898
16.21621622,0.484455979,0.764692433,0.74723317,0.921816129,952.104432,0.0935117105293613,0.404572312640266,0.855720449305852,1.27275224237513,1.48221941271647
16.31631632,0.484554255,0.769320429,0.745740997,0.921871289,957.577635,0.0972496527155398,0.404566114571235,0.855238162662628,1.26854605349745,1.47696241290396
16.41641642,0.483340944,0.772496825,0.74266779,0.9219198,963.4040998,0.0972434545875474,0.404559916502203,0.854755876019403,1.26546292559504,1.47170541309145
16.51651652,0.474374532,0.778325665,0.735507811,0.925264262,969.4608839,0.097237256459555,0.40455371829163,0.855239189052259,1.26649089242882,1.46670503140985
16.61661662,0.467671535,0.782875274,0.732898403,0.926756116,976.1908188,0.0982738904596023,0.40454752003424,0.856455439713415,1.24965677882686,1.46187979827082
16.71671672,0.469905711,0.788671454,0.729136851,0.92755991,983.9576705,0.0995791230123811,0.404541321776851,0.852438078518308,1.26175047567966,1.45705456513179
16.81681682,0.471885758,0.79320959,0.727224381,0.929253362,993.4815902,0.102305052275256,0.404535123519462,0.84793169124485,1.24860200329231,1.45222933199276
16.91691692,0.473277685,0.798905133,0.725369697,0.932325995,1004.525749,0.106231624226999,0.404528925262073,0.843425303971393,1.23545353090497,1.44740409885373
17.01701702,0.472352226,0.803905246,0.716716487,0.934128632,1016.908244,0.110535304555507,0.402980200978199,0.838918916697935,1.22230505851763,1.44945853405989
17.11711712,0.480642631,0.80974075,0.704600437,0.93429332,1028.738997,0.115771786258024,0.399474372511042,0.834281308339237,1.20915658613029,1.44420153424738
17.21721722,0.49887303,0.818197983,0.702430597,0.935936193,1041.315589,0.120833329179644,0.398318381212269,0.829608132664402,1.19829406413805,1.43894453443487
17.31731732,0.515352497,0.821752563,0.706455064,0.938160586,1054.049703,0.120827131051927,0.398312183030293,0.824934956989567,1.18928150866259,1.43368753462235
