GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,MomentMean,NewCol1,NewCol2,NewCol3,NewCol4,NewCol5
4.304304304,0.314135657,0.261969802,0.613997512,0.512936967,-168.5445388,-0.428346579858281,-0.60397803308482,-0.711102043280347,-0.668624429361754,-0.533463502752489
4.404404404,0.340522304,0.268494233,0.624584528,0.517132443,-165.5805347,-0.42311009825123,-0.603984231266859,-0.700011659607462,-0.674492577979131,-0.516253912782832
4.504504505,0.37181027,0.276852134,0.650027761,0.522317587,-163.4053447,-0.417873616591866,-0.603655700617369,-0.689540601011606,-0.633374894679985,-0.500556361953896
4.604604605,0.363535681,0.288138839,0.653162699,0.529635667,-160.9550932,-0.412637134984815,-0.6001658774505,-0.679069542520356,-0.617677344496846,-0.479756750696363
4.704704705,0.366907796,0.294948888,0.65366117,0.533576,-159.8402556,-0.379640806022458,-0.59497601654732,-0.666844658040795,-0.592412196998955,-0.480591626373329
4.804804805,0.366066588,0.295660399,0.65030879,0.533086637,-162.1014792,-0.365041201719903,-0.586248918109698,-0.651147107302392,-0.570103486729633,-0.533493558372893
4.904904905,0.357576242,0.300588021,0.627607127,0.536503554,-164.1548928,-0.35980472010576,-0.577521819672076,-0.635449556563988,-0.549187509391553,-0.421400247834013
5.005005005,0.346607208,0.311036432,0.613900823,0.541503862,-166.2338467,-0.354568238498709,-0.568794721234453,-0.619752005544232,-0.508372411004575,-0.403962325993914
5.105105105,0.33753339,0.326360665,0.60930795,0.549185806,-171.755999,-0.349331756891657,-0.564831584075676,-0.603232685852417,-0.483276857791427,-0.387838238288926
5.205205205,0.33684374,0.338513651,0.607719477,0.55665501,-179.0890569,-0.344095275284606,-0.562215427964605,-0.58649080518252,-0.457028945492057,-0.357261300261772
5.305305305,0.335686749,0.34102172,0.605501326,0.557559367,-186.7266478,-0.359383658336426,-0.556313091840579,-0.569748924512623,-0.449174163722129,-0.346112165081681
5.405405405,0.324890781,0.344777188,0.583617698,0.559268356,-194.4458783,-0.337521849605041,-0.545842033772348,-0.543417937463562,-0.414251489932842,-0.372708448810431
5.505505506,0.32028143,0.353143036,0.5691258,0.56487745,-202.4416663,-0.32827746365752,-0.535370975574091,-0.522691840628851,-0.324845098279676,-0.250852136749813
5.605605606,0.307643062,0.370900092,0.552140395,0.575085652,-210.4147263,-0.3329506394768,-0.52489991703859,-0.510895600566356,-0.300454641306717,-0.229936158625836
5.705705706,0.307422258,0.390731319,0.548728061,0.588056027,-218.3476898,-0.33762381529608,-0.51442885850309,-0.511118476266213,-0.27692141591494,-0.191791214664518
5.805805806,0.305461132,0.396203618,0.548035477,0.590635352,-226.8348096,-0.342296991115359,-0.506366630517154,-0.503957800192855,-0.256333761451123,-0.151562127942513
5.905905906,0.298227286,0.40111933,0.534982375,0.591958144,-233.7111113,-0.346970166934639,-0.499384390843695,-0.493486741983618,-0.240636210422599,-0.141091069451263
6.006006006,0.296114197,0.407166334,0.527161834,0.596359016,-237.6458194,-0.347919481347199,-0.48439811905037,-0.468652354360849,-0.222853503393193,-0.170709160538707
6.106106106,0.284098681,0.422733013,0.507090481,0.60483806,-241.3387608,-0.340438618414726,-0.475110632395974,-0.415952542468471,-0.210639383354651,-0.0935675723304509
6.206206206,0.287895442,0.447214833,0.507055514,0.622696052,-244.6086728,-0.332957755482252,-0.468128392683153,-0.398505904088179,-0.198425263316108,-0.0622388631485829
6.306306306,0.287837621,0.456683303,0.5060511,0.629007032,-244.6260905,-0.325476892549779,-0.459225006223558,-0.381059265707887,-0.186211143277565,-0.0323031639725816
6.406406406,0.277684727,0.464943036,0.490733807,0.633011691,-242.197756,-0.317483845396913,-0.450248715250998,-0.371485817924024,-0.153664648919498,-0.00797978631331785
6.506506507,0.278703526,0.470820515,0.465859915,0.637229809,-239.3965912,-0.307012787558595,-0.441272424188764,-0.365926282120551,-0.133906141043737,0.037910593263106
6.606606607,0.268510615,0.483596535,0.452040187,0.644878984,-234.8771138,-0.303448325025836,-0.432296133216203,-0.347750563003618,-0.000529343487989977,0.128208786156564
6.706706707,0.267383507,0.505466816,0.448351335,0.660807094,-224.2457606,-0.299958501858968,-0.423165211688014,-0.314675218810868,0.00784885559452465,0.119793035205016
6.806806807,0.267341141,0.520195465,0.448204511,0.67182808,-210.5650429,-0.296468678692099,-0.414002038987252,-0.29308110183938,0.0162270546770392,0.0940745509191332
6.906906907,0.260303034,0.531208677,0.442275626,0.677662601,-196.2861093,-0.299239772119082,-0.404838866286491,-0.253886663992869,0.0128177139029417,0.116383667451789
7.007007007,0.254437567,0.540285105,0.427864937,0.682454068,-180.4187343,-0.305241582065329,-0.395675693585729,-0.223651322956872,0.0469445258094001,0.178094792164417
7.107107107,0.247913961,0.55311758,0.416800681,0.690886999,-159.8837303,-0.298957537253533,-0.386031193371583,-0.232634553832852,0.0964529571894185,0.253340780594953
7.207207207,0.2580574,0.565360865,0.419934455,0.701612941,-137.4855036,-0.292673492441736,-0.372074909622655,-0.214832425673567,0.127781666635259,0.298533085454486
7.307307307,0.258139991,0.576725537,0.418060359,0.712695007,-114.9224726,-0.285068122173828,-0.357550035524941,-0.181438385900437,0.242763333181155,0.255231319952271
7.407407407,0.253098993,0.588303393,0.411543495,0.719633124,-90.35302463,-0.275396383323726,-0.341852484430131,-0.155513813965591,0.147814081767882,0.32079780620415
7.507507508,0.252654736,0.595957368,0.406379879,0.723346066,-64.0652046,-0.270908359292754,-0.326154933178502,-0.131123356186105,0.204574295380354,0.289564404822848
7.607607608,0.249595406,0.608261519,0.400866263,0.730529255,-37.40479529,-0.266420335306619,-0.313546185746986,-0.104376531197482,0.270305826489241,0.320893114180698
7.707707708,0.245355582,0.616970901,0.397389423,0.738701098,-10.3821987,-0.261932311320483,-0.298174025563156,-0.0416005308631728,0.31504125975636,0.3914989137977
7.807807808,0.246794725,0.6270467,0.394109049,0.748510935,17.91218177,-0.257442834590119,-0.284217741814229,-0.0648447833267774,0.344289990382903,0.417389750705421
7.907907908,0.244565252,0.636778431,0.390910746,0.756726956,46.21682394,-0.248466543859336,-0.254126727885277,0.00260997893631279,0.373538721009446,0.501027161667379
8.008008008,0.237027335,0.64410553,0.383122236,0.763250096,74.34591833,-0.239490253128554,-0.20110214007793,0.00260378058481464,0.397487962978472,0.494003332069071
8.108108108,0.219542127,0.652377417,0.360791386,0.769811086,102.6863241,-0.230513962397772,-0.203407340741683,0.00308058006067376,0.435020924183437,0.512693023645743
8.208208208,0.230923314,0.66292467,0.370216539,0.779127066,130.8055833,-0.22153767166699,-0.213209354201527,0.0478812178024453,0.489233227114866,0.546790879454067
8.308308308,0.227865362,0.673293733,0.368908098,0.788310802,156.943099,-0.236965270187278,-0.215541275442486,0.119056094467691,0.48376959405119,0.586257608200884
8.408408408,0.222797255,0.68101393,0.362008486,0.796644873,182.1910828,-0.22998303021198,-0.198103353700542,0.116055639641041,0.473253651464756,0.611434949916245
8.508508509,0.221099808,0.684383027,0.368737702,0.802231703,207.2971481,-0.223000790166929,-0.180665431784393,0.161218178081967,0.476145326292779,0.671434149766968
8.608608609,0.196747568,0.689878314,0.390555557,0.809278602,231.5127775,-0.216018550191631,-0.163227510042449,0.187136904403067,0.498930837983073,0.655114862245149
8.708708709,0.197979163,0.697030073,0.389108737,0.818890516,253.6546122,-0.214157872413356,-0.143269245402985,0.159032115993896,0.554569008723631,0.714835532752178
8.808808809,0.198659257,0.713092962,0.38713729,0.834834738,275.0965838,-0.214164070595395,-0.122353267585834,0.144969056069864,0.585897717905499,0.749628025344567
8.908908909,0.198061388,0.722543654,0.384513651,0.846064999,295.5211059,-0.214170268777434,-0.105166427627465,0.259633506556031,0.613301897737361,0.769381122185537
9.009009009,0.211572153,0.72342373,0.408911959,0.84853803,313.4462854,-0.20761583594883,-0.0946953693054226,0.227575738599986,0.629828755193412,0.765592893648553
9.109109109,0.212440047,0.724759094,0.410755641,0.854375264,329.4162397,-0.199237637204836,-0.08422431098338,0.256304274205518,0.657690120888238,0.777530785789835
9.209209209,0.213009001,0.728318053,0.411409747,0.861398947,344.961453,-0.190859438460841,-0.0723519114880674,0.282298297658446,0.687314379567304,0.823234640159849
9.309309309,0.210359581,0.743282003,0.411017719,0.877784391,359.4721657,-0.187254780919893,-0.0583956277391402,0.303214274996526,0.721241259892573,0.823928037735538
9.409409409,0.211024051,0.755090692,0.416564058,0.892341856,371.9077598,-0.184638624808822,-0.0433454832256237,0.318131676739652,0.755168140217843,0.937417478420001
9.50950951,0.216306072,0.760292653,0.423718072,0.898099374,384.2754896,-0.179847308091964,-0.0299753167075733,0.328602735335508,0.786708698458169,0.882083268051299
9.60960961,0.218849474,0.761247942,0.430976694,0.901707297,396.5029049,-0.172575689413819,-0.0195042584983361,0.371568500360948,0.851862971258305,0.902999245389379
9.70970971,0.222685146,0.763353541,0.436597762,0.907067862,408.2733246,-0.165304070735673,0.00165591897802878,0.394863945160412,0.85974445649024,0.968879313925262
9.80980981,0.226712765,0.772418574,0.44374021,0.916692967,419.9051527,-0.158032452057528,0.0280254501926275,0.382182926751325,0.867625941722176,0.910459409413249
9.90990991,0.22987972,0.784590722,0.459033009,0.929057346,431.7225078,-0.150760833379382,0.00550108527018168,0.394911689370811,0.875507426954111,0.927410244660874
10.01001001,0.233318188,0.794780907,0.464830022,0.937047855,443.5039663,-0.142972616983042,0.0158169084594932,0.412349611309065,0.883388912186047,1.01861324742726
10.11011011,0.237382071,0.800376134,0.47383464,0.94063251,454.752946,-0.132501558506282,0.0232977711682075,0.429787533247319,0.891270397417983,1.06690961195142
10.21021021,0.240493938,0.802760192,0.482567643,0.943878806,464.8858146,-0.122030500029522,0.0307786338769216,0.455345954307121,0.921206665410137,1.08156251015086
10.31031031,0.240681665,0.810190831,0.483729996,0.946773963,473.8910037,-0.139065310700062,0.0382594965856359,0.500399347396842,0.962991336639196,1.0962154083503
10.41041041,0.247103221,0.818197799,0.49887345,0.95329066,482.957778,-0.155531534614928,0.0457403592943503,0.545452740486564,0.983907314069745,1.09812808553668
10.51051051,0.25280957,0.831527461,0.510440608,0.962509798,491.9797269,-0.13346897776379,0.0561881258479988,0.488954741901398,1.00482329150029,1.08288069850866
10.61061061,0.260775908,0.840986852,0.52284666,0.96815381,500.8176604,-0.118349469550398,0.0678050490211087,0.501317777970234,1.01775502064793,1.10060565811962
10.71071071,0.265507633,0.847123824,0.532891156,0.972954566,509.4953429,-0.106641431816393,0.0833126236061472,0.523971441924593,1.03319941013784,1.2477587235017
10.81081081,0.265863576,0.857002916,0.53532006,0.977903543,518.0630123,-0.100095547041683,0.0937836819281897,0.546625105878952,1.06546974156655,1.2357387282386
10.91091091,0.273345336,0.868545289,0.545809587,0.978360542,526.1514616,-0.0942987946832537,0.104254740250232,0.569278769833311,1.07942602547267,1.22371873297549
11.01101101,0.278193674,0.877587872,0.552321917,0.978862604,534.3176243,-0.0929935620726053,0.114725798553487,0.603230341155288,1.09390780004029,1.21169873771239
11.11111111,0.297648157,0.887480049,0.575192955,0.984386131,542.6113704,-0.0916883294619569,0.125196856644724,0.624146318611039,1.10885920305639,1.20941636344632
11.21121121,0.314936565,0.896063433,0.602210196,0.993883479,550.844433,-0.0880508034855102,0.13486097279989,0.640788736293288,1.1238106060725,1.2268542848938
11.31131131,0.327755305,0.906934146,0.619056803,0.998521988,558.5322278,-0.0841242315337667,0.142715754536611,0.643404892404358,1.13876200908861,1.21432453384852
11.41141141,0.341529512,0.920926767,0.632197913,0.999970066,566.5270441,-0.0793650171313449,0.150570536273332,0.646021048515429,1.15211797388141,1.27896307171896
11.51151151,0.349553674,0.923982124,0.641303713,0.995427556,575.0508608,-0.0741285354288269,0.155950013170962,0.717899823150151,1.16296165759858,1.26493663571634
11.61161161,0.37259524,0.930305369,0.676027775,0.993686632,583.8249456,-0.0698907334729036,0.167851215922209,0.728507768696105,1.1845671032614,1.273190759382
11.71171171,0.375700996,0.935904977,0.688707704,0.997132028,594.2289926,-0.0672745775106055,0.181807499828332,0.738548711974519,1.21551494126182,1.29619185339813
11.81181181,0.393908527,0.942970756,0.711482326,0.99889394,606.7325269,-0.0643243845366889,0.19490114231578,0.747777496985374,1.21616686413429,1.31919294741427
11.91191191,0.415409373,0.954159303,0.733005708,1,620.0843172,-0.059087902834171,0.207986456390941,0.755258359730234,1.2311182671504,1.34753454568418
12.01201201,0.421444928,0.959294249,0.742950349,0.998148428,634.2120461,-0.0538514211316531,0.217799729319324,0.762739222475095,1.24606967016651,1.35409296559995
12.11211211,0.439188805,0.963053131,0.771826421,0.990687668,649.5481743,-0.0509023756236036,0.225654511056045,0.770220085219955,1.26102107318262,1.33106122440026
12.21221221,0.444809157,0.967612975,0.778317002,0.987521242,664.9169645,-0.0482862201050303,0.233280232814915,0.777101299246761,1.26550135282132,1.38928074359295
12.31231231,0.464027083,0.971404801,0.793637978,0.984472736,681.1140463,-0.0448585107415822,0.240262472645824,0.781289893822432,1.27230144721421,1.3982570344755
12.41241241,0.494945594,0.976020354,0.82050035,0.982160901,697.5150534,-0.0409319383461996,0.247244712518592,0.785478488398104,1.28538676128937,1.40723332535805
12.51251251,0.506442972,0.979472569,0.831506152,0.981645482,714.0285133,-0.0365269544421869,0.254226952434846,0.790343091918621,1.29644251107568,1.4162096162406
12.61261261,0.52807562,0.982643163,0.854419525,0.976495946,730.9094549,-0.0312904727396691,0.2612091923511,0.797471746277789,1.29643631272429,1.41107394580393
12.71271271,0.541974448,0.987412419,0.866863675,0.968241725,747.5500858,-0.0263440723738395,0.268191432267354,0.804600400636958,1.2964301143729,1.39423649976917
12.81281281,0.557105365,0.990343843,0.880898749,0.961935107,764.0221688,-0.0237279168552662,0.278475328020938,0.811729054996127,1.30100563562592,1.3773990537344
12.91291291,0.583244244,0.992696991,0.912021425,0.95640998,779.7616792,-0.021111761336693,0.288946386689189,0.814320463909119,1.30461577093308,1.43264062872852
13.01301301,0.589794774,0.993738608,0.920439098,0.952126321,794.6622924,-0.0313912580155661,0.297893739217552,0.816176276892274,1.30822590624025,1.43263443037686
13.11311311,0.601290543,0.993766184,0.928566147,0.949630299,808.8117532,-0.0438215655198837,0.305748520954274,0.818032089875428,1.31026232967517,1.44987328000346
13.21321321,0.610721165,0.995882475,0.930451684,0.940143435,822.1561702,-0.0317908878886019,0.313028979759314,0.820073456699281,1.3120045930589,1.47053596592363
13.31331331,0.619664555,0.997496142,0.93703728,0.933509376,834.3793215,-0.0134831170982298,0.318265461248252,0.823213839730822,1.31374685644264,1.48623351655443
13.41341341,0.631041196,0.998808871,0.961528608,0.9270051,845.5925659,-0.00580927183143526,0.323501942737189,0.826354222762363,1.31636486548428,1.45049935791032
13.51351351,0.635051486,1,0.966185879,0.921520111,856.3276683,-0.0180002249797226,0.331730642860102,0.829494605793903,1.32101518243676,1.47540426858023
13.61361361,0.648387471,0.997779245,0.969678598,0.917227818,866.3458999,-0.0218318212694196,0.340457741604403,0.832634988825444,1.32566549938924,1.49009147570645
13.71371371,0.655946532,0.994259858,0.959769288,0.91002539,875.2948847,-0.00492930308932768,0.349184840348704,0.835775371856985,1.33031581634172,1.49358129873104
13.81381381,0.660263542,0.992543294,0.953299633,0.904410646,884.1229399,0.0119732150907639,0.356588529587035,0.839896546100122,1.3349661332942,1.49707112175564
13.91391391,0.661958814,0.991389967,0.968444836,0.899443228,893.1760257,0.0179666432115634,0.361076553374622,0.847107524196226,1.33961645024668,1.50056094478023
14.01401401,0.666833206,0.990392356,0.97305376,0.894406824,901.785896,0.0218932151633068,0.365564577162208,0.85431850229233,1.34426676719916,1.50405076780483
14.11411411,0.677924262,0.989788276,0.976819997,0.891331464,909.6143503,0.0250510557783947,0.370052600949795,0.861248073623122,1.34166366048794,1.50787579850816
14.21421421,0.684350827,0.986049935,0.974168509,0.886325699,917.191013,0.0276672118566621,0.374111903246356,0.861537347256807,1.33240347991152,1.51311227999709
14.31431431,0.694861806,0.980526582,0.973695234,0.880907439,924.7489422,0.030283367748561,0.376203750629851,0.861826620890492,1.32781315245185,1.51834876148603
14.41441441,0.691130576,0.975541646,0.969270975,0.875856856,931.4807827,0.0328995232671343,0.378295598013346,0.862115894524177,1.32897269542888,1.52477312592189
14.51451451,0.702161842,0.972294064,0.977056219,0.871039835,937.2129787,0.0357235594465096,0.380932873518962,0.862405168157862,1.33013223840591,1.5292143868966
14.61461461,0.715375352,0.972011363,0.985289296,0.869947177,941.915302,0.0409600411490276,0.385420897440013,0.862694441791547,1.33129178138294,1.53060864128414
14.71471471,0.720794728,0.96983189,0.983046052,0.866175412,945.2975387,0.0461965228515455,0.389908921361064,0.863014594434346,1.33245132435997,1.53235418938075
14.81481481,0.736218401,0.965788001,0.983177099,0.862694088,947.4412359,0.0481904581194279,0.394396945282116,0.8633838348472,1.33345165650006,1.53497034549182
14.91491491,0.745580454,0.961994694,0.97954525,0.859955389,948.6108091,0.0494956906722066,0.398460938203937,0.863753075260053,1.3334454584312,1.53758650160289
15.01501502,0.761958577,0.958387184,0.986334841,0.857129042,947.8941144,0.0522992818158133,0.398454740063631,0.864122315709793,1.33113410560855,1.53193627135749
15.11511512,0.766881104,0.95666865,0.991899669,0.855948389,946.8005331,0.0562258537675568,0.398448541923944,0.864491556122647,1.32483562046088,1.52562813480748
15.21521522,0.774093814,0.956657165,0.992665037,0.853274327,944.6972098,0.0605683424564281,0.398442343784256,0.870593515451093,1.3185371353132,1.51931999825747
15.31531532,0.7886938,0.953336727,0.994709165,0.849343925,942.3299595,0.0658048241589461,0.398436145644569,0.881408281599363,1.31313487708081,1.51661085657111
15.41541542,0.802178691,0.949147706,0.989322812,0.846398224,939.6176536,0.0707936570526865,0.398429947488998,0.881402083671381,1.30841175580317,1.5139802741218
15.51551552,0.812753906,0.946290427,0.99534787,0.844474475,937.5989101,0.0720988896633349,0.398423749306812,0.880824926099284,1.30368863452553,1.51220383526936
15.61561562,0.816511348,0.944649157,1,0.843122741,936.3618368,0.0734041222739834,0.398417551124626,0.876151750323988,1.29896551324789,1.5109525798116
15.71571572,0.815118639,0.943923744,0.993749814,0.841352191,937.1457862,0.076832068320463,0.399045856824911,0.871478574548692,1.29424239197024,1.50954868939753
15.81581582,0.81876845,0.941785576,0.981070893,0.838125647,938.8744446,0.0807586402722065,0.400538395073533,0.866805398773397,1.28957699788585,1.50390329449233
15.91591592,0.829884484,0.937990218,0.969890793,0.835348646,941.3288659,0.0839570176661174,0.402030933322155,0.862132222998101,1.28537080900817,1.49825789958712
16.01601602,0.832569968,0.936289722,0.970169642,0.833808479,944.2084144,0.0865731736284155,0.403523471570777,0.857459047222805,1.28116462013049,1.49273341234149
16.11611612,0.832294179,0.934166885,0.965580201,0.831420892,948.1483806,0.0895851385776178,0.404578510709297,0.856202735949077,1.27695843125281,1.48747641252898
16.21621622,0.833956903,0.933808125,0.960094681,0.830101448,952.104432,0.0935117105293613,0.404572312640266,0.855720449305852,1.27275224237513,1.48221941271647
16.31631632,0.838269368,0.933542381,0.954589937,0.826273681,957.577635,0.0972496527155398,0.404566114571235,0.855238162662628,1.26854605349745,1.47696241290396
16.41641642,0.84146306,0.931471971,0.936287111,0.822025608,963.4040998,0.0972434545875474,0.404559916502203,0.854755876019403,1.26546292559504,1.47170541309145
16.51651652,0.841159235,0.931842021,0.919446859,0.820813933,969.4608839,0.097237256459555,0.40455371829163,0.855239189052259,1.26649089242882,1.46670503140985
16.61661662,0.843506648,0.929485999,0.906541657,0.818670076,976.1908188,0.0982738904596023,0.40454752003424,0.856455439713415,1.24965677882686,1.46187979827082
16.71671672,0.841489373,0.92857517,0.89698269,0.817906293,983.9576705,0.0995791230123811,0.404541321776851,0.852438078518308,1.26175047567966,1.45705456513179
16.81681682,0.841284931,0.929826945,0.886197848,0.815895492,993.4815902,0.102305052275256,0.404535123519462,0.84793169124485,1.24860200329231,1.45222933199276
16.91691692,0.840242489,0.929840204,0.86827298,0.811833815,1004.525749,0.106231624226999,0.404528925262073,0.843425303971393,1.23545353090497,1.44740409885373
17.01701702,0.838771408,0.929556393,0.850012208,0.809989257,1016.908244,0.110535304555507,0.402980200978199,0.838918916697935,1.22230505851763,1.44945853405989
17.11711712,0.83539126,0.930263629,0.839138547,0.807945834,1028.738997,0.115771786258024,0.399474372511042,0.834281308339237,1.20915658613029,1.44420153424738
17.21721722,0.835160142,0.929714562,0.835804865,0.807371424,1041.315589,0.120833329179644,0.398318381212269,0.829608132664402,1.19829406413805,1.43894453443487
17.31731732,0.837100102,0.930194406,0.830461546,0.806509799,1054.049703,0.120827131051927,0.398312183030293,0.824934956989567,1.18928150866259,1.43368753462235
