timestamp_totalpMMG_pMMG_press_pMMG5_press,totalpMMG_pMMG_press_pMMG5_press,totalpMMG_pMMG_press_pMMG6_press,totalpMMG_pMMG_press_pMMG7_press,angle_interp,totalpMMG_pMMG_press_pMMG5_press_adjusted,totalpMMG_pMMG_press_pMMG6_press_adjusted,totalpMMG_pMMG_press_pMMG7_press_adjusted
19.782,108.908,120.268,109.424,44.5784267777149,-2.95228662073789,8.40771337926211,-2.43628662073789
19.783,108.908,120.268,109.424,44.578437929992,-2.9522861925262,8.4077138074738,-2.4362861925262
19.784,108.943,120.249,109.424,44.5784490822691,-2.9172857643145,8.3887142356855,-2.43628576431449
19.785,108.943,120.249,109.424,44.5784602345463,-2.91728533610279,8.3887146638972,-2.43628533610278
19.786,108.943,120.249,109.424,44.5784713868234,-2.9172849078911,8.3887150921089,-2.43628490789109
19.787,108.943,120.249,109.424,44.5784825391006,-2.9172844796794,8.3887155203206,-2.43628447967939
19.788,108.943,120.249,109.424,44.5784936913777,-2.91728405146769,8.38871594853231,-2.43628405146768
19.789,108.947,120.249,109.404,44.5785048436549,-2.91328362325599,8.388716376744,-2.456283623256
19.79,108.947,120.249,109.404,44.578515995932,-2.91328319504429,8.38871680495571,-2.45628319504429
19.791,108.947,120.249,109.404,44.5785271482092,-2.91328276683258,8.38871723316741,-2.45628276683259
19.792,108.947,120.249,109.404,44.5785383004863,-2.91328233862089,8.3887176613791,-2.45628233862089
19.793,108.947,120.249,109.404,44.5785494527635,-2.91328191040918,8.38871808959081,-2.45628191040919
19.794,108.908,120.209,109.384,44.5785606050406,-2.95228148219749,8.34871851780251,-2.47628148219749
19.795,108.908,120.209,109.384,44.5798245740146,-2.95223294983971,8.34876705016029,-2.47623294983971
19.796,108.908,120.209,109.384,44.5810885429885,-2.95218441748194,8.34881558251806,-2.47618441748195
19.797,108.908,120.209,109.384,44.5823525119625,-2.95213588512416,8.34886411487584,-2.47613588512417
19.798,108.908,120.209,109.384,44.5836164809364,-2.9520873527664,8.3489126472336,-2.4760873527664
19.799,108.908,120.209,109.384,44.5848804499103,-2.95203882040862,8.34896117959138,-2.47603882040862
19.8,108.908,120.209,109.384,44.5861444188843,-2.95199028805085,8.34900971194915,-2.47599028805085
19.801,108.908,120.209,109.384,44.5874083878582,-2.95194175569307,8.34905824430693,-2.47594175569307
19.802,108.908,120.209,109.384,44.5886723568322,-2.9518932233353,8.3491067766647,-2.47589322333531
19.803,108.908,120.209,109.384,44.5899363258061,-2.95184469097752,8.34915530902248,-2.47584469097752
19.804,108.912,120.19,109.364,44.5912002947801,-2.94779615861975,8.33020384138024,-2.49579615861975
19.805,108.912,120.19,109.364,44.592464263754,-2.94774762626197,8.33025237373802,-2.49574762626197
19.806,108.912,120.19,109.364,44.5937282327279,-2.94769909390421,8.33030090609579,-2.49569909390421
19.807,108.912,120.19,109.364,44.5949922017019,-2.94765056154642,8.33034943845357,-2.49565056154643
19.808,108.912,120.19,109.364,44.5962561706758,-2.94760202918866,8.33039797081133,-2.49560202918866
19.809,108.927,120.19,109.344,44.5975201396498,-2.93255349683088,8.33044650316911,-2.51555349683089
19.81,108.927,120.19,109.344,44.5987841086237,-2.93250496447311,8.33049503552688,-2.51550496447312
19.811,108.927,120.19,109.344,44.6000480775977,-2.93245643211533,8.33054356788466,-2.51545643211534
19.812,108.927,120.19,109.344,44.6013120465716,-2.93240789975756,8.33059210024243,-2.51540789975758
19.813,108.927,120.19,109.344,44.6025760155456,-2.93235936739978,8.33064063260021,-2.5153593673998
19.814,108.927,120.209,109.344,44.6038399845195,-2.93231083504202,8.34968916495798,-2.51531083504203
19.815,108.927,120.209,109.344,44.6051039534934,-2.93226230268425,8.34973769731575,-2.51526230268426
19.816,108.927,120.209,109.344,44.6063679224674,-2.93221377032647,8.34978622967353,-2.51521377032648
19.817,108.927,120.209,109.344,44.6076318914413,-2.9321652379687,8.34983476203129,-2.51516523796872
19.818,108.927,120.209,109.344,44.6088958604153,-2.93211670561092,8.34988329438907,-2.51511670561094
19.819,108.908,120.19,109.324,44.6101598293892,-2.95106817325316,8.33093182674683,-2.53506817325317
19.82,108.908,120.19,109.324,44.6114237983631,-2.95101964089538,8.33098035910461,-2.53501964089538
19.821,108.908,120.19,109.324,44.6126877673371,-2.95097110853762,8.33102889146238,-2.53497110853762
19.822,108.908,120.19,109.324,44.613951736311,-2.95092257617983,8.33107742382016,-2.53492257617984
19.823,108.908,120.19,109.324,44.615215705285,-2.95087404382207,8.33112595617793,-2.53487404382207
