timestamp,angle_interp,pMMG
0,170.6264173,3.277087342
0.001,170.6314491,3.238090693
0.002,170.6364808,3.238094044
0.003,170.6415125,3.238097395
0.004,170.6465442,3.238100746
0.005,170.651576,3.238104097
0.006,170.6566077,3.238107448
0.007,170.6616394,3.238110799
0.008,170.6666711,3.23811415
0.009,170.6717029,3.238117501
0.01,170.6767346,3.238120852
0.011,170.6817663,3.238124203
0.012,170.686798,3.238127554
0.013,170.6918298,3.238130904
0.014,170.6968615,3.238134255
0.015,170.7018932,3.219137606
0.016,170.7069249,3.219140957
0.017,170.7119567,3.219144308
0.018,170.7169884,3.219147659
0.019,170.7220201,3.21915101
0.02,170.7270518,3.200154361
0.021,170.7320836,3.200157712
0.022,170.7371153,3.200161063
0.023,170.742147,3.200164414
0.024,170.7471788,3.200167765
0.025,170.7522105,3.161171116
0.026,170.7572422,3.161174467
0.027,170.7586929,3.161175433
0.028,170.7601436,3.161176399
0.029,170.7615943,3.161177365
0.03,170.763045,3.161178331
0.031,170.7644957,3.161179297
0.032,170.7659464,3.161180263
0.033,170.7673971,3.161181229
0.034,170.7688478,3.161182195
0.035,170.7702985,3.161183162
0.036,170.7717492,3.161184128
0.037,170.7731999,3.161185094
0.038,170.7746505,3.16118606
0.039,170.7761012,3.180187026
0.04,170.7775519,3.180187992
0.041,170.7790026,3.180188958
0.042,170.7804533,3.180189924
0.043,170.781904,3.18019089
0.044,170.7833547,3.180191856
0.045,170.7848054,3.180192823
0.046,170.7862561,3.180193789
0.047,170.7877068,3.180194755
0.048,170.7891575,3.180195721
0.049,170.7906082,3.161196687
0.05,170.7920589,3.161197653
0.051,170.7935096,3.161198619
0.052,170.7949603,3.161199585
0.053,170.796411,3.161200551
0.054,170.7978617,3.161201518
0.055,170.7993124,3.161202484
0.056,170.8007631,3.16120345
0.057,170.8022138,3.161204416
0.058,170.8036644,3.161205382
0.059,170.8051151,3.161206348
0.06,170.7965105,3.161200618
0.061,170.7879058,3.161194887
0.062,170.7793012,3.161189157
0.063,170.7706965,3.161183427
0.064,170.7620919,3.161177696
0.065,170.7534872,3.161171966
0.066,170.7448825,3.141166236
0.067,170.7362779,3.141160505
0.068,170.7276732,3.141154775
0.069,170.7190686,3.141149044
0.07,170.7104639,3.141143314
0.071,170.7018592,3.141137584
0.072,170.6932546,3.141131853
0.073,170.6846499,3.141126123
0.074,170.6760453,3.122120393
0.075,170.6674406,3.122114662
0.076,170.658836,3.122108932
0.077,170.6502313,3.122103202
0.078,170.6416266,3.122097471
0.079,170.633022,3.122091741
0.08,170.6244173,3.12208601
0.081,170.6158127,3.12208028
0.082,170.607208,3.09907455
0.083,170.5986033,3.099068819
0.084,170.5899987,3.099063089
0.085,170.581394,3.099057359
0.086,170.5727894,3.099051628
0.087,170.5641847,3.099045898
0.088,170.5555801,3.099040168
0.089,170.5469754,3.099034437
0.09,170.5383707,3.099028707
0.091,170.5297661,3.099022977
0.092,170.5211614,3.099017246
0.093,170.5083967,3.099008745
0.094,170.4956319,3.103000245
0.095,170.4828672,3.102991744
0.096,170.4701025,3.102983243
0.097,170.4573377,3.102974742
0.098,170.444573,3.102966241
0.099,170.4318083,3.102957741
0.1,170.4190435,3.10294924
