GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,pMMGMean_5,pMMGStd_1,pMMGStd_2,pMMGStd_3,pMMGStd_4,pMMGStd_5,ThetaMean_1,ThetaMean_2,ThetaMean_3,ThetaMean_4,ThetaMean_5
0,0.736941182,-1.293137334,5.29404292433333,1.74525773066667,0.331531982,3.81669130459771,0.356642510207143,7.40107612929275,0.640526616160596,2.21895409004965,172.008188833333,176.088395666667,172.008188833333,176.088395666667,172.008188833333
0.1001001001001,0.731289908453787,-1.29890675037971,5.30347727524358,1.74261772568402,0.338172636295963,3.82364789187338,0.347704564448167,7.43412167751619,0.633874699576023,2.23368400843709,171.964531563397,176.07544117661,171.964531563397,176.07544117661,171.964531563397
0.2002002002002,0.726417926105772,-1.30621108369803,5.32419627247714,1.7319539991685,0.338028937611945,3.83369397589684,0.333565672686453,7.48726900040421,0.662003194351575,2.26771266175474,171.907748382282,176.054674437337,171.907748382282,176.054674437337,171.907748382282
0.3003003003003,0.71123763461962,-1.31963820688188,5.31592027432533,1.74211376288889,0.340208562289289,3.84165670641514,0.319501600721381,7.49080300795389,0.672522935733,2.26769665223855,171.850965254555,176.033907716016,171.850965254555,176.033907716016,171.850965254555
0.4004004004004,0.730714000371705,-1.31500393492526,5.3294851161635,1.75059851835369,0.337651450153821,3.86183939717693,0.328519010146522,7.51497879389552,0.699685829511638,2.28008537573086,171.794182103937,176.01314101308,171.794182103937,176.01314101308,171.794182103937
0.500500500500501,0.764543719375375,-1.32203632989857,5.37270160965332,1.75074994004505,0.335234478371038,3.92134519490802,0.304883559452267,7.60426702466335,0.713822777988557,2.31002954039583,171.737398950317,175.992374309209,171.737398950317,175.992374309209,171.737398950317
0.600600600600601,0.763139204093093,-1.32273539143043,5.40024743325325,1.74256802905405,0.356080769913914,3.93096122296686,0.305071322129048,7.67465846831626,0.73598453124964,2.32850973500223,171.680615813514,175.971607547247,171.680615813514,175.971607547247,171.680615813514
0.700700700700701,0.751915899915916,-1.32995865316617,5.3928650673013,1.75542319030731,0.356901405552553,3.93596376186478,0.294238372503131,7.67760916451447,0.757897976439277,2.32957240094106,171.62555402656,175.955073002102,171.62555402656,175.955073002102,171.62555402656
0.800800800800801,0.755187696992993,-1.33133322820554,5.39667672502803,1.75015223614081,0.351034935174508,3.92893167791537,0.287062593610159,7.67114660024946,0.783690831960708,2.33630414503091,171.571863716316,175.924141300834,171.571863716316,175.924141300834,171.571863716316
0.900900900900901,0.768768212666667,-1.3257758218979,5.42247021418619,1.74853024870871,0.358511351987988,3.95005992362799,0.283488483707293,7.73380460001112,0.783999215170001,2.34885323015744,171.517532349249,175.89118897988,171.517532349249,175.89118897988,171.517532349249
1.001001001001,0.760348728574574,-1.32688508225692,5.4169303701298,1.74824159447014,0.352654435801468,3.95320717402912,0.250505145813842,7.73545691858711,0.80195904231256,2.35561884316425,171.463200965832,175.858236676043,171.463200965832,175.858236676043,171.463200965832
1.1011011011011,0.752845160249249,-1.33966100923357,5.42386299891525,1.74928627399266,0.358797519614948,3.95829379525291,0.242376918179709,7.73445356890477,0.78271894273184,2.35200672536428,171.408869587487,175.825284342075,171.408869587487,175.825284342075,171.408869587487
1.2012012012012,0.7688200707998,-1.32910360286086,5.4501579893964,1.76966428654454,0.357377039198198,3.9708662997713,0.248121380100225,7.78518104718087,0.802775975355996,2.3549689122953,171.354538201501,175.79233203984,171.354538201501,175.79233203984,171.354538201501
1.3013013013013,0.758301756371371,-1.32356963031365,5.46846693884885,1.76600216692593,0.361668266451451,3.95966622897307,0.237931004860226,7.81345730941343,0.806095410965577,2.40473330178823,171.305714604438,175.758683559593,171.305714604438,175.758683559593,171.305714604438
1.4014014014014,0.753487025176843,-1.32479078038906,5.46733751862829,1.77714819360394,0.375595521068735,3.96081442183208,0.236877856072676,7.81237911434425,0.77630775479287,2.3936893641403,171.265864557791,175.722407367167,171.265864557791,175.722407367167,171.265864557791
1.5015015015015,0.757633474782783,-1.32058097726827,5.4726719887998,1.76579747245846,0.376296077415415,3.95467679048802,0.226137939141694,7.80584625481953,0.79177069104748,2.39416342512868,171.218859717017,175.659324581181,171.218859717017,175.659324581181,171.218859717017
1.6016016016016,0.760266923688689,-1.32374947348815,5.49446409451051,1.76021091072639,0.380016206086754,3.96598757590195,0.241024218512317,7.84038110002578,0.793110457981827,2.40935461825428,171.170295352786,175.588363993493,171.170295352786,175.588363993493,171.170295352786
1.7017017017017,0.746904042931598,-1.33104976815649,5.49791919322422,1.77078284041008,0.371077008805138,3.97484613575394,0.243671520788014,7.83544622777214,0.798154793103363,2.41826741538194,171.121731008175,175.517403427561,171.121731008175,175.517403427561,171.121731008175
1.8018018018018,0.743705993777778,-1.33278015948649,5.48987613053153,1.79095870784985,0.380579048399399,3.97477709980174,0.246055684719282,7.84020286797367,0.797104504743376,2.41103328086664,171.073166643844,175.446442841141,171.073166643844,175.446442841141,171.073166643844
1.9019019019019,0.736937883455122,-1.34361365382683,5.50709022650417,1.79523167197731,0.392487109488155,3.96170884908702,0.252949065609341,7.8530334418996,0.814284138903364,2.43635870171403,171.027118258859,175.375482289723,171.027118258859,175.375482289723,171.027118258859
2.002002002002,0.729222591261261,-1.34333586122623,5.49888431284384,1.81958153730097,0.399690190922589,3.96712789262075,0.279420710125279,7.85923202181402,0.850030937070893,2.43078589120817,170.991126739506,175.306063312546,170.991126739506,175.306063312546,170.991126739506
