timestamp,angle_interp,pMMG
0,165.7057689,1.319308504
0.001,165.6915734,1.319184155
0.002,165.677378,1.319059806
0.003,165.6631825,1.318935457
0.004,165.648987,1.318811108
0.005,165.6347915,1.318686759
0.006,165.620596,1.29556241
0.007,165.6064006,1.295438062
0.008,165.5922051,1.295313713
0.009,165.5780096,1.295189364
0.01,165.5638141,1.295065015
0.011,165.5496186,1.298940666
0.012,165.5354232,1.298816317
0.013,165.5212277,1.298691968
0.014,165.5070322,1.298567619
0.015,165.4928367,1.298443271
0.016,165.4786412,1.313318922
0.017,165.4644458,1.313194573
0.018,165.4502503,1.313070224
0.019,165.4360548,1.312945875
0.02,165.4218593,1.312821526
0.021,165.4076638,1.316697177
0.022,165.3934684,1.316572828
0.023,165.3792729,1.31644848
0.024,165.3650774,1.316324131
0.025,165.3508819,1.316199782
0.026,165.3366864,1.332075433
0.027,165.322491,1.331951084
0.028,165.3082955,1.331826735
0.029,165.2941,1.331702386
0.03,165.2799045,1.331578037
0.031,165.265709,1.311453689
0.032,165.2515136,1.31132934
0.033,165.2373181,1.311204991
0.034,165.2257787,1.311103909
0.035,165.2142393,1.311002827
0.036,165.2027,1.314901745
0.037,165.1911606,1.314800663
0.038,165.1796212,1.314699581
0.039,165.1680818,1.314598499
0.04,165.1565425,1.314497417
0.041,165.1450031,1.330396335
0.042,165.1334637,1.330295253
0.043,165.1219244,1.33019417
0.044,165.110385,1.330093088
0.045,165.0988456,1.329992006
0.046,165.0873062,1.333890924
0.047,165.0757669,1.333789842
0.048,165.0642275,1.33368876
0.049,165.0526881,1.333587678
0.05,165.0411487,1.333486596
0.051,165.0296094,1.309385514
0.052,165.01807,1.309284432
0.053,165.0065306,1.30918335
0.054,164.9949913,1.309082268
0.055,164.9834519,1.308981186
0.056,164.9719125,1.332880104
0.057,164.9603731,1.332779022
0.058,164.9488338,1.33267794
0.059,164.9372944,1.332576858
0.06,164.925755,1.332475776
0.061,164.9142156,1.328374694
0.062,164.9026763,1.328273612
0.063,164.8911369,1.32817253
0.064,164.8795975,1.328071448
0.065,164.8680582,1.327970366
0.066,164.8565188,1.307869284
0.067,164.8449794,1.307768202
0.068,164.8353858,1.307684164
0.069,164.8257921,1.307600126
0.07,164.8161984,1.307516088
0.071,164.8066048,1.327432049
0.072,164.7970111,1.327348011
0.073,164.7874175,1.327263973
0.074,164.7778238,1.327179935
0.075,164.7682302,1.327095897
0.076,164.7586365,1.346011859
0.077,164.7490428,1.345927821
0.078,164.7394492,1.345843783
0.079,164.7298555,1.345759745
0.08,164.7202619,1.345675707
0.081,164.7106682,1.349591669
0.082,164.7010746,1.349507631
0.083,164.6914809,1.349423593
0.084,164.6818872,1.349339555
0.085,164.6722936,1.349255517
0.086,164.6626999,1.349171479
0.087,164.6531063,1.349087441
0.088,164.6435126,1.349003403
0.089,164.633919,1.348919365
0.09,164.6243253,1.348835327
0.091,164.6147317,1.368751289
0.092,164.605138,1.368667251
0.093,164.5955443,1.368583213
0.094,164.5859507,1.368499174
0.095,164.576357,1.368415136
0.096,164.5667634,1.383331098
0.097,164.5571697,1.38324706
0.098,164.5475761,1.383163022
