timestamp,angle_interp,pMMG
0,162.1206255,1.67998065
0.001,162.1066255,1.679585767
0.002,162.0926255,1.679190883
0.003,162.0786255,1.678795999
0.004,162.0646254,1.678401115
0.005,162.0506254,1.717006232
0.006,162.0345847,1.716553789
0.007,162.018544,1.716101346
0.008,162.0025034,1.715648904
0.009,161.9864627,1.715196461
0.01,161.970422,1.714744018
0.011,161.9543813,1.753291576
0.012,161.9383406,1.752839133
0.013,161.9222999,1.75238669
0.014,161.9062593,1.751934248
0.015,161.8902186,1.751481805
0.016,161.8741779,1.789029362
0.017,161.8581372,1.78857692
0.018,161.8420965,1.788124477
0.019,161.8260558,1.787672034
0.02,161.8100152,1.787219592
0.021,161.7939745,1.806767149
0.022,161.7779338,1.806314706
0.023,161.7618931,1.805862264
0.024,161.7458524,1.805409821
0.025,161.7298117,1.804957378
0.026,161.713771,1.862504935
0.027,161.6977304,1.862052493
0.028,161.6816897,1.86160005
0.029,161.665649,1.861147607
0.03,161.6496083,1.860695165
0.031,161.6335676,1.898242722
0.032,161.6175269,1.897790279
0.033,161.6014863,1.897337837
0.034,161.5854456,1.896885394
0.035,161.5694049,1.896432951
0.036,161.5533642,1.934980509
0.037,161.5373235,1.934528066
0.038,161.5212828,1.934075623
0.039,161.5118068,1.933808342
0.04,161.5023307,1.933541061
0.041,161.4928547,1.972273779
0.042,161.4833786,1.972006498
0.043,161.4739025,1.971739217
0.044,161.4644265,1.971471936
0.045,161.4549504,1.971204654
0.046,161.4454743,2.028937373
0.047,161.4359983,2.028670092
0.048,161.4265222,2.02840281
0.049,161.4170462,2.028135529
0.05,161.4075701,2.027868248
0.051,161.398094,2.085600966
0.052,161.388618,2.085333685
0.053,161.3791419,2.085066404
0.054,161.3696658,2.084799122
0.055,161.3601898,2.084531841
0.056,161.3507137,2.14226456
0.057,161.3412377,2.141997279
0.058,161.3317616,2.141729997
0.059,161.3222855,2.141462716
0.06,161.3128095,2.141195435
0.061,161.3033334,2.179928153
0.062,161.2938573,2.179660872
0.063,161.2843813,2.179393591
0.064,161.2749052,2.179126309
0.065,161.2654292,2.236859028
0.066,161.2559531,2.236591747
0.067,161.246477,2.236324465
0.068,161.237001,2.236057184
0.069,161.2275249,2.235789903
0.07,161.2180488,2.235522622
0.071,161.2085728,2.29325534
0.072,161.2063026,2.293191307
0.073,161.2040324,2.332127275
0.074,161.2017622,2.332063242
0.075,161.199492,2.331999209
0.076,161.1972218,2.393935176
0.077,161.1949516,2.408871143
0.078,161.1926815,2.40880711
0.079,161.1904113,2.447743077
0.08,161.1881411,2.485679045
0.081,161.1858709,2.485615012
0.082,161.1836007,2.485550979
0.083,161.1813305,2.485486946
0.084,161.1790603,2.524422913
0.085,161.1767901,2.52435888
0.086,161.1745199,2.524294848
0.087,161.1722497,2.524230815
0.088,161.1699796,2.524166782
0.089,161.1677094,2.524102749
0.09,161.1654392,2.524038716
0.091,161.163169,2.523974683
0.092,161.1608988,2.52391065
0.093,161.1586286,2.523846618
0.094,161.1563584,2.562782585
0.095,161.1540882,2.562718552
0.096,161.151818,2.562654519
0.097,161.1495478,2.562590486
0.098,161.1472777,2.562526453
0.099,161.1450075,2.562462421
