timestamp,angle_interp,pMMG
0,165.1238081,3.57452126
0.001,165.1213168,3.574498833
0.002,165.1188255,3.574476407
0.003,165.1163342,3.57445398
0.004,165.1138428,3.574431553
0.005,165.1113515,3.569409126
0.006,165.1088602,3.569386699
0.007,165.1063689,3.569364272
0.008,165.1038776,3.569341845
0.009,165.1013863,3.569319418
0.01,165.0988949,3.569296992
0.011,165.0964036,3.569274565
0.012,165.0964036,3.569274565
0.013,165.0964036,3.569274565
0.014,165.0964036,3.569274565
0.015,165.0964036,3.569274565
0.016,165.0964036,3.569274565
0.017,165.0964036,3.569274565
0.018,165.0964036,3.569274565
0.019,165.0964036,3.569274565
0.02,165.0964036,3.569274565
0.021,165.0964036,3.569274565
0.022,165.0964036,3.569274565
0.023,165.0964036,3.569274565
0.024,165.0964036,3.569274565
0.025,165.0964036,3.574274565
0.026,165.0964036,3.574274565
0.027,165.0964036,3.574274565
0.028,165.0964036,3.574274565
0.029,165.0964036,3.574274565
0.03,165.0964036,3.569274565
0.031,165.0964036,3.569274565
0.032,165.0964036,3.569274565
0.033,165.0964036,3.569274565
0.034,165.0964036,3.569274565
0.035,165.0964036,3.569274565
0.036,165.0964036,3.569274565
0.037,165.0964036,3.569274565
0.038,165.0964036,3.569274565
0.039,165.0964036,3.569274565
0.04,165.0964036,3.569274565
0.041,165.0964036,3.569274565
0.042,165.0964036,3.569274565
0.043,165.0964036,3.569274565
0.044,165.0964036,3.569274565
0.045,165.0961763,3.589272518
0.046,165.095949,3.589270472
0.047,165.0957217,3.589268426
0.048,165.0954944,3.589266379
0.049,165.0952671,3.589264333
0.05,165.0950397,3.569262287
0.051,165.0948124,3.569260241
0.052,165.0945851,3.569258194
0.053,165.0943578,3.569256148
0.054,165.0941305,3.569254102
0.055,165.0939032,3.569252055
0.056,165.0936758,3.569250009
0.057,165.0934485,3.569247963
0.058,165.0932212,3.569245916
0.059,165.0929939,3.56924387
0.06,165.0927666,3.569241824
0.061,165.0925393,3.569239778
0.062,165.092312,3.569237731
0.063,165.0920846,3.569235685
0.064,165.0918573,3.569233639
0.065,165.09163,3.589231592
0.066,165.0914027,3.589229546
0.067,165.0911754,3.5892275
0.068,165.0909481,3.589225453
0.069,165.0907207,3.589223407
0.07,165.0904934,3.589221361
0.071,165.0902661,3.589219315
0.072,165.0900388,3.589217268
0.073,165.0898115,3.589215222
0.074,165.0895842,3.589213176
0.075,165.0893569,3.609211129
0.076,165.0891295,3.609209083
0.077,165.0889022,3.609207037
0.078,165.0904414,3.609220893
0.079,165.0919806,3.609234748
0.08,165.0935198,3.589248604
0.081,165.095059,3.58926246
0.082,165.0965981,3.589276316
0.083,165.0981373,3.589290171
0.084,165.0996765,3.589304027
0.085,165.1012157,3.589317883
0.086,165.1027549,3.589331739
0.087,165.1042941,3.589345595
0.088,165.1058333,3.58935945
0.089,165.1073724,3.589373306
0.09,165.1089116,3.589387162
0.091,165.1104508,3.589401018
0.092,165.11199,3.589414873
0.093,165.1135292,3.589428729
0.094,165.1150684,3.589442585
0.095,165.1166076,3.589456441
0.096,165.1181467,3.589470296
0.097,165.1196859,3.589484152
0.098,165.1212251,3.589498008
0.099,165.1227643,3.589511864
0.1,165.1243035,3.58952572
0.101,165.1258427,3.589539575
0.102,165.1273818,3.589553431
0.103,165.128921,3.589567287
0.104,165.1304602,3.589581143
0.105,165.1319994,3.589594998
0.106,165.1335386,3.589608854
0.107,165.1350778,3.58962271
0.108,165.136617,3.589636566
0.109,165.1381561,3.589650421
0.11,165.1396953,3.589664277
0.111,165.1412345,3.589678133
0.112,165.143573,3.589699184
0.113,165.1459114,3.589720234
0.114,165.1482498,3.589741285
0.115,165.1505883,3.589762336
0.116,165.1529267,3.589783386
0.117,165.1552652,3.589804437
0.118,165.1576036,3.589825488
0.119,165.159942,3.589846538
