timestamp,angle_interp,pMMG
0,165.1238081,1.567466106
0.001,165.1213168,1.567361348
0.002,165.1188255,1.567256589
0.003,165.1163342,1.567151831
0.004,165.1138428,1.567047073
0.005,165.1113515,1.589942314
0.006,165.1088602,1.589837556
0.007,165.1063689,1.589732798
0.008,165.1038776,1.589628039
0.009,165.1013863,1.589523281
0.01,165.0988949,1.585418523
0.011,165.0964036,1.585313764
0.012,165.0964036,1.585313764
0.013,165.0964036,1.585313764
0.014,165.0964036,1.585313764
0.015,165.0964036,1.566313764
0.016,165.0964036,1.566313764
0.017,165.0964036,1.566313764
0.018,165.0964036,1.566313764
0.019,165.0964036,1.566313764
0.02,165.0964036,1.566313764
0.021,165.0964036,1.566313764
0.022,165.0964036,1.566313764
0.023,165.0964036,1.566313764
0.024,165.0964036,1.566313764
0.025,165.0964036,1.566313764
0.026,165.0964036,1.566313764
0.027,165.0964036,1.566313764
0.028,165.0964036,1.566313764
0.029,165.0964036,1.566313764
0.03,165.0964036,1.605313764
0.031,165.0964036,1.605313764
0.032,165.0964036,1.605313764
0.033,165.0964036,1.605313764
0.034,165.0964036,1.605313764
0.035,165.0964036,1.585313764
0.036,165.0964036,1.585313764
0.037,165.0964036,1.585313764
0.038,165.0964036,1.585313764
0.039,165.0964036,1.585313764
0.04,165.0964036,1.566313764
0.041,165.0964036,1.566313764
0.042,165.0964036,1.566313764
0.043,165.0964036,1.566313764
0.044,165.0964036,1.566313764
0.045,165.0961763,1.585304206
0.046,165.095949,1.585294647
0.047,165.0957217,1.585285089
0.048,165.0954944,1.58527553
0.049,165.0952671,1.585265972
0.05,165.0950397,1.585256413
0.051,165.0948124,1.585246855
0.052,165.0945851,1.585237297
0.053,165.0943578,1.585227738
0.054,165.0941305,1.58521818
0.055,165.0939032,1.582208621
0.056,165.0936758,1.582199063
0.057,165.0934485,1.582189504
0.058,165.0932212,1.582179946
0.059,165.0929939,1.582170387
0.06,165.0927666,1.601160829
0.061,165.0925393,1.60115127
0.062,165.092312,1.601141712
0.063,165.0920846,1.601132153
0.064,165.0918573,1.601122595
0.065,165.09163,1.589113036
0.066,165.0914027,1.589103478
0.067,165.0911754,1.589093919
0.068,165.0909481,1.589084361
0.069,165.0907207,1.589074803
0.07,165.0904934,1.589065244
0.071,165.0902661,1.589055686
0.072,165.0900388,1.589046127
0.073,165.0898115,1.589036569
0.074,165.0895842,1.58902701
0.075,165.0893569,1.566017452
0.076,165.0891295,1.589007893
0.077,165.0889022,1.588998335
0.078,165.0904414,1.589063056
0.079,165.0919806,1.589127778
0.08,165.0935198,1.5851925
0.081,165.095059,1.585257222
0.082,165.0965981,1.585321944
0.083,165.0981373,1.585386665
0.084,165.0996765,1.585451387
0.085,165.1012157,1.585516109
0.086,165.1027549,1.585580831
0.087,165.1042941,1.585645552
0.088,165.1058333,1.585710274
0.089,165.1073724,1.585774996
0.09,165.1089116,1.585839718
0.091,165.1104508,1.60590444
0.092,165.11199,1.605969161
0.093,165.1135292,1.606033883
0.094,165.1150684,1.606098605
0.095,165.1166076,1.606163327
0.096,165.1181467,1.606228048
0.097,165.1196859,1.60629277
0.098,165.1212251,1.606357492
0.099,165.1227643,1.586422214
0.1,165.1243035,1.586486936
0.101,165.1258427,1.586551657
0.102,165.1273818,1.586616379
0.103,165.128921,1.586681101
0.104,165.1304602,1.586745823
0.105,165.1319994,1.586810544
0.106,165.1335386,1.586875266
0.107,165.1350778,1.586939988
0.108,165.136617,1.58700471
0.109,165.1381561,1.587069432
0.11,165.1396953,1.587134153
0.111,165.1412345,1.587198875
0.112,165.143573,1.587297205
0.113,165.1459114,1.587395535
0.114,165.1482498,1.587493865
0.115,165.1505883,1.568592195
0.116,165.1529267,1.568690525
0.117,165.1552652,1.568788855
0.118,165.1576036,1.568887185
0.119,165.159942,1.568985515
0.12,165.1622805,1.592083845
0.121,165.1646189,1.592182175
0.122,165.1669574,1.592280505
0.123,165.1692958,1.592378834
0.124,165.1716342,1.592477164
0.125,165.1739727,1.592575494
0.126,165.1763111,1.592673824
0.127,165.1786496,1.592772154
0.128,165.180988,1.592870484
0.129,165.1833264,1.592968814
0.13,165.1856649,1.593067144
0.131,165.1880033,1.593165474
0.132,165.1903418,1.593263804
0.133,165.1926802,1.593362134
0.134,165.1950186,1.593460464
0.135,165.1973571,1.589558794
0.136,165.1996955,1.589657124
0.137,165.202034,1.589755454
0.138,165.2043724,1.589853784
0.139,165.2067108,1.589952114
0.14,165.2090493,1.594050444
0.141,165.2113877,1.594148774
0.142,165.2137262,1.594247103
