timestamp,angle_interp,pMMG
0,165.1238081,4.307964347
0.001,165.1213168,4.307909493
0.002,165.1188255,4.30785464
0.003,165.1163342,4.307799786
0.004,165.1138428,4.307744932
0.005,165.1113515,4.287690079
0.006,165.1088602,4.287635225
0.007,165.1063689,4.287580371
0.008,165.1038776,4.287525518
0.009,165.1013863,4.287470664
0.01,165.0988949,4.26841581
0.011,165.0964036,4.268360957
0.012,165.0964036,4.268360957
0.013,165.0964036,4.268360957
0.014,165.0964036,4.268360957
0.015,165.0964036,4.268360957
0.016,165.0964036,4.268360957
0.017,165.0964036,4.268360957
0.018,165.0964036,4.268360957
0.019,165.0964036,4.268360957
0.02,165.0964036,4.287360957
0.021,165.0964036,4.287360957
0.022,165.0964036,4.287360957
0.023,165.0964036,4.287360957
0.024,165.0964036,4.287360957
0.025,165.0964036,4.272360957
0.026,165.0964036,4.272360957
0.027,165.0964036,4.272360957
0.028,165.0964036,4.272360957
0.029,165.0964036,4.272360957
0.03,165.0964036,4.268360957
0.031,165.0964036,4.268360957
0.032,165.0964036,4.268360957
0.033,165.0964036,4.268360957
0.034,165.0964036,4.268360957
0.035,165.0964036,4.268360957
0.036,165.0964036,4.268360957
0.037,165.0964036,4.268360957
0.038,165.0964036,4.268360957
0.039,165.0964036,4.268360957
0.04,165.0964036,4.268360957
0.041,165.0964036,4.268360957
0.042,165.0964036,4.268360957
0.043,165.0964036,4.268360957
0.044,165.0964036,4.268360957
0.045,165.0961763,4.287355952
0.046,165.095949,4.287350947
0.047,165.0957217,4.287345942
0.048,165.0954944,4.287340937
0.049,165.0952671,4.287335932
0.05,165.0950397,4.287330927
0.051,165.0948124,4.287325922
0.052,165.0945851,4.287320917
0.053,165.0943578,4.287315912
0.054,165.0941305,4.287310907
0.055,165.0939032,4.287305902
0.056,165.0936758,4.287300897
0.057,165.0934485,4.287295892
0.058,165.0932212,4.287290887
0.059,165.0929939,4.287285882
0.06,165.0927666,4.268280877
0.061,165.0925393,4.268275872
0.062,165.092312,4.268270867
0.063,165.0920846,4.268265861
0.064,165.0918573,4.268260856
0.065,165.09163,4.287255851
0.066,165.0914027,4.287250846
0.067,165.0911754,4.287245841
0.068,165.0909481,4.287240836
0.069,165.0907207,4.287235831
0.07,165.0904934,4.268230826
0.071,165.0902661,4.268225821
0.072,165.0900388,4.268220816
0.073,165.0898115,4.268215811
0.074,165.0895842,4.287210806
0.075,165.0893569,4.287205801
0.076,165.0891295,4.287200796
0.077,165.0889022,4.287195791
0.078,165.0904414,4.287229681
0.079,165.0919806,4.287263571
0.08,165.0935198,4.28729746
0.081,165.095059,4.28733135
0.082,165.0965981,4.28736524
0.083,165.0981373,4.287399129
0.084,165.0996765,4.287433019
0.085,165.1012157,4.287466909
0.086,165.1027549,4.287500798
0.087,165.1042941,4.287534688
0.088,165.1058333,4.287568578
0.089,165.1073724,4.287602467
0.09,165.1089116,4.287636357
0.091,165.1104508,4.268670247
0.092,165.11199,4.268704136
0.093,165.1135292,4.268738026
0.094,165.1150684,4.268771916
0.095,165.1166076,4.268805805
0.096,165.1181467,4.268839695
0.097,165.1196859,4.268873585
0.098,165.1212251,4.268907474
0.099,165.1227643,4.287941364
0.1,165.1243035,4.287975254
0.101,165.1258427,4.288009143
0.102,165.1273818,4.288043033
0.103,165.128921,4.288076923
0.104,165.1304602,4.288110812
0.105,165.1319994,4.288144702
0.106,165.1335386,4.288178592
0.107,165.1350778,4.288212481
0.108,165.136617,4.288246371
0.109,165.1381561,4.288280261
0.11,165.1396953,4.28831415
0.111,165.1412345,4.28834804
0.112,165.143573,4.288399528
0.113,165.1459114,4.288451015
0.114,165.1482498,4.288502503
0.115,165.1505883,4.269553991
0.116,165.1529267,4.269605478
0.117,165.1552652,4.269656966
0.118,165.1576036,4.269708453
0.119,165.159942,4.269759941
0.12,165.1622805,4.269811429
0.121,165.1646189,4.269862916
0.122,165.1669574,4.269914404
0.123,165.1692958,4.269965891
0.124,165.1716342,4.270017379
0.125,165.1739727,4.270068867
0.126,165.1763111,4.270120354
0.127,165.1786496,4.270171842
0.128,165.180988,4.27022333
0.129,165.1833264,4.270274817
0.13,165.1856649,4.270326305
0.131,165.1880033,4.270377792
0.132,165.1903418,4.27042928
0.133,165.1926802,4.270480768
0.134,165.1950186,4.270532255
0.135,165.1973571,4.289583743
0.136,165.1996955,4.28963523
0.137,165.202034,4.289686718
0.138,165.2043724,4.289738206
0.139,165.2067108,4.289789693
0.14,165.2090493,4.270841181
0.141,165.2113877,4.270892668
0.142,165.2137262,4.270944156
0.143,165.2160646,4.270995644
0.144,165.218403,4.271047131
0.145,165.2191826,4.252064295
0.146,165.2199621,4.252081458
0.147,165.2207416,4.252098622
0.148,165.2215211,4.252115785
0.149,165.2223007,4.252132949
0.15,165.2230802,4.271150113
0.151,165.2238597,4.271167276
0.152,165.2246392,4.27118444
0.153,165.2254188,4.271201603
0.154,165.2261983,4.271218767
0.155,165.2269778,4.29023593
0.156,165.2277573,4.290253094
0.157,165.2285369,4.290270257
0.158,165.2293164,4.290287421
0.159,165.2300959,4.290304584
0.16,165.2308754,4.271321748
0.161,165.231655,4.271338912
0.162,165.2324345,4.271356075
0.163,165.233214,4.271373239
0.164,165.2339935,4.271390402
0.165,165.2347731,4.290407566
0.166,165.2355526,4.290424729
0.167,165.2363321,4.290441893
0.168,165.2371116,4.290459056
0.169,165.2378912,4.29047622
0.17,165.2386707,4.271493383
0.171,165.2394502,4.271510547
0.172,165.2402298,4.271527711
0.173,165.2410093,4.271544874
0.174,165.2417888,4.271562038
0.175,165.2425683,4.271579201
0.176,165.2433479,4.271596365
0.177,165.2441274,4.271613528
0.178,165.2441032,4.271612996
0.179,165.2440791,4.271612465
0.18,165.2440549,4.271611933
0.181,165.2440308,4.271611401
0.182,165.2440066,4.271610869
0.183,165.2439825,4.271610337
0.184,165.2439583,4.271609805
0.185,165.2439341,4.290609274
0.186,165.24391,4.290608742
0.187,165.2438858,4.29060821
0.188,165.2438617,4.290607678
0.189,165.2438375,4.290607146
0.19,165.2438134,4.271606614
0.191,165.2437892,4.271606083
0.192,165.2437651,4.271605551
0.193,165.2437409,4.271605019
0.194,165.2437168,4.271604487
0.195,165.2436926,4.290603955
0.196,165.2436684,4.290603424
0.197,165.2436443,4.290602892
0.198,165.2436201,4.29060236
0.199,165.243596,4.290601828
0.2,165.2435718,4.271601296
0.201,165.2435477,4.271600764
0.202,165.2435235,4.271600233
0.203,165.2434994,4.271599701
0.204,165.2434752,4.271599169
0.205,165.2434511,4.271598637
0.206,165.2434269,4.271598105
0.207,165.2434027,4.271597573
0.208,165.2433786,4.271597042
0.209,165.2433544,4.27159651
0.21,165.2433303,4.271595978
0.211,165.2433061,4.271595446
0.212,165.2433061,4.271595446
0.213,165.2433061,4.271595446
0.214,165.2433061,4.271595446
0.215,165.2433061,4.290595446
0.216,165.2433061,4.290595446
0.217,165.2433061,4.290595446
0.218,165.2433061,4.290595446
0.219,165.2433061,4.290595446
0.22,165.2433061,4.290595446
0.221,165.2433061,4.290595446
0.222,165.2433061,4.290595446
0.223,165.2433061,4.290595446
0.224,165.2433061,4.290595446
0.225,165.2433061,4.271595446
0.226,165.2433061,4.271595446
0.227,165.2433061,4.271595446
0.228,165.2433061,4.271595446
0.229,165.2433061,4.271595446
0.23,165.2433061,4.271595446
0.231,165.2433061,4.271595446
0.232,165.2433061,4.271595446
0.233,165.2433061,4.271595446
0.234,165.2433061,4.271595446
0.235,165.2433061,4.290595446
0.236,165.2433061,4.290595446
0.237,165.2433061,4.290595446
0.238,165.2433061,4.290595446
0.239,165.2433061,4.290595446
0.24,165.2433061,4.271595446
0.241,165.2433061,4.271595446
0.242,165.2433061,4.271595446
0.243,165.2433061,4.271595446
0.244,165.2433061,4.271595446
0.245,165.2435371,4.290600532
0.246,165.2437681,4.290605618
0.247,165.2439991,4.290610705
0.248,165.2442301,4.290615791
0.249,165.2444611,4.290620877
0.25,165.2446921,4.310625963
0.251,165.2449231,4.310631049
0.252,165.2451541,4.310636136
0.253,165.2453851,4.310641222
0.254,165.2456161,4.310646308
0.255,165.2458472,4.290651394
0.256,165.2460782,4.29065648
0.257,165.2463092,4.290661566
0.258,165.2465402,4.290666653
0.259,165.2467712,4.290671739
0.26,165.2470022,4.290676825
0.261,165.2472332,4.290681911
0.262,165.2474642,4.290686997
0.263,165.2476952,4.290692084
0.264,165.2479262,4.29069717
0.265,165.2481572,4.290702256
0.266,165.2483882,4.290707342
0.267,165.2486192,4.290712428
0.268,165.2488502,4.290717514
0.269,165.2490812,4.290722601
0.27,165.2493122,4.271727687
0.271,165.2495432,4.271732773
0.272,165.2497742,4.271737859
0.273,165.2500052,4.271742945
0.274,165.2502362,4.271748032
0.275,165.2504672,4.290753118
0.276,165.2506982,4.290758204
0.277,165.2509292,4.29076329
0.278,165.2519061,4.290784799
0.279,165.252883,4.290806308
0.28,165.2538599,4.290827818
0.281,165.2548368,4.290849327
0.282,165.2558137,4.290870836
0.283,165.2567906,4.290892345
0.284,165.2577675,4.290913854
0.285,165.2587443,4.310935364
0.286,165.2597212,4.310956873
0.287,165.2606981,4.310978382
0.288,165.261675,4.310999891
0.289,165.2626519,4.3110214
0.29,165.2636288,4.29104291
