SquatPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,pMMGMean_5,pMMGStd_1,pMMGStd_2,pMMGStd_3,pMMGStd_4,pMMGStd_5,ThetaMean_1,ThetaMean_2,ThetaMean_3,ThetaMean_4,ThetaMean_5
0,-4.03003571851435,-2.97766982319023,-9.31330159003451,-5.51979871572842,-1.97117901854499,1.17072960820403,1.16086503524045,3.20652347464012,1.63295486330126,0.422095159240102,169.158827933333,172.360172433333,169.158827933333,172.360172433333,169.158827933333
0.1001001001001,-4.02565704813318,-2.98702479331211,-9.28321670503947,-5.53041293543692,-1.92599700699939,1.15876759581885,1.15606355109032,3.25362236272116,1.61822219677711,0.341379332792229,169.107049600767,172.33134287007,169.107049600767,172.33134287007,169.107049600767
0.2002002002002,-4.00761057398563,-3.00595888786082,-9.2827934167854,-5.54635784768021,-1.86714817901657,1.16762493991166,1.13579320073835,3.27523755268681,1.61369365351954,0.289051562695561,169.055271234868,172.302513370938,169.055271234868,172.302513370938,169.055271234868
0.3003003003003,-3.98356295896468,-3.01676840467849,-9.28003170614769,-5.55859141164344,-1.8296325343088,1.16657233941389,1.13554159320025,3.27518186291922,1.6137766815044,0.210993586213078,169.003492902302,172.273683786887,169.003492902302,172.273683786887,169.003492902302
0.4004004004004,-3.93076211777785,-3.03007663138443,-9.29672770508481,-5.55090641751194,-1.74721216818019,1.14647782471748,1.11408634844762,3.26883332088294,1.59234869313874,0.162962718652916,168.951714536403,172.244854246947,168.951714536403,172.244854246947,168.951714536403
0.500500500500501,-3.91344279448116,-3.04671266371247,-9.30989155031926,-5.54794550432337,-1.72131340740098,1.13648336101807,1.09221215629149,3.23484205758141,1.58787530384276,0.136899461462071,168.901837676877,172.204374928495,168.901837676877,172.204374928495,168.901837676877
0.600600600600601,-3.8980567389617,-3.05462271199639,-9.30733842145792,-5.55923428997692,-1.71107521525382,1.13661296700424,1.09340400949145,3.17232677652288,1.56460352005868,0.131266233528046,168.84921141011,172.148226129529,168.84921141011,172.148226129529,168.84921141011
0.700700700700701,-3.88815857661162,-3.06195652003471,-9.34795494349037,-5.57264174856962,-1.71838232627704,1.10877924945178,1.07135345021641,3.12320536793681,1.57231587097048,0.151135389661822,168.780026995128,172.088831685819,168.780026995128,172.088831685819,168.780026995128
0.800800800800801,-3.90371772901507,-3.07362253862915,-9.37056636612826,-5.57005891014833,-1.71868928605098,1.08755294333075,1.05923006336979,3.0828392139186,1.54591012533528,0.151047612175231,168.71084261348,172.02943727621,168.71084261348,172.02943727621,168.71084261348
0.900900900900901,-3.92400732324985,-3.08957872749296,-9.39687266443693,-5.57716646056241,-1.74505363891876,1.06468741057792,1.08451533436571,3.04311731097897,1.56205774943131,0.161817795833758,168.641937779279,171.970042827628,168.641937779279,171.970042827628,168.641937779279
1.001001001001,-3.9450229850202,-3.08977884101011,-9.41233848774138,-5.5783795574168,-1.78368852337775,1.0399775497037,1.07085732002674,2.98479340301707,1.56937347127852,0.216304327058881,168.573283665866,171.902031711512,168.573283665866,171.902031711512,168.573283665866
1.1011011011011,-3.95482413564285,-3.10684656409212,-9.43867667279935,-5.59266191527514,-1.8356054834656,1.03215308765739,1.09220731449423,2.95599321877456,1.57543361753936,0.29104826952404,168.50322732339,171.831186329329,168.50322732339,171.831186329329,168.50322732339
1.2012012012012,-3.95494451462921,-3.12261317293485,-9.43083559705099,-5.59830379382413,-1.86307935477011,1.02469023759398,1.0860699891406,2.95967440886208,1.58029988678644,0.355745075988643,168.45294503974,171.756248898999,168.45294503974,171.756248898999,168.45294503974
1.3013013013013,-3.93046589985235,-3.13253255643479,-9.42739512780862,-5.61214696846933,-1.89552694340025,1.02245209128985,1.09413135315697,2.9705429336247,1.57936216452118,0.388459600121814,168.405083702636,171.67585535322,168.405083702636,171.67585535322,168.405083702636
1.4014014014014,-3.93910882697445,-3.14460460941011,-9.42288002069378,-5.62642928870563,-1.93407128816997,1.02641444340735,1.09383640214261,2.99527354259426,1.58047183603751,0.440266052525074,168.355241887454,171.595675860928,168.355241887454,171.595675860928,168.355241887454
1.5015015015015,-3.92138424212923,-3.17492282874777,-9.40561539792854,-5.63106806381373,-1.95665352004969,1.0395026013068,1.10910772035282,3.00907653229924,1.57022752650134,0.465472640698428,168.305400086386,171.500648725526,168.305400086386,171.500648725526,168.305400086386
1.6016016016016,-3.87718108736478,-3.16913610778273,-9.37486385842319,-5.64078984433988,-1.9706000250919,1.05281575195277,1.10151210639079,3.09586566533774,1.57527557343626,0.475493393221518,168.254328490824,171.404464027227,168.254328490824,171.404464027227,168.254328490824
1.7017017017017,-3.89828479032278,-3.17648540550641,-9.35935035593248,-5.64295844038663,-1.96148401118306,1.04889825998976,1.09623129038119,3.1237615023548,1.58983769209129,0.446277153891367,168.194950918218,171.308279362262,168.194950918218,171.308279362262,168.194950918218
1.8018018018018,-3.88109797374538,-3.17592927298649,-9.34520095130835,-5.63828881786316,-1.94180138080995,1.07912826418235,1.07789381645985,3.17985593616687,1.59596433226947,0.43453567229278,168.118437696396,171.221300809009,168.118437696396,171.221300809009,168.118437696396
1.9019019019019,-3.88325253292571,-3.17456115741425,-9.34510001618443,-5.6418185515087,-1.92456379711441,1.09256774257836,1.07595377124193,3.21326386165693,1.60168848294475,0.390089517906085,168.041507168001,171.140925097231,168.041507168001,171.140925097231,168.041507168001
2.002002002002,-3.8724059465456,-3.16950993738542,-9.31764262667786,-5.64095150687808,-1.9042720077336,1.10142431379477,1.05682234060246,3.24432275481917,1.6272219402041,0.373518079486943,167.964576576844,171.069148580581,167.964576576844,171.069148580581,167.964576576844
2.1021021021021,-3.85157759983528,-3.1661773180178,-9.30011833109075,-5.63811819771838,-1.86154381940756,1.10250794658096,1.04287108902059,3.31151272314843,1.62495711343477,0.288321986860066,167.886401856557,170.997372012913,167.886401856557,170.997372012913,167.886401856557
2.2022022022022,-3.85274423188647,-3.17355963021393,-9.27777916446855,-5.60425756492791,-1.83936890903878,1.10461437693126,1.05674299839773,3.34591417883339,1.62369819090639,0.22769273191284,167.809130400767,170.925595470671,167.809130400767,170.925595470671,167.809130400767
2.3023023023023,-3.85443670051054,-3.1821753925144,-9.27840263819952,-5.58877701588068,-1.81369256369219,1.11926199295822,1.05826599587707,3.36733960611271,1.63392873642584,0.194541923628657,167.737839352853,170.853818895095,167.737839352853,170.853818895095,167.737839352853
2.4024024024024,-3.85027846244087,-3.19404462816673,-9.28406902554845,-5.56174458975327,-1.81416079374836,1.10259817459763,1.08619292479028,3.35951983358757,1.64138845805854,0.190768345119339,167.668262652252,170.817957136136,167.668262652252,170.817957136136,167.668262652252
2.5025025025025,-3.87166962900803,-3.20793239217039,-9.27168526096608,-5.54446151067338,-1.78797521816243,1.10431186631988,1.10036523816252,3.35063750727792,1.64915786955735,0.18490375978838,167.598685918318,170.789561303003,167.598685918318,170.789561303003,167.598685918318
2.6026026026026,-3.87498294299887,-3.20337059108108,-9.2839602846817,-5.51999362040724,-1.78554594865767,1.09703748686185,1.11715045107025,3.32251004253672,1.6625288895788,0.196607914633674,167.529698305472,170.761165479947,167.529698305472,170.761165479947,167.529698305472
2.7027027027027,-3.89441993506823,-3.20680767373685,-9.30830484080556,-5.50352310164235,-1.76927463692043,1.08300486594399,1.15444988507556,3.29576799183856,1.70953093065339,0.201970606462299,167.457602510811,170.732769676577,167.457602510811,170.732769676577,167.457602510811
2.8028028028028,-3.89167774193433,-3.21319091606206,-9.31392982713294,-5.48198008585416,-1.77211484350387,1.09864518180423,1.16638620800395,3.27066995272211,1.71696987610664,0.231714320744131,167.385666921788,170.70624304054,167.385666921788,170.70624304054,167.385666921788
2.9029029029029,-3.91007763153058,-3.21388663169556,-9.33873727075724,-5.44601284743212,-1.78290067107012,1.11522385673916,1.19945842524945,3.230012252317,1.75277631844446,0.234381743954212,167.317197590424,170.696611260561,167.317197590424,170.696611260561,167.317197590424
3.003003003003,-3.91203326213415,-3.21648619607545,-9.3365395963558,-5.44204124222308,-1.78986452384821,1.11295818812595,1.19852344883525,3.19847070213613,1.75926891464511,0.242717258265485,167.248728292392,170.657959131331,167.248728292392,170.657959131331,167.248728292392
3.1031031031031,-3.9201311280431,-3.21130987856072,-9.3549274622097,-5.43684565309638,-1.79160966418582,1.10575298295226,1.22105580888595,3.18612486776676,1.75673440608367,0.245173625945078,167.185597369736,170.61579328662,167.185597369736,170.61579328662,167.185597369736
3.2032032032032,-3.91586499904981,-3.19479377270094,-9.37431691859019,-5.43577256093306,-1.82809400271596,1.10915110471472,1.22248742111972,3.17343140043873,1.7908372567179,0.294783386226924,167.115244679513,170.573627416216,167.115244679513,170.573627416216,167.115244679513
3.3033033033033,-3.91152530975491,-3.17896291543098,-9.3938497176076,-5.42015684463846,-1.85607435137987,1.11328767547056,1.20948247926976,3.14852641798513,1.80540322621029,0.333674849355789,167.044891922623,170.530857912913,167.044891922623,170.530857912913,167.044891922623
3.4034034034034,-3.92622547769272,-3.15285303323887,-9.39915244997005,-5.40850356704459,-1.8902683627486,1.1170317086492,1.21838710059294,3.13885441927539,1.81295559978119,0.371240399486543,166.987815994194,170.49794129356,166.987815994194,170.49794129356,166.987815994194
3.5035035035035,-3.92729739648079,-3.14188120925952,-9.39940954295107,-5.40136541984363,-1.9086754497896,1.09898280770981,1.18456334504992,3.14337207855685,1.83044786166595,0.403671558802073,166.944081944645,170.460090442876,166.944081944645,170.460090442876,166.944081944645
3.6036036036036,-3.9443854461828,-3.11151033571064,-9.41198680783117,-5.39278597062645,-1.93442278245729,1.08377537935817,1.19154919139244,3.12646540471462,1.85827953925217,0.425231775919726,166.899563055255,170.382475495796,166.899563055255,170.382475495796,166.899563055255
3.7037037037037,-3.94895802986001,-3.10584405274476,-9.401166112634,-5.34538707855647,-1.97135516226334,1.06394703285858,1.19531953131611,3.13523586703648,1.87605453813562,0.460808951011187,166.850928090123,170.304860565432,166.850928090123,170.304860565432,166.850928090123
3.8038038038038,-3.97076044266515,-3.10138008410702,-9.39488675992211,-5.31825094358163,-1.98033305453451,1.06138468897536,1.20778434154367,3.14468147328183,1.88803849004076,0.474056174067923,166.801334589189,170.222127178879,166.801334589189,170.222127178879,166.801334589189
3.9039039039039,-3.9862023685101,-3.10450002774161,-9.40153374661257,-5.28421425638376,-2.0003896985528,1.04823797731824,1.20249315666437,3.15246845500022,1.93683397990432,0.473708431538431,166.751315646146,170.136716467568,166.751315646146,170.136716467568,166.751315646146
4.004004004004,-4.00742587748349,-3.13353076964199,-9.39557276334862,-5.24217394571179,-1.98777219349815,1.03002809742826,1.22263787191999,3.17075688276927,1.93047105031317,0.47327472214788,166.644288066166,170.051305751451,166.644288066166,170.051305751451,166.644288066166
4.1041041041041,-4.02691041141802,-3.13029700850408,-9.38040186920455,-5.22322684163542,-1.97250400909469,1.03067065103117,1.23989189660398,3.17147583726965,1.95522420064429,0.469208161455421,166.524458956423,169.954412910577,166.524458956423,169.954412910577,166.524458956423
4.2042042042042,-4.05477486580446,-3.14691619678068,-9.36911209926404,-5.20484428116935,-1.96575194784227,1.01335947802176,1.26327642555427,3.20559600059297,1.95237497506973,0.442581159454281,166.40865951992,169.833427419419,166.40865951992,169.833427419419,166.40865951992
4.3043043043043,-4.06775898072128,-3.15373484933673,-9.33310920693091,-5.18082821047678,-1.92407686055952,1.02816407360894,1.28073838346568,3.2663821507118,1.9457171582139,0.421386782192525,166.294707732299,169.705307148115,166.294707732299,169.705307148115,166.294707732299
4.4044044044044,-4.08515235652493,-3.17662256291589,-9.32742447310277,-5.14503080413694,-1.8992396331645,1.03038640720814,1.27790558143859,3.29827165072689,1.96997139537522,0.393402303917507,166.190484674441,169.572060891158,166.190484674441,169.572060891158,166.190484674441
4.5045045045045,-4.09265626166773,-3.1868982180474,-9.31456321647976,-5.14371992846,-1.88176575184332,1.02396513867675,1.27940534415621,3.32267965632182,1.963323845412,0.381102465926086,166.096328327327,169.438814635135,166.096328327327,169.438814635135,166.096328327327
4.6046046046046,-4.10094391360807,-3.18152311119342,-9.28031609846844,-5.14026262188289,-1.87406749000787,1.0164444090047,1.29821947532309,3.34487877547887,1.9538652777157,0.363231596084091,166.027080371638,169.305568385986,166.027080371638,169.305568385986,166.027080371638
4.7047047047047,-4.11120343364015,-3.18535950647958,-9.2661088049362,-5.13594039353054,-1.85480029589376,0.973479850574466,1.300501860477,3.35880089292642,1.93924110913978,0.354743510697039,165.962785435469,169.146945081982,165.962785435469,169.146945081982,165.962785435469
4.8048048048048,-4.11757714170064,-3.17335240776325,-9.25962040223848,-5.1408721375242,-1.84322598905564,0.967198746226291,1.31284844847015,3.40196715771855,1.93442426335379,0.334174285378453,165.90093512953,168.950095593794,165.90093512953,168.950095593794,165.90093512953
4.9049049049049,-4.12707526438928,-3.15169428723547,-9.25774843430942,-5.14915321950264,-1.82570167491567,0.942198990642388,1.30690621856342,3.40582008004082,1.92239825125345,0.309681964246655,165.837109439173,168.75304238712,165.837109439173,168.75304238712,165.837109439173
5.00500500500501,-4.12757223115193,-3.14569938603706,-9.25830074867274,-5.13428420234098,-1.83206409377029,0.941149274720992,1.27878547970422,3.42881079095777,1.92197082493709,0.310810959232045,165.773283782149,168.555989160327,165.773283782149,168.555989160327,165.773283782149
5.10510510510511,-4.13629634040544,-3.13499332960319,-9.24990252591859,-5.10310392259738,-1.81274292170871,0.934118902741775,1.26991606611698,3.40857438968931,1.89624036258309,0.311022670852282,165.699089176376,168.358935966867,165.699089176376,168.358935966867,165.699089176376
5.20520520520521,-4.15121150067782,-3.13572646536303,-9.25519956168058,-5.09285977879216,-1.82983351264783,0.9376320123272,1.25363219276104,3.41621523906374,1.88200122750171,0.320161019808347,165.616164939006,168.15129996006,165.616164939006,168.15129996006,165.616164939006
5.30530530530531,-4.16985562607954,-3.17415990601992,-9.24374899114851,-5.08913823132398,-1.8369790877577,0.959715577120656,1.24890056733867,3.40918669671935,1.8601042643843,0.310643719367916,165.527115478579,167.952144187521,165.527115478579,167.952144187521,165.527115478579
5.40540540540541,-4.1689743697305,-3.19243791128311,-9.25994121278151,-5.10509164059501,-1.83925949319254,0.95705374592593,1.21422105478232,3.41032401077302,1.83150383408381,0.328722433566475,165.438082625225,167.747268881081,165.438082625225,167.747268881081,165.438082625225
5.50550550550551,-4.19068721590488,-3.22648824418844,-9.26249764619613,-5.09481053035624,-1.83293613995227,0.954476682407351,1.22560368926689,3.39992092698597,1.84029375234557,0.309911498586479,165.34904978969,167.542393568368,165.34904978969,167.542393568368,165.34904978969
5.60560560560561,-4.20246696722845,-3.26390417673352,-9.2544926800305,-5.07857103166955,-1.84508109965309,0.943759815017543,1.19092191821852,3.36385318093871,1.82049190980299,0.343053803821042,165.260016917618,167.336334945546,165.260016917618,167.336334945546,165.260016917618
5.70570570570571,-4.20834699397966,-3.27794424567426,-9.24104275058751,-5.0689346068659,-1.83785341831604,0.9554245272497,1.17427729519378,3.35052720375144,1.84077694478237,0.353622889646353,165.17533341021,167.114071295295,165.17533341021,167.114071295295,165.17533341021
5.80580580580581,-4.2279489563868,-3.28666045552813,-9.23602019597045,-5.07212487116205,-1.84328027735064,0.937520178607069,1.17349157164216,3.35293591251793,1.83374176834141,0.340944356654097,165.098058394294,166.878538034134,165.098058394294,166.878538034134,165.098058394294
5.90590590590591,-4.21891345560761,-3.29316903336599,-9.23576124649358,-5.09983214644117,-1.83993087155533,0.91201763153389,1.15231972516079,3.3544202120901,1.83672479025785,0.355610886886233,165.020783357724,166.673666599399,165.020783357724,166.673666599399,165.020783357724
6.00600600600601,-4.22069494292925,-3.3038847583518,-9.21944607004027,-5.09690487580112,-1.84796936468635,0.893275931400146,1.15877151926434,3.36289556284612,1.82749070668327,0.374670816627839,164.94350831952,166.476837606106,164.94350831952,166.476837606106,164.94350831952
6.10610610610611,-4.23752770420595,-3.29746209258638,-9.21355920034972,-5.10609848496344,-1.86669580740682,0.898119606611092,1.15517974520741,3.34500005453801,1.82918573020049,0.386239624314636,164.863851773907,166.276677759193,164.863851773907,166.276677759193,164.863851773907
6.20620620620621,-4.23820135614263,-3.30438347354829,-9.19266877006137,-5.12741352325611,-1.86716046761071,0.876843405735752,1.15603880759527,3.36098747831803,1.82615736439036,0.407156560585257,164.77622956353,166.064280890858,164.77622956353,166.064280890858,164.77622956353
6.30630630630631,-4.24608286037707,-3.32281074530405,-9.18980813820568,-5.15127859867326,-1.86634925453611,0.881669625604541,1.17195112196362,3.36583762829158,1.82602033074148,0.409845858542663,164.680205453754,165.846578648649,164.680205453754,165.846578648649,164.680205453754
6.40640640640641,-4.26291515473991,-3.30926894063177,-9.15024564090116,-5.16557249208734,-1.88124058837741,0.872806896917137,1.16362223904943,3.41335989690498,1.80989959106697,0.439055043178971,164.584181306874,165.628876412913,164.584181306874,165.628876412913,164.584181306874
6.50650650650651,-4.2717703043868,-3.31163232588366,-9.13302629414015,-5.19914756082421,-1.89778041366277,0.864094713708227,1.19267173445585,3.41648354802615,1.7861275440652,0.429995954504132,164.488157172606,165.468321145078,164.488157172606,165.468321145078,164.488157172606
6.60660660660661,-4.3140694830391,-3.30472914588633,-9.12237880919176,-5.22237816491265,-1.88356286655916,0.842544121576003,1.20228565919142,3.44299073954418,1.77479674658221,0.419437806042708,164.402191928629,165.309073911612,164.402191928629,165.309073911612,164.402191928629
6.70670670670671,-4.33036986038592,-3.30869750383195,-9.13504977976182,-5.2369495853545,-1.88234094586519,0.848367164025405,1.20716019956183,3.44065955392032,1.75226786771342,0.403110449238777,164.316695105439,165.153904087588,164.316695105439,165.153904087588,164.316695105439
6.80680680680681,-4.36367153677882,-3.31631424615951,-9.1020820154105,-5.24102015925915,-1.87113024417472,0.833005669410145,1.21009253113382,3.4983889906763,1.7454237287297,0.382113641650561,164.229934594094,164.999343156557,164.229934594094,164.999343156557,164.229934594094
6.90690690690691,-4.36508098498787,-3.30626321335133,-9.11794743028707,-5.23788892059377,-1.86094414627906,0.833043865081023,1.21694108783004,3.50324343644255,1.73181088434702,0.370781360852684,164.140757132733,164.844782189289,164.140757132733,164.844782189289,164.140757132733
7.00700700700701,-4.37614890346094,-3.31284664727306,-9.11576587442832,-5.22831346945647,-1.86443532201876,0.831124503257027,1.20571661888656,3.50243005760768,1.73097370139999,0.366275253062184,164.049716796029,164.691323555088,164.049716796029,164.691323555088,164.049716796029
7.10710710710711,-4.3830795334106,-3.31603708254791,-9.1177964181098,-5.21576040939566,-1.83963024321191,0.836754595866694,1.19379572664198,3.52047133591009,1.71197525498655,0.324456496493809,163.957690705973,164.560844030564,163.957690705973,164.560844030564,163.957690705973
7.20720720720721,-4.38496328241788,-3.30874399105293,-9.11825686607697,-5.19325189164012,-1.84610762301402,0.839710413736053,1.18530777132325,3.51728025837193,1.71062792287474,0.312066552626752,163.865664601501,164.417479707207,163.865664601501,164.417479707207,163.865664601501
7.30730730730731,-4.38708988536986,-3.33121789318555,-9.11495033834046,-5.17263265396871,-1.84124872309278,0.818872402531649,1.19227311009765,3.53665710929687,1.7392963265289,0.32146470248413,163.785438766733,164.274115351752,163.785438766733,164.274115351752,163.785438766733
7.40740740740741,-4.36031584965686,-3.33100033071445,-9.09308466202924,-5.13999478882493,-1.84433040949779,0.795145919594097,1.16907613426586,3.53862179949857,1.73600993059446,0.317613000479948,163.688962959259,164.13075102716,163.688962959259,164.13075102716,163.688962959259
7.50750750750751,-4.35482048049215,-3.3377521430235,-9.07580288936613,-5.14719503115083,-1.85524912697646,0.813934846216312,1.16521461992366,3.55698535100799,1.75701481231095,0.331634775504912,163.593189406907,163.982944232432,163.593189406907,163.982944232432,163.593189406907
7.60760760760761,-4.35099060741811,-3.32750980972876,-9.06784924454414,-5.11951026620395,-1.84911830420461,0.805850505823125,1.1382608004403,3.56925159584387,1.77561297190941,0.326453673652197,163.497415863997,163.823072739606,163.497415863997,163.823072739606,163.497415863997
7.70770770770771,-4.34709449908306,-3.3348643808363,-9.07422373142013,-5.10228200260663,-1.86965399110406,0.792372323621989,1.1369137592919,3.56041841256167,1.78112751477519,0.331436672371053,163.401642351485,163.641999695829,163.401642351485,163.641999695829,163.401642351485
7.80780780780781,-4.34809900969898,-3.32671133872857,-9.07846019383064,-5.08111018836882,-1.87523244581256,0.787350351489917,1.14643846683984,3.54550364431161,1.78496283871596,0.339175752934441,163.301100336336,163.460926618719,163.301100336336,163.460926618719,163.301100336336
7.90790790790791,-4.357890451382,-3.33918748565924,-9.08987287020288,-5.07048431157274,-1.90228230638581,0.778283898924721,1.14823680748906,3.54280780843597,1.77527756049686,0.350404992737479,163.216486375108,163.279853608275,163.216486375108,163.279853608275,163.216486375108
8.00800800800801,-4.36481832535405,-3.32652551497844,-9.10064657270437,-5.07645060971824,-1.91708578948804,0.789072467416392,1.12931594121149,3.52743639721612,1.77571943875378,0.394011280868548,163.149475765933,163.112817883684,163.149475765933,163.112817883684,163.149475765933
8.10810810810811,-4.37341636321724,-3.33286924203606,-9.0856486228666,-5.03981787719526,-1.93488644503107,0.782210851501399,1.11141461109211,3.53896436089375,1.76114100793038,0.406284927452495,163.082465123423,162.967425818018,163.082465123423,162.967425818018,163.082465123423
8.20820820820821,-4.36820375558675,-3.32372247720747,-9.10163279609192,-5.02770280523902,-1.95534093032357,0.787915395996768,1.1020512934017,3.52677959159026,1.75894099768129,0.429227188518199,163.015454512646,162.827566347047,163.015454512646,162.827566347047,163.015454512646
8.30830830830831,-4.38483930177363,-3.31694565324642,-9.08831426011385,-5.00730176870756,-1.96811764712067,0.773915470488909,1.08531271879425,3.5213373480091,1.75918361086632,0.427313359547882,162.947027822055,162.686369795829,162.947027822055,162.686369795829,162.947027822055
