GaitPhase,pMMGMean_5,pMMGStd_5,pMMGMean_5_1,pMMGStd_5_1,pMMGMean_3,pMMGStd_3,NewColumn
25.42542543,3.327435731,2.179571344,5.488010584,1.554135172,3.449742104,0.463803301,11.4039605317147
25.52552553,3.36815837,2.247969046,5.515907639,1.554529509,3.506455764,0.478345711,11.1771345898746
25.62562563,3.41776658,2.286950231,5.561305467,1.555026457,3.55416404,0.536721128,10.9503086480345
25.72572573,3.452707253,2.309081699,5.620463723,1.562201391,3.629940292,0.572638252,10.7234827061943
25.82582583,3.497130379,2.306827495,5.68480205,1.56424346,3.689340052,0.62519626,10.4966567643542
25.92592593,3.558709475,2.317342863,5.78481284,1.564019499,3.776195267,0.68264102,10.2698308225141
26.02602603,3.621955238,2.318892756,5.867263069,1.574431396,3.833050483,0.754227917,10.0430048806739
26.12612613,3.731867668,2.34061568,5.960360824,1.545411164,3.879905698,0.811672677,10.0174772019871
26.22622623,3.822407629,2.338586359,6.042391143,1.566877856,3.936760913,0.854975302,10.2310433313204
26.32632633,3.952167928,2.344503642,6.14379736,1.575136829,4.011676912,0.867251189,10.4446094606537
26.42642643,4.069802411,2.361712157,6.258536909,1.583249274,4.051007356,0.884668255,10.658175589987
26.52652653,4.165670725,2.383154547,6.327316682,1.598586581,4.13318088,0.835839202,10.8717417193203
26.62662663,4.262539039,2.390352302,6.395332945,1.633538707,4.178579128,0.810733972,11.0853078486536
26.72672673,4.346407353,2.42214542,6.448820346,1.62655937,4.203334233,0.814822554,11.2988739779869
26.82682683,4.409606814,2.418839054,6.523591829,1.639349996,4.260943192,0.7441645,11.5124401073202
26.92692693,4.485485581,2.384519047,6.579993677,1.6239844,4.308552151,0.715932852,11.7260062366535
27.02702703,4.56949679,2.424446688,6.64002015,1.669793705,4.35580953,0.658919723,12.2892622096242
27.12712713,4.614877515,2.434986026,6.696725301,1.699140442,4.411938319,0.643447112,12.8698167372293
27.22722723,4.707159474,2.465495742,6.757214237,1.727006467,4.458960002,0.58711661,13.4503712648344
27.32732733,4.787598925,2.509368164,6.827148143,1.767180948,4.503168872,0.555092461,14.0309257924395
27.42742743,4.827363085,2.576194941,6.923648945,1.761826511,4.563784148,0.517986204,14.6114803200446
27.52752753,4.896192071,2.625149706,6.976513006,1.72860086,4.598523549,0.529138745,15.1920348476497
27.62762763,4.97079306,2.71462676,7.040239835,1.737036607,4.645044731,0.556953242,15.7725893752548
27.72772773,5.032823674,2.763947074,7.091208669,1.739931768,4.701220583,0.598397747,16.1824553294444
27.82782783,5.087187622,2.792150417,7.160570229,1.742761219,4.748535971,0.625972508,16.5022152066125
27.92792793,5.183884904,2.840228584,7.257951143,1.768382224,4.80585136,0.724257947,16.8219750837806
28.02802803,5.273884488,2.881563622,7.347021146,1.83624167,4.841166748,0.768803272,17.1417349609487
28.12812813,5.359246986,2.891464769,7.459389939,1.877305105,4.910482136,0.821833877,17.4614948381169
28.22822823,5.450621057,2.900099121,7.532060465,1.916464963,4.967797525,0.835266503,17.781254715285
28.32832833,5.512585028,2.897900818,7.598704923,1.906538,5.045112914,0.848699129,18.1010145924531
28.42842843,5.612548998,2.890014497,7.677568038,1.906324708,5.15177409,0.877288142,18.4207744696212
28.52852853,5.688846302,2.907442118,7.784139193,1.864541705,5.238605878,0.877458688,18.6569444437075
28.62862863,5.769476939,2.91904326,7.849710349,1.893249153,5.335437665,0.863487099,18.8893984990826
28.72872873,5.845819522,2.89684714,7.923101741,1.916467284,5.434269452,0.874971353,19.1218525544578
28.82882883,5.933901672,2.93103749,7.980356869,1.934849865,5.507299438,0.88956433,19.3543066098329
28.92892893,6.019150451,2.940974015,8.06865704,1.978750606,5.575392986,0.863235006,19.586760665208
29.02902903,6.109440195,2.955959215,8.12661539,2.000261194,5.626839389,0.869931602,19.8192147205832
29.12912913,6.176002213,2.975929679,8.179055395,2.005929911,5.692940002,0.868386511,20.0516687759583
29.22922923,6.23956423,2.976904926,8.252162065,2.036644314,5.767507319,0.906272261,20.2841228313334
29.32932933,6.31322914,2.992909095,8.352593722,2.072959361,5.835528089,0.934899795,20.519467321575
29.42942943,6.388655169,3.031175058,8.473324986,2.090172172,5.903548859,0.963527331,20.8125396465144
29.52952953,6.469445546,3.035880007,8.58346326,2.118041565,5.96356963,0.975184302,21.1056119714537
29.62962963,6.554460069,3.064497129,8.73104651,2.152125114,6.0295904,0.978355993,21.3986842963931
29.72972973,6.647808389,3.096836828,8.862937067,2.128044748,6.079611171,0.975870829,21.6917566213324
29.82982983,6.723445998,3.103883098,8.970973746,2.155346991,6.105014764,0.979399697,21.9848289462717
29.92992993,6.763718576,3.103952058,9.074696077,2.153672236,6.162264113,0.96427068,22.2779012712111
30.03003003,6.828724538,3.109110617,9.187250292,2.131514742,6.219513462,0.977425935,22.5709735961504
30.13013013,6.875091641,3.116517125,9.310280204,2.074835763,6.278762811,0.965125345,22.8640459210898
30.23023023,6.928110978,3.109712721,9.40132401,2.016032418,6.37601216,0.944339474,23.1290310684719
30.33033033,6.974344084,3.079130364,9.50797097,1.977742606,6.471261509,0.932038884,23.2157394434052
30.43043043,7.035232178,3.051274774,9.600284596,1.918015419,6.548506352,0.91691624,23.3024478183385
30.53053053,7.066476962,3.025657329,9.664227726,1.865655992,6.6445095,0.922796161,23.3891561932717
30.63063063,7.093108728,2.998313645,9.723640753,1.780364027,6.695721221,0.927556836,23.475864568205
30.73073073,7.14225671,3.004993332,9.74224871,1.710893881,6.761099108,0.924067222,23.5625729431383
30.83083083,7.152453741,2.996528139,9.761094234,1.623024765,6.832675694,0.929343894,23.6492813180716
30.93093093,7.176989817,2.991659938,9.77068443,1.508571068,6.947222751,0.938821444,23.7359896930049
31.03103103,7.178945636,2.968442942,9.797504607,1.39665679,7.07221275,0.998422885,23.8226980679382
31.13113113,7.168901455,2.966145029,9.834327784,1.278442305,7.149683485,1.012089628,23.8333781261131
31.23123123,7.189822224,2.938393248,9.878086963,1.155451624,7.225547755,1.028028259,23.5905706486028
31.33133133,7.207998144,2.944575377,9.902793162,1.049264809,7.302321473,1.041079769,23.3477631710925
31.43143143,7.199380198,2.913314919,9.947263245,0.927698323,7.370990746,1.093830702,23.1049556935822
31.53153153,7.177039879,2.87077659,9.968399996,0.816151652,7.445319679,1.144234523,22.8621482160719
31.63163163,7.206633378,2.784077367,9.99687008,0.701835942,7.509852816,1.168893711,22.6193407385616
31.73173173,7.171385441,2.695354348,10.03827917,0.619651315,7.569099167,1.205272186,22.3765332610513
31.83183183,7.174449536,2.601407337,10.08496707,0.519404402,7.646288345,1.245974155,22.1337257835409
31.93193193,7.147350322,2.501158228,10.11004428,0.451812141,7.689288473,1.257244997,21.8909183060306
32.03203203,7.138591773,2.414534194,10.1139849,0.377062569,7.758442752,1.299733288,21.7354167182381
32.13213213,7.128833224,2.309989013,10.12074567,0.29844021,7.823455261,1.29847067,21.7530436838737
32.23223223,7.105618886,2.227143575,10.14817512,0.23375814,7.85846777,1.254781646,21.7706706495092
32.33233233,7.11094295,2.123123475,10.15495291,0.235997004,7.900327126,1.236460697,21.7882976151447
32.43243243,7.090640645,2.063482434,10.15661445,0.261484724,7.934546843,1.226418347,21.8059245807802
32.53253253,7.107200508,1.967104167,10.18325766,0.335308425,7.985232302,1.184975532,21.8235515464157
32.63263263,7.093208042,1.892914381,10.19084725,0.424643374,8.036541478,1.167673312,21.8411785120512
32.73273273,7.098215576,1.841834677,10.18720862,0.535859718,8.068620886,1.127748576,21.8588054776867
32.83283283,7.102889777,1.805026143,10.20047956,0.65700821,8.107471935,1.055596856,21.8764324433222
32.93293293,7.107395339,1.78681829,10.22741717,0.80378206,8.162726888,1.011158201,22.0096174262521
33.03303303,7.104708583,1.795809244,10.25096739,0.962604735,8.24448184,0.923586032,22.2947844293742
33.13313313,7.115727638,1.781977113,10.26699378,1.071864625,8.344236793,0.87844027,22.5799514324964
33.23323323,7.118913236,1.800656898,10.24475571,1.189267929,8.42853765,0.81555192,22.8651184356185
33.33333333,7.095852562,1.793237361,10.24591527,1.246739099,8.556862896,0.758285934,23.1502854387406
33.43343343,7.094125221,1.802014301,10.21333479,1.324689817,8.649739742,0.714527952,23.4354524418627
33.53353353,7.086828311,1.795206021,10.19760033,1.439262633,8.759532484,0.681964737,23.7206194449848
33.63363363,7.070935996,1.760326183,10.17919921,1.501189724,8.849325225,0.626774104,24.0057864481069
33.73373373,7.027266657,1.747330825,10.16513142,1.605710962,8.957117967,0.597039315,24.290953451229
33.83383383,6.98541927,1.690711782,10.12539243,1.697004802,9.042823128,0.536315686,24.5686047676938
33.93393393,6.94847116,1.660059098,10.08848342,1.789513761,9.129985818,0.4783043,24.8393348573705
34.03403403,6.88070857,1.582643083,10.01699359,1.913393727,9.179773133,0.424004693,25.1100649470471
34.13413413,6.81417354,1.514000955,9.969859421,2.009983308,9.246126516,0.336564502,25.3807950367238
34.23423423,6.75120032,1.449313909,9.927642827,2.124877591,9.301576615,0.263403224,25.6515251264005
34.33433433,6.727369067,1.364940613,9.905144951,2.226829529,9.375382571,0.186502562,25.9222552160772
34.43443443,6.67019895,1.290742725,9.901297334,2.351178945,9.443260598,0.101218543,26.1929853057539
34.53453453,6.673675217,1.217088783,9.902265191,2.44023921,9.530611314,0.011023402,26.4637153954306
34.63463463,6.656818151,1.161527526,9.904537803,2.527251207,9.603601674,0.115431672,26.7344454851072
34.73473473,6.654961084,1.115509167,9.920667421,2.612390036,9.690592033,0.227744609,26.8093613937417
34.83483483,6.648808023,1.040947306,9.964715683,2.721303608,9.742725261,0.35965449,26.7589172017872
34.93493493,6.642748334,1.007894438,10.00662009,2.827705085,9.7971966,0.489672001,26.7084730098328
35.03503504,6.63353213,0.961893936,10.03719117,2.916922547,9.861667936,0.605547371,26.658028812839
35.13513514,6.630745473,0.90126392,10.07090646,2.979471909,9.896139274,0.735564881,26.6075846208845
35.23523524,6.621184246,0.814093387,10.09741934,3.051730843,9.957740017,0.825438368,26.468663752154
35.33533534,6.607623019,0.759710946,10.10135427,3.084200323,9.98356856,0.965175371,26.2542540021672
35.43543544,6.595827741,0.691316827,10.11587208,3.106686273,10.01665486,1.093234142,26.0398442521805
35.53553554,6.563467119,0.603967172,10.11656609,3.138362512,10.05273443,1.218474001,25.8254345021937
35.63563564,6.535641527,0.540410604,10.11161058,3.18184715,10.08380615,1.32251177,25.611024752207
35.73573574,6.490640455,0.484933638,10.08622835,3.184191681,10.11737836,1.451297563,25.377729937514
35.83583584,6.452112619,0.417434774,10.07099784,3.183988334,10.1609224,1.537619943,25.0380764198725
35.93593594,6.412776309,0.389992407,10.06612135,3.175138029,10.18553635,1.568885444,24.6984229022311
36.03603604,6.389358999,0.328037783,10.0336189,3.177331549,10.21227642,1.642398976,24.3587693845896
36.13613614,6.366224593,0.313622078,10.01918969,3.199888889,10.24079627,1.719052373,24.9612518534165
36.23623624,6.34042352,0.289773014,9.983093002,3.197857528,10.25000058,1.766453543,25.823002937203
36.33633634,6.30897929,0.270507255,9.931692254,3.186738062,10.27287025,1.82281323,26.8734001792321
36.43643644,6.285862335,0.288035023,9.911917598,3.186553395,10.29420889,1.879923916,28.2844919815411
36.53653654,6.281412048,0.271480256,9.846696306,3.199751374,10.2960155,1.909412131,29.6955837838502
36.63663664,6.255574234,0.305310977,9.813874082,3.182873906,10.31276177,1.95295715,31.2926164428091
36.73673674,6.258013266,0.323929782,9.783718523,3.170522335,10.32450804,2.024786442,32.9578213697588
36.83683684,6.237138985,0.367190483,9.745820249,3.138393123,10.31425431,2.099444158,33.2744648157901
36.93693694,6.2355693,0.395279192,9.708839859,3.124854604,10.33547099,2.207377744,33.5911082618214
37.03703704,6.235648823,0.423764118,9.665979046,3.13003427,10.33714889,2.299102724,33.9077517078527
37.13713714,6.231982316,0.482329568,9.652537346,3.117062451,10.35682678,2.410626688,34.224395153884
37.23723724,6.252600933,0.50154595,9.623058276,3.125098041,10.37045414,2.479652784,34.4114755065186
37.33733734,6.250285067,0.543101079,9.606860485,3.106217653,10.40202283,2.557081182,34.4661717463244
37.43743744,6.261868101,0.582222872,9.581233265,3.095352805,10.41359152,2.600568454,34.5208679861302
37.53753754,6.240334017,0.631711605,9.589430229,3.097150112,10.3951602,2.680825279,34.575564225936
37.63763764,6.221648376,0.663741485,9.551424293,3.127948217,10.39697709,2.715476247,34.6302604657418
37.73773774,6.209671088,0.697458635,9.532983949,3.149347654,10.40083379,2.741585645,34.6849567055476
37.83783784,6.197634887,0.712568754,9.525605192,3.177573426,10.41096877,2.787100488,34.7396529453533
37.93793794,6.185597167,0.734762149,9.516658868,3.192947487,10.40927552,2.819947721,34.7943491851591
38.03803804,6.18689278,0.787598708,9.525756921,3.231237035,10.39957231,2.801586041,34.8490454249649
38.13813814,6.17485506,0.80998095,9.499332785,3.245615437,10.38453526,2.83036552,34.7998560836014
38.23823824,6.176137103,0.843515326,9.481156488,3.245882529,10.36249821,2.806819105,34.6785343199764
38.33833834,6.159813611,0.858466726,9.466135849,3.250187329,10.35296773,2.765585721,34.5572125563514
38.43843844,6.137100234,0.884890825,9.453395076,3.251162576,10.33346496,2.738455294,34.4358907927265
38.53853854,6.125346011,0.910600754,9.431132019,3.229947664,10.30390647,2.725388213,34.3145690291015
38.63863864,6.093139336,0.925608675,9.402195955,3.216875792,10.28184384,2.700294454,34.1932472654765
38.73873874,6.080265994,0.97327995,9.354095393,3.188969892,10.24378121,2.669543848,34.0719255018515
38.83883884,6.067725985,0.956933681,9.313994832,3.155017507,10.20371857,2.58505312,33.9506037382266
38.93893894,6.040981372,0.992832777,9.269209081,3.090096566,10.18365594,2.528846663,33.8292819746016
39.03903904,6.014732902,1.008310665,9.215164099,3.030165783,10.14159374,2.441526894,33.894763791247
39.13913914,6.003145407,1.020113136,9.148975453,2.951435347,10.08653355,2.38531699,34.0437555531366
39.23923924,5.973214235,1.054402928,9.095632561,2.906093211,10.04403837,2.304450278,34.1927473150262
39.33933934,5.950637083,1.078232659,9.029266574,2.823376267,9.993769405,2.206962656,34.3417390769158
39.43943944,5.932784657,1.091037605,8.977567255,2.770318359,9.946117064,2.142269506,34.4907308388054
39.53953954,5.919404354,1.106942363,8.917204441,2.721371911,9.895852109,2.081695837,34.639722600695
39.63963964,5.922795895,1.122419517,8.878843897,2.686523961,9.826986551,2.001051371,34.7887143625845
39.73973974,5.925230492,1.13144385,8.854101839,2.616061181,9.80524612,1.997250094,34.9377061244741
39.83983984,5.899141899,1.144023184,8.816558122,2.601856763,9.77470623,1.982365368,35.0866978863637
39.93993994,5.892906492,1.149218974,8.803170595,2.573500357,9.752388747,1.894234112,35.3529323951732
40.04004004,5.880531279,1.152104104,8.767093367,2.561544888,9.695537329,1.84211731,35.6515038112272
40.14014014,5.888790367,1.16057902,8.737574698,2.535621433,9.666679905,1.765950384,35.9500752272812
40.24024024,5.874607138,1.161211508,8.71659989,2.515044544,9.626005664,1.715498362,36.2486466433352
40.34034034,5.874686376,1.169832945,8.698730137,2.464213859,9.584692284,1.657071393,36.5472180593892
40.44044044,5.84107397,1.171676033,8.673193717,2.416257934,9.544367893,1.571758795,36.8457894754432
40.54054054,5.848794897,1.170609154,8.628356819,2.384951994,9.488911369,1.492959507,37.1443608914972
40.64064064,5.827182491,1.165479278,8.60739774,2.333560277,9.443848643,1.428834071,37.4429323075511
40.74074074,5.841237401,1.153848211,8.57333722,2.294881279,9.400111289,1.387796198,37.7415037236051
40.84084084,5.816007056,1.157326432,8.536138713,2.238393414,9.378628691,1.335804893,38.0526627959829
40.94094094,5.807275256,1.158317165,8.523394227,2.199674541,9.352931877,1.270782722,38.3656684149113
41.04104104,5.80881784,1.173082382,8.492521277,2.178962921,9.305929753,1.198659749,38.6786740338398
41.14114114,5.807137315,1.173438781,8.49282217,2.130181125,9.280246954,1.143617764,38.9916796527683
41.24124124,5.795683015,1.182022462,8.468111829,2.103811264,9.245522284,1.084392352,39.3046852716967
41.34134134,5.785559787,1.189715075,8.425721987,2.039571654,9.224361926,1.05135758,39.6176908906252
41.44144144,5.774342034,1.182485577,8.396659869,1.994815172,9.222792533,0.973650327,39.9306965095536
41.54154154,5.780041519,1.193465245,8.357184562,1.978877706,9.190428346,0.956464055,40.2437021284821
41.64164164,5.766363385,1.205694241,8.338057601,1.988352133,9.192064159,0.90250823,40.5567077474106
41.74174174,5.772532106,1.201383394,8.301727438,1.95290094,9.191699973,0.874008249,41.0275826560551
41.84184184,5.774309768,1.200704993,8.274607152,1.941954224,9.183835786,0.829244812,41.5050535180107
41.94194194,5.79213281,1.208169812,8.219139606,1.902624133,9.152026145,0.817575209,41.9825243799664
42.04204204,5.783030996,1.201202173,8.168739795,1.876016833,9.152926579,0.789534168,42.459995241922
42.14214214,5.770814419,1.199857948,8.138684462,1.83768726,9.155827014,0.730380428,42.9374661038777
42.24224224,5.773749034,1.197701799,8.083927649,1.781260599,9.156727449,0.674055116,43.4149369658334
42.34234234,5.771385047,1.198822656,8.043842506,1.752597615,9.175627884,0.648842502,43.9081216055794
42.44244244,5.767733531,1.187676981,8.023577515,1.718919521,9.186028318,0.628579635,44.6120518631146
42.54254254,5.766754816,1.188044102,8.006793674,1.679927193,9.179428753,0.589931992,45.3159821206498
42.64264264,5.752536197,1.187341065,7.99493142,1.643191944,9.179690466,0.589670675,46.019912378185
42.74274274,5.750592901,1.159216159,7.975004002,1.609512666,9.178650256,0.562047063,46.7238426357202
42.84284284,5.759485131,1.182042126,7.937955152,1.574912178,9.153068003,0.505491529,47.4277728932554
42.94294294,5.777059376,1.195524356,7.924425167,1.552230023,9.175032297,0.508974245,47.9566126790754
43.04304304,5.765906837,1.21101107,7.911905526,1.518167071,9.165219314,0.459816082,48.4406204963503
43.14314314,5.787926361,1.216891188,7.892562061,1.484969397,9.167043969,0.45642521,48.9246283136251
43.24324324,5.800743743,1.237038887,7.885218596,1.471163422,9.168914669,0.458626073,49.4086361309
43.34334334,5.806900323,1.259451558,7.865841436,1.456321985,9.169098673,0.458350698,49.8926439481748
43.44344344,5.809993293,1.26058174,7.855575535,1.450935561,9.159407581,0.444064414,50.3766517654497
43.54354354,5.817802312,1.263646943,7.860178517,1.446545,9.157716488,0.446748691,50.8606595827245
43.64364364,5.809228282,1.260529563,7.846994855,1.442857565,9.160025396,0.421148699,51.2450441061165
43.74374374,5.799910877,1.267682302,7.854897613,1.419146346,9.152334304,0.460602528,51.5298673792606
43.84384384,5.808119405,1.256992222,7.843194099,1.407637807,9.160643212,0.443487817,51.8146906524047
43.94394394,5.81666427,1.27922085,7.838847274,1.415551103,9.170951294,0.457484636,52.0995139255489
44.04404404,5.804823091,1.279814999,7.851728344,1.403115221,9.161192986,0.443234037,52.3843371986931
44.14414414,5.809371293,1.30232336,7.85272441,1.378021847,9.161375847,0.443208774,52.6691604718372
44.24424424,5.784906149,1.301312065,7.861241069,1.357081225,9.173558708,0.460154073,52.9539837449813
44.34434434,5.777853306,1.311251991,7.853333932,1.341078589,9.17174157,0.429016111,53.2388070181255
44.44444444,5.778622878,1.325252659,7.858812847,1.337137275,9.193924431,0.460103546,53.5236302912696
44.54454454,5.774106832,1.336630354,7.859761233,1.324454896,9.235979164,0.485715327,53.7924631981039
44.64464464,5.773485861,1.35620373,7.85304522,1.303532273,9.258363263,0.477223237,54.0501301182473
44.74474474,5.759047331,1.335441289,7.853333927,1.28055688,9.302971615,0.500070817,54.3077970383906
44.84484484,5.759499024,1.347093537,7.847536882,1.270962365,9.313669945,0.514305867,54.5654639585339
44.94494494,5.757230615,1.340690154,7.853257314,1.267367596,9.364368275,0.500256648,54.8231308786772
45.04504505,5.749156411,1.340041331,7.848244816,1.275157311,9.415066604,0.514491698,55.0807978245614
45.14514515,5.74467282,1.313083624,7.855984093,1.247165994,9.455264934,0.513877507,55.3384647447047
45.24524525,5.743068795,1.298233989,7.841574336,1.235518105,9.525963263,0.528112558,55.5961316648481
45.34534535,5.736426081,1.282554743,7.837093831,1.203837515,9.566766496,0.5566381,55.8537985849914
45.44544545,5.737285202,1.267180025,7.83094666,1.184629988,9.577637044,0.54297176,56.1517996618976
45.54554555,5.71248451,1.267456915,7.830132821,1.165290096,9.610937143,0.561224855,56.4689290808407
45.64564565,5.724556844,1.240211694,7.837223871,1.166494433,9.609237241,0.55826475,56.7860584997839
45.74574575,5.702529256,1.232757496,7.844370018,1.147988587,9.630037336,0.587124442,57.103187918727
45.84584585,5.701664153,1.231472137,7.844941704,1.139166102,9.630837435,0.587699869,57.4203173376702
45.94594595,5.698000613,1.238063694,7.874805726,1.11865226,9.663637534,0.627873276,57.7374467566133
46.04604605,5.683778722,1.242389579,7.882757818,1.096082635,9.676126469,0.644979215,58.0545761755564
46.14614615,5.665238302,1.252828063,7.890645846,1.090853916,9.684813308,0.661574223,58.3717055944996
46.24624625,5.66127573,1.243763724,7.87732066,1.097464895,9.704199276,0.685665784,58.6888350134427
46.34634635,5.65750929,1.243110896,7.886288456,1.075272647,9.714213874,0.706039907,58.9061541326557
46.44644645,5.659020466,1.240837718,7.895660045,1.082864033,9.7160543,0.732317205,59.0929848931986
46.54654655,5.658012249,1.224534948,7.890226606,1.059039719,9.716555387,0.754831761,59.2798156537414
46.64664665,5.656427653,1.225191688,7.902148543,1.059415547,9.719079264,0.757579558,59.4666464142842
46.74674675,5.683525579,1.227903067,7.902070479,1.034109287,9.735786724,0.757758553,59.6534771748271
46.84684685,5.719004482,1.228930998,7.888659083,1.017865109,9.740467017,0.757975961,59.84030793537
46.94694695,5.722483385,1.250055547,7.895247686,0.987957433,9.731015081,0.772522505,60.0271386959128
47.04704705,5.732185569,1.230784207,7.893836289,0.97643999,9.749563147,0.713529946,60.2139694564557
47.14714715,5.75257939,1.255372634,7.892746244,0.950009475,9.750111213,0.691306939,60.4008002169985
47.24724725,5.746254903,1.245480571,7.886764035,0.938500057,9.760659276,0.677569209,60.5197678691225
47.34734735,5.759813128,1.248620133,7.881791181,0.911660202,9.781191313,0.677950953,60.627469699252
47.44744745,5.759927105,1.224638714,7.903484993,0.900785409,9.79366857,0.661284661,60.7351715293815
47.54754755,5.754707749,1.246672776,7.901845472,0.903693582,9.792131769,0.664437242,60.8428733595109
47.64764765,5.760155058,1.239649643,7.911260672,0.887404733,9.824519007,0.676182529,60.9505751896404
47.74774775,5.774868496,1.237629339,7.91356643,0.884484146,9.831897235,0.686500861,61.0582770197699
47.84784785,5.769289433,1.251299553,7.900270251,0.894071036,9.845297964,0.705336297,61.1659788498994
47.94794795,5.775338894,1.253264294,7.91692848,0.896788092,9.844573607,0.707327216,61.2736806800288
48.04804805,5.753093391,1.257488875,7.935255044,0.907423919,9.857380692,0.740996957,61.3813825101583
48.14814815,5.749924297,1.27613937,7.934198893,0.909053279,9.846345695,0.76303838,61.165818016795
48.24824825,5.73939184,1.280340168,7.950241506,0.908146955,9.846662053,0.819938264,60.9338184039539
48.34834835,5.735528094,1.288996318,7.953918421,0.902454585,9.857542346,0.812401,60.7018187911128
48.44844845,5.732994158,1.288550529,7.943573421,0.879720856,9.865427504,0.794957375,60.4698191782718
48.54854855,5.720982263,1.283400839,7.931646157,0.88919084,9.857812658,0.834789395,60.2378195654307
48.64864865,5.73560763,1.28952351,7.920416134,0.874024001,9.898197814,0.806739165,60.0058199525896
48.74874875,5.722232996,1.297952152,7.913888996,0.854156528,9.896924609,0.753716242,59.7738203397485
48.84884885,5.728201705,1.281815339,7.917776272,0.850767293,9.919705548,0.723397308,59.5418207269075
48.94894895,5.708801045,1.260396983,7.923341226,0.846061121,9.940486489,0.724191074,59.3158238087166
49.04904905,5.702125222,1.286197589,7.904800741,0.822244603,9.940969036,0.697122556,59.1914000540729
49.14914915,5.700775047,1.287798444,7.889840137,0.80345697,9.951423908,0.655951058,59.0669762994291
49.24924925,5.6887183,1.297705651,7.889753768,0.803366216,9.973853248,0.659998288,58.9425525447854
49.34934935,5.688661554,1.317537388,7.86979369,0.778889677,9.983622429,0.617857077,58.8181287901417
49.44944945,5.683604808,1.312997605,7.870218908,0.779157312,9.997906384,0.638669264,58.6937050354979
49.54954955,5.675548061,1.317153661,7.870136952,0.774552446,10.0000116,0.642258116,58.5692812808542
49.64964965,5.668824649,1.339792082,7.875308583,0.762067602,9.986361069,0.638655577,58.4448575262105
49.74974975,5.685856423,1.335969357,7.896813547,0.767086668,9.97552105,0.643167845,58.3204337715668
49.84984985,5.68817381,1.344938499,7.903985178,0.767216956,9.96700061,0.652497124,58.2334761026422
49.94994995,5.673783822,1.342736545,7.911652972,0.757994272,9.94492662,0.695999695,58.3480603955596
50.05005005,5.69416594,1.364959913,7.918434497,0.74677461,9.940951416,0.700177063,58.462644688477
50.15015015,5.689632475,1.360012318,7.91724404,0.745246275,9.924427761,0.733210752,58.5772289813943
50.25025025,5.679557469,1.367574139,7.94388308,0.733798637,9.923399601,0.759874109,58.6918132743117
50.35035035,5.683384721,1.379691325,7.952772704,0.737669246,9.90805913,0.766296802,58.8063975672291
50.45045045,5.676968973,1.373818509,7.95820976,0.722131346,9.899595739,0.782597462,58.9209818601465
50.55055055,5.667888715,1.384107811,7.962625794,0.706194377,9.878908112,0.809968366,59.0355661530639
50.65065065,5.67043742,1.381711032,7.951851971,0.693335693,9.890907169,0.798712407,59.1501504459812
50.75075075,5.664394866,1.389697591,7.950506741,0.697795761,9.889161892,0.796303295,59.2289381010723
50.85085085,5.656647941,1.380050582,7.943408757,0.675167343,9.88890793,0.796003221,59.2006460026126
50.95095095,5.650160451,1.390631456,7.937644106,0.68629011,9.888653972,0.823987425,59.1723539041529
51.05105105,5.651506703,1.376990141,7.957233848,0.685770528,9.88040001,0.812373642,59.1440618056932
51.15115115,5.643535227,1.383333734,7.930790658,0.677718424,9.860536177,0.784651798,59.1157697072336
51.25125125,5.651563751,1.379252948,7.912709164,0.694138342,9.859527595,0.80663212,59.0874776087739
51.35135135,5.631592275,1.379120728,7.90827465,0.688716743,9.862060055,0.830675725,59.0591855103142
51.45145145,5.637884396,1.376991994,7.899677307,0.697658801,9.854768861,0.840826584,59.0308934118545
51.55155155,5.630667504,1.392777919,7.890941428,0.68568392,9.8487715,0.854987269,59.0026013133949
51.65165165,5.618469303,1.378163305,7.868985708,0.684724174,9.85859196,0.897689872,58.9166389939156
51.75175175,5.643938594,1.396788721,7.882331435,0.677139079,9.82841242,0.912108205,58.7229204726798
51.85185185,5.634688617,1.400953312,7.88234383,0.658344595,9.808832577,0.884666236,58.5292019514439
51.95195195,5.643016219,1.419274876,7.875689559,0.669867747,9.798807485,0.898866152,58.3354834302081
52.05205205,5.632188665,1.391627349,7.884035287,0.669946343,9.758768931,0.891833826,58.1417649089723
52.15215215,5.623078305,1.409984703,7.895714348,0.679276263,9.740976084,0.895048478,57.9480463877365
52.25225225,5.621281618,1.411587067,7.910510953,0.678299732,9.720683238,0.866443324,57.7543278665007
52.35235235,5.624483465,1.416592476,7.913861975,0.659033442,9.677890391,0.862586908,57.5606093452649
52.45245245,5.638973508,1.415713488,7.920126553,0.665160308,9.657597544,0.841052823,57.3668908240291
52.55255255,5.618924306,1.405395424,7.925439512,0.662977003,9.627251738,0.826664701,57.1965296685163
52.65265265,5.617541771,1.417286534,7.927435821,0.666945807,9.636832409,0.777025205,57.0545267348875
52.75275275,5.62046003,1.40788815,7.935267298,0.634069327,9.626538301,0.769989206,56.9125238012587
52.85285285,5.620306959,1.418191026,7.933618629,0.662120531,9.616458619,0.756185382,56.7705208676299
52.95295295,5.619779352,1.413696594,7.940120938,0.659851339,9.62887894,0.767130301,56.6285179340011
53.05305305,5.611592435,1.425779997,7.946899395,0.655619538,9.638799257,0.781610746,56.4865150003723
53.15315315,5.618101791,1.415440253,7.960346093,0.654590856,9.64070156,0.779146117,56.3445120667435
53.25325325,5.619078948,1.417683389,7.953792791,0.633804682,9.648562329,0.768254939,56.2025091331148
