GaitPhase,pMMGMean_1,pMMGStd_1,pMMGMean_1_1,pMMGStd_1_1,pMMGMean_1_2,pMMGStd_1_2,NewColumn
5.705705706,1.677598243,0.568737906,1.567072077,1.644642543,0.807295997,0.453168985,-15.9504047377396
5.805805806,1.675431488,0.568841389,1.583113031,1.66291525,0.797491961,0.476642375,-16.10039694298
5.905905906,1.658490562,0.579134255,1.578973805,1.677775917,0.790226203,0.452793409,-16.3098635510297
6.006006006,1.650891028,0.574695781,1.585744075,1.665206024,0.767427376,0.449649218,-16.5193301590793
6.106106106,1.650179195,0.551150045,1.586495988,1.667079809,0.754920638,0.442208198,-16.7287967671289
6.206206206,1.649122194,0.558664131,1.570395047,1.663133026,0.751747233,0.422978736,-16.9382633751785
6.306306306,1.6554389,0.543591775,1.56431739,1.658177458,0.743573828,0.428633041,-17.1477299832281
6.406406406,1.658963877,0.534432256,1.551479686,1.652944064,0.736964711,0.423771366,-17.3571965912777
6.506506507,1.656180573,0.52273125,1.549767265,1.630388399,0.730895626,0.419401342,-17.5666632014198
6.606606607,1.65340761,0.523915006,1.537427903,1.634518689,0.727341096,0.419532088,-17.7761298094695
6.706706707,1.649595881,0.518126971,1.534852068,1.632709641,0.736458319,0.424627923,-18.0190090144371
6.806806807,1.659353722,0.51701243,1.540903861,1.615683786,0.741585217,0.42903603,-18.2706128435424
6.906906907,1.645010462,0.496212634,1.523871569,1.605621694,0.74504111,0.436240542,-18.5222166726477
7.007007007,1.627868776,0.503218275,1.53350976,1.598981156,0.761144477,0.451839725,-18.773820501753
7.107107107,1.614711874,0.50129332,1.537384162,1.575490535,0.76596307,0.457435947,-19.0254243308583
7.207207207,1.594109882,0.500074696,1.528098652,1.569867658,0.769352021,0.469502228,-19.2770281599636
7.307307307,1.579676492,0.499248086,1.526347875,1.558131721,0.772423204,0.472342922,-19.528631989069
7.407407407,1.572125986,0.491448799,1.524832392,1.540579765,0.771136362,0.477943258,-19.7802358181743
7.507507508,1.575908813,0.481516042,1.520193786,1.527394993,0.784585589,0.478835905,-20.0318396497931
7.607607608,1.587522754,0.463528896,1.506801427,1.506617431,0.788782463,0.486528646,-20.7673678257363
7.707707708,1.584710766,0.464940963,1.495808801,1.48059951,0.795266171,0.475418621,-21.4927407825963
7.807807808,1.592957741,0.456861473,1.480399766,1.469640207,0.805649469,0.510722217,-21.116796022022
7.907907908,1.590054413,0.439168799,1.471633954,1.445663958,0.824370804,0.527893611,-20.7408512614478
8.008008008,1.602531132,0.435614232,1.450494979,1.424923874,0.840093707,0.541606108,-20.3649065008735
8.108108108,1.603660031,0.442158157,1.456357683,1.402892113,0.851328121,0.574861952,-19.9889617402992
8.208208208,1.606373694,0.43356576,1.414067235,1.389835277,0.868788829,0.597788717,-19.613016979725
8.308308308,1.596481906,0.424317151,1.405788164,1.359727522,0.901091452,0.65015468,-19.2370722191507
8.408408408,1.587332149,0.426482767,1.397266211,1.347808711,0.917784049,0.67660823,-18.8611274585764
8.508508509,1.58488567,0.425073317,1.385325157,1.335720887,0.907750251,0.690107123,-18.6103153319556
8.608608609,1.581105858,0.416296729,1.373683749,1.333026162,0.922835663,0.704408541,-18.3606528573996
8.708708709,1.580021685,0.426221677,1.369977641,1.310351609,0.932234761,0.731546878,-18.1109903828436
8.808808809,1.56860055,0.410216168,1.3669382,1.276440733,0.934675842,0.721138331,-18.0434606769541
8.908908909,1.572456233,0.403812352,1.356898758,1.270888976,0.937017335,0.741067983,-18.4985089783821
9.009009009,1.572772097,0.40057689,1.353531884,1.256770065,0.938482686,0.742892411,-18.95355727981
9.109109109,1.560595823,0.401925216,1.350179421,1.242830443,0.945893984,0.756941131,-19.4086055812379
9.209209209,1.554348478,0.403097043,1.347987993,1.226631067,0.961281698,0.773103072,-19.8636538826659
9.309309309,1.543691849,0.394167037,1.343644258,1.224867994,0.956321565,0.810202118,-20.3541014787427
9.409409409,1.548751321,0.379544327,1.334563008,1.211264644,0.956134512,0.816724697,-20.8803822265815
