GaitPhase,pMMGMean_3,pMMGStd_3,pMMGMean_3_1,pMMGStd_3_1,pMMGMean_3_2,pMMGStd_3_2,NewColumn
9.60960961,1.195079321,0.30670232,1.010782587,0.490744604,1.784968574,1.184298315,-21.9329437275164
9.70970971,1.212245525,0.289767741,1.005398609,0.498810733,1.821503457,1.202343774,-22.2154722430288
9.80980981,1.24066565,0.263821566,1.019347964,0.533113376,1.828422535,1.159677784,-22.2634960286205
9.90990991,1.249741097,0.245316591,1.019483952,0.540936774,1.821862134,1.146760191,-22.3115198142123
10.01001001,1.257142833,0.252337651,1.040183763,0.540092584,1.84078922,1.122313914,-22.359543599804
10.11011011,1.289192798,0.256078467,1.041352043,0.531074868,1.842325916,1.11649536,-22.4077798927114
10.21021021,1.315304153,0.278443703,1.069853656,0.522780104,1.86277044,1.118157114,-22.4877479403623
10.31031031,1.307565005,0.301203951,1.085094234,0.536074775,1.871201795,1.123750576,-22.5677159880133
10.41041041,1.32715919,0.334179983,1.108291378,0.545133746,1.877331388,1.124489613,-22.6476840356642
10.51051051,1.337420041,0.365838851,1.149155189,0.549762327,1.89892091,1.113654879,-22.7276520833151
10.61061061,1.325680893,0.394486003,1.178352333,0.548472821,1.934131763,1.114352726,-22.807620130966
10.71071071,1.350184383,0.429599259,1.197458768,0.535434024,1.936882616,1.144163235,-22.887588178617
10.81081081,1.367174356,0.471596603,1.225049128,0.556868611,1.971590426,1.181575696,-22.9675562262679
10.91091091,1.377790785,0.482847647,1.231944458,0.558617515,1.978201139,1.181035491,-23.0475242739188
11.01101101,1.41358807,0.498914251,1.258462666,0.559714703,1.995166207,1.251434108,-23.1230986084939
11.11111111,1.43141138,0.503296894,1.27895052,0.568265155,2.045488013,1.319890225,-23.1617244581583
11.21121121,1.426943066,0.51112509,1.294105041,0.5820326,2.047592114,1.398343921,-23.2003503078227
11.31131131,1.443779389,0.522746,1.287592895,0.580909141,2.037927658,1.461009339,-23.2389761574871
11.41141141,1.440435709,0.515794454,1.295713227,0.583472212,2.006404342,1.493909554,-23.2776020071515
11.51151151,1.437721147,0.522521634,1.29505577,0.594595113,1.997311033,1.50017671,-23.3162278568159
11.61161161,1.43623883,0.522228354,1.302482678,0.600763318,2.018962152,1.526912848,-23.3548537064803
11.71171171,1.419089846,0.524774754,1.308762799,0.586419778,2.008926585,1.537716346,-23.3934795561446
11.81181181,1.416124713,0.528406968,1.317858402,0.611059603,1.991404531,1.531460319,-23.432105405809
11.91191191,1.419752774,0.517428724,1.328567284,0.618436516,2.000384903,1.506382516,-23.4182546087141
12.01201201,1.421646905,0.521954671,1.333944502,0.62213509,1.987390375,1.480359092,-23.2004718466496
12.11211211,1.431134219,0.510166898,1.354631697,0.629811925,1.988185084,1.479658176,-22.982689084585
12.21221221,1.437949363,0.500810763,1.369748341,0.649503855,2.007180995,1.471711846,-22.7649063225205
12.31231231,1.449449853,0.497911343,1.394543285,0.654200356,2.037600913,1.455452732,-22.5471235604559
12.41241241,1.465461335,0.512177755,1.42034113,0.660165818,2.06596953,1.468927647,-22.3293407983914
12.51251251,1.493431775,0.497289283,1.438375545,0.666809585,2.112823632,1.504157047,-22.1115580363269
12.61261261,1.523955898,0.505223392,1.448520404,0.666631961,2.171524581,1.588643041,-21.8937752742623
12.71271271,1.559411435,0.504665831,1.454843774,0.67493161,2.249949254,1.681984048,-21.6759925121978
12.81281281,1.594841102,0.491763068,1.47975273,0.661735855,2.265826582,1.666605199,-21.5451314492844
12.91291291,1.610153005,0.51344092,1.511619081,0.676440751,2.345815912,1.775964396,-21.6216538693209
13.01301301,1.637861972,0.485914383,1.537185647,0.667094438,2.412138575,1.863481028,-21.6981762893573
13.11311311,1.643570939,0.509732766,1.562745988,0.682990103,2.478794572,1.951604177,-21.7746987093938
13.21321321,1.646415488,0.521880263,1.609868559,0.723692909,2.498908153,1.985355492,-21.8512211294303
13.31331331,1.668846068,0.529891614,1.643534006,0.721542357,2.517667204,1.989940012,-21.9277435494667
13.41341341,1.664282279,0.565731157,1.680574829,0.733690625,2.548842672,2.003593476,-22.0042659695032
13.51351351,1.682440342,0.564483034,1.71082386,0.736787015,2.560200322,2.009561749,-22.0807883895396
13.61361361,1.690689251,0.585817978,1.728670154,0.727670998,2.557555856,2.005889695,-22.1573108095761
13.71371371,1.705604827,0.586009305,1.759824291,0.743428338,2.559270113,2.003686354,-22.17535907328
13.81381381,1.717620338,0.592329455,1.789856376,0.762065937,2.537762816,2.026016634,-22.1037953574354
13.91391391,1.726143453,0.580911588,1.808555128,0.755891809,2.548100362,2.026993853,-22.0322316415908
14.01401401,1.73631288,0.566303684,1.824425385,0.75202797,2.571979451,2.06422702,-21.9606679257462
14.11411411,1.74747456,0.556675077,1.830285966,0.759857259,2.600433504,2.120699975,-21.8891042099016
14.21421421,1.769165484,0.532444942,1.826984718,0.737545395,2.602809102,2.115529407,-21.817540494057
14.31431431,1.824125465,0.501914914,1.841319723,0.771085704,2.634957501,2.161333557,-21.7459767782124
14.41441441,1.831409348,0.50668994,1.850980165,0.772960725,2.671995372,2.223565863,-21.6744130623678
14.51451451,1.85452845,0.500821753,1.867646876,0.798669869,2.712328621,2.300237127,-21.6028493465232
14.61461461,1.884907145,0.523632428,1.885648239,0.826729542,2.750497456,2.315392358,-21.6205540166485
14.71471471,1.896221276,0.52836955,1.897316269,0.859693014,2.763523147,2.31269803,-21.7311916273924
14.81481481,1.920550684,0.540752176,1.927712694,0.893878924,2.791914538,2.331968261,-21.8418292381363
14.91491491,1.94188017,0.568068246,1.967652329,0.940710335,2.818466422,2.33548101,-21.9524668488802
15.01501502,1.978576087,0.58765662,2.01670551,0.990292176,2.838294762,2.345564853,-22.0631044706768
15.11511512,1.99281361,0.586738488,2.03671899,1.03831993,2.837133265,2.33287437,-22.1737420814207
15.21521522,2.049476396,0.608613509,2.093766015,1.083946424,2.842458239,2.314392375,-22.2843796921646
15.31531532,2.053431282,0.591126446,2.130880038,1.124692176,2.857269686,2.310718779,-22.3950173029085
15.41541542,2.075037903,0.594542237,2.145994062,1.127637774,2.883541531,2.33256549,-22.5056549136524
15.51551552,2.084923804,0.582367794,2.183441418,1.118424598,2.936480043,2.342870488,-22.4467343861594
15.61561562,2.114809704,0.563729157,2.186555441,1.114390455,2.976409545,2.318374624,-22.2702224015818
15.71571572,2.137984663,0.581546016,2.207809509,1.090865178,3.010408785,2.366945314,-22.0937104170043
15.81581582,2.141001255,0.554702901,2.239543313,1.053923881,3.061423471,2.436454067,-21.9171984324268
15.91591592,2.146017847,0.566657144,2.266485991,1.046916189,3.148333687,2.506336259,-21.7406864478492
16.01601602,2.16489736,0.579183475,2.317859381,1.047579089,3.208624277,2.534634905,-21.5641744632717
16.11611612,2.167733057,0.586733294,2.367525321,1.077919762,3.226641595,2.520827823,-21.3876624786942
16.21621622,2.177645496,0.601084565,2.41619126,1.110581112,3.293790107,2.611849529,-21.2111504941166
16.31631632,2.175775073,0.611418422,2.4818572,1.173848285,3.344885107,2.658929124,-21.0346385095391
16.41641642,2.217196578,0.622849237,2.541501135,1.228396877,3.38036349,2.743945263,-20.8947510221996
16.51651652,2.247283506,0.634835724,2.584771007,1.282442399,3.403471503,2.778435863,-20.7719082163247
16.61661662,2.256261863,0.6251177,2.643643815,1.348283647,3.444040977,2.841076906,-20.6490654104499
16.71671672,2.286302387,0.615218677,2.697716909,1.379560208,3.461174786,2.875976646,-20.526222604575
16.81681682,2.297503072,0.62141955,2.748517793,1.428389527,3.472844423,2.974719212,-20.4033797987002
16.91691692,2.314087919,0.601995257,2.788020713,1.468979922,3.489633179,3.024843607,-20.2805369928254
17.01701702,2.327426194,0.586111273,2.817577687,1.503582122,3.479131897,3.038039284,-20.1576941869505
17.11711712,2.335901755,0.569449347,2.855932258,1.538896455,3.474932098,3.064225327,-20.0348513810757
17.21721722,2.357091001,0.561716252,2.896684922,1.570445886,3.467141709,3.079211942,-19.9120085752008
17.31731732,2.383874111,0.567593866,2.931462821,1.597854882,3.455792762,3.049539583,-19.9198032426965
17.41741742,2.418990234,0.550234866,2.972015072,1.607355048,3.450836207,3.04836993,-19.9653186581374
17.51751752,2.42743969,0.573925528,3.003164008,1.627125855,3.450922267,3.026298347,-20.0108340735783
17.61761762,2.475930553,0.582594189,3.043246315,1.640389912,3.46627851,3.007365791,-20.0563494890192
17.71771772,2.509773762,0.608565555,3.087062571,1.652437167,3.482847919,3.055542979,-20.1018649044601
17.81781782,2.557064347,0.621906567,3.139746011,1.655833623,3.532915825,3.091172627,-20.147380319901
17.91791792,2.590191824,0.642727044,3.180326348,1.671279935,3.581456144,3.138224144,-20.1928957353419
18.01801802,2.638878684,0.603610517,3.223045825,1.716341613,3.598362718,3.156701403,-20.2384111507828
18.11811812,2.68244876,0.584536148,3.277135004,1.771029662,3.696425449,3.23929301,-20.2839265662237
18.21821822,2.718505723,0.547049191,3.360463631,1.845217124,3.796154846,3.333844908,-20.2225362673809
18.31831832,2.754633338,0.509419296,3.435994254,1.932926223,3.867131478,3.452129257,-20.1458094291991
18.41841842,2.793893086,0.50242265,3.503712561,2.011678583,3.903629921,3.488853264,-20.0690825910172
18.51851852,2.834197607,0.473665492,3.586903803,2.109550346,3.940761504,3.561942027,-19.9923557528353
18.61861862,2.868069326,0.460239804,3.706620904,2.189022483,4.017763163,3.641878711,-19.9156289146535
18.71871872,2.906274379,0.459995635,3.809793794,2.275745229,4.076104589,3.720841789,-19.8389020764716
18.81881882,2.93277689,0.4875012,3.920368086,2.337014846,4.134626604,3.749994809,-19.7621752382897
18.91891892,2.95218203,0.47774662,4.018771206,2.412096321,4.13768916,3.749421005,-19.6854484001079
19.01901902,2.972057306,0.471938302,4.103986357,2.461846276,4.184544508,3.765350761,-19.608721561926
19.11911912,2.991932582,0.445951055,4.174367345,2.493979355,4.225389758,3.809457814,-19.5253210574872
19.21921922,3.011429446,0.446954659,4.257156602,2.548375102,4.243183986,3.839171275,-19.4417103312843
19.31931932,3.029026047,0.410822936,4.320101015,2.589324804,4.277954898,3.856350142,-19.3580996050814
19.41941942,3.052578697,0.363052629,4.36946785,2.628377401,4.288029872,3.853177731,-19.2744888788785
19.51951952,3.070804576,0.322553565,4.422501352,2.637621255,4.335131615,3.878021646,-19.1908781526755
19.61961962,3.098152912,0.262818042,4.438534853,2.655991212,4.363043873,3.915027352,-19.1072674264726
19.71971972,3.123615695,0.249317701,4.470235021,2.681030952,4.400873047,3.923278438,-19.0236567002697
19.81981982,3.160020317,0.23306661,4.533407701,2.751515124,4.436646166,3.914809915,-18.9400459740668
19.91991992,3.17941142,0.25993638,4.58689985,2.878869314,4.453537149,3.921459361,-18.8379944092969
20.02002002,3.203454667,0.264319732,4.698390997,3.032631606,4.48640917,3.988165916,-18.4670400804473
20.12012012,3.224451866,0.300447936,4.815744006,3.24964993,4.518994238,4.022226951,-18.0960857515977
20.22022022,3.24131456,0.322748303,4.910709628,3.452970552,4.551979472,4.088852449,-17.725131422748
20.32032032,3.277581658,0.350673032,5.01653511,3.630121141,4.553495849,4.098946536,-17.3541770938984
20.42042042,3.30454575,0.361301486,5.116360591,3.784905044,4.585106203,4.133780549,-16.9832227650488
20.52052052,3.338912098,0.365935439,5.20398656,3.886674865,4.630717197,4.139038011,-16.6122684361991
20.62062062,3.356638901,0.34942766,5.298069742,3.952829278,4.669994857,4.18333071,-16.2413141073495
20.72072072,3.377669028,0.350800602,5.397819591,4.01939789,4.731613161,4.215131497,-15.7752115564382
20.82082082,3.395683214,0.334389182,5.504569441,4.057692168,4.734642431,4.212047289,-15.1441416124475
20.92092092,3.4406974,0.336584217,5.599058694,4.110541602,4.808613642,4.297125302,-14.5130716684567
21.02102102,3.490626501,0.326235147,5.670735805,4.161141864,4.896938207,4.362962573,-13.882001724466
21.12112112,3.512540333,0.284720025,5.738485652,4.180173475,4.981099365,4.468847541,-13.2509317804753
21.22122122,3.569533877,0.258774411,5.81535135,4.252204451,5.061521074,4.56490342,-12.6198618364845
21.32132132,3.636382557,0.209735545,5.914137419,4.351386818,5.132357982,4.668721173,-11.7922159874028
21.42142142,3.692998902,0.18764863,6.02689073,4.453497272,5.127052082,4.667012726,-10.9224358523809
21.52152152,3.747719351,0.159656366,6.126977374,4.585516576,5.169804037,4.738020372,-10.0526557173591
21.62162162,3.8244398,0.123533091,6.233397352,4.709844513,5.21799631,4.793908005,-9.18287558233722
21.72172172,3.893180689,0.109648714,6.332133646,4.824390351,5.224795191,4.787164942,-8.42202312173601
21.82182182,3.93927416,0.100199339,6.428142273,4.933328544,5.216470948,4.799970774,-8.03911573969447
21.92192192,3.977874617,0.084697935,6.541618622,5.018414858,5.215915477,4.773528208,-7.65620835765293
22.02202202,4.03151339,0.114875481,6.671383433,5.091897723,5.210498486,4.738459903,-7.27330097561137
22.12212212,4.075254908,0.129082904,6.75880376,5.140647298,5.207139281,4.735373797,-6.89039359356983
22.22222222,4.134169932,0.12581777,6.869990187,5.203242403,5.203237719,4.719902278,-6.50748621152829
22.32232232,4.164819619,0.151834146,6.965809246,5.280900619,5.217366205,4.701829998,-6.12457882948674
22.42242242,4.203366743,0.13743232,7.058384061,5.363832058,5.228734674,4.720010358,-5.74167144744519
22.52252252,4.257492747,0.159943339,7.136610332,5.476479867,5.248103145,4.730622262,-5.23261015633668
22.62262262,4.308765569,0.1449171,7.221271194,5.576131847,5.332138282,4.769186538,-4.63680851398534
22.72272272,4.391487216,0.136502573,7.296058515,5.666600249,5.365530778,4.814172564,-4.04100687163401
22.82282282,4.445572166,0.138360857,7.370175512,5.755566292,5.396203213,4.818359066,-3.44520522928268
22.92292292,4.523657117,0.103366428,7.474331054,5.848404262,5.478018476,4.859265081,-2.84940358693133
23.02302302,4.594349771,0.110516802,7.571308752,5.973920677,5.549237086,4.922656971,-2.25360194458001
23.12312312,4.665880858,0.076464123,7.669020517,6.064461483,5.651978671,4.945849598,-1.37091113845513
23.22322322,4.715035234,0.085507731,7.800204337,6.164106967,5.698359659,4.955084463,0.0182781554976512
23.32332332,4.778160079,0.098207629,7.933586349,6.26711923,5.746402312,5.002139402,1.40746744945038
23.42342342,4.852539846,0.129332974,8.059860253,6.378033214,5.811184704,5.056848568,2.79665674340311
23.52352352,4.912408529,0.137601719,8.130594926,6.440840646,5.897142269,5.113557618,4.10991908437903
23.62362362,4.975987052,0.160552191,8.219104563,6.485337414,5.959099837,5.16636096,5.40223036027593
23.72372372,5.026962158,0.126850303,8.266525112,6.499056783,5.975599109,5.151967214,6.69454163617284
23.82382382,5.062495565,0.143166862,8.346612326,6.514745817,6.01500993,5.223158587,7.60636256306752
23.92392392,5.110311146,0.157394677,8.416529168,6.515050201,6.095042998,5.282280121,8.29835403324756
24.02402402,5.163927527,0.155075752,8.48347014,6.519066677,6.15460085,5.359218577,8.9903455034276
24.12412412,5.244719418,0.167604256,8.555999369,6.487849882,6.208615825,5.401171003,9.68233697360766
24.22422422,5.336521827,0.194385545,8.633761494,6.448457015,6.234659492,5.396263181,10.3743284437877
24.32432432,5.442358619,0.222545997,8.690557043,6.427577942,6.294574701,5.426272524,11.0663199139677
24.42442442,5.564718045,0.228674259,8.736923274,6.39903435,6.31648991,5.432003253,11.4938838481559
24.52452452,5.658163086,0.234766488,8.800498918,6.371631715,6.366307351,5.433921618,11.8761547350432
24.62462462,5.729608126,0.23834625,8.867580463,6.381389638,6.371403782,5.440285519,12.2584256219305
24.72472472,5.796719832,0.247539363,8.957685701,6.389599417,6.390288702,5.435944803,12.6406965088178
24.82482482,5.846767475,0.23532878,9.050326139,6.436759869,6.447876045,5.466899533,12.7803696368906
24.92492492,5.901391587,0.230421507,9.182684963,6.498111205,6.517796719,5.488573366,12.5493063237091
25.02502503,5.971586987,0.229898546,9.3205488,6.590469926,6.588050729,5.493377853,12.3182429874444
25.12512513,6.053026028,0.249336829,9.415866296,6.684660537,6.636983417,5.460150191,12.087179674263
25.22522523,6.114332247,0.267284851,9.534937093,6.829843083,6.687747938,5.46840214,11.857612415395
25.32532533,6.165305131,0.289645966,9.648949986,6.921476066,6.766479422,5.472576824,11.6307864735549
25.42542543,6.241376114,0.327167318,9.781899816,6.969774688,6.819932965,5.525573591,11.4039605317147
25.52552553,6.332012942,0.338061302,9.870516315,6.980086192,6.883863032,5.533901371,11.1771345898746
25.62562563,6.44396983,0.384559059,9.95179948,6.989077688,6.936184886,5.484850616,10.9503086480345
25.72572573,6.527524584,0.39852455,9.992749309,6.989542891,7.019686923,5.507484019,10.7234827061943
25.82582583,6.61876151,0.407792667,10.02218509,7.006044424,7.069063832,5.538399165,10.4966567643542
25.92592593,6.713998437,0.407751957,10.06888316,6.975682573,7.120357661,5.557457699,10.2698308225141
26.02602603,6.803568697,0.43279231,10.12182584,6.963157175,7.154529364,5.550597636,10.0430048806739
26.12612613,6.921725563,0.481073798,10.16893502,6.884626224,7.173028397,5.547605522,10.0174772019871
26.22622623,7.067445496,0.569722609,10.24643626,6.758096882,7.206741417,5.557908855,10.2310433313204
26.32632633,7.183279347,0.609205161,10.31727083,6.689947771,7.290610293,5.614936323,10.4446094606537
26.42642643,7.275205473,0.660635481,10.41977207,6.599261266,7.395856532,5.622654184,10.658175589987
26.52652653,7.378205674,0.669296833,10.52393998,6.587933543,7.460310517,5.618912736,10.8717417193203
26.62662663,7.482331334,0.737133407,10.60765751,6.626697272,7.601276346,5.635644161,11.0853078486536
26.72672673,7.590914785,0.756325603,10.6845201,6.657723067,7.757741009,5.715744308,11.2988739779869
26.82682683,7.673858982,0.752662701,10.77366565,6.734454761,7.948674471,5.748713124,11.5124401073202
26.92692693,7.776689011,0.769508801,10.86963869,6.816764433,8.10194127,5.780992099,11.7260062366535
27.02702703,7.879616125,0.759757215,10.94429908,6.859186503,8.154227851,5.733282648,12.2892622096242
