GaitPhase,pMMGMean_1,pMMGStd_1,pMMGMean_2,pMMGStd_2,pMMGMean_2_1,pMMGStd_2_1,NewColumn
25.72572573,1.30563906,0.668500246,-1.438827637,0.290450226,-1.27993041,0.542320959,10.7234827061943
25.82582583,1.34033831,0.61738389,-1.454770279,0.274348979,-1.272408844,0.531065043,10.4966567643542
25.92592593,1.398538399,0.589840715,-1.472481525,0.277927573,-1.278664722,0.514288186,10.2698308225141
26.02602603,1.460324072,0.557226758,-1.488186823,0.28621078,-1.275587267,0.498937357,10.0430048806739
26.12612613,1.524938574,0.547482289,-1.497231664,0.323890993,-1.264886635,0.470488402,10.0174772019871
26.22622623,1.611260283,0.591892007,-1.481204433,0.337386456,-1.255464118,0.435421059,10.2310433313204
26.32632633,1.70546938,0.629389917,-1.460465824,0.347349771,-1.242374935,0.401522861,10.4446094606537
26.42642643,1.771660459,0.696611791,-1.467768174,0.386080749,-1.24099004,0.404369232,10.658175589987
26.52652653,1.842590804,0.763695302,-1.463087667,0.416506443,-1.214953389,0.427825009,10.8717417193203
26.62662663,1.881616754,0.821138663,-1.480073827,0.465832084,-1.211946434,0.431828868,11.0853078486536
26.72672673,1.919142703,0.880703343,-1.469370226,0.477096984,-1.195557764,0.469959614,11.2988739779869
26.82682683,1.938668653,0.882285268,-1.465437616,0.502644432,-1.202215508,0.5278943,11.5124401073202
26.92692693,1.928694602,0.870432164,-1.456016519,0.522263942,-1.202004789,0.568534396,11.7260062366535
27.02702703,1.946085417,0.812426009,-1.446788615,0.523186022,-1.199606883,0.610571581,12.2892622096242
27.12712713,1.943232803,0.776611519,-1.446623446,0.489197709,-1.196252951,0.653746756,12.8698167372293
27.22722723,1.959912459,0.722035173,-1.456390767,0.44298082,-1.193987662,0.706131859,13.4503712648344
27.32732733,1.941175091,0.639999007,-1.44669062,0.414105861,-1.199722373,0.757291827,14.0309257924395
27.42742743,1.951437723,0.600389247,-1.437419443,0.400326061,-1.180487071,0.766976315,14.6114803200446
27.52752753,1.952700354,0.57350741,-1.453943229,0.330527536,-1.186344762,0.749728227,15.1920348476497
27.62762763,2.002462986,0.561474814,-1.431279638,0.285815115,-1.191784652,0.731950373,15.7725893752548
27.72772773,2.044725617,0.560048821,-1.426616048,0.262561977,-1.182006208,0.735537007,16.1824553294444
27.82782783,2.077342972,0.604790221,-1.42617346,0.278013313,-1.182721975,0.742310051,16.5022152066125
27.92792793,2.143478093,0.648405965,-1.397595317,0.30725253,-1.161880759,0.740412599,16.8219750837806
28.02802803,2.184955876,0.733518501,-1.353224382,0.353491517,-1.131064568,0.761519242,17.1417349609487
28.12812813,2.265433659,0.845501093,-1.302916509,0.358096027,-1.11295713,0.793622488,17.4614948381169
28.22822823,2.318911443,0.913643066,-1.253726463,0.380186967,-1.092463823,0.828645177,17.781254715285
28.32832833,2.396889226,1.029161193,-1.229217875,0.380435537,-1.085656904,0.849514812,18.1010145924531
28.42842843,2.425511984,1.096864561,-1.20328528,0.371122809,-1.058967888,0.86018471,18.4207744696212
28.52852853,2.437976485,1.143417155,-1.185963663,0.407959346,-1.033881426,0.868208531,18.6569444437075
28.62862863,2.453154568,1.165523061,-1.169772006,0.446504798,-1.00223284,0.870953995,18.8893984990826
28.72872873,2.476543575,1.161847125,-1.146047815,0.478269509,-0.964094481,0.878001155,19.1218525544578
28.82882883,2.496647297,1.113073488,-1.134818119,0.509748062,-0.903117479,0.90091226,19.3543066098329
28.92892893,2.50669246,1.023370472,-1.13061438,0.517598279,-0.855556559,0.933992927,19.586760665208
29.02902903,2.536332218,0.961110844,-1.14412864,0.530306939,-0.819472289,0.975469546,19.8192147205832
29.12912913,2.580660167,0.878078977,-1.166958476,0.522224804,-0.784917314,0.969860808,20.0516687759583
29.22922923,2.613241929,0.817315582,-1.180657699,0.516347851,-0.768513113,1.014247266,20.2841228313334
29.32932933,2.675209024,0.787407167,-1.188432653,0.520185807,-0.769856457,1.005473606,20.519467321575
29.42942943,2.765992054,0.80581859,-1.193577643,0.513133176,-0.775780413,1.015284126,20.8125396465144
29.52952953,2.845775082,0.869484848,-1.198785363,0.511118807,-0.772463796,1.020064767,21.1056119714537
29.62962963,2.956058112,0.943757707,-1.189459565,0.521653741,-0.775267965,1.049537514,21.3986842963931
29.72972973,3.078831792,1.028650389,-1.170895558,0.54320338,-0.763447202,1.110173519,21.6917566213324
29.82982983,3.180088515,1.12275944,-1.147738958,0.575123719,-0.718011686,1.17346411,21.9848289462717
29.92992993,3.23632722,1.204115087,-1.098387994,0.584078173,-0.708792365,1.248771441,22.2779012712111
30.03003003,3.282233455,1.241159931,-1.079816891,0.581746527,-0.680288719,1.313087928,22.5709735961504
30.13013013,3.327364835,1.272866323,-1.054253796,0.580066652,-0.640799839,1.369579886,22.8640459210898
30.23023023,3.378957676,1.325024309,-1.043571582,0.568109649,-0.578977625,1.40875441,23.1290310684719
30.33033033,3.43361408,1.368786907,-1.04304252,0.565769424,-0.537990246,1.445631558,23.2157394434052
30.43043043,3.47482966,1.376403371,-1.022770686,0.540377409,-0.488893758,1.459477893,23.3024478183385
30.53053053,3.481573662,1.34933141,-0.993841872,0.538078654,-0.43867387,1.473841529,23.3891561932717
30.63063063,3.453817663,1.342765546,-0.983078871,0.549335712,-0.406112815,1.504621544,23.475864568205
30.73073073,3.439156584,1.340576558,-0.960622541,0.567606163,-0.365627011,1.555652342,23.5625729431383
30.83083083,3.423582794,1.378108996,-0.940348261,0.600216312,-0.307308374,1.639571869,23.6492813180716
30.93093093,3.440009005,1.400085085,-0.914967873,0.631585951,-0.298249997,1.661450921,23.7359896930049
31.03103103,3.460443647,1.420635037,-0.887852751,0.649062425,-0.303851281,1.660194439,23.8226980679382
31.13113113,3.49239099,1.525312733,-0.874722383,0.680783095,-0.27811923,1.684302049,23.8333781261131
31.23123123,3.532838334,1.574128993,-0.887795752,0.690323984,-0.249113121,1.723163582,23.5905706486028
31.33133133,3.595785677,1.605267584,-0.885904284,0.695403622,-0.254007768,1.75577145,23.3477631710925
31.43143143,3.666573361,1.619209819,-0.895998328,0.710039195,-0.247527333,1.791546898,23.1049556935822
31.53153153,3.739364915,1.616186965,-0.904227194,0.718805799,-0.2590469,1.850796193,22.8621482160719
31.63163163,3.831323494,1.589324771,-0.903425192,0.749853144,-0.257233132,1.879389222,22.6193407385616
31.73173173,3.935360579,1.55874453,-0.879956523,0.781762504,-0.255419365,1.92481918,22.3765332610513
31.83183183,4.043156924,1.514777392,-0.852154521,0.799680387,-0.249272264,1.910480069,22.1337257835409
31.93193193,4.145052368,1.472084319,-0.837131506,0.817793819,-0.227059811,1.910314025,21.8909183060306
32.03203203,4.209407271,1.449954677,-0.829582529,0.848692636,-0.209102538,1.879350469,21.7354167182381
32.13213213,4.254856768,1.382436423,-0.819317181,0.894997935,-0.198857971,1.870270342,21.7530436838737
32.23223223,4.256885577,1.338466781,-0.772011793,0.915538103,-0.203622746,1.856309188,21.7706706495092
32.33233233,4.20785939,1.317942096,-0.747585186,0.896421526,-0.226893028,1.822388243,21.7882976151447
32.43243243,4.161809669,1.327149177,-0.726405767,0.878112664,-0.248829976,1.823708399,21.8059245807802
32.53253253,4.084259948,1.291808531,-0.700712836,0.870964729,-0.280395162,1.797348047,21.8235515464157
32.63263263,3.986710227,1.284752157,-0.70404621,0.88353056,-0.314861609,1.83090156,21.8411785120512
32.73273273,3.899160506,1.263553646,-0.678073451,0.864054173,-0.325125815,1.803218384,21.8588054776867
32.83283283,3.760610785,1.197100302,-0.642157534,0.84479887,-0.335711902,1.793633941,21.8764324433222
32.93293293,3.722759565,1.246068145,-0.620241617,0.835047769,-0.325990682,1.783875252,22.0096174262521
33.03303303,3.695923352,1.197074415,-0.604992367,0.835609028,-0.314673866,1.772231007,22.2947844293742
33.13313313,3.692428981,1.182505246,-0.573869764,0.86197393,-0.294318679,1.766947719,22.5799514324964
33.23323323,3.700750927,1.133735185,-0.555846531,0.897251282,-0.298644366,1.756751558,22.8651184356185
33.33333333,3.734914714,1.026758698,-0.529748222,0.944655333,-0.308533554,1.748346454,23.1502854387406
33.43343343,3.796578502,0.964329938,-0.512299825,0.974695617,-0.320034749,1.742244029,23.4354524418627
33.53353353,3.865242289,0.856646344,-0.467587764,1.04981451,-0.336399357,1.722364746,23.7206194449848
33.63363363,3.937965157,0.752024843,-0.445952446,1.057345131,-0.347763964,1.73316191,24.0057864481069
33.73373373,4.012223175,0.648310754,-0.407661138,1.101431692,-0.362128572,1.730243209,24.290953451229
33.83383383,4.108481193,0.575709364,-0.38048895,1.136587085,-0.3667919,1.715010186,24.5686047676938
33.93393393,4.153239211,0.513714575,-0.346891846,1.157191873,-0.36977173,1.705399205,24.8393348573705
34.03403403,4.207497228,0.493439087,-0.339987664,1.159497333,-0.358418227,1.696670216,25.1100649470471
34.13413413,4.220755246,0.470335172,-0.336092147,1.15966977,-0.328589963,1.686398839,25.3807950367238
34.23423423,4.199374696,0.452376968,-0.333063776,1.162044784,-0.298532583,1.659687446,25.6515251264005
34.33433433,4.156736648,0.401946877,-0.336368738,1.165041514,-0.274808537,1.639394574,25.9222552160772
34.43443443,4.121838808,0.396404218,-0.337339366,1.172316613,-0.233388995,1.601509958,26.1929853057539
34.53453453,4.07296349,0.385618777,-0.317645329,1.204085812,-0.239102783,1.592593915,26.4637153954306
34.63463463,4.038709293,0.370933984,-0.281950291,1.258959735,-0.217463217,1.580389264,26.7344454851072
34.73473473,3.982884525,0.394097454,-0.247830267,1.31020425,-0.212010171,1.580705651,26.8093613937417
34.83483483,3.934247445,0.385547291,-0.190211122,1.354753816,-0.188600813,1.554603316,26.7589172017872
34.93493493,3.914284216,0.385753961,-0.141972137,1.414330366,-0.174399157,1.526243899,26.7084730098328
35.03503504,3.909452006,0.392963254,-0.086243661,1.441757477,-0.156074378,1.475466997,26.658028812839
35.13513514,3.917368959,0.35565867,-0.036926597,1.441935228,-0.145159765,1.438532207,26.6075846208845
35.23523524,3.925285911,0.345224145,0.012057133,1.419792235,-0.096898211,1.395576026,26.468663752154
35.33533534,3.952702864,0.278928184,0.050037353,1.399891955,-0.074114135,1.342571516,26.2542540021672
35.43543544,3.970119816,0.25505863,0.05108659,1.375107874,-0.033738467,1.32449936,26.0398442521805
35.53553554,3.988033462,0.202202374,0.035817751,1.385832426,0.003087442,1.293392238,25.8254345021937
35.63563564,3.967905017,0.121121373,0.054883695,1.347005773,0.046640437,1.248715847,25.611024752207
35.73573574,3.967276572,0.094487594,0.052331437,1.339549789,0.080420964,1.230580057,25.377729937514
35.83583584,3.925310796,0.065962543,0.090779179,1.324736477,0.115642026,1.222255523,25.0380764198725
35.93593594,3.8878528,0.043812457,0.122732426,1.285243591,0.104565123,1.216549033,24.6984229022311
36.03603604,3.83424165,0.05397269,0.184260248,1.314822382,0.189367286,1.227158767,24.3587693845896
36.13613614,3.809204074,0.047973516,0.23758849,1.346810011,0.225035881,1.246081367,24.9612518534165
36.23623624,3.784130132,0.04352634,0.335323905,1.372057825,0.263914477,1.237930356,25.823002937203
36.33633634,3.728884226,0.051571794,0.446689184,1.41859793,0.334060616,1.276332028,26.8734001792321
36.43643644,3.67935654,0.039419758,0.568264062,1.464835602,0.410535906,1.313193162,28.2844919815411
36.53653654,3.619755435,0.041306028,0.710661762,1.506776905,0.494305491,1.359735781,29.6955837838502
36.63663664,3.560645302,0.070756696,0.813668071,1.555775177,0.571741742,1.433401648,31.2926164428091
36.73673674,3.520035169,0.072630199,0.933907613,1.633279834,0.662511327,1.461963466,32.9578213697588
36.83683684,3.500608294,0.074244536,1.060212991,1.746174323,0.753960777,1.496590635,33.2744648157901
36.93693694,3.500474134,0.075444912,1.1581597,1.817476697,0.851440805,1.519918368,33.5911082618214
37.03703704,3.470839975,0.063210259,1.233106409,1.914240428,0.941154996,1.548669182,33.9077517078527
37.13713714,3.470705815,0.064410634,1.311580502,1.969567236,1.026134738,1.573333764,34.224395153884
37.23723724,3.441065009,0.07903664,1.360294754,2.003485576,1.133955579,1.590181841,34.4114755065186
37.33733734,3.43092281,0.06608351,1.407405402,2.021781197,1.194753048,1.607586776,34.4661717463244
37.43743744,3.401422967,0.081920435,1.433984518,2.033086436,1.261917551,1.601780601,34.5208679861302
37.53753754,3.361194228,0.090196722,1.495635551,2.044273812,1.319706758,1.642291087,34.575564225936
37.63763764,3.331320344,0.111728253,1.546184167,2.071796542,1.384887609,1.687830141,34.6302604657418
37.73773774,3.297313826,0.142449341,1.611322372,2.08547495,1.445350174,1.735492288,34.6849567055476
37.83783784,3.255604106,0.180368196,1.65306784,2.125393788,1.48434837,1.819993867,34.7396529453533
37.93793794,3.203591313,0.227197346,1.734365906,2.191594295,1.511346567,1.873799936,34.7943491851591
38.03803804,3.178765018,0.28862349,1.822021379,2.246641775,1.538344763,1.927734158,34.8490454249649
38.13813814,3.149804761,0.302155824,1.915010186,2.277880976,1.57934296,1.973653436,34.7998560836014
38.23823824,3.12031236,0.343310779,2.011187443,2.322222382,1.639325617,1.991034846,34.6785343199764
38.33833834,3.100819959,0.370323599,2.10405329,2.360005149,1.684326828,1.9796986,34.5572125563514
38.43843844,3.090827558,0.38390139,2.162919138,2.424647326,1.758604432,1.977620524,34.4358907927265
38.53853854,3.090335158,0.410914209,2.210292768,2.439754694,1.820186268,1.93379378,34.3145690291015
38.63863864,3.080675607,0.423548507,2.267894294,2.417834161,1.892582251,1.876182478,34.1932472654765
38.73873874,3.070337412,0.436640324,2.328642386,2.419027593,1.95905965,1.815605029,34.0719255018515
38.83883884,3.050477349,0.436328037,2.392150043,2.421067125,2.047718229,1.777188371,33.9506037382266
38.93893894,3.040117285,0.476320837,2.447977093,2.41818118,2.113860249,1.722381676,33.8292819746016
39.03903904,3.030257222,0.488736474,2.48059457,2.431407021,2.187434141,1.66536171,33.894763791247
39.13913914,3.016133395,0.524820722,2.539041877,2.419777196,2.256953644,1.606598003,34.0437555531366
39.23923924,2.997084143,0.552525153,2.577822518,2.412470294,2.318218366,1.556481716,34.1927473150262
39.33933934,2.970292111,0.569279641,2.630038158,2.416104147,2.388564533,1.508110641,34.3417390769158
39.43943944,2.943470456,0.613526724,2.68116642,2.437611832,2.463577366,1.452093933,34.4907308388054
39.53953954,2.941282039,0.608795013,2.736712099,2.467917991,2.515931479,1.376027561,34.639722600695
39.63963964,2.892593622,0.621740971,2.777503276,2.491738096,2.557670972,1.291297486,34.7887143625845
39.73973974,2.892905205,0.648829065,2.815904059,2.520345177,2.594150395,1.196846629,34.9377061244741
39.83983984,2.873716787,0.675210052,2.848208745,2.564746358,2.637575763,1.146236735,35.0866978863637
39.93993994,2.85452837,0.673306768,2.876846765,2.598014746,2.683049296,1.09764881,35.3529323951732
40.04004004,2.834732325,0.700540535,2.897877468,2.629394895,2.724248493,1.05027097,35.6515038112272
40.14014014,2.844656898,0.713988161,2.912373184,2.628924777,2.760115358,1.019743406,35.9500752272812
40.24024024,2.834581471,0.754305845,2.919111803,2.632781245,2.791932564,0.978887949,36.2486466433352
40.34034034,2.834506045,0.753611336,2.927970212,2.643671185,2.814654358,0.975183347,36.5472180593892
40.44044044,2.824430618,0.767058962,2.949266834,2.593151807,2.808299325,0.977964723,36.8457894754432
40.54054054,2.83127411,0.784863894,2.963227389,2.556884353,2.812944292,0.969905326,37.1443608914972
40.64064064,2.824779764,0.793247106,2.976342099,2.502343186,2.804701273,0.975639873,37.4429323075511
40.74074074,2.838346499,0.793742467,3.00197733,2.441121732,2.810888437,0.983457764,37.7415037236051
40.84084084,2.846517547,0.817998779,2.991503891,2.418354128,2.809746563,0.975734894,38.0526627959829
40.94094094,2.874322228,0.805668153,3.006026659,2.384996119,2.829525127,0.985208386,38.3656684149113
41.04104104,2.874587871,0.860342796,3.021764017,2.32473079,2.840193704,1.012281125,38.6786740338398
41.14114114,2.875966125,0.889720853,3.037526343,2.24764005,2.862983603,1.030880229,38.9916796527683
41.24124124,2.894619155,0.91524486,3.087154161,2.188549944,2.874933329,1.071637639,39.3046852716967
41.34134134,2.894851184,0.94168277,3.090850982,2.123961991,2.883694256,1.121620164,39.6176908906252
41.44144144,2.895014633,0.96963311,3.065601857,2.126370041,2.907210743,1.17203427,39.9306965095536
41.54154154,2.905205876,0.983480625,3.04052251,2.094005887,2.922553619,1.236397317,40.2437021284821
41.64164164,2.90489712,1.010763166,3.038155728,2.038110885,2.954130729,1.301488538,40.5567077474106
41.74174174,2.915088363,1.02461068,3.02886598,1.992422163,2.979631757,1.361202385,41.0275826560551
41.84184184,2.925279607,1.038458193,3.020357543,1.911550873,3.018350278,1.447247458,41.5050535180107
41.94194194,2.934970851,1.0515986,3.008752008,1.832841709,3.037068799,1.518881589,41.9825243799664
42.04204204,2.9450647,1.065583848,2.950478533,1.792685529,3.049453986,1.585009288,42.459995241922
42.14214214,2.967152991,1.089476456,2.937386916,1.699110522,3.070329475,1.64498862,42.9374661038777
42.24224224,2.97459582,1.106799389,2.891591954,1.605435485,3.08190486,1.681632874,43.4149369658334
42.34234234,2.98448688,1.092229306,2.870736136,1.52697394,3.105092858,1.709965873,43.9081216055794
42.44244244,2.97437794,1.105943494,2.835121043,1.450751067,3.10798189,1.722928317,44.6120518631146
42.54254254,2.964769001,1.118950575,2.807684997,1.397190515,3.121434337,1.744372573,45.3159821206498
42.64264264,2.975411955,1.106867551,2.773996365,1.389416991,3.134623855,1.748932375,46.019912378185
42.74274274,2.984439601,1.116838178,2.772474567,1.356731777,3.128102926,1.772581617,46.7238426357202
42.84284284,2.993420701,1.103554974,2.75207129,1.310773803,3.12289102,1.742318192,47.4277728932554
42.94294294,2.993369126,1.103233774,2.740193094,1.28095182,3.122636966,1.742230559,47.9566126790754
43.04304304,3.003349726,1.117100215,2.726206557,1.232025675,3.139745276,1.726051621,48.4406204963503
43.14314314,3.001078075,1.091725414,2.693816106,1.22065257,3.151492941,1.716389142,48.9246283136251
43.24324324,2.984351468,1.088207222,2.672401644,1.179484346,3.15956722,1.709755905,49.4086361309
43.34334334,2.993104918,1.1023949,2.643475672,1.152656363,3.15421974,1.683846624,49.8926439481748
43.44344344,2.983396939,1.060666599,2.6215497,1.117953225,3.154072465,1.689023198,50.3766517654497
43.54354354,2.993188959,1.074799732,2.590957061,1.101765622,3.142360288,1.671168489,50.8606595827245
43.64364364,3.002590462,1.061510534,2.583181776,1.104521647,3.146548056,1.672307458,51.2450441061165
43.74374374,3.012062017,1.020036133,2.557630859,1.112712618,3.138012099,1.660389993,51.5298673792606
43.84384384,3.022033572,1.006138896,2.536282371,1.082695031,3.134422327,1.653303634,51.8146906524047
43.94394394,3.023719381,1.003959475,2.510973408,1.070942397,3.128762013,1.654387968,52.0995139255489
44.04404404,3.031220968,0.9935553,2.499331112,1.047923262,3.143425065,1.635471304,52.3843371986931
44.14414414,3.03113697,0.995050904,2.481283411,1.053209593,3.147043892,1.612473613,52.6691604718372
44.24424424,3.032224143,0.998202794,2.455304778,1.044082528,3.159475997,1.585653698,52.9539837449813
44.34434434,3.024134656,0.982720073,2.425046866,1.030143587,3.153059984,1.574634618,53.2388070181255
44.44444444,3.018861844,0.98253444,2.403119166,1.017945717,3.148310638,1.553892392,53.5236302912696
44.54454454,3.020087878,0.959015916,2.383962925,1.015222271,3.153370232,1.516760394,53.7924631981039
44.64464464,2.997780182,0.956051191,2.365522491,1.02718311,3.166373186,1.505947595,54.0501301182473
44.74474474,2.986972486,0.970764134,2.354054029,1.045703897,3.166341907,1.461161848,54.3077970383906
44.84484484,2.97666479,0.929615642,2.335656637,1.044943228,3.161310629,1.452692556,54.5654639585339
44.94494494,2.965857095,0.916044315,2.320786773,1.052331275,3.166012468,1.429497844,54.8231308786772
45.04504505,2.964882027,0.916378422,2.302810804,1.033748534,3.176174822,1.394118966,55.0807978245614
45.14514515,2.97344993,0.875054,2.299887887,1.034946385,3.176360533,1.356182812,55.3384647447047
45.24524525,2.982357364,0.860119466,2.289704178,1.005719316,3.16516165,1.354005446,55.5961316648481
45.34534535,3.010446366,0.844928156,2.261867683,1.002685554,3.159876546,1.324370908,55.8537985849914
45.44544545,3.010115448,0.817829282,2.232739897,0.99534035,3.159852703,1.301792067,56.1517996618976
45.54554555,3.03062437,0.784847053,2.209194694,1.009342021,3.140266297,1.30139745,56.4689290808407
45.64564565,3.03786202,0.77227395,2.191906748,1.012702446,3.148013225,1.280910637,56.7860584997839
45.74574575,3.040659627,0.739266802,2.169200049,1.024287789,3.146907925,1.253519697,57.103187918727
45.84584585,3.039506504,0.710289159,2.131685209,0.992811273,3.167729604,1.256532351,57.4203173376702
45.94594595,3.044014214,0.702892539,2.111376339,1.010826448,3.167681793,1.248680941,57.7374467566133
46.04604605,3.042787689,0.703605352,2.101275351,1.015322556,3.180717756,1.227925881,58.0545761755564
46.14614615,3.041561164,0.704318165,2.093870099,0.990693975,3.185571872,1.22456678,58.3717055944996
46.24624625,3.021334639,0.705030977,2.07350789,0.975804901,3.205760656,1.233331876,58.6888350134427
46.34634635,3.029608114,0.747463089,2.06914568,0.967950913,3.205492315,1.232588631,58.9061541326557
46.44644645,3.038381589,0.734033766,2.055116804,0.942277829,3.220521497,1.214287655,59.0929848931986
46.54654655,3.037934895,0.762825879,2.029695208,0.920307564,3.2283452,1.208380022,59.2798156537414
46.64664665,3.027716261,0.777224778,2.030193228,0.906984342,3.244977445,1.20640031,59.4666464142842
46.74674675,3.019997627,0.793744997,2.014614254,0.898082766,3.240801883,1.221991655,59.6534771748271
46.84684685,3.007278993,0.749454033,1.993871007,0.871412518,3.247271966,1.209163477,59.84030793537
46.94694695,3.00956036,0.774459534,1.983042493,0.864280842,3.246742049,1.20677486,60.0271386959128
47.04704705,3.009984869,0.754412635,1.980234999,0.87292719,3.253212132,1.216346337,60.2139694564557
47.14714715,2.993759386,0.758814139,1.956244324,0.870758661,3.238715496,1.228829654,60.4008002169985
47.24724725,2.996675316,0.736352489,1.958802456,0.878124404,3.246143542,1.257973926,60.5197678691225
47.34734735,2.986765848,0.722623043,1.930923178,0.892309694,3.238993766,1.265831572,60.627469699252
47.44744745,2.97706609,0.680905898,1.925072935,0.908203002,3.236507115,1.265318305,60.7351715293815
47.54754755,2.969366332,0.670301454,1.906532041,0.919014104,3.243691468,1.253817967,60.8428733595109
47.64764765,2.967166573,0.639190912,1.894500878,0.914284774,3.250099045,1.249946601,60.9505751896404
47.74774775,2.958966815,0.62787936,1.871081916,0.90569946,3.259173288,1.237339095,61.0582770197699
47.84784785,2.946860861,0.610778296,1.86852782,0.889071493,3.257691159,1.243329791,61.1659788498994
47.94794795,2.938986755,0.593985774,1.863753979,0.87525458,3.241883498,1.229714845,61.2736806800288
48.04804805,2.946043293,0.582752022,1.8465836,0.850498772,3.231537486,1.239167777,61.3813825101583
48.14814815,2.90659983,0.553840601,1.847079886,0.84848048,3.213524807,1.207278388,61.165818016795
48.24824825,2.906156368,0.581497721,1.828597149,0.837648562,3.198845461,1.217847546,60.9338184039539
48.34834835,2.907712906,0.578042144,1.831314239,0.827948325,3.163718667,1.18612128,60.7018187911128
48.44844845,2.895372111,0.565956091,1.849645504,0.819224254,3.153090663,1.178586122,60.4698191782718
48.54854855,2.902859763,0.575630215,1.836435502,0.812623727,3.138493128,1.16832172,60.2378195654307
48.64864865,2.90910326,0.572740758,1.844757209,0.820775521,3.133669265,1.169831999,60.0058199525896
48.74874875,2.917614116,0.563069149,1.830387797,0.827417887,3.130852271,1.167239115,59.7738203397485
48.84884885,2.919665011,0.583808795,1.824737437,0.838138363,3.122481723,1.163764014,59.5418207269075
48.94894895,2.934141832,0.596843878,1.813976391,0.860858797,3.106731796,1.149799608,59.3158238087166
49.04904905,2.935249284,0.589188125,1.812152995,0.875231599,3.114365252,1.115180479,59.1914000540729
49.14914915,2.927101471,0.634219273,1.78652179,0.906320311,3.110417504,1.092063499,59.0669762994291
49.24924925,2.916946601,0.619863432,1.775233441,0.911950493,3.083322126,1.073381966,58.9425525447854
49.34934935,2.924765074,0.602641465,1.749325466,0.943820335,3.064903051,1.073087826,58.8181287901417
49.44944945,2.924051853,0.629922403,1.728290405,0.957726659,3.058791763,1.082711386,58.6937050354979
49.54954955,2.923838631,0.629626176,1.719053141,0.963773823,3.039507967,1.112458336,58.5692812808542
49.64964965,2.93362541,0.615187813,1.71345163,0.990941446,3.033810425,1.142123253,58.4448575262105
49.74974975,2.957527731,0.614728185,1.697841075,1.015587988,3.026995135,1.136625292,58.3204337715668
49.84984985,2.965509001,0.631127468,1.691271228,1.033394914,2.997374398,1.14641204,58.2334761026422
49.94994995,2.972990271,0.64116279,1.703642989,1.040254835,2.962280521,1.145041702,58.3480603955596
50.05005005,2.973084859,0.640751767,1.697522838,1.062407641,2.942750719,1.136695401,58.462644688477
50.15015015,2.975354491,0.637759866,1.70514635,1.056368262,2.905343174,1.122552233,58.5772289813943
50.25025025,2.957915915,0.667707532,1.699436529,1.078932882,2.891850544,1.103002319,58.6918132743117
50.35035035,2.963892028,0.682690193,1.700393374,1.112460087,2.865332942,1.10439605,58.8063975672291
50.45045045,2.964071576,0.682654119,1.696345497,1.133695967,2.840016773,1.091255105,58.9209818601465
50.55055055,2.964751122,0.710195209,1.69596132,1.13432977,2.826033936,1.084682338,59.0355661530639
50.65065065,2.954930669,0.72430127,1.69547137,1.147936266,2.799384433,1.067516785,59.1501504459812
50.75075075,2.964580815,0.737658646,1.6977912,1.15008567,2.779122361,1.060124831,59.2289381010723
50.85085085,2.965004843,0.709684049,1.698529677,1.149866366,2.751327734,1.060006506,59.2006460026126
50.95095095,2.966428872,0.734035354,1.679477324,1.166746978,2.732533106,1.032045652,59.1723539041529
51.05105105,2.954851076,0.723033899,1.680091637,1.166817677,2.711007913,1.061201252,59.1440618056932
51.15115115,2.944772244,0.736782647,1.680673819,1.184843862,2.699056514,1.056494978,59.1157697072336
51.25125125,2.954193412,0.749824288,1.677819627,1.204594864,2.671355032,1.045336687,59.0874776087739
51.35135135,2.946614579,0.760037503,1.701011482,1.204389265,2.65369826,1.040780668,59.0591855103142
51.45145145,2.925029886,0.763171359,1.688522316,1.234833565,2.632123396,1.0316254,59.0308934118545
51.55155155,2.937884633,0.775080705,1.689773492,1.253738092,2.608202893,1.024678732,59.0026013133949
51.65165165,2.926595525,0.773467551,1.663345989,1.279045257,2.595474551,1.009233891,58.9166389939156
51.75175175,2.917484647,0.778187851,1.674114197,1.264902051,2.576100619,0.992727509,58.7229204726798
51.85185185,2.924470865,0.78751744,1.654121978,1.269261941,2.572635596,0.951180756,58.5292019514439
51.95195195,2.898115742,0.797090517,1.651234455,1.286894451,2.577544947,0.940758421,58.3354834302081
52.05205205,2.904274133,0.814422657,1.648751727,1.288048661,2.577120965,0.919563847,58.1417649089723
52.15215215,2.904675766,0.786155965,1.642058771,1.276874801,2.583992306,0.911540538,57.9480463877365
52.25225225,2.894585804,0.799620459,1.641033209,1.277042273,2.617880785,0.885126066,57.7543278665007
52.35235235,2.874863389,0.798423329,1.625737377,1.271415734,2.644081798,0.890668341,57.5606093452649
52.45245245,2.898078933,0.770443882,1.611867629,1.281228107,2.668120315,0.881984553,57.3668908240291
52.55255255,2.893794477,0.770041601,1.595506173,1.261673616,2.695483824,0.899314001,57.1965296685163
52.65265265,2.87351002,0.769639318,1.589965879,1.251760379,2.704110596,0.905516612,57.0545267348875
52.75275275,2.883225564,0.783379172,1.587889923,1.251476223,2.74288585,0.889817189,56.9125238012587
52.85285285,2.875441107,0.799240345,1.589913047,1.252228084,2.754841914,0.871323939,56.7705208676299
52.95295295,2.875349975,0.821908814,1.59696884,1.263782996,2.761887756,0.858198851,56.6285179340011
53.05305305,2.892722206,0.797546479,1.597357967,1.263881,2.762576888,0.842757106,56.4865150003723
53.15315315,2.889342184,0.820203559,1.59741376,1.279399159,2.762266019,0.830451629,56.3445120667435
