GaitPhase,pMMGMean_3,pMMGStd_3,pMMGMean_3_1,pMMGStd_3_1,pMMGMean_2,pMMGStd_2,NewColumn
9.109109109,1.085181879,0.538592058,1.347676974,0.016584177,1.381908962,0.047847704,-19.4086055812379
9.209209209,1.081566025,0.537140226,1.357408205,0.007019948,1.39431793,0.022368221,-19.8636538826659
9.309309309,1.076421977,0.532550817,1.365964262,0.012414208,1.409259653,0.006693119,-20.3541014787427
9.409409409,1.072611263,0.527342683,1.363627425,0.022903178,1.449217276,0.010892102,-20.8803822265815
9.50950951,1.047480702,0.523678636,1.388156504,0.058975678,1.463721405,0.01741885,-21.4066629796777
9.60960961,1.034131081,0.544417051,1.371597221,0.086899485,1.54337056,0.057712886,-21.9329437275164
9.70970971,1.038187285,0.517048113,1.391134949,0.114446617,1.556019714,0.032435459,-22.2154722430288
9.80980981,1.055044903,0.511364437,1.375006011,0.117803103,1.621668868,0.019885954,-22.2634960286205
9.90990991,1.050499451,0.490483463,1.37354374,0.123401193,1.681318023,0.066733419,-22.3115198142123
10.01001001,1.043620665,0.524291918,1.380722443,0.145118103,1.712892237,0.014691917,-22.359543599804
10.11011011,1.045767151,0.515944288,1.371518096,0.161290237,1.77684939,0.018366785,-22.4077798927114
10.21021021,1.031606731,0.555307258,1.36893161,0.184692563,1.818017611,0.071983459,-22.4877479403623
10.31031031,1.037483058,0.575309202,1.373547189,0.19465605,1.831637934,0.100433571,-22.5677159880133
10.41041041,1.064618036,0.576071061,1.364804584,0.207820597,1.884514013,0.06701998,-22.6476840356642
10.51051051,1.090782043,0.576328396,1.352696025,0.216081113,1.8968981,0.09372179,-22.7276520833151
10.61061061,1.134177615,0.563428937,1.356446659,0.214766186,1.919316221,0.134613868,-22.807620130966
10.71071071,1.152689637,0.556962579,1.36986396,0.197761251,1.960150778,0.119526332,-22.887588178617
10.81081081,1.165205629,0.554198814,1.394281261,0.201995489,1.950384081,0.114902202,-22.9675562262679
10.91091091,1.185332006,0.564221863,1.412468163,0.214720527,1.94244576,0.113349211,-23.0475242739188
11.01101101,1.193577955,0.567518258,1.438926371,0.251382823,1.973925608,0.061707364,-23.1230986084939
11.11111111,1.20031673,0.582814445,1.483363018,0.287611277,1.987405456,0.029864508,-23.1617244581583
11.21121121,1.19805317,0.589528422,1.50246262,0.314373749,1.969385305,0.014285106,-23.2003503078227
11.31131131,1.186678499,0.608372358,1.521396391,0.345031999,2.016065353,0.098451049,-23.2389761574871
11.41141141,1.177291963,0.622521896,1.545653818,0.34437831,2.000157651,0.116133598,-23.2776020071515
11.51151151,1.175493783,0.64939498,1.563622585,0.36338318,1.97976023,0.129418112,-23.3162278568159
11.61161161,1.18617665,0.66427318,1.576377915,0.366433716,1.982591833,0.11332803,-23.3548537064803
11.71171171,1.192553879,0.682913288,1.570064239,0.337624427,1.982919982,0.100768598,-23.3934795561446
11.81181181,1.218264441,0.685024987,1.584637162,0.2974582,1.972248132,0.132049787,-23.432105405809
11.91191191,1.23164167,0.677395236,1.579622009,0.257940201,1.990161867,0.094620582,-23.4182546087141
12.01201201,1.231305427,0.671639022,1.58807032,0.222216531,1.996413441,0.073684165,-23.2004718466496
12.11211211,1.263265779,0.66813582,1.62051863,0.190578594,2.007735409,0.072447184,-22.982689084585
12.21221221,1.268627682,0.670422195,1.671446493,0.158317188,2.005184833,0.06363093,-22.7649063225205
12.31231231,1.288010983,0.67894579,1.676324006,0.153774332,2.02543893,0.000634114,-22.5471235604559
12.41241241,1.312054276,0.679028614,1.730842972,0.131233067,2.064193027,0.01215812,-22.3293407983914
12.51251251,1.345110917,0.678498181,1.749156135,0.14459584,2.093947124,0.067376761,-22.1115580363269
12.61261261,1.363697253,0.721196802,1.774284725,0.166139167,2.152701221,0.053298937,-21.8937752742623
12.71271271,1.412274432,0.750077767,1.806802339,0.190930575,2.152455318,0.066091172,-21.6759925121978
12.81281281,1.432598104,0.746698368,1.822889079,0.226398296,2.191996996,0.057369795,-21.5451314492844
12.91291291,1.456804777,0.750869019,1.840251875,0.28530618,2.173566278,0.045322286,-21.6216538693209
13.01301301,1.474678116,0.758044876,1.860721445,0.334792082,2.186268656,0.071270317,-21.6981762893573
13.11311311,1.477677581,0.724648454,1.869598684,0.385364577,2.225381946,0.032997622,-21.7746987093938
13.21321321,1.49467117,0.703984392,1.872312279,0.449794069,2.225539779,0.048402046,-21.8512211294303
13.31331331,1.526693853,0.684188802,1.862375894,0.48928596,2.262835752,0.067853756,-21.9277435494667
13.41341341,1.537275488,0.716542367,1.856270123,0.497620836,2.283855447,0.055169266,-22.0042659695032
13.51351351,1.547999737,0.731203257,1.846413821,0.46901877,2.325111266,0.067883835,-22.0807883895396
13.61361361,1.572969428,0.765436052,1.826418712,0.433675063,2.325668771,0.080755897,-22.1573108095761
13.71371371,1.575939119,0.803870788,1.824034549,0.406537884,2.318708805,0.081954613,-22.17535907328
13.81381381,1.605101093,0.849971705,1.846934609,0.384043685,2.308823914,0.084673716,-22.1037953574354
13.91391391,1.614963063,0.898173899,1.872699369,0.350187146,2.297727812,0.094519096,-22.0322316415908
14.01401401,1.647226102,0.947960667,1.902182054,0.318530225,2.322586665,0.127051349,-21.9606679257462
14.11411411,1.682874256,1.006013013,1.967395371,0.308195463,2.342311884,0.121588823,-21.8891042099016
14.21421421,1.68935865,1.053256883,2.013876856,0.269234944,2.364212399,0.137053227,-21.817540494057
14.31431431,1.729843046,1.122225918,2.06930362,0.242727459,2.392015157,0.161356133,-21.7459767782124
14.41441441,1.757975135,1.18564088,2.138036022,0.19584119,2.44201411,0.19528107,-21.6744130623678
14.51451451,1.793719973,1.242568684,2.21981814,0.181920706,2.47026932,0.247228383,-21.6028493465232
14.61461461,1.832464812,1.295743074,2.27236744,0.190201459,2.509917422,0.317004837,-21.6205540166485
14.71471471,1.88854623,1.370373232,2.312968423,0.20463152,2.541944904,0.348061002,-21.7311916273924
14.81481481,1.954780084,1.415680216,2.362076044,0.236332802,2.601704118,0.327170653,-21.8418292381363
14.91491491,1.997741962,1.452441647,2.372486028,0.277668811,2.669087258,0.253071886,-21.9524668488802
15.01501502,2.031977059,1.482427293,2.369229345,0.329599491,2.714261642,0.230876938,-22.0631044706768
15.11511512,2.068383924,1.477581668,2.373766122,0.407091004,2.764182271,0.141158599,-22.1737420814207
15.21521522,2.098213213,1.513689061,2.346786049,0.464324198,2.763715013,0.051988817,-22.2843796921646
15.31531532,2.120286575,1.551469072,2.330796738,0.485683925,2.756993502,0.024843413,-22.3950173029085
15.41541542,2.148007768,1.583082518,2.276277455,0.471684924,2.730145863,0.002480361,-22.5056549136524
15.51551552,2.156203475,1.614316523,2.228353055,0.406106503,2.718645071,0.042041541,-22.4467343861594
15.61561562,2.157488447,1.668777786,2.211216943,0.345859903,2.714229015,0.049259346,-22.2702224015818
15.71571572,2.163860723,1.715918229,2.187382799,0.287034586,2.70699459,0.060707169,-22.0937104170043
15.81581582,2.195676107,1.764349413,2.175844617,0.252438137,2.740932251,0.000192029,-21.9171984324268
15.91591592,2.240605273,1.814714738,2.210530326,0.21616545,2.729033576,0.001925714,-21.7406864478492
16.01601602,2.292279757,1.875277283,2.253132225,0.196854259,2.7561349,0.053156873,-21.5641744632717
16.11611612,2.3434029,1.898952793,2.311060979,0.179899374,2.865736225,0.221060651,-21.3876624786942
16.21621622,2.391854854,1.965527599,2.371613873,0.192166462,2.88333755,0.285726838,-21.2111504941166
16.31631632,2.445631217,1.974041139,2.43208247,0.190358634,2.876031944,0.280964941,-21.0346385095391
16.41641642,2.486074247,1.992977182,2.524551067,0.215269962,2.87689606,0.326985075,-20.8947510221996
16.51651652,2.520517276,2.00102806,2.600352997,0.243918902,2.879772555,0.307968891,-20.7719082163247
16.61661662,2.574748472,2.042796008,2.659028271,0.268809304,2.89014905,0.278346106,-20.6490654104499
16.71671672,2.596119661,2.04698318,2.698990111,0.313169152,2.886025545,0.26215835,-20.526222604575
16.81681682,2.682846403,2.129049145,2.741209496,0.366254745,2.86940204,0.249506127,-20.4033797987002
16.91691692,2.688395006,2.140972247,2.774829948,0.406045613,2.870278535,0.254531575,-20.2805369928254
17.01701702,2.733084417,2.185225054,2.815825408,0.444409244,2.925217686,0.211655539,-20.1576941869505
17.11711712,2.767897619,2.247949007,2.856596338,0.475975029,2.975650287,0.176554856,-20.0348513810757
17.21721722,2.805837397,2.295421609,2.879911357,0.532041084,2.988639787,0.205881356,-19.9120085752008
17.31731732,2.811792679,2.328248147,2.90683936,0.546684805,3.029886543,0.225672178,-19.9198032426965
17.41741742,2.819624933,2.343956295,2.899485463,0.557760995,3.118315481,0.251377497,-19.9653186581374
17.51751752,2.826144881,2.376266936,2.895006693,0.564156495,3.20974442,0.302538662,-20.0108340735783
17.61761762,2.835900433,2.407098346,2.87719459,0.575660606,3.269079936,0.314233967,-20.0563494890192
17.71771772,2.858563893,2.410787308,2.846413137,0.591855085,3.335640702,0.31005437,-20.1018649044601
17.81781782,2.871273399,2.425469111,2.826962594,0.613751653,3.394510466,0.355809236,-20.147380319901
17.91791792,2.890276411,2.448886995,2.825514009,0.6495457,3.443809815,0.354088365,-20.1928957353419
18.01801802,2.943236198,2.478073877,2.833981172,0.679028064,3.504609163,0.362974095,-20.2384111507828
18.11811812,2.961332099,2.501651173,2.845337891,0.722272332,3.514908511,0.389537495,-20.2839265662237
18.21821822,3.007206414,2.533368353,2.876465586,0.762551485,3.532707859,0.404080078,-20.2225362673809
18.31831832,3.040203227,2.545414773,2.932490047,0.784579005,3.540002324,0.399537687,-20.1458094291991
18.41841842,3.090793634,2.538653402,2.997503255,0.797178826,3.522793136,0.381565431,-20.0690825910172
18.51851852,3.113335554,2.57249224,3.08272113,0.822277879,3.493140319,0.35165208,-19.9923557528353
18.61861862,3.145377718,2.592407939,3.182569669,0.838869795,3.470550617,0.309100064,-19.9156289146535
18.71871872,3.177869572,2.629352941,3.276084874,0.882290556,3.446314768,0.286847464,-19.8389020764716
18.81881882,3.220585037,2.660210822,3.380600079,0.910232246,3.417268609,0.286076328,-19.7621752382897
18.91891892,3.292096087,2.706407791,3.467009013,0.940110849,3.384281509,0.300945064,-19.6854484001079
19.01901902,3.351656854,2.765276468,3.547837381,0.96024798,3.399322356,0.261743958,-19.608721561926
19.11911912,3.423154223,2.812466608,3.600699449,0.987686502,3.427015754,0.204649443,-19.5253210574872
19.21921922,3.483888296,2.840938969,3.666878911,0.991074472,3.470408347,0.207940707,-19.4417103312843
19.31931932,3.557022426,2.854553541,3.722369402,1.029936676,3.54600862,0.279407926,-19.3580996050814
19.41941942,3.632552952,2.841359685,3.786049082,1.081242798,3.641108892,0.405322366,-19.2744888788785
19.51951952,3.678549763,2.861989046,3.831794828,1.15970426,3.708209164,0.514266243,-19.1908781526755
19.61961962,3.737465443,2.884203656,3.886635106,1.222690224,3.783819141,0.640874065,-19.1072674264726
19.71971972,3.76204779,2.93953614,3.937151562,1.296607646,3.87791586,0.739923474,-19.0236567002697
19.81981982,3.773879975,2.952950904,3.990151748,1.360057355,3.935012578,0.809274398,-18.9400459740668
19.91991992,3.777262546,2.994132951,4.063184359,1.407465907,4.021581378,0.829795473,-18.8379944092969
20.02002002,3.774311783,3.048646596,4.11918545,1.481705994,4.078619362,0.848151646,-18.4670400804473
20.12012012,3.799476135,3.095317742,4.178424113,1.531903102,4.165157346,0.841759082,-18.0960857515977
20.22022022,3.818096532,3.169121906,4.26448393,1.576621025,4.241695329,0.860822362,-17.725131422748
20.32032032,3.855011854,3.217791629,4.361714422,1.635919688,4.318481068,0.87387841,-17.3541770938984
20.42042042,3.918366616,3.249676311,4.472771758,1.679161106,4.465392746,0.728678701,-16.9832227650488
20.52052052,3.981524407,3.2561783,4.586980557,1.715419689,4.495945566,0.761322365,-16.6122684361991
20.62062062,4.051348865,3.231633913,4.691770937,1.781483845,4.529901403,0.797044476,-16.2413141073495
20.72072072,4.127839989,3.231665471,4.79698078,1.850973335,4.558823567,0.851263708,-15.7752115564382
20.82082082,4.203715504,3.231643577,4.878147374,1.898553997,4.59753502,0.858515903,-15.1441416124475
20.92092092,4.26206442,3.231381515,4.969629282,1.949324358,4.644746473,0.938600095,-14.5130716684567
21.02102102,4.343599342,3.245738087,5.041777857,1.991692939,4.718879169,0.973540834,-13.882001724466
21.12112112,4.42501752,3.276533541,5.127749306,2.017795626,4.79491196,1.039735557,-13.2509317804753
21.22122122,4.492667226,3.359778297,5.205705991,2.07020128,4.89294475,1.108758709,-12.6198618364845
21.32132132,4.581080029,3.415741359,5.3070871,2.121979944,4.994493278,1.216694988,-11.7922159874028
21.42142142,4.645154159,3.470848914,5.422461301,2.196267634,5.092593249,1.307026348,-10.9224358523809
21.52152152,4.695166502,3.501038275,5.53676083,2.267738244,5.20819322,1.379680039,-10.0526557173591
21.62162162,4.723719517,3.529977632,5.634243876,2.358921688,5.29379319,1.43253474,-9.18287558233722
21.72172172,4.767060543,3.56370651,5.718021255,2.452739814,5.390829884,1.497499745,-8.42202312173601
21.82182182,4.790133711,3.599638128,5.792359253,2.505080945,5.468163648,1.562044626,-8.03911573969447
21.92192192,4.818222561,3.62991952,5.859908588,2.558926954,5.538497413,1.609618945,-7.65620835765293
22.02202202,4.851445212,3.654828489,5.932848313,2.609800664,5.621406061,1.604266159,-7.27330097561137
22.12212212,4.871564093,3.683660167,6.018603385,2.638336446,5.677704331,1.633405504,-6.89039359356983
22.22222222,4.892443135,3.667877424,6.087686712,2.664733228,5.723643242,1.653551359,-6.50748621152829
22.32232232,4.925526202,3.654380251,6.186303234,2.705600428,5.777419851,1.662220904,-6.12457882948674
22.42242242,4.977089092,3.641304588,6.291619753,2.785002517,5.865774148,1.688059043,-5.74167144744519
22.52252252,5.040101766,3.621179198,6.426948806,2.854254985,5.945643461,1.723110805,-5.23261015633668
22.62262262,5.119614607,3.605133327,6.56402558,2.925520977,6.033012773,1.774426024,-4.63680851398534
22.72272272,5.210997985,3.546184777,6.706435688,3.000429323,6.100882086,1.798164076,-4.04100687163401
22.82282282,5.310128162,3.522015442,6.827179129,3.064541792,6.186491954,1.791836736,-3.44520522928268
22.92292292,5.415220264,3.477210939,6.949394508,3.112192286,6.26610347,1.805310717,-2.84940358693133
23.02302302,5.476970745,3.464956771,7.065328529,3.16943687,6.349594513,1.807641366,-2.25360194458001
23.12312312,5.531312626,3.480904099,7.174630332,3.239648542,6.427704871,1.844451509,-1.37091113845513
23.22322322,5.590758611,3.538744764,7.258394622,3.279682427,6.505126541,1.910519876,0.0182781554976512
23.32332332,5.655735127,3.606840642,7.314347557,3.318721951,6.592013677,2.019770596,1.40746744945038
23.42342342,5.716105932,3.668419649,7.381612804,3.323990723,6.646686098,2.084070135,2.79665674340311
23.52352352,5.797685224,3.7266475,7.471457962,3.35309181,6.726602713,2.178782979,4.10991908437903
23.62362362,5.88064971,3.780006848,7.57508,3.35725061,6.815105475,2.255658275,5.40223036027593
23.72372372,5.980337715,3.817058991,7.676263578,3.372908868,6.899548201,2.309991059,6.69454163617284
23.82382382,6.087937965,3.85639029,7.793332712,3.386310183,6.964290033,2.31345348,7.60636256306752
23.92392392,6.183969982,3.87981492,7.926456231,3.391332449,7.051429263,2.320655992,8.29835403324756
24.02402402,6.29687895,3.904556195,8.060835503,3.390172346,7.148545471,2.328128891,8.9903455034276
24.12412412,6.421054403,3.93552896,8.200494046,3.40668769,7.245654671,2.316129809,9.68233697360766
24.22422422,6.547250313,3.977756383,8.352485925,3.436824431,7.365183168,2.325737305,10.3743284437877
24.32432432,6.677805335,3.986102844,8.491726246,3.505052846,7.455321617,2.307532415,11.0663199139677
24.42442442,6.805090661,3.978932529,8.607741793,3.58190695,7.548387867,2.297914912,11.4938838481559
24.52452452,6.92993421,3.968101356,8.722086669,3.647793733,7.630408348,2.264320505,11.8761547350432
24.62462462,7.059557813,3.936816471,8.870592708,3.719526106,7.69548088,2.21226771,12.2584256219305
24.72472472,7.157467478,3.897323367,9.043886001,3.822631247,7.773835695,2.189514192,12.6406965088178
24.82482482,7.235691455,3.870660063,9.21855994,3.892684499,7.87769051,2.132112442,12.7803696368906
24.92492492,7.307893293,3.836749439,9.343678341,3.918975366,7.954419059,2.112715891,12.5493063237091
25.02502503,7.380475729,3.801104089,9.452671124,3.922728866,8.073280377,2.090678676,12.3182429874444
25.12512513,7.526132242,3.744446601,9.575482861,3.891597341,8.196930859,2.08873862,12.087179674263
25.22522523,7.592425733,3.764518328,9.662249564,3.865260388,8.329955858,2.128695321,11.857612415395
25.32532533,7.745591715,3.776996604,9.746016268,3.834182892,8.48348086,2.167944916,11.6307864735549
25.42542543,7.844347951,3.827145658,9.830947486,3.785305307,8.616612964,2.179768816,11.4039605317147
25.52552553,7.988832229,3.886901727,9.901019576,3.753012891,8.70656089,2.164462188,11.1771345898746
25.62562563,8.101227652,3.871332698,9.974540606,3.74439593,8.814293871,2.1403663,10.9503086480345
25.72572573,8.213624731,3.863176884,10.08920978,3.726198482,8.916577434,2.135295031,10.7234827061943
25.82582583,8.306071573,3.841762733,10.21760438,3.716947863,9.031530854,2.149170279,10.4966567643542
25.92592593,8.39055515,3.830307211,10.38824438,3.695695106,9.15399478,2.172252771,10.2698308225141
26.02602603,8.495705393,3.856965069,10.54510961,3.663915748,9.260458711,2.2504896,10.0430048806739
26.12612613,8.608522303,3.862051061,10.6866779,3.637170471,9.362922637,2.307513218,10.0174772019871
26.22622623,8.719067968,3.862268139,10.85274055,3.610660096,9.439886567,2.377971872,10.2310433313204
26.32632633,8.900147174,3.83427731,11.00238892,3.59541316,9.544734909,2.404426439,10.4446094606537
26.42642643,9.079029253,3.815272229,11.1630373,3.547651263,9.648295129,2.402870249,10.658175589987
26.52652653,9.215328967,3.793415708,11.2852615,3.528185642,9.787914807,2.29657817,10.8717417193203
26.62662663,9.319628685,3.772202172,11.39264308,3.495872487,9.885855806,2.247814431,11.0853078486536
26.72672673,9.410261732,3.731790273,11.4939576,3.476590781,9.929886895,2.275290816,11.2988739779869
26.82682683,9.496500025,3.693165383,11.60824471,3.427622545,10.03091748,2.19528768,11.5124401073202
26.92692693,9.582348158,3.646340656,11.67359974,3.396090375,10.15594807,2.164782018,11.7260062366535
27.02702703,9.680578312,3.630044102,11.74689605,3.401657764,10.25964723,2.109766016,12.2892622096242
27.12712713,9.812339318,3.625233664,11.83548298,3.389938668,10.38062688,2.077837814,12.8698167372293
27.22722723,9.968428653,3.639528916,11.94867351,3.370441152,10.49389718,2.041496561,13.4503712648344
