GaitPhase,pMMGMean_4,pMMGStd_4,pMMGMean_4_1,pMMGStd_4_1,pMMGMean_4_2,pMMGStd_4_2,NewColumn
4.104104104,0.508048668,0.358821071,-0.258353475,0.671980097,-1.000190659,0.143873647,-15.9819622593541
4.204204204,0.50909499,0.319992663,-0.224194262,0.721340753,-0.990030036,0.14536531,-15.9568747883184
4.304304304,0.53941859,0.293852375,-0.209545559,0.755154497,-0.991682135,0.161421524,-15.9317873172828
4.404404404,0.562435435,0.286415971,-0.202974935,0.753373282,-0.973166399,0.155756986,-15.9066998462471
4.504504505,0.59482824,0.271114705,-0.187797704,0.749523177,-0.978004351,0.139570861,-15.8816123749608
4.604604605,0.610014142,0.272316716,-0.180176431,0.727526814,-0.957778573,0.159633136,-15.8565249039252
4.704704705,0.643918926,0.258562017,-0.16430692,0.746461063,-0.953261295,0.168966572,-15.8314374328895
4.804804805,0.675885772,0.261125804,-0.162980154,0.700477375,-0.948962693,0.179056403,-15.8063499618539
4.904904905,0.69498094,0.276862367,-0.164387446,0.704073723,-0.934835499,0.182671015,-15.8067321730144
5.005005005,0.730204833,0.310943497,-0.146814758,0.669234366,-0.92822026,0.199956381,-15.8246912435826
5.105105105,0.739448158,0.301538306,-0.151303132,0.675086288,-0.930641724,0.206710479,-15.8426503141508
5.205205205,0.743872992,0.315362087,-0.149554722,0.629235332,-0.891396522,0.234144438,-15.8606093847191
5.305305305,0.765390537,0.340567276,-0.152929096,0.605766781,-0.880839285,0.256875555,-15.8785684552873
5.405405405,0.766354863,0.333852649,-0.166254314,0.574968789,-0.864221279,0.265021486,-15.8965275258555
5.505505506,0.771646196,0.339753866,-0.164927733,0.574924335,-0.863650632,0.291268454,-15.9144865966032
5.605605606,0.759981498,0.345846566,-0.142544958,0.547091348,-0.844502801,0.308711411,-15.9324456671714
5.705705706,0.762396995,0.339715667,-0.13223926,0.559013717,-0.853816826,0.304549321,-15.9504047377396
5.805805806,0.768944896,0.34244702,-0.091264667,0.574185433,-0.859927648,0.30481766,-16.10039694298
5.905905906,0.769476277,0.357515062,-0.057257916,0.623316565,-0.865609161,0.303545108,-16.3098635510297
6.006006006,0.784858168,0.371827789,-0.005417585,0.691085601,-0.865450779,0.297781422,-16.5193301590793
6.106106106,0.770700402,0.395472845,0.035382165,0.700743066,-0.879524981,0.294061687,-16.7287967671289
6.206206206,0.780007101,0.416202279,0.06162548,0.750882524,-0.889429347,0.285662898,-16.9382633751785
6.306306306,0.80198443,0.442521399,0.103083633,0.755186302,-0.885404944,0.303864784,-17.1477299832281
6.406406406,0.817329981,0.458092493,0.113542155,0.755861843,-0.87455399,0.298042381,-17.3571965912777
6.506506507,0.854301372,0.468011951,0.131346138,0.780088052,-0.862316914,0.302024921,-17.5666632014198
6.606606607,0.888031512,0.508354433,0.13439837,0.772810124,-0.857016379,0.298908783,-17.7761298094695
6.706706707,0.909364276,0.536934889,0.146468286,0.768830805,-0.869161228,0.30849544,-18.0190090144371
6.806806807,0.940175121,0.549154297,0.164000213,0.766941781,-0.843951002,0.323343696,-18.2706128435424
6.906906907,0.956400293,0.584155654,0.176715704,0.782604526,-0.835288324,0.319890465,-18.5222166726477
7.007007007,0.980631804,0.594000722,0.19314341,0.816372265,-0.811457016,0.335400791,-18.773820501753
7.107107107,0.998349856,0.609988534,0.231478775,0.870225964,-0.785159786,0.332388889,-19.0254243308583
7.207207207,1.013693151,0.610976557,0.264648976,0.919800986,-0.753015188,0.374907193,-19.2770281599636
7.307307307,0.999893609,0.619500845,0.278026049,0.96789672,-0.71669175,0.398961511,-19.528631989069
7.407407407,0.981929197,0.630578419,0.309736456,1.000336329,-0.697701645,0.431434329,-19.7802358181743
7.507507508,0.988418716,0.621126181,0.347403582,1.023074605,-0.659411239,0.458880541,-20.0318396497931
7.607607608,0.974897732,0.624264198,0.350489304,1.071366355,-0.638090804,0.488615961,-20.7673678257363
7.707707708,0.94958945,0.610072915,0.383488,1.09571282,-0.606812546,0.502033921,-21.4927407825963
7.807807808,0.9307463,0.613232268,0.40424946,1.115994265,-0.577416769,0.525699212,-21.116796022022
7.907907908,0.91183117,0.589998944,0.410367609,1.120975226,-0.562914449,0.536757597,-20.7408512614478
8.008008008,0.891332829,0.55964745,0.430625457,1.150166947,-0.565979029,0.523684273,-20.3649065008735
8.108108108,0.88265842,0.541835153,0.44712213,1.160530535,-0.547733633,0.517452328,-19.9889617402992
8.208208208,0.890595073,0.551737753,0.475818238,1.201032845,-0.525476558,0.491122114,-19.613016979725
8.308308308,0.886784959,0.524749839,0.494319223,1.244777854,-0.512632752,0.498161806,-19.2370722191507
8.408408408,0.913250121,0.52582714,0.518955677,1.286381602,-0.501846294,0.479601776,-18.8611274585764
8.508508509,0.921561106,0.522368605,0.53603791,1.345817423,-0.493761447,0.469891054,-18.6103153319556
8.608608609,0.958254743,0.514100556,0.575115105,1.40718784,-0.483486781,0.499927036,-18.3606528573996
8.708708709,0.979333337,0.534164963,0.597308857,1.464049811,-0.461056216,0.523591896,-18.1109903828436
8.808808809,0.993931077,0.548667725,0.659719477,1.569249156,-0.450711441,0.573196974,-18.0434606769541
8.908908909,1.004195484,0.559162349,0.681739772,1.637987073,-0.435537031,0.625060905,-18.4985089783821
9.009009009,1.024270701,0.551246537,0.719124766,1.71622837,-0.434795018,0.66319996,-18.95355727981
9.109109109,1.046673291,0.55915604,0.747843093,1.748169005,-0.416801792,0.700448739,-19.4086055812379
9.209209209,1.067175068,0.588773392,0.780796745,1.815542497,-0.395125884,0.712123337,-19.8636538826659
9.309309309,1.090615951,0.572223064,0.799418546,1.86066381,-0.398364891,0.730304573,-20.3541014787427
9.409409409,1.109643422,0.565434867,0.809069047,1.888619732,-0.377369319,0.73587509,-20.8803822265815
9.50950951,1.123513402,0.596071024,0.820042891,1.888522227,-0.386078153,0.766801029,-21.4066629796777
9.60960961,1.141128794,0.604506675,0.816005177,1.905014254,-0.382791869,0.782689055,-21.9329437275164
9.70970971,1.15322918,0.63323629,0.827929344,1.918389912,-0.394320785,0.799753056,-22.2154722430288
9.80980981,1.14655126,0.627881301,0.839882146,1.931264507,-0.390895066,0.815229242,-22.2634960286205
9.90990991,1.142396336,0.603880194,0.870257312,2.036880434,-0.386300177,0.825951844,-22.3115198142123
10.01001001,1.138604108,0.596971269,0.911395216,2.109977276,-0.39165929,0.851851241,-22.359543599804
10.11011011,1.137145214,0.57215263,0.944321574,2.160467254,-0.384165676,0.862631675,-22.4077798927114
10.21021021,1.135531435,0.584215591,0.98413985,2.215896974,-0.371325407,0.896966187,-22.4877479403623
10.31031031,1.160406062,0.551767785,1.031457649,2.283203541,-0.335313984,0.934054376,-22.5677159880133
10.41041041,1.167552547,0.554532878,1.05888054,2.333355482,-0.308809478,1.010412444,-22.6476840356642
10.51051051,1.172791318,0.557990075,1.115726284,2.436406613,-0.276585791,1.081334641,-22.7276520833151
10.61061061,1.196325385,0.549451009,1.166997259,2.51615482,-0.257833805,1.157634254,-22.807620130966
10.71071071,1.234707299,0.549764883,1.214800432,2.567961337,-0.245376703,1.23374123,-22.887588178617
10.81081081,1.260321078,0.585127299,1.230376045,2.609548035,-0.21603377,1.280254403,-22.9675562262679
10.91091091,1.306090013,0.569017209,1.235502686,2.609551228,-0.207120651,1.330128723,-23.0475242739188
11.01101101,1.330464082,0.573120301,1.244066285,2.606899161,-0.187207532,1.383281376,-23.1230986084939
11.11111111,1.368612101,0.597378388,1.26097894,2.611938243,-0.171160909,1.425754596,-23.1617244581583
11.21121121,1.412520278,0.603451763,1.291935973,2.664127606,-0.140452316,1.466672319,-23.2003503078227
11.31131131,1.435571932,0.639415897,1.293217996,2.679065518,-0.124471859,1.49928964,-23.2389761574871
11.41141141,1.450441604,0.670935031,1.336882092,2.697800711,-0.114770514,1.535836709,-23.2776020071515
11.51151151,1.450027275,0.694818768,1.351956806,2.723841776,-0.08342331,1.569897311,-23.3162278568159
11.61161161,1.456279613,0.717970621,1.39720301,2.767756283,-0.059219581,1.622314754,-23.3548537064803
11.71171171,1.454828505,0.7460405,1.469618441,2.867168892,-0.027579751,1.664958552,-23.3934795561446
11.81181181,1.45458214,0.749187297,1.52430848,2.92810757,-0.009808544,1.722253526,-23.432105405809
11.91191191,1.448226048,0.76514815,1.573331852,2.991120165,0.039002207,1.801599088,-23.4182546087141
12.01201201,1.464087735,0.760014928,1.614030756,3.046361286,0.086823207,1.880429018,-23.2004718466496
12.11211211,1.460627246,0.754159728,1.650401364,3.122203691,0.12767283,1.966111134,-22.982689084585
12.21221221,1.465161012,0.740136782,1.708870637,3.168025203,0.16760587,2.051790278,-22.7649063225205
12.31231231,1.49156765,0.739074307,1.734071576,3.195833157,0.202424471,2.093989174,-22.5471235604559
12.41241241,1.52970005,0.714557134,1.750755331,3.188084953,0.236464915,2.151038399,-22.3293407983914
12.51251251,1.575194031,0.670369696,1.761439087,3.201552671,0.2513293,2.175656373,-22.1115580363269
12.61261261,1.611774612,0.644862347,1.793959521,3.196907309,0.284803338,2.218483627,-21.8937752742623
12.71271271,1.668021859,0.665462655,1.801843691,3.225069565,0.326468762,2.251651226,-21.6759925121978
12.81281281,1.717935772,0.631772459,1.838792109,3.285861681,0.359593644,2.275473934,-21.5451314492844
12.91291291,1.766183019,0.648409045,1.868004472,3.328799277,0.388852945,2.270431726,-21.6216538693209
13.01301301,1.797109308,0.646139712,1.894944188,3.376211094,0.417838481,2.296579821,-21.6981762893573
13.11311311,1.828261132,0.658545931,1.928568416,3.438030925,0.429987847,2.288370353,-21.7746987093938
13.21321321,1.88717492,0.680366262,1.953993348,3.468242985,0.432092281,2.303666812,-21.8512211294303
13.31331331,1.905598218,0.702279281,1.961865393,3.490471815,0.439499051,2.314612687,-21.9277435494667
13.41341341,1.931933427,0.715448741,1.995537388,3.533366625,0.454580494,2.33611882,-22.0042659695032
13.51351351,1.961683051,0.743406136,2.013280808,3.544110642,0.456897053,2.3718074,-22.0807883895396
13.61361361,2.003765758,0.763148312,2.041633534,3.56366438,0.469558879,2.426032517,-22.1573108095761
13.71371371,2.024154989,0.778282424,2.070565906,3.583008298,0.462554039,2.433210224,-22.17535907328
13.81381381,2.044308737,0.80293032,2.116962937,3.616283636,0.496749178,2.488720006,-22.1037953574354
13.91391391,2.050421442,0.815511729,2.168056776,3.667893448,0.509569894,2.546960372,-22.0322316415908
14.01401401,2.070696311,0.826868947,2.241771605,3.763758894,0.558509537,2.590441294,-21.9606679257462
14.11411411,2.102186875,0.819995687,2.270448063,3.79578209,0.618479671,2.658229843,-21.8891042099016
14.21421421,2.116988341,0.839815615,2.309546604,3.837003871,0.663756936,2.721569423,-21.817540494057
14.31431431,2.150987744,0.859401188,2.34352029,3.830120487,0.689837003,2.748834106,-21.7459767782124
14.41441441,2.184368324,0.893544734,2.36491941,3.851519965,0.72465766,2.76042939,-21.6744130623678
14.51451451,2.218614437,0.889823408,2.401302472,3.865965035,0.75751464,2.752920952,-21.6028493465232
14.61461461,2.244341588,0.883409788,2.431407025,3.878449746,0.75644337,2.754719729,-21.6205540166485
14.71471471,2.288721143,0.882224723,2.471997731,3.903189325,0.758408683,2.746824595,-21.7311916273924
14.81481481,2.321156556,0.889026519,2.498082438,3.93463459,0.753393163,2.738857749,-21.8418292381363
14.91491491,2.353526904,0.901299721,2.515324522,3.959276031,0.724533465,2.707626992,-21.9524668488802
15.01501502,2.384260232,0.896043833,2.554882429,4.01424516,0.720278883,2.681472082,-22.0631044706768
15.11511512,2.426683868,0.899527556,2.604264264,4.084406741,0.696623459,2.657436193,-22.1737420814207
15.21521522,2.443682184,0.9015677,2.617304861,4.125150116,0.694633342,2.675305907,-22.2843796921646
15.31531532,2.483317578,0.903232994,2.63464309,4.130087839,0.696711329,2.692484106,-22.3950173029085
15.41541542,2.5041954,0.910059853,2.658822583,4.178800597,0.69968189,2.710237829,-22.5056549136524
15.51551552,2.530908057,0.908897024,2.703041961,4.228265828,0.723459258,2.726131421,-22.4467343861594
15.61561562,2.552590787,0.925113801,2.757408446,4.335529019,0.740769127,2.734830251,-22.2702224015818
15.71571572,2.58824291,0.94996102,2.817828621,4.403752383,0.767305261,2.711196342,-22.0937104170043
15.81581582,2.640425705,0.976445097,2.86589812,4.456011126,0.808668235,2.69556003,-21.9171984324268
15.91591592,2.676498243,0.997962818,2.910967619,4.491684216,0.833395208,2.677599804,-21.7406864478492
16.01601602,2.707903459,1.05602352,2.964692913,4.53051283,0.856916963,2.666206244,-21.5641744632717
16.11611612,2.757975341,1.123044599,3.012880475,4.606091053,0.866896177,2.62862235,-21.3876624786942
16.21621622,2.814867043,1.132537691,3.078959509,4.662275045,0.902964109,2.603877159,-21.2111504941166
16.31631632,2.870834658,1.153073861,3.1061737,4.71791279,0.885830729,2.589520073,-21.0346385095391
16.41641642,2.929585832,1.17309991,3.146646224,4.773675583,0.883319751,2.593190893,-20.8947510221996
16.51651652,2.975995376,1.200273295,3.19839599,4.818781002,0.890966434,2.612483833,-20.7719082163247
16.61661662,3.033845026,1.217514596,3.269056667,4.880465475,0.902887144,2.58628734,-20.6490654104499
16.71671672,3.089147797,1.208459728,3.378003965,4.94488914,0.88522788,2.589801141,-20.526222604575
16.81681682,3.137018976,1.233665421,3.437520174,4.979345161,0.891070658,2.559383147,-20.4033797987002
16.91691692,3.211583949,1.233137946,3.504658316,4.999346804,0.889659432,2.548270829,-20.2805369928254
17.01701702,3.239509471,1.244873289,3.567549423,5.014559485,0.879024963,2.546076243,-20.1576941869505
17.11711712,3.276933458,1.263733035,3.625754423,5.062540261,0.881203671,2.548106192,-20.0348513810757
17.21721722,3.308729485,1.256855329,3.689467714,5.113493846,0.889382379,2.546990222,-19.9120085752008
17.31731732,3.324833679,1.261671283,3.777834658,5.206797639,0.88261589,2.536669494,-19.9198032426965
17.41741742,3.348437038,1.28261825,3.831273544,5.264186915,0.892227447,2.501269698,-19.9653186581374
17.51751752,3.367892249,1.313867681,3.877714314,5.330114032,0.900977078,2.484800914,-20.0108340735783
17.61761762,3.425419129,1.340024675,3.914356542,5.381777768,0.899909088,2.465794531,-20.0563494890192
17.71771772,3.472548453,1.409536127,3.95218613,5.483795848,0.914791265,2.453013206,-20.1018649044601
17.81781782,3.528286386,1.459622185,4.051558483,5.624705488,0.941613382,2.44806308,-20.147380319901
17.91791792,3.62479909,1.462199345,4.130412648,5.755431427,0.959427157,2.44791051,-20.1928957353419
18.01801802,3.713950041,1.495131702,4.170338733,5.808668013,0.981327103,2.429917253,-20.2384111507828
18.11811812,3.763974269,1.533320507,4.212192493,5.852580589,0.991237558,2.411134422,-20.2839265662237
18.21821822,3.838965851,1.536840215,4.259819872,5.868246466,1.012179554,2.399662643,-20.2225362673809
18.31831832,3.885733555,1.579465496,4.285835281,5.883326739,1.046330352,2.414130822,-20.1458094291991
18.41841842,3.952766011,1.621848604,4.319757856,5.907912167,1.040349352,2.422891357,-20.0690825910172
18.51851852,4.03927469,1.650906989,4.385159577,5.917760264,1.071423407,2.457705043,-19.9923557528353
18.61861862,4.090857444,1.652166065,4.442060881,5.9189094,1.089178068,2.465268096,-19.9156289146535
18.71871872,4.146367651,1.691341254,4.480976089,5.927473995,1.093285206,2.452729109,-19.8389020764716
18.81881882,4.213891272,1.729057264,4.52493189,5.961216874,1.109495034,2.446841097,-19.7621752382897
18.91891892,4.275367842,1.788430137,4.575195345,5.997102393,1.106740006,2.456013165,-19.6854484001079
19.01901902,4.326358329,1.817104376,4.651659835,6.048815408,1.110147141,2.481189295,-19.608721561926
19.11911912,4.379478656,1.832059473,4.724966427,6.054012907,1.113201923,2.518045221,-19.5253210574872
19.21921922,4.428682734,1.859106526,4.803032637,6.063681451,1.157706201,2.524555875,-19.4417103312843
19.31931932,4.489214349,1.884737314,4.897247995,6.058185266,1.174239494,2.557063523,-19.3580996050814
19.41941942,4.540083003,1.908863918,5.029580182,6.045794248,1.187790449,2.591985584,-19.2744888788785
19.51951952,4.589319887,1.926981193,5.070359394,6.114213999,1.215100965,2.578212005,-19.1908781526755
19.61961962,4.682888259,1.929620001,5.183617931,6.190585915,1.238354425,2.533803406,-19.1072674264726
19.71971972,4.77667218,1.944566135,5.240569362,6.172806849,1.282055332,2.478364778,-19.0236567002697
19.81981982,4.875448906,2.0242396,5.303035971,6.19372718,1.312332082,2.463334099,-18.9400459740668
19.91991992,4.960696629,2.113322328,5.321385134,6.190843774,1.338804539,2.412991237,-18.8379944092969
20.02002002,5.053762277,2.216942842,5.3532315,6.179367016,1.336906619,2.403172261,-18.4670400804473
20.12012012,5.158513607,2.308493829,5.370002125,6.167313255,1.354175143,2.377472879,-18.0960857515977
20.22022022,5.268976383,2.378182624,5.383347324,6.143692595,1.341978595,2.361677453,-17.725131422748
20.32032032,5.379974388,2.466993502,5.418603137,6.152092464,1.347793059,2.362794284,-17.3541770938984
20.42042042,5.464724428,2.552708364,5.464395654,6.13421951,1.381394631,2.408256888,-16.9832227650488
20.52052052,5.600232168,2.580950353,5.546195298,6.150705166,1.401118003,2.429831181,-16.6122684361991
20.62062062,5.708586481,2.684930485,5.63657655,6.135029105,1.423533852,2.44349618,-16.2413141073495
20.72072072,5.827957558,2.779375699,5.695728458,6.166661875,1.446648159,2.478163828,-15.7752115564382
20.82082082,5.93091741,2.891942034,5.779081457,6.193871127,1.513263306,2.474722202,-15.1441416124475
20.92092092,6.076482189,2.995887355,5.846723595,6.211365607,1.576595838,2.465561915,-14.5130716684567
21.02102102,6.180794044,3.143563245,5.928212341,6.239811058,1.636538156,2.453326673,-13.882001724466
21.12112112,6.298221999,3.25754602,6.013178141,6.277971726,1.720732306,2.423743978,-13.2509317804753
21.22122122,6.438262391,3.392445433,6.114874392,6.320280733,1.754994885,2.38349061,-12.6198618364845
21.32132132,6.617861678,3.490642003,6.25745586,6.408472953,1.798604811,2.386195198,-11.7922159874028
21.42142142,6.752124962,3.631621318,6.354379406,6.40809165,1.843836496,2.371709102,-10.9224358523809
21.52152152,6.906019482,3.763681801,6.495794512,6.388472095,1.917891138,2.363481424,-10.0526557173591
21.62162162,7.054114754,3.878409312,6.543869573,6.386203115,1.955450108,2.35782415,-9.18287558233722
21.72172172,7.184158962,3.978822864,6.617558776,6.368257768,1.984465543,2.335836971,-8.42202312173601
21.82182182,7.340660613,4.013412406,6.704831745,6.33885038,2.009335964,2.326489149,-8.03911573969447
21.92192192,7.491966402,4.081836966,6.806642915,6.348444683,1.994575755,2.31413052,-7.65620835765293
22.02202202,7.629101018,4.16191944,6.867828556,6.330554823,2.00619726,2.264258448,-7.27330097561137
22.12212212,7.754900092,4.251471687,6.939282964,6.319979906,2.006178189,2.2396471,-6.89039359356983
22.22222222,7.91694134,4.310405502,7.021347353,6.341411049,2.020488824,2.257483375,-6.50748621152829
22.32232232,8.04114931,4.422938111,7.12635606,6.364836371,2.042840509,2.282668717,-6.12457882948674
22.42242242,8.186695288,4.508682469,7.264282851,6.438635128,2.093119553,2.279922276,-5.74167144744519
22.52252252,8.268578267,4.569455622,7.393573343,6.453596115,2.183178376,2.269117633,-5.23261015633668
22.62262262,8.401573467,4.625312234,7.505444917,6.477675071,2.262740036,2.234753122,-4.63680851398534
22.72272272,8.523767761,4.667839656,7.589105366,6.482052615,2.322650377,2.237255989,-4.04100687163401
22.82282282,8.638887793,4.69894033,7.64248791,6.471868372,2.372227526,2.245967235,-3.44520522928268
22.92292292,8.770525777,4.723720862,7.681229433,6.452648735,2.437201102,2.242790729,-2.84940358693133
23.02302302,8.947760688,4.684864882,7.714123343,6.389506502,2.488167844,2.203151868,-2.25360194458001
23.12312312,9.080146083,4.671951317,7.788767685,6.31005519,2.5392487,2.198852431,-1.37091113845513
23.22322322,9.203484534,4.653541306,7.915671178,6.215166028,2.578101328,2.207789984,0.0182781554976512
23.32332332,9.381176974,4.591670193,8.00124902,6.15808419,2.59506807,2.221512398,1.40746744945038
23.42342342,9.429995068,4.631545284,8.066947693,6.110362204,2.635895232,2.261536813,2.79665674340311
23.52352352,9.611857082,4.514693957,8.159145531,6.057959824,2.719221259,2.212763128,4.10991908437903
23.62362362,9.719938981,4.4835361,8.234691051,6.005310368,2.766306958,2.197297127,5.40223036027593
23.72372372,9.803023549,4.480361271,8.334096983,5.952969888,2.84313073,2.170968876,6.69454163617284
23.82382382,9.907408071,4.498878914,8.438585534,5.909658702,2.906800013,2.13804997,7.60636256306752
23.92392392,10.11485457,4.465318392,8.527808856,5.89582211,2.976071899,2.081528,8.29835403324756
24.02402402,10.19208085,4.480646349,8.612690306,5.88927652,3.023807628,2.046076495,8.9903455034276
24.12412412,10.31598486,4.493999919,8.685238423,5.884837654,3.060423584,2.00184622,9.68233697360766
24.22422422,10.45293509,4.493421671,8.74578654,5.880554482,3.130464856,1.938161926,10.3743284437877
24.32432432,10.6109852,4.444235103,8.820028235,5.856890727,3.195238992,1.904587901,11.0663199139677
24.42442442,10.75909683,4.402637962,8.899346367,5.755295375,3.269087536,1.886068877,11.4938838481559
24.52452452,10.88420185,4.37385475,8.991010406,5.701175523,3.327432242,1.836364946,11.8761547350432
24.62462462,11.06154511,4.3044717,9.085668391,5.618061296,3.41017096,1.791809756,12.2584256219305
24.72472472,11.17723082,4.218634432,9.206659709,5.582525841,3.460570017,1.762543314,12.6406965088178
24.82482482,11.298133,4.123682591,9.313317691,5.528861694,3.518818924,1.77009045,12.7803696368906
24.92492492,11.40595916,4.052478861,9.409369948,5.455218049,3.576992567,1.799481099,12.5493063237091
25.02502503,11.49663153,4.023979618,9.499569159,5.379090118,3.605480723,1.847285769,12.3182429874444
25.12512513,11.63919914,4.044554994,9.626060002,5.245982577,3.655635544,1.895454643,12.087179674263
25.22522523,11.74466397,3.940127292,9.68104934,5.185594936,3.703569003,1.968411092,11.857612415395
25.32532533,11.82705006,3.925711765,9.719101407,5.071815726,3.781013986,2.006594994,11.6307864735549
25.42542543,11.91330711,3.892063765,9.755844501,4.994046825,3.877685195,2.040021941,11.4039605317147
25.52552553,11.99139666,3.86902714,9.818770097,4.922059077,3.944888936,2.058883584,11.1771345898746
25.62562563,12.13910588,3.750998203,9.91491688,4.82568258,4.029830781,2.078710208,10.9503086480345
25.72572573,12.23123753,3.728543525,10.03511755,4.722801889,4.092793547,2.084602142,10.7234827061943
25.82582583,12.33085766,3.747274354,10.16416143,4.632324677,4.143451568,2.07209673,10.4966567643542
25.92592593,12.43490022,3.764873756,10.25614193,4.638421261,4.211840644,2.055042812,10.2698308225141
26.02602603,12.59533265,3.725327984,10.31206336,4.62591399,4.30719969,2.010434119,10.0430048806739
26.12612613,12.75328487,3.70692962,10.36234417,4.642601368,4.376952129,1.917908005,10.0174772019871
26.22622623,12.91687472,3.701213156,10.38334991,4.638942079,4.399452316,1.869399229,10.2310433313204
26.32632633,13.0795293,3.657190003,10.44930435,4.582344853,4.43741999,1.80161958,10.4446094606537
26.42642643,13.26043581,3.582011829,10.54625043,4.471463046,4.460496499,1.762990332,10.658175589987
26.52652653,13.39806334,3.544172331,10.6160183,4.406224577,4.474325196,1.751520509,10.8717417193203
26.62662663,13.48301756,3.504811088,10.66984277,4.341815958,4.494820559,1.773066542,11.0853078486536
26.72672673,13.57505434,3.477942028,10.73277027,4.27012759,4.536691298,1.788244577,11.2988739779869
26.82682683,13.66139472,3.423711076,10.76250675,4.20979201,4.574873015,1.822728952,11.5124401073202
