timestamp,angle_interp,pMMG
0,170.1402843,0.551405817
0.001,170.1387753,0.551342365
0.002,170.1372663,0.551278912
0.003,170.1357573,0.55121546
0.004,170.1342483,0.531152008
0.005,170.1327393,0.531088556
0.006,170.1312303,0.531025104
0.007,170.1297213,0.530961651
0.008,170.1282123,0.530898199
0.009,170.1267033,0.569834747
0.01,170.1251943,0.569771295
0.011,170.1236854,0.569707843
0.012,170.1221764,0.56964439
0.013,170.1206674,0.569580938
0.014,170.1191584,0.565517486
0.015,170.1176494,0.565454034
0.016,170.1161404,0.565390582
0.017,170.1146314,0.565327129
0.018,170.1131224,0.565263677
0.019,170.1116134,0.546200225
0.02,170.1101044,0.546136773
0.021,170.1085954,0.546073321
0.022,170.1070864,0.546009869
0.023,170.1055774,0.545946416
0.024,170.1027175,0.56482616
0.025,170.0998577,0.564705903
0.026,170.0969978,0.564585646
0.027,170.0941379,0.564465389
0.028,170.091278,0.564345133
0.029,170.0884181,0.568224876
0.03,170.0855582,0.568104619
0.031,170.0826983,0.567984363
0.032,170.0798384,0.567864106
0.033,170.0769785,0.567743849
0.034,170.0741186,0.563623592
0.035,170.0712587,0.563503336
0.036,170.0683988,0.563383079
0.037,170.0655389,0.563262822
0.038,170.0626791,0.563142566
0.039,170.0598192,0.567022309
0.04,170.0569593,0.566902052
0.041,170.0540994,0.566781795
0.042,170.0512395,0.566661539
0.043,170.0483796,0.566541282
0.044,170.0455197,0.566421025
0.045,170.0426598,0.566300768
0.046,170.0397999,0.566180512
0.047,170.03694,0.566060255
0.048,170.0340801,0.565939998
0.049,170.0312202,0.584819742
0.05,170.0283603,0.584699485
0.051,170.0255004,0.584579228
0.052,170.0226406,0.584458971
0.053,170.0197807,0.584338715
0.054,170.0169208,0.561218458
0.055,170.0140609,0.561098201
0.056,170.011201,0.560977945
0.057,170.0091234,0.560890584
0.058,170.0070458,0.560803224
0.059,170.0049683,0.579715863
0.06,170.0028907,0.579628502
0.061,170.0008131,0.579541142
0.062,169.9987356,0.579453781
0.063,169.996658,0.560366421
0.064,169.9945804,0.56027906
0.065,169.9925028,0.5791917
0.066,169.9904253,0.579104339
0.067,169.9883477,0.579016979
0.068,169.9862701,0.578929618
0.069,169.9841926,0.582842258
0.07,169.982115,0.582754897
0.071,169.9800374,0.582667537
0.072,169.9779599,0.582580176
0.073,169.9758823,0.582492816
0.074,169.9738047,0.582405455
0.075,169.9717271,0.582318094
0.076,169.9696496,0.582230734
0.077,169.967572,0.582143373
0.078,169.9654944,0.582056013
0.079,169.9634169,0.577968652
0.08,169.9613393,0.577881292
0.081,169.9592617,0.577793931
0.082,169.9571842,0.577706571
0.083,169.9551066,0.57761921
0.084,169.953029,0.58153185
0.085,169.9509514,0.581444489
0.086,169.9488739,0.581357129
0.087,169.9467963,0.581269768
0.088,169.9447187,0.581182408
0.089,169.9426412,0.558095047
0.09,169.9405636,0.558007687
0.091,169.9348072,0.557765636
0.092,169.9290509,0.557523585
0.093,169.9232945,0.557281534
0.094,169.9175382,0.561039483
0.095,169.9117818,0.560797432
0.096,169.9060255,0.560555381
0.097,169.9002691,0.56031333
0.098,169.8945128,0.560071279
0.099,169.8887564,0.578829228
0.1,169.8830001,0.578587177
0.101,169.8772437,0.578345126
0.102,169.8714874,0.578103075
0.103,169.865731,0.577861024
0.104,169.8599747,0.573618973
0.105,169.8542183,0.573376922
0.106,169.848462,0.573134871
0.107,169.8427056,0.57289282
0.108,169.8369493,0.572650769
0.109,169.8311929,0.576408718
0.11,169.8254366,0.576166667
0.111,169.8196802,0.575924616
0.112,169.8139239,0.575682565
0.113,169.8081675,0.575440514
0.114,169.8024112,0.552198463
0.115,169.7966548,0.551956412
0.116,169.7908985,0.551714361
0.117,169.7851421,0.55147231
0.118,169.7793858,0.551230259
0.119,169.7736294,0.569988208
0.12,169.7678731,0.569746157
0.121,169.7621167,0.569504106
0.122,169.7563604,0.569262055
0.123,169.750604,0.569020004
0.124,169.7476286,0.553894888
0.125,169.7446531,0.553769773
0.126,169.7416777,0.553644657
0.127,169.7387022,0.553519541
0.128,169.7357268,0.553394425
0.129,169.7327513,0.553269309
0.13,169.7297759,0.553144193
0.131,169.7268004,0.553019077
0.132,169.723825,0.552893962
0.133,169.7208495,0.552768846
0.134,169.7178741,0.55264373
0.135,169.7148986,0.552518614
0.136,169.7119232,0.552393498
0.137,169.7089477,0.552268382
0.138,169.7059723,0.552143267
0.139,169.7029968,0.548018151
0.14,169.7000214,0.547893035
0.141,169.6970459,0.547767919
0.142,169.6940705,0.547642803
0.143,169.691095,0.547517687
0.144,169.6881196,0.570392571
0.145,169.6851441,0.570267456
0.146,169.6821687,0.57014234
0.147,169.6791932,0.570017224
0.148,169.6762178,0.569892108
0.149,169.6732423,0.546766992
0.15,169.6702669,0.546641876
0.151,169.6672914,0.546516761
0.152,169.664316,0.546391645
0.153,169.6613405,0.546266529
0.154,169.6583651,0.550141413
0.155,169.6553896,0.550016297
0.156,169.6524142,0.549891181
0.157,169.65123,0.549841386
0.158,169.6500457,0.549791591
0.159,169.6488615,0.568741796
0.16,169.6476773,0.568692
0.161,169.6464931,0.568642205
0.162,169.6453089,0.56859241
0.163,169.6441247,0.568542615
0.164,169.6429405,0.54549282
