timestamp,angle_interp,pMMG
0,167.1469972,0.373813129
0.001,167.0014732,0.368373933
0.002,166.8559492,0.362934737
0.003,166.7104252,0.357495541
0.004,166.5649012,0.352056344
0.005,166.4193772,0.249617148
0.006,166.2738532,0.244177952
0.007,166.1283292,0.238738756
0.008,165.9828052,0.233299559
0.009,165.8372812,0.227860363
0.01,165.6917572,0.129421167
0.011,165.5462332,0.12398197
0.012,165.4007092,0.118542774
0.013,165.2551851,0.113103578
0.014,165.1096611,0.107664382
0.015,164.9641371,-0.013774815
0.016,164.8186131,-0.019214011
0.017,164.6730891,-0.024653207
0.018,164.5275651,-0.030092403
0.019,164.3820411,-0.0355316
0.02,164.2365171,-0.137970796
0.021,164.0909931,-0.143409992
0.022,163.9454691,-0.148849188
0.023,163.7999451,-0.154288385
0.024,163.6544211,-0.159727581
0.025,163.5088971,-0.242166777
0.026,163.363373,-0.247605973
0.027,163.217849,-0.25304517
0.028,163.072325,-0.258484366
0.029,162.926801,-0.263923562
0.03,162.781277,-0.385362758
0.031,162.635753,-0.390801955
0.032,162.490229,-0.396241151
0.033,162.344705,-0.401680347
0.034,162.17259,-0.408113424
0.035,162.0004751,-0.5505465
0.036,161.8283601,-0.556979577
0.037,161.6562451,-0.563412653
0.038,161.4841302,-0.56984573
0.039,161.3120152,-0.576278806
0.04,161.1399002,-0.678711883
0.041,160.9677853,-0.685144959
0.042,160.7956703,-0.691578035
0.043,160.6235553,-0.698011112
0.044,160.4514404,-0.704444188
0.045,160.2793254,-0.807877265
0.046,160.1072105,-0.814310341
0.047,159.9350955,-0.820743418
0.048,159.7629805,-0.827176494
0.049,159.5908656,-0.833609571
0.05,159.4187506,-0.937042647
0.051,159.2466356,-0.943475724
0.052,159.0745207,-0.9499088
0.053,158.9024057,-0.956341877
0.054,158.7302907,-0.962774953
0.055,158.5581758,-1.06520803
0.056,158.3860608,-1.071641106
0.057,158.2139459,-1.078074183
0.058,158.0418309,-1.084507259
0.059,157.8697159,-1.090940335
0.06,157.697601,-1.175373412
0.061,157.525486,-1.181806488
0.062,157.353371,-1.188239565
0.063,157.1812561,-1.194672641
0.064,157.0091411,-1.201105718
