GaitPhase,pMMGMean_1,pMMGMean_2,pMMGStd_1,pMMGStd_2,ThetaMean_1,ThetaMean_2
18.4184184184184,-0.111884231312813,4.0207153372032,0.0348810668354875,1.03539660946572,128.194067908859,128.194067908859
18.5185185185185,-0.0889478439259258,4.09403522885185,0.00621137079188705,1.06287347802082,127.716873022222,127.716873022222
18.6186186186186,-0.0761293621996996,4.14832443867267,0.0198013378350926,1.06202268467142,127.236175654505,127.236175654505
18.7187187187187,-0.0727836687412412,4.21399061868719,0.0185777465505587,1.10695911328207,126.741433285435,126.741433285435
18.8188188188188,-0.0593709133593593,4.28530436118819,0.0582715072790068,1.10289648912116,126.263536392042,126.263536392042
18.9189189189189,-0.0834581577972973,4.36661810368919,0.0675596775758336,1.14691712608093,125.785639498649,125.785639498649
19.019019019019,-0.101045402134134,4.46193184592893,0.0959397299482754,1.17113877353696,125.307742655255,125.307742655255
19.1191191191191,-0.1171326467002,4.52374558783584,0.0939141913865477,1.21445230355062,124.829845761862,124.829845761862
19.2192192192192,-0.134090761752252,4.63503380466667,0.118941326672081,1.2612652688862,124.351948868468,124.351948868468
19.3193193193193,-0.175507185599099,4.72534263863564,0.136249248613427,1.25719570442693,123.868406551251,123.868406551251
19.4194194194194,-0.204043761104605,4.79534858354905,0.14616594766046,1.27989676145389,123.335545642893,123.335545642893
19.5195195195195,-0.213972230025525,4.89433200170871,0.150154702483106,1.26623809649396,122.784857745796,122.784857745796
19.6196196196196,-0.225009808531532,4.99850811283584,0.192172919234813,1.33204789925772,122.234169838338,122.234169838338
19.7197197197197,-0.20354738654955,5.12218422391341,0.189643409461888,1.34199626637782,121.683481944845,121.683481944845
19.8198198198198,-0.183084965067568,5.19286033476577,0.158829627734393,1.39861368137474,121.132794073423,121.132794073423
19.9199199199199,-0.130663083657658,5.28686527494695,0.194541217172392,1.39536909185546,120.582106162813,120.582106162813
20.02002002002,-0.10036318565966,5.38609263315265,0.151146846818521,1.43421489185756,120.030069375626,120.030069375626
20.1201201201201,-0.0861983272012008,5.49379913568619,0.129500466862482,1.44523447898796,119.456625303754,119.456625303754
20.2202202202202,-0.0753938291031029,5.58722185422423,0.0843220814408513,1.47079753291731,118.883181231882,118.883181231882
20.3203203203203,-0.055030771946446,5.67518511322623,0.0864370367581189,1.50266721500338,118.309737197397,118.309737197397
20.4204204204204,-0.0329199675420422,5.80460783243544,0.0747665943008243,1.53247291008489,117.736293134084,117.736293134084
20.5205205205205,0.00727642294794777,5.91558460482482,0.0997446688764573,1.58695089835321,117.162849066266,117.162849066266
20.6206206206206,0.0369728129379377,6.03506137758358,0.16644204283499,1.712846670999,116.589404994394,116.589404994394
20.7207207207207,0.0786485139414412,6.15866287733333,0.187913842857078,1.80462492754559,116.03019961036,116.03019961036
20.8208208208208,0.094004082956959,6.26508278444795,0.232287795238764,1.87899710388716,115.456205998098,115.456205998098
20.9209209209209,0.094399334245246,6.3616502830936,0.261161517935718,1.94509272560202,114.876492357908,114.876492357908
21.021021021021,0.0812880788018036,6.47855812207959,0.287904717603673,1.97348589505795,114.296778795195,114.296778795195
21.1211211211211,0.0967824286566567,6.6069003955,0.338131790757217,2.05057670870369,113.717065187888,113.717065187888
21.2212212212212,0.108767770198199,6.7648222485,0.372082666926843,2.11434503602762,113.137351542292,113.137351542292
21.3213213213213,0.136673404540541,6.91522336012162,0.38351884807854,2.16895030793473,112.555270142793,112.555270142793
21.4214214214214,0.135761659202703,7.08491177144144,0.435708959820217,2.16799494777963,111.948907165966,111.948907165966
21.5215215215215,0.173585719434435,7.21353143372522,0.459241174382028,2.14148651768266,111.334695902452,111.334695902452
21.6216216216216,0.184311968094595,7.33612564262162,0.444451294894477,2.0965573161634,110.717578974324,110.717578974324
21.7217217217217,0.200538216326827,7.45471985201802,0.409155319357699,2.05728496818652,110.100461996196,110.100461996196
21.8218218218218,0.180264465202703,7.55681406141441,0.460833477810603,2.04276135755117,109.483345089289,109.483345089289
21.9219219219219,0.14949071377027,7.69140827031081,0.470792336259854,2.04167277646547,108.86622813994,108.86622813994
22.022022022022,0.199110467703704,7.82947476746396,0.393927666450646,2.10638431635326,108.245947624059,108.245947624059
22.1221221221221,0.25518615462963,7.97802979698198,0.392785742252169,2.24535828595077,107.62435802978,107.62435802978
22.2222222222222,0.312827988444445,8.11960203972222,0.416486101222596,2.33768754974807,107.004733420556,107.004733420556
22.3223223223223,0.338187186301801,8.19630553888639,0.477970518772844,2.39767552763986,106.386094469184,106.386094469184
22.4224224224224,0.38080814642092,8.28907510416216,0.508712425691587,2.40401682033832,105.767455517813,105.767455517813
22.5225225225225,0.413033210144143,8.37568250743243,0.553036586181692,2.41719985055537,105.148816592748,105.148816592748
22.6226226226226,0.455036600992993,8.47742777294594,0.581466700842923,2.45744160577125,104.530431872212,104.530431872212
22.7227227227227,0.512737882558058,8.57651548493243,0.633461107471745,2.50098304536972,103.912573217347,103.912573217347
22.8228228228228,0.551195920524024,8.68114373766517,0.629230968588236,2.50840470785054,103.294714596411,103.294714596411
22.9229229229229,0.590434203037538,8.80273652486187,0.678519349910479,2.5482649030215,102.671264502032,102.671264502032
23.023023023023,0.626907183498499,8.95041423024725,0.730878885885118,2.54960276112682,102.038996486211,102.038996486211
23.1231231231231,0.635844128022524,9.08932166507658,0.73874165715575,2.50960353898917,101.40672847039,101.40672847039
23.2232232232232,0.665979270686688,9.22744531901503,0.744909920609676,2.44808534070987,100.774460441016,100.774460441016
23.3233233233233,0.686636700593095,9.41547250407509,0.736197422251461,2.38811776944696,100.11729612528,100.11729612528
23.4234234234234,0.735579132581081,9.59844085014865,0.744052433076137,2.28439280278532,99.4518715941442,99.4518715941442
23.5235235235235,0.754179222192693,9.73861189471071,0.717036250295383,2.26947661968208,98.786447063008,98.786447063008
23.6236236236236,0.77906269596947,9.85735668441291,0.697491901833414,2.20304593292957,98.1294409127928,98.1294409127928
23.7237237237237,0.769536913187688,9.97975520095195,0.650498718415055,2.15875295897139,97.4899836601351,97.4899836601351
23.8238238238238,0.810317936969971,10.0828383989069,0.632223696248084,2.1465409694992,96.8505264624775,96.8505264624775
23.9239239239239,0.82740287142943,10.1875308279479,0.601970177283781,2.11547474750458,96.2077122161712,96.2077122161712
24.024024024024,0.86900004816817,10.3018492198949,0.551773656352698,2.08685000887907,95.5591657,95.5591657
24.1241241241241,0.918208836328328,10.4161606098348,0.561839054080951,2.11902655110233,94.9106191933333,94.9106191933333
24.2242242242242,0.972877084008508,10.553979501994,0.590939002603441,2.18444772259692,94.2620726866667,94.2620726866667
24.3243243243243,1.03154826832432,10.6747991607432,0.614386249549645,2.2526984042809,93.6136134283784,93.6136134283784
24.4244244244244,1.06622779555355,10.7761209914294,0.643502149406639,2.27216178964566,92.9654019888038,92.9654019888038
24.5245245245245,1.10340732289489,10.8649428188494,0.642212457831163,2.24142059025202,92.3171905492292,92.3171905492292
24.6246246246246,1.11331706955856,10.9883245556396,0.624333730841896,2.22968655099092,91.6758181451952,91.6758181451952
24.7247247247247,1.14272965789439,11.0987070338754,0.611400732452294,2.22360832364588,91.0345301421071,91.0345301421071
