timestamp,angle_interp,pMMG
0,161.1938119,1.438371563
0.001,161.2017161,1.415476835
0.002,161.2096203,1.415582108
0.003,161.2175245,1.41568738
0.004,161.2254288,1.415792653
0.005,161.233333,1.415897925
0.006,161.2412372,1.416003198
0.007,161.2491414,1.41610847
0.008,161.2570457,1.416213742
0.009,161.2649499,1.416319015
0.01,161.2728541,1.396424287
0.011,161.2807583,1.39652956
0.012,161.2886625,1.396634832
0.013,161.2965668,1.396740105
0.014,161.304471,1.396845377
0.015,161.3123752,1.396950649
0.016,161.3202794,1.397055922
0.017,161.3391823,1.39730768
0.018,161.3580853,1.397559439
0.019,161.3769882,1.397811198
0.02,161.3958911,1.398062956
0.021,161.414794,1.398314715
0.022,161.4336969,1.383566473
0.023,161.4525998,1.383818232
0.024,161.4715027,1.38406999
0.025,161.4904056,1.384321749
0.026,161.5093086,1.384573507
0.027,161.5282115,1.419825266
0.028,161.5471144,1.420077024
0.029,161.5660173,1.420328783
0.03,161.5849202,1.420580541
0.031,161.6038231,1.4208323
0.032,161.622726,1.421084059
0.033,161.6416289,1.421335817
0.034,161.6605318,1.421587576
0.035,161.6794348,1.440839334
0.036,161.6983377,1.441091093
0.037,161.7172406,1.441342851
0.038,161.7361435,1.44159461
0.039,161.7550464,1.461846368
0.04,161.7739493,1.462098127
0.041,161.7928522,1.462349885
0.042,161.8117551,1.462601644
0.043,161.830658,1.462853402
0.044,161.849561,1.463105161
0.045,161.8684639,1.46335692
0.046,161.8873668,1.463608678
0.047,161.9062697,1.501860437
0.048,161.9251726,1.526112195
0.049,161.9440755,1.526363954
0.05,161.9640832,1.526630426
0.051,161.9840908,1.526896898
0.052,162.0040985,1.527163369
0.053,162.0241061,1.542429841
0.054,162.0441137,1.542696313
0.055,162.0641214,1.542962785
0.056,162.084129,1.543229257
0.057,162.1041367,1.543495729
0.058,162.1241443,1.543762201
0.059,162.144152,1.544028673
0.06,162.1641596,1.583295145
0.061,162.1841673,1.583561617
0.062,162.2041749,1.583828089
0.063,162.2241826,1.584094561
0.064,162.2441902,1.584361033
0.065,162.2641979,1.584627505
0.066,162.2842055,1.604893977
0.067,162.3042131,1.605160449
0.068,162.3242208,1.605426921
0.069,162.3442284,1.605693393
0.07,162.3642361,1.605959865
0.071,162.3842437,1.606226337
0.072,162.4042514,1.606492808
0.073,162.424259,1.60675928
0.074,162.4442667,1.607025752
0.075,162.4642743,1.665292224
0.076,162.484282,1.665558696
0.077,162.5042896,1.665825168
0.078,162.5242972,1.66609164
0.079,162.5443049,1.666358112
0.08,162.5643125,1.666624584
0.081,162.5843202,1.666891056
0.082,162.6043278,1.647157528
0.083,162.6243355,1.647424
0.084,162.6408853,1.690644419
0.085,162.6574351,1.690864837
0.086,162.6739849,1.691085256
