timestamp,angle_interp,pMMG
0,161.1938119,2.068188538
0.001,161.2017161,2.06834392
0.002,161.2096203,2.068499303
0.003,161.2175245,2.068654685
0.004,161.2254288,2.068810067
0.005,161.233333,2.068965449
0.006,161.2412372,2.069120832
0.007,161.2491414,2.069276214
0.008,161.2570457,2.069431596
0.009,161.2649499,2.069586978
0.01,161.2728541,2.049742361
0.011,161.2807583,2.049897743
0.012,161.2886625,2.050053125
0.013,161.2965668,2.050208507
0.014,161.304471,2.05036389
0.015,161.3123752,2.050519272
0.016,161.3202794,2.050674654
0.017,161.3391823,2.06704625
0.018,161.3580853,2.067417846
0.019,161.3769882,2.067789442
0.02,161.3958911,2.068161038
0.021,161.414794,2.068532634
0.022,161.4336969,2.06890423
0.023,161.4525998,2.069275825
0.024,161.4715027,2.069647421
0.025,161.4904056,2.070019017
0.026,161.5093086,2.070390613
0.027,161.5282115,2.089762209
0.028,161.5471144,2.090133805
0.029,161.5660173,2.090505401
0.03,161.5849202,2.090876997
0.031,161.6038231,2.091248593
0.032,161.622726,2.111620189
0.033,161.6416289,2.111991784
0.034,161.6605318,2.11236338
0.035,161.6794348,2.096734976
0.036,161.6983377,2.097106572
0.037,161.7172406,2.097478168
0.038,161.7361435,2.097849764
0.039,161.7550464,2.11822136
0.04,161.7739493,2.118592956
0.041,161.7928522,2.118964552
0.042,161.8117551,2.119336148
0.043,161.830658,2.119707744
0.044,161.849561,2.120079339
0.045,161.8684639,2.120450935
0.046,161.8873668,2.120822531
0.047,161.9062697,2.101194127
0.048,161.9251726,2.097565723
0.049,161.9440755,2.097937319
0.05,161.9640832,2.098330632
0.051,161.9840908,2.098723945
0.052,162.0040985,2.099117258
0.053,162.0241061,2.084510571
0.054,162.0441137,2.084903884
0.055,162.0641214,2.085297197
0.056,162.084129,2.085690509
0.057,162.1041367,2.086083822
0.058,162.1241443,2.086477135
0.059,162.144152,2.086870448
0.06,162.1641596,2.083263761
0.061,162.1841673,2.083657074
0.062,162.2041749,2.084050387
0.063,162.2241826,2.0844437
0.064,162.2441902,2.084837013
0.065,162.2641979,2.085230326
0.066,162.2842055,2.046623639
0.067,162.3042131,2.047016952
0.068,162.3242208,2.047410265
0.069,162.3442284,2.047803577
0.07,162.3642361,2.04819689
0.071,162.3842437,2.048590203
0.072,162.4042514,2.052983516
0.073,162.424259,2.053376829
0.074,162.4442667,2.053770142
0.075,162.4642743,2.035163455
0.076,162.484282,2.035556768
0.077,162.5042896,2.035950081
0.078,162.5242972,2.036343394
0.079,162.5443049,2.036736707
0.08,162.5643125,2.03713002
0.081,162.5843202,2.037523333
0.082,162.6043278,2.017916645
0.083,162.6243355,2.018309958
0.084,162.6408853,1.995635297
0.085,162.6574351,1.995960635
0.086,162.6739849,1.996285973
0.087,162.6905347,1.996611312
0.088,162.7070845,1.96193665
0.089,162.7236343,1.962261988
0.09,162.7401842,1.962587327
0.091,162.756734,1.962912665
0.092,162.7732838,1.963238004
0.093,162.7898336,1.963563342
0.094,162.8063834,1.96388868
0.095,162.8229332,1.964214019
0.096,162.839483,1.964539357
0.097,162.8560328,1.964864695
0.098,162.8725826,1.965190034
0.099,162.8891325,1.965515372
0.1,162.9056823,1.96584071
0.101,162.9222321,1.966166049
0.102,162.9387819,1.908491387
0.103,162.9553317,1.908816725
0.104,162.9718815,1.909142064
0.105,162.9884313,1.909467402
0.106,163.0049811,1.88678244
0.107,163.0215309,1.887118079
0.108,163.0380808,1.887443417
0.109,163.0546306,1.887768756
0.11,163.0711804,1.888094094
0.111,163.0877302,1.853419432
0.112,163.10428,1.853744771
0.113,163.1208298,1.854070109
0.114,163.1373796,1.854395447
0.115,163.1539294,1.854720786
0.116,163.1704792,1.831046124
0.117,163.1745958,1.831127048
0.118,163.1787124,1.831207973
0.119,163.182829,1.831288897
0.12,163.1869456,1.831369822
0.121,163.1910622,1.831450746
0.122,163.1951788,1.793531671
0.123,163.1992954,1.793612595
0.124,163.203412,1.79369352
0.125,163.2075286,1.793774444
0.126,163.2116451,1.793855369
0.127,163.2157617,1.758936293
0.128,163.2198783,1.759017218
0.129,163.2239949,1.759098142
0.13,163.2281115,1.759179067
0.131,163.2322281,1.759259991
0.132,163.2363447,1.739340916
0.133,163.2404613,1.73942184
0.134,163.2445779,1.739502764
0.135,163.2486945,1.739583689
0.136,163.2528111,1.739664613
0.137,163.2569276,1.681745538
0.138,163.2610442,1.681826462
0.139,163.2651608,1.681907387
0.14,163.2692774,1.681988311
0.141,163.273394,1.682069236
0.142,163.2775106,1.66315016
0.143,163.2816272,1.663231085
0.144,163.2857438,1.663312009
0.145,163.2898604,1.663392934
0.146,163.293977,1.663473858
0.147,163.2980935,1.639554783
0.148,163.3022101,1.639635707
0.149,163.3063267,1.639716632
0.15,163.3223628,1.58203187
0.151,163.3383988,1.582347109
0.152,163.3544349,1.586662348
0.153,163.3704709,1.586977587
0.154,163.386507,1.587292826
0.155,163.402543,1.587608064
0.156,163.4185791,1.587923303
0.157,163.4346151,1.588238542
0.158,163.4506512,1.588553781
0.159,163.4666872,1.58886902
0.16,163.4827233,1.589184258
0.161,163.4987593,1.589499497
0.162,163.5147954,1.546814736
0.163,163.5308314,1.547129975
0.164,163.5468675,1.547445214
0.165,163.5629035,1.547760452
0.166,163.5789396,1.548075691
0.167,163.5949757,1.51039093
0.168,163.6110117,1.510706169
0.169,163.6270478,1.511021407
0.17,163.6430838,1.511336646
0.171,163.6591199,1.495651885
0.172,163.6751559,1.495967124
0.173,163.691192,1.496282363
0.174,163.707228,1.496597601
0.175,163.7232641,1.49691284
0.176,163.7393001,1.474228079
0.177,163.7553362,1.420543318
0.178,163.7713722,1.420858557
0.179,163.7874083,1.421173795
0.18,163.8034443,1.421489034
0.181,163.8194804,1.421804273
0.182,163.8355164,1.422119512
0.183,163.8515525,1.422434751
0.184,163.8933742,1.423256888
0.185,163.9351959,1.424079025
0.186,163.9770177,1.424901162
0.187,164.0188394,1.425723299
0.188,164.0606611,1.426545436
0.189,164.1024828,1.427367573
0.19,164.1443046,1.40418971
0.191,164.1861263,1.405011847
0.192,164.227948,1.405833984
0.193,164.2697698,1.406656121
0.194,164.3115915,1.407478258
0.195,164.3534132,1.408300395
0.196,164.395235,1.409122532
0.197,164.4370567,1.409944669
0.198,164.4788784,1.410766806
0.199,164.5207001,1.411588943
0.2,164.5625219,1.41241108
0.201,164.6043436,1.413233217
0.202,164.6461653,1.399055354
0.203,164.6879871,1.399877491
0.204,164.7298088,1.400699628
0.205,164.7716305,1.401521765
0.206,164.8134522,1.402343902
0.207,164.855274,1.403166039
0.208,164.8970957,1.403988176
0.209,164.9389174,1.404810313
0.21,164.9807392,1.40563245
0.211,165.0225609,1.406454587
0.212,165.0643826,1.403276724
0.213,165.1062043,1.404098861
0.214,165.1480261,1.404920998
0.215,165.1898478,1.405743135
0.216,165.2316695,1.406565272
0.217,165.278194,1.407479856
0.218,165.3247184,1.408394439
0.219,165.3712428,1.413309022
0.22,165.4177672,1.414223605
0.221,165.4642917,1.415138189
0.222,165.5108161,1.416052772
0.223,165.5573405,1.416967355
0.224,165.6038649,1.417881938
0.225,165.6503894,1.418796522
0.226,165.6969138,1.419711105
0.227,165.7434382,1.420625688
0.228,165.7899626,1.401540271
0.229,165.8364871,1.402454855
0.23,165.8830115,1.403369438
0.231,165.9295359,1.404284021
0.232,165.9760604,1.405198604
0.233,166.0225848,1.406113188
0.234,166.0691092,1.407027771
0.235,166.1156336,1.407942354
0.236,166.1621581,1.408856937
0.237,166.2086825,1.409771521
0.238,166.2552069,1.410686104
0.239,166.3017313,1.411600687
0.24,166.3482558,1.412515271
0.241,166.3947802,1.371429854
0.242,166.4413046,1.372344437
0.243,166.487829,1.37325902
0.244,166.5343535,1.374173604
0.245,166.5808779,1.375088187
0.246,166.6274023,1.37600277
0.247,166.6739267,1.376917353
0.248,166.7204512,1.377831937
0.249,166.7669756,1.32374652
0.25,166.793246,1.324262947
0.251,166.8195164,1.301779374
0.252,166.8457868,1.302295801
0.253,166.8720572,1.306812228
0.254,166.8983276,1.307328655
0.255,166.924598,1.307845083
0.256,166.9508685,1.30836151
0.257,166.9771389,1.308877937
0.258,167.0034093,1.309394364
0.259,167.0296797,1.309910791
0.26,167.0559501,1.310427218
0.261,167.0822205,1.310943645
0.262,167.1084909,1.311460072
0.263,167.1347613,1.3119765
0.264,167.1610317,1.312492927
0.265,167.1873021,1.294009354
0.266,167.2135725,1.294525781
0.267,167.2398429,1.295042208
0.268,167.2661134,1.295558635
0.269,167.2923838,1.296075062
0.27,167.3186542,1.296591489
0.271,167.3449246,1.297107916
0.272,167.371195,1.297624344
0.273,167.3974654,1.298140771
0.274,167.4237358,1.298657198
0.275,167.4500062,1.299173625
0.276,167.4762766,1.299690052
0.277,167.502547,1.300206479
0.278,167.5288174,1.300722906
0.279,167.5550878,1.301239333
0.28,167.5813582,1.301755761
0.281,167.6076287,1.302272188
0.282,167.6338991,1.340788615
0.283,167.6601695,1.341305042
0.284,167.6784457,1.341664319
0.285,167.696722,1.342023596
0.286,167.7149983,1.342382873
0.287,167.7332745,1.342742151
0.288,167.7515508,1.343101428
0.289,167.7698271,1.343460705
0.29,167.7881033,1.343819982
0.291,167.8063796,1.344179259
0.292,167.8246558,1.344538537
0.293,167.8429321,1.344897814
0.294,167.8612084,1.345257091
0.295,167.8794846,1.361616368
0.296,167.8977609,1.361975645
0.297,167.9160372,1.362334922
0.298,167.9343134,1.3626942
